English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Albanian Word
reluctant	0	0	0	1	0	1	0	0	0	0	ngurrues
remainder	0	0	0	0	0	0	0	0	0	0	mbetje
remaining	0	0	0	0	0	0	0	0	0	0	mbetur
remains	0	0	1	1	0	1	1	0	0	1	Mbetet
remake	0	0	0	0	0	0	1	0	0	0	ribërje
remand	1	0	0	0	0	1	0	0	0	0	paraburgim
remark	0	0	0	0	0	0	0	0	0	0	vërejtje
remarkable	0	0	0	0	1	0	1	0	1	1	jashtëzakonshme
remarkably	0	0	0	0	0	0	1	0	0	0	në mënyrë të jashtëzakonshme
remedial	0	0	0	0	0	1	0	0	0	0	korrigjuese
remedy	0	1	0	0	1	0	1	0	0	1	ilaç
remember	0	0	0	0	0	0	0	0	0	0	mbaj mend
remembered	0	0	0	0	0	0	0	0	0	0	u kujtua
remembering	0	0	0	0	0	0	0	0	0	0	duke kujtuar
remembrance	0	0	0	0	0	0	0	0	0	0	kujtim
remind	0	0	0	0	0	0	0	0	0	0	kujtoj
reminder	0	0	0	0	0	0	0	0	0	0	kujtesë
remiss	1	0	1	0	0	1	0	1	0	0	heq dorë
remission	0	0	0	0	0	0	1	0	0	0	falje
remit	0	0	0	0	0	0	0	0	0	0	dërgoj
remittance	0	0	0	0	0	0	0	0	0	0	remitanca
remnant	0	0	0	0	0	0	0	0	0	0	mbetje
remodel	0	0	0	0	0	0	1	0	0	0	rimodeloj
remorse	0	0	0	0	0	1	0	1	0	0	pendim
remote	0	0	0	0	0	0	0	0	0	0	në distancë
remoteness	0	0	0	0	0	0	0	0	0	0	largësia
removal	0	0	0	0	0	1	0	0	0	0	heqjen
remove	1	0	0	1	0	1	0	1	0	0	hiqni
remuneration	0	0	0	0	0	0	0	0	0	0	shpërblim
renaissance	0	0	0	0	0	0	1	0	0	0	rilindjes
rencontre	0	0	0	0	0	1	0	0	0	0	rentcontre
rend	0	0	0	0	0	1	0	0	0	0	shqyej
render	0	0	0	0	0	0	1	0	0	0	japin
rendering	0	0	0	0	0	0	0	0	0	0	pasqyrimi
rendezvous	0	0	0	0	0	0	0	0	0	0	takim
rendition	0	0	0	0	0	0	0	0	0	0	interpretim
renegade	1	0	0	0	0	1	0	0	0	0	renegat
renewal	0	0	0	0	0	0	1	0	0	0	rinovimin
renounce	1	0	0	0	0	1	0	0	0	0	heq dorë
renovate	0	1	0	0	0	0	1	0	0	0	rinovoj
renovated	0	0	0	0	0	0	0	0	0	0	i rinovuar
renovation	0	1	0	0	1	0	1	0	0	0	rinovim
renown	0	0	0	0	0	0	1	0	0	0	famë
renowned	0	0	0	0	0	0	1	0	0	0	i njohur
rent	0	0	0	0	0	0	0	0	0	0	qira
rental	0	0	0	0	0	0	0	0	0	0	me qira
renter	0	0	0	0	0	0	0	0	0	0	qiramarrësi
renunciation	0	0	0	0	0	1	0	0	0	0	heqje dorë
reorganization	0	0	0	0	0	0	0	0	0	0	riorganizim
reorganize	0	0	0	0	0	0	1	0	0	0	riorganizoj
repair	0	0	0	0	0	0	0	0	0	0	riparimin
reparation	0	0	0	0	0	0	1	0	0	1	dëmshpërblimi
repay	1	1	0	0	1	0	1	0	0	1	shlyej
repayment	0	0	0	0	0	0	0	0	0	0	shlyerja
repeal	0	0	0	0	0	0	0	0	0	0	shfuqizimi
repeat	0	0	0	0	0	0	0	0	0	0	përsëritni
repeated	0	0	0	0	0	0	0	0	0	0	të përsëritura
repeatedly	0	0	0	0	0	0	0	0	0	0	në mënyrë të përsëritur
repeater	0	0	0	0	0	0	0	0	0	0	përsëritës
repellant	0	0	1	1	0	1	0	0	0	0	repelante
repellent	1	0	1	1	0	1	0	0	0	0	i neveritshëm
repelling	0	0	1	0	0	1	0	0	0	0	zmbrapsëse
repent	0	0	0	1	0	0	1	0	0	0	pendohu
repentance	0	0	0	0	0	0	0	0	0	0	pendimi
repertoire	0	0	0	0	0	0	0	0	0	0	repertori
repertory	0	0	0	0	0	0	0	0	0	0	repertori
repetition	0	0	0	0	0	0	0	0	0	0	përsëritje
replace	0	0	0	0	0	0	0	0	0	0	zëvendësojnë
replacement	0	0	0	0	0	0	0	0	0	0	zëvendësim
replenish	0	0	0	0	0	0	1	0	0	0	plotësoj
replete	0	0	0	0	0	0	1	0	0	0	plot
replication	0	0	0	0	0	0	0	0	0	0	përsëritje
reply	0	0	0	0	0	0	0	0	0	0	përgjigje
report	0	0	0	0	0	0	0	0	0	0	raporti
reported	0	0	0	0	0	0	0	0	0	0	raportuar
reporter	0	0	0	0	0	0	1	0	0	1	reporter
repose	0	0	0	0	0	0	1	0	0	0	prehje
reposition	0	0	0	0	0	0	0	0	0	0	ripozicionuar
repository	0	0	0	0	0	0	0	0	0	0	depo
representation	0	0	0	0	0	0	0	0	0	0	përfaqësimi
representative	0	0	0	0	0	0	0	0	0	0	përfaqësuese
represented	0	0	0	0	0	0	1	0	0	0	të përfaqësuar
representing	0	1	0	0	0	0	0	0	0	0	duke përfaqësuar
repress	0	0	0	0	0	1	0	1	0	0	shtypin
repressed	0	0	0	0	0	0	0	0	0	0	të shtypur
repression	0	0	0	1	0	1	0	0	0	0	represioni
reprieve	0	0	0	0	0	0	0	0	0	0	pushim
reprimand	1	0	0	0	0	1	0	0	0	0	qortim
reprint	0	0	0	0	0	1	0	0	0	0	ribotim
reprisal	1	0	0	1	0	1	0	1	0	0	raprezalje
reprise	0	0	0	0	0	0	0	0	0	0	përsëritje
reproach	1	0	1	0	0	1	0	1	0	0	qortim
reproduce	0	0	0	0	0	0	0	0	0	0	riprodhoj
reproduction	0	0	0	0	0	0	0	0	0	0	riprodhimi
reproductive	0	0	0	0	1	0	1	0	0	0	riprodhues
reptile	0	0	0	0	0	0	0	0	0	0	zvarranik
republic	0	0	0	0	0	1	0	0	0	0	republikë
republican	0	0	0	0	0	0	0	0	0	0	republikane
repudiation	1	0	1	0	0	1	0	0	0	0	refuzim
repulsion	0	0	1	1	0	1	0	0	0	0	zmbrapsje
repurchase	0	0	0	0	0	0	0	0	0	0	riblerje
reputable	0	0	0	0	0	0	1	0	0	1	me reputacion
reputation	0	0	0	0	0	0	0	0	0	0	reputacionin
repute	0	0	0	0	0	0	0	0	0	0	reputacion
request	0	0	0	0	0	0	0	0	0	0	kërkesë
requiem	0	0	0	0	0	0	0	1	0	0	requiem
required	0	0	0	0	0	0	0	0	0	0	kërkohet
requirement	0	0	0	0	0	0	0	0	0	0	kërkesë
requisite	0	0	0	0	0	0	0	0	0	0	të nevojshme
requisition	0	0	0	0	0	0	0	0	0	0	kërkese
rescind	0	0	0	0	0	1	0	0	0	0	anuloj
rescission	0	0	0	0	0	1	0	0	0	0	heqje
rescue	0	1	0	0	1	0	1	0	1	1	shpëtim
research	0	0	0	0	0	0	0	0	0	0	kërkimore
resection	0	0	0	1	0	0	0	0	0	0	rezeksioni
resemblance	0	0	0	0	0	0	0	0	0	0	ngjashmëri
resemble	0	0	0	0	0	0	0	0	0	0	ngjajnë
resembling	0	0	0	0	0	0	0	0	0	0	që ngjajnë
resent	1	0	0	0	0	1	0	0	0	0	kundërshtoj
resentful	1	0	0	0	0	1	0	0	0	0	inatosur
resentment	1	0	1	0	0	1	0	1	0	0	fyerje
reservation	0	0	0	0	0	0	0	0	0	0	rezervim
reserve	0	0	0	0	0	0	1	0	0	0	rezervë
reserved	0	0	0	0	0	0	0	0	0	0	e rezervuar
reserves	0	0	0	0	0	0	0	0	0	0	rezervat
reservoir	0	0	0	0	0	0	0	0	0	0	rezervuari
reside	0	0	0	0	0	0	0	0	0	0	banojnë
residence	0	0	0	0	0	0	0	0	0	0	vendbanimi
residences	0	0	0	0	0	0	0	0	0	0	rezidenca
resident	0	0	0	0	0	0	1	0	0	0	banor
residual	0	0	0	0	0	0	0	0	0	0	mbetje
residue	0	0	0	0	0	0	0	0	0	0	mbetje
resign	1	0	1	1	0	1	0	1	0	0	jep dorëheqjen
resignation	0	0	0	0	0	1	0	1	1	0	dorëheqjen
resigned	0	0	0	0	0	1	0	1	0	0	dha dorëheqjen
resilience	0	0	0	0	0	0	0	0	0	0	qëndrueshmëri
resilient	0	0	0	0	0	0	1	0	0	0	elastike
resin	0	0	0	0	0	0	0	0	0	0	rrëshirë
resist	0	0	0	0	0	1	0	0	0	0	rezistojnë
resistance	1	0	0	0	0	1	0	0	0	0	rezistencës
resistant	0	0	0	1	0	1	0	0	0	0	rezistente
resisting	1	0	0	1	0	1	0	1	0	0	duke rezistuar
resistive	0	0	0	0	0	0	1	0	0	0	rezistente
resolute	0	0	0	0	0	0	0	0	0	0	i vendosur
resolutely	0	0	0	0	0	0	1	0	0	0	me vendosmëri
resolution	0	0	0	0	0	0	0	0	0	0	rezolucioni
resolve	0	0	0	0	0	0	0	0	0	0	zgjidhin
resolved	0	0	0	0	0	0	0	0	0	0	zgjidhur
resonance	0	0	0	0	0	0	0	0	0	0	rezonancë
resonant	0	0	0	0	0	0	0	0	0	0	rezonante
resonate	0	0	0	0	0	0	0	0	0	0	rezonojnë
resonator	0	0	0	0	0	0	0	0	0	0	rezonator
resort	0	0	0	0	0	0	0	0	0	0	turistik
resounding	0	0	0	0	0	0	0	0	0	0	kumbues
resources	0	0	0	0	1	0	1	0	0	1	burimet
respect	0	1	0	0	1	0	1	0	0	1	respekt
respectability	0	0	0	0	0	0	1	0	0	0	respekti
respectable	0	0	0	0	0	0	1	0	0	1	i respektueshëm
respected	0	0	0	0	0	0	0	0	0	0	i respektuar
respectful	0	0	0	0	0	0	1	0	0	1	respektues
respecting	0	0	0	0	0	0	1	0	0	0	duke respektuar
respective	0	0	0	0	0	0	0	0	0	0	përkatëse
respects	0	0	0	0	0	0	1	0	0	1	respekte
respiration	0	0	0	0	0	0	0	0	0	0	frymëmarrje
respirator	0	0	0	0	0	0	0	0	0	0	respirator
respite	0	0	0	0	1	0	1	0	0	1	pushim
resplendent	0	0	0	0	1	0	1	0	0	0	i shkëlqyer
respond	0	0	0	0	0	0	0	0	0	0	pergjigje
respondent	0	0	0	0	0	0	0	0	0	0	i paditur
response	0	0	0	0	0	0	0	0	0	0	përgjigje
responsibility	0	0	0	0	0	0	0	0	0	0	përgjegjësi
responsible	0	0	0	0	0	0	1	0	0	1	përgjegjës
responsive	0	1	0	0	0	0	1	0	0	1	të përgjegjshme
rest	0	0	0	0	0	0	1	0	0	0	pushoni
restaurant	0	0	0	0	0	0	0	0	0	0	restorant
restful	0	0	0	0	0	0	1	0	0	0	qetësues
restitution	1	0	0	0	0	0	1	0	0	0	kthimit
restlessness	0	1	0	0	0	0	0	0	0	0	shqetësim
restoration	0	0	0	0	0	0	0	0	0	0	restaurimi
restorative	0	1	0	0	1	0	1	0	0	1	restauruese
restored	0	0	0	0	0	0	0	0	0	0	restauruar
restoring	0	0	0	0	0	0	1	0	0	0	duke restauruar
restrain	1	0	0	1	0	1	0	0	0	0	frenojnë
restrained	0	0	0	1	0	0	0	0	0	0	i përmbajtur
restraint	0	0	0	0	0	0	1	0	0	0	përmbajtje
restrict	0	0	0	0	0	1	0	1	0	0	kufizojnë
restricted	0	0	0	0	0	0	0	0	0	0	e kufizuar
restriction	1	0	0	1	0	1	0	1	0	0	kufizim
restrictive	0	0	0	0	0	1	0	0	0	0	kufizuese
result	0	1	0	0	0	0	0	0	0	0	rezultat
resultant	0	1	0	0	0	0	0	0	0	0	rezultante
resumption	0	0	0	0	0	0	1	0	0	0	rifillimin
resurrection	0	0	0	0	0	0	0	0	0	0	ringjallje
resuscitation	0	0	0	0	0	0	0	0	0	0	reanimimi
retail	0	0	0	0	0	0	0	0	0	0	me pakicë
retailer	0	0	0	0	0	0	0	0	0	0	shitës me pakicë
retain	0	0	0	0	0	0	0	0	0	1	ruajnë
retaining	0	0	0	0	0	0	0	0	0	0	duke mbajtur
retake	0	0	0	0	0	0	0	0	0	0	rimarrë
retaliate	1	0	0	0	0	1	0	0	0	0	hakmerrej
retaliation	1	0	0	1	0	1	0	0	0	0	hakmarrje
retaliatory	1	0	0	0	0	1	0	0	0	0	hakmarrëse
retard	0	0	1	1	0	1	0	1	0	0	i vonuar
retardation	0	0	0	0	0	1	0	0	0	0	prapambetje
retention	0	0	0	0	0	0	1	0	0	0	mbajtje
retentive	0	0	0	0	0	0	0	0	0	0	mbajtës
reticent	0	0	0	1	0	1	0	0	0	0	i rezervuar
retina	0	0	0	0	0	0	0	0	0	0	retina
retired	0	0	0	0	0	0	0	0	0	0	në pension
retirement	0	1	0	1	1	1	1	1	0	1	daljes ne pension
retiring	0	0	0	0	0	0	0	0	0	0	në pension
retold	0	0	0	0	0	0	0	0	0	0	ritreguar
retort	0	0	0	0	0	1	0	0	0	0	kundërpërgjigjej
retrace	0	0	0	0	0	0	0	0	0	0	rigjurmoj
retract	1	0	0	0	0	1	0	0	0	0	tërheq
retraction	0	0	0	0	0	1	0	0	0	0	tërheqje
retrenchment	0	0	0	1	0	1	0	0	0	0	shkurtim
retribution	1	0	0	1	0	1	0	1	0	0	shpagim
retrieval	0	0	0	0	0	0	0	0	0	0	rikthimi
retrieve	0	0	0	0	0	0	0	0	0	0	rifitoj
retriever	0	0	0	0	0	0	0	0	0	0	retriever
retroactive	0	0	0	0	0	0	0	0	0	0	prapavepruese
retrograde	0	0	0	0	0	1	0	0	0	0	retrograde
retrospect	0	0	0	0	0	0	0	0	0	0	retrospektivë
retrospective	0	0	0	0	0	0	0	0	0	0	retrospektive
retrospectively	0	0	0	0	0	0	0	0	0	0	në mënyrë retrospektive
return	0	0	0	0	0	0	0	0	0	0	kthimi
reunion	0	1	0	0	0	0	1	0	0	1	ribashkim
reveal	0	0	0	0	0	0	0	0	0	0	zbulojnë
revel	0	0	0	0	1	0	1	0	0	0	zbavitem
revelation	0	0	0	0	0	0	0	0	0	0	zbulesë
revels	0	0	0	0	1	0	1	0	0	0	zbavitet
revenge	1	1	0	1	0	1	0	0	1	0	hakmarrje
revenue	0	0	0	0	0	0	0	0	0	0	Të ardhurat
reverberation	0	0	0	0	0	0	0	0	0	0	jehonë
revere	0	1	0	0	1	0	1	0	0	1	nderoj
reverence	0	0	0	0	1	0	1	0	0	1	nderimi
reverend	0	0	0	0	1	0	1	0	0	0	i nderuar
reverent	0	0	0	0	0	0	0	0	0	0	nderues
reverie	0	0	0	0	1	0	1	0	0	1	përfytyrim
reversal	1	0	1	0	0	1	0	0	1	0	përmbysja
reverse	0	0	0	0	0	0	0	0	0	0	e kundërta
reversion	0	0	0	0	0	0	0	0	0	0	rikthim
revert	0	0	0	0	0	0	0	0	0	0	rikthehen
reverting	0	0	0	0	0	0	0	0	0	0	duke u kthyer
review	0	0	0	0	0	0	0	0	0	0	rishikim
reviewer	0	0	0	0	0	0	0	0	0	0	recensues
revise	0	0	0	0	0	0	1	0	0	0	rishikojnë
revision	0	0	0	0	0	0	0	0	0	0	rishikim
revisit	0	0	0	0	0	0	0	0	0	0	rivizitoj
revival	0	1	0	0	1	0	1	0	0	1	ringjallje
revive	0	1	0	0	0	1	1	0	0	0	ringjallin
revocation	0	0	0	0	0	1	0	0	0	0	revokimin
revoke	1	0	1	1	0	1	0	1	0	0	revokoj
revolt	1	0	0	0	0	1	0	0	1	0	revoltë
revolting	1	0	1	1	0	1	0	0	0	0	revoltuar
revolution	1	1	0	1	0	1	1	1	1	0	revolucion
revolutionary	0	0	0	0	0	0	1	0	0	0	revolucionare
revolutionize	0	0	0	0	0	0	0	0	0	0	revolucionarizojnë
revolve	0	0	0	0	0	0	0	0	0	0	rrotullohen
revolver	1	0	0	1	0	1	0	1	0	0	revolver
revulsion	1	0	1	1	0	1	0	0	0	0	neveri
reward	0	1	0	0	1	0	1	0	1	1	shperblim
rhetoric	0	0	0	0	0	0	0	0	0	0	retorika
rhetorical	0	0	0	0	0	0	0	0	0	0	retorike
rheumatism	1	0	0	1	0	1	0	1	0	0	reumatizma
rhyme	0	0	0	0	0	0	0	0	0	0	rimë
rhyming	0	0	0	0	0	0	0	0	0	0	duke rimuar
rhythm	0	0	0	0	0	0	1	0	0	0	ritëm
rhythmical	0	0	0	0	1	0	1	0	1	0	ritmike
rib	0	0	0	0	0	0	0	0	0	0	brinjë
ribbed	0	0	0	0	0	0	0	0	0	0	me brinjë
ribbon	1	1	0	0	1	0	1	0	0	0	fjongo
rice	0	0	0	0	0	0	0	0	0	0	oriz
riches	0	0	0	0	0	0	0	0	0	0	pasuri
richness	0	0	0	0	0	0	1	0	0	0	pasuri
rick	0	0	0	0	0	0	0	0	0	0	rik
rickety	0	0	0	0	0	1	0	0	0	0	rakordues
rid	0	0	0	0	0	0	0	0	0	0	shpëtoj
riddance	0	0	0	0	0	0	0	0	0	0	çlirim
riddle	0	0	0	0	0	0	0	0	1	0	gjëegjëzë
riddled	0	0	0	0	0	1	0	0	0	0	i gërshetuar
ride	0	0	0	0	0	0	0	0	0	0	ngasin
rider	0	0	0	0	0	0	1	0	0	0	kalorës
ridge	0	0	0	0	0	0	0	0	0	0	kurriz
ridicule	1	0	1	0	0	1	0	1	0	0	tallje
ridiculous	1	0	1	0	0	1	0	0	0	0	qesharake
riding	0	0	0	0	0	0	0	0	0	0	hipur
rife	0	0	0	0	0	1	0	0	0	0	i përhapur
rifle	1	0	0	1	0	1	0	0	0	0	pushkë
rifles	0	0	0	0	0	0	0	0	0	0	pushkë
rift	0	0	0	0	0	1	0	0	0	0	çarje
rig	0	0	0	0	0	0	0	0	0	0	platformë
rigging	0	0	0	0	0	0	0	0	0	0	manipulim
righteous	0	0	0	0	0	0	1	0	0	0	i drejtë
rightful	0	0	0	0	0	0	1	0	0	0	i drejtë
rightly	0	0	0	0	0	0	1	0	0	0	me të drejtë
rigid	0	0	0	0	0	1	0	0	0	0	të ngurtë
rigidity	0	0	0	0	0	1	0	0	0	0	ngurtësi
rigor	0	0	1	1	0	1	0	0	0	0	ashpërsi
rigorous	0	0	0	0	0	1	0	0	0	0	rigoroz
rim	0	0	0	0	0	0	0	0	0	0	buzë
rind	0	0	0	0	0	0	0	0	0	0	lëkurë
ring	0	0	0	0	0	0	0	0	0	0	unazë
ringer	1	0	0	0	0	1	0	0	0	0	zile
ringing	0	0	0	0	0	0	0	0	0	0	kumbues
rink	0	0	0	0	0	0	0	0	0	0	shesh patinazhi
rinse	0	0	0	0	0	0	0	0	0	0	shpëlarje
riot	1	0	0	1	0	1	0	0	0	0	trazirë
riotous	1	0	0	1	0	1	0	0	1	0	i trazuar
riparian	0	0	0	0	0	0	0	0	0	0	bregore
ripe	0	0	0	0	0	0	1	0	0	0	e pjekur
ripen	0	1	0	0	0	0	1	0	0	0	piqen
ripening	0	0	0	0	0	0	0	0	0	0	duke u pjekur
ripple	0	0	0	0	0	0	0	0	0	0	valëzim
rise	0	0	0	0	0	0	0	0	0	0	ngrihen
rising	0	1	0	0	1	0	1	0	0	0	në rritje
risk	0	1	0	1	0	1	0	0	0	0	rreziku
risky	0	1	0	1	0	1	0	0	0	0	e rrezikshme
rite	0	0	0	0	0	0	0	0	0	0	rit
ritual	0	0	0	0	0	0	0	0	0	0	ritual
ritualistic	0	0	0	0	0	0	0	0	0	0	rituale
rival	0	0	0	0	0	0	0	0	0	0	rival
rivalry	1	0	0	0	0	1	0	0	0	0	rivaliteti
river	0	0	0	0	0	0	0	0	0	0	lumi
riverbank	0	0	0	0	0	0	0	0	0	0	breg lumi
rivet	0	0	0	0	0	0	0	0	0	0	thumba
riveted	0	0	0	0	0	0	0	0	0	0	me thumba
riveting	0	0	0	0	0	0	1	0	0	0	gozhdues
road	0	0	0	0	0	0	0	0	0	0	rrugë
roads	0	0	0	0	0	0	0	0	0	0	rrugët
roadster	0	0	0	0	1	0	1	0	0	1	roadster
roadway	0	0	0	0	0	0	0	0	0	0	rrugës
roam	0	0	0	0	0	0	0	0	0	0	bredh
roar	0	0	0	0	0	0	0	0	0	0	ulërimë
roast	0	0	0	0	0	0	0	0	0	0	rosto
rob	1	0	1	1	0	1	0	1	0	0	vjedh
robber	0	0	1	1	0	1	0	0	0	0	grabitës
robbery	1	0	1	1	0	1	0	1	0	0	grabitje
robe	0	0	0	0	0	0	0	0	0	0	mantel
robot	0	0	0	0	0	0	0	0	0	0	robot
robotics	0	0	0	0	0	0	0	0	0	0	robotikë
robust	0	0	0	0	0	0	1	0	0	0	të fuqishme
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	shkëmb
rocket	1	0	0	0	0	0	0	0	0	0	raketë
rocks	0	0	0	0	0	0	0	0	0	0	shkëmbinj
rod	0	0	0	1	0	0	1	0	0	1	kallam
roe	0	0	0	0	0	0	0	0	0	0	kaprolli
rogue	0	0	1	0	0	1	0	0	0	0	mashtrues
role	0	0	0	0	0	0	0	0	0	0	rol
roll	0	0	0	0	0	0	0	0	0	0	rrotulloj
roller	0	0	0	0	0	0	0	0	0	0	rul
rollers	0	0	0	0	0	0	0	0	0	0	rollers
rollicking	0	0	0	0	1	0	1	0	0	0	rrokullisje
rolling	0	0	0	0	0	0	0	0	0	0	rrotullues
romance	0	1	0	1	1	0	1	1	1	1	romancë
romantic	0	1	0	0	1	0	1	0	0	1	romantike
romanticism	0	0	0	0	1	0	1	0	0	0	romantizmi
romp	0	0	0	0	1	0	1	0	0	0	rrokullisje
roof	0	0	0	0	0	0	0	0	0	0	çati
rook	1	0	1	0	0	1	0	0	0	0	gurë
room	0	0	0	0	0	0	0	0	0	0	dhomë
roomy	0	0	0	0	0	0	0	0	0	0	i gjerë
roost	0	0	0	0	0	0	0	0	0	0	koli
rooster	0	0	0	0	0	0	0	0	0	0	gjeli
root	0	0	0	0	0	0	0	0	0	0	rrënjë
rooted	0	0	0	0	0	0	1	0	0	1	të rrënjosura
rope	0	0	0	0	0	0	0	0	0	0	litar
rosary	0	0	0	0	0	0	0	0	0	0	rruzare
rose	0	0	0	0	0	0	0	0	0	0	trëndafili
rosemary	0	0	0	0	0	0	0	0	0	0	rozmarine
rosette	0	0	0	0	0	0	0	0	0	0	rozetë
roster	0	0	0	0	0	0	0	0	0	0	listën
rosy	0	0	0	0	0	0	1	0	0	0	rozë
rot	0	0	1	1	0	1	0	1	0	0	kalbje
rota	0	0	0	0	0	0	1	0	0	1	rrotullim
rotary	0	0	0	0	0	0	0	0	0	0	rrotullues
rotate	0	0	0	0	0	0	0	0	0	0	rrotullohen
rotation	0	0	0	0	0	0	0	0	0	0	rrotullimi
rote	0	0	0	0	0	0	0	0	0	0	përmendësh
rotor	0	0	0	0	0	0	0	0	0	0	rotor
rotting	0	0	1	0	0	1	0	0	0	0	kalbur
rouge	0	0	0	0	0	0	0	0	0	0	i kuq
rough	0	0	0	0	0	0	0	0	0	0	i përafërt
roughly	0	0	0	0	0	0	0	0	0	0	përafërsisht
roughness	0	0	0	0	0	1	0	0	0	0	vrazhdësi
roulette	0	1	0	0	0	0	0	0	0	0	ruletë
round	0	0	0	0	0	0	0	0	0	0	rrumbullakët
roundabout	0	0	0	0	0	0	0	0	0	0	rrethrrotullim
rounded	0	0	0	0	0	0	0	0	0	0	të rrumbullakosura
roundup	0	0	0	0	0	0	0	0	0	0	përmbledhje
rouse	0	0	0	0	0	0	0	0	0	0	zgjoj
rouser	0	0	0	0	0	0	0	0	0	0	zgjues
rousing	0	0	0	0	0	0	0	0	0	0	ngjallëse
rout	0	0	0	0	0	1	0	0	0	0	shpartalloj
route	0	0	0	0	0	0	0	0	0	0	rrugës
routine	0	0	0	0	0	0	1	0	0	1	rutinë
rover	0	0	0	0	0	0	0	0	0	0	rover
roving	0	0	0	0	0	0	0	0	0	0	shëtitës
row	1	0	0	0	0	1	0	0	0	0	rresht
rowdy	0	0	0	0	0	1	0	0	0	0	i zhurmshëm
royal	0	0	0	0	0	0	0	0	0	0	mbretërore
royalty	0	0	0	0	0	0	1	0	0	0	anëtarët e familjes mbretërore
rub	0	0	0	0	0	0	0	0	0	0	fshij
rubber	0	0	0	0	0	0	0	0	0	0	gome
rubbers	0	0	0	0	0	0	0	0	0	0	gomat
rubbing	0	0	0	0	0	0	0	0	0	0	fërkim
rubbish	0	0	1	0	0	1	0	0	0	0	mbeturina
rubble	0	0	0	1	0	1	0	1	0	0	rrënoja
rubric	0	0	0	0	0	0	1	0	0	0	rubrika
ruby	0	0	0	0	0	0	0	0	0	0	rubin
rudder	0	0	0	0	0	0	0	0	0	0	timon
ruddy	0	0	0	0	0	0	0	0	0	0	i kuq
rudimentary	0	0	0	0	0	0	0	0	0	0	rudimentare
rudiments	0	0	0	0	0	0	0	0	0	0	rudimentet
rue	0	0	0	0	0	1	0	1	0	0	rue
ruff	0	0	0	0	0	0	0	0	0	0	rrush
ruffle	0	0	0	0	0	1	0	0	0	0	rrëmujë
rug	0	0	0	0	0	0	0	0	0	0	qilim
rugged	0	0	0	0	0	1	0	0	0	0	i thyer
ruin	0	0	0	1	0	1	0	1	0	0	rrënojë
ruined	1	0	1	1	0	1	0	1	0	0	i rrënuar
ruinous	1	0	1	1	0	1	0	1	0	0	shkaterrues
ruins	0	0	0	0	0	0	0	0	0	0	rrënojat
rule	0	0	0	1	0	0	0	0	0	1	rregull
ruler	0	0	0	0	0	0	0	0	0	0	sundimtar
ruling	0	0	0	0	0	0	0	0	0	0	në pushtet
rum	0	0	0	0	0	0	0	0	0	0	rum
rumble	0	0	0	0	0	0	0	0	0	0	gjëmim
rummage	0	0	0	0	0	0	0	0	0	0	gërmoj
rumor	0	0	0	0	0	1	0	1	0	0	thashetheme
rumored	0	0	0	0	0	0	0	0	0	0	e përfolur
rump	0	0	0	0	0	0	0	0	0	0	gunga
runaway	0	0	0	0	0	1	0	1	0	0	i arratisur
runes	0	0	0	0	0	0	0	0	0	0	runat
rung	0	0	0	0	0	0	0	0	0	0	shkalle
runner	0	0	0	0	0	0	0	0	0	0	vrapues
running	0	0	0	0	0	0	0	0	0	0	vrapimi
runway	0	0	0	0	0	0	0	0	0	0	pistë
rupture	0	0	0	1	0	1	0	1	1	0	këputje
rural	0	0	0	0	0	0	0	0	0	0	rurale
ruse	0	0	0	0	0	1	0	0	0	0	mashtrim
rush	0	0	0	0	0	0	0	0	0	0	nxitojnë
rust	0	0	0	0	0	1	0	0	0	0	ndryshk
rustic	0	0	0	0	0	0	0	0	0	0	fshatar
rustle	0	0	0	0	0	0	0	0	0	0	shushurimë
rusty	0	0	0	0	0	1	0	0	0	0	e ndryshkur
rut	0	0	0	0	0	0	0	0	0	0	gërvishtje
ruth	0	0	0	0	0	0	1	0	0	0	ruth
ruthless	1	0	1	1	0	1	0	0	0	0	i pamëshirshëm
rye	0	0	0	0	0	0	0	0	0	0	thekra
saber	1	0	0	1	0	1	0	0	0	0	saber
sable	0	0	0	0	0	0	0	0	0	0	sable
sabotage	1	0	1	1	0	1	0	1	1	0	sabotim
sac	0	0	0	0	0	0	0	0	0	0	qeskë
sack	0	0	0	0	0	0	0	0	0	0	thes
sacrament	0	0	0	0	0	0	0	0	0	0	sakramenti
sacred	0	0	0	0	0	0	0	0	0	0	e shenjtë
sacrifices	0	0	1	1	0	1	0	1	0	0	sakrificat
saddle	0	0	0	0	0	0	0	0	0	0	shalë
sadly	0	0	0	0	0	1	0	1	0	0	fatkeqësisht
sadness	0	0	0	0	0	1	0	1	0	1	trishtim
safe	0	0	0	0	1	0	1	0	0	1	i sigurt
safeguard	0	0	0	0	0	0	1	0	0	1	mbrojtjes
safekeeping	0	0	0	0	0	0	0	0	0	1	ruajtje
safety	0	0	0	0	0	0	0	0	0	0	sigurinë
saffron	0	0	0	0	0	0	0	0	0	0	shafrani
sag	0	0	0	1	0	1	0	0	0	0	ulet
saga	0	0	0	0	0	0	0	0	0	0	sagë
sage	0	0	0	0	0	0	1	0	0	1	i urtë
sail	0	0	0	0	0	0	0	0	0	0	lundrojnë
