English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Afrikaans Word
theme	0	0	0	0	0	0	0	0	0	0	tema
theocracy	0	0	0	0	0	0	0	0	0	0	teokrasie
theocratic	1	0	0	1	0	1	0	1	0	1	teokraties
theologian	0	0	0	0	0	0	0	0	0	0	teoloog
theological	0	0	0	0	0	0	0	0	0	1	teologiese
theology	0	1	0	0	0	0	0	0	0	0	teologie
theorem	0	0	0	0	0	0	0	0	0	1	stelling
theoretical	0	0	0	0	0	0	1	0	0	0	teoreties
theory	0	1	0	0	0	0	0	0	0	1	teorie
therapeutic	0	0	0	0	1	0	1	0	0	1	terapeutiese
therapeutics	0	0	0	0	0	0	1	0	0	0	terapeutika
thereabouts	0	0	0	0	0	0	0	0	0	0	daaromtrent
thereof	0	0	0	0	0	0	0	0	0	0	daarvan
therewith	0	0	0	0	0	0	0	0	0	0	daarmee saam
thermal	0	0	0	0	0	0	0	0	0	0	termiese
thermocouple	0	1	0	0	0	0	0	0	0	0	termokoppel
thermodynamics	0	0	0	0	0	0	0	0	0	0	termodinamika
thermometer	0	0	0	0	0	0	0	0	0	1	termometer
thermostat	0	0	0	0	0	0	0	0	0	0	termostaat
thesaurus	0	0	0	0	0	0	0	0	0	0	tesourus
thesis	0	0	0	0	0	0	0	0	0	0	proefskrif
thick	0	0	0	0	0	0	0	0	0	0	dik
thicken	0	0	0	0	0	0	0	0	0	0	verdik
thickening	0	0	0	0	0	0	0	0	0	0	verdikking
thicket	0	0	0	0	0	0	0	0	0	0	ruigte
thickness	0	0	0	0	0	0	0	0	0	0	dikte
thief	1	0	1	1	0	1	0	1	1	0	dief
thimble	0	0	0	0	0	0	0	0	0	0	vingerhoed
thin	0	0	0	0	0	0	0	0	0	0	dun
thing	0	0	0	0	0	0	0	0	0	0	ding
things	0	0	0	0	0	0	0	0	0	0	dinge
thinker	0	0	0	0	0	0	1	0	0	0	denker
thinking	0	0	0	0	0	0	0	0	0	0	dink
thirds	0	0	0	0	0	0	0	0	0	0	derdes
thirst	0	1	0	0	0	0	0	1	1	0	dors
thirsty	0	0	0	0	0	1	0	0	0	0	dors
thirteen	0	0	0	0	0	0	0	0	0	0	dertien
thirteenth	0	0	0	1	0	0	0	0	0	0	dertiende
thistle	0	0	0	0	0	0	0	0	0	0	distel
thither	0	0	0	0	0	0	0	0	0	0	daarheen
thong	0	0	0	0	0	0	0	0	0	0	riempie
thorn	0	0	0	0	0	1	0	0	0	0	doring
thorny	0	0	0	1	0	1	0	0	0	0	netelige
thoroughbred	0	0	0	0	0	0	1	0	0	0	volbloed
thoroughfare	0	0	0	0	0	0	0	0	0	0	deurgang
thought	0	1	0	0	0	0	0	0	0	0	gedink
thoughtful	0	0	0	0	0	0	1	0	0	1	bedagsaam
thoughtfulness	0	0	0	0	0	0	1	0	0	0	bedagsaamheid
thoughtless	1	0	1	0	0	1	0	0	0	0	onnadenkend
thoughts	0	0	0	0	0	0	0	0	0	0	gedagtes
thousand	0	0	0	0	0	0	0	0	0	0	duisend
thrash	1	0	1	1	0	1	0	1	0	0	slaan
thread	0	0	0	0	0	0	0	0	0	0	draad
threat	1	0	0	1	0	1	0	0	0	0	bedreiging
threaten	1	1	0	1	0	1	0	0	0	0	dreig
threatening	1	0	1	1	0	1	0	0	0	0	dreigend
threefold	0	0	0	0	0	0	0	0	0	0	drievoudig
thresh	1	0	0	1	0	1	0	1	0	0	dors
threshold	0	0	0	0	0	0	0	0	0	0	drumpel
thrice	0	0	0	0	0	0	0	0	0	0	drie keer
thrift	0	0	1	0	0	0	1	0	0	1	spaarsamigheid
thrifty	0	0	0	0	0	0	0	0	0	0	spaarsamig
thrill	0	1	0	1	1	0	1	0	1	0	opwinding
thrilling	0	1	0	0	1	0	1	0	1	0	opwindende
thriving	0	1	0	0	1	0	1	0	0	0	floreer
throat	0	0	0	0	0	0	0	0	0	0	keel
throb	0	0	0	1	0	1	0	1	0	0	klop
throbbing	0	0	0	0	0	0	0	0	0	0	kloppend
throne	0	0	0	0	0	0	1	0	0	1	troon
throng	0	0	0	0	0	0	0	0	0	0	menigte
throttle	1	0	0	0	0	1	0	0	0	0	versneller
throw	0	0	0	0	0	0	0	0	0	0	gooi
thrush	0	0	0	0	0	0	0	0	0	0	sproei
thrust	0	0	0	0	0	0	0	0	0	0	stoot
thud	0	0	0	0	0	0	0	0	0	0	dreun
thug	1	0	1	1	0	1	0	0	0	0	boef
thumb	0	0	0	0	0	0	0	0	0	0	duim
thump	1	0	0	0	0	1	0	0	0	0	stamp
thumping	0	0	0	1	0	0	0	0	0	0	stampende
thunder	0	0	0	0	0	0	0	0	0	0	donderweer
thunderbolt	0	0	0	0	0	0	0	0	0	0	donderslag
thundering	1	0	0	1	0	1	0	0	0	0	donderend
thunderstorm	0	0	0	0	0	0	0	0	0	0	donderstorm
thwart	0	0	0	0	0	1	0	0	1	0	stuit
thyme	0	0	0	0	0	0	0	0	0	0	tiemie
tiara	0	0	0	0	0	0	0	0	0	0	tiara
tick	0	0	0	0	0	0	0	0	0	0	regmerkie
ticker	0	0	0	0	0	0	0	0	0	0	tikker
ticket	0	0	0	0	0	0	0	0	0	0	kaartjie
tickle	0	1	0	0	1	0	1	0	1	1	kielie
ticklish	0	0	0	0	0	0	0	0	0	0	kielieagtig
tidal	0	0	0	0	0	0	0	0	0	0	gety
tidbit	0	0	0	0	0	0	0	0	0	0	lekkerny
tide	0	0	0	0	0	0	0	0	0	0	gety
tidings	0	0	0	0	0	0	0	0	0	0	tyding
tie	0	0	0	0	0	0	0	0	0	0	das
tier	0	0	0	0	0	0	0	0	0	0	vlak
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	tier
tighten	1	0	0	0	0	0	0	0	0	0	styf trek
tightness	0	0	0	0	0	0	0	0	0	0	strakheid
tights	0	0	0	0	0	0	0	0	0	0	tights
tilde	0	0	0	0	0	0	0	0	0	0	tilde
tile	0	0	0	0	0	0	0	0	0	0	teël
tiling	0	0	0	0	0	0	1	0	0	0	teëlwerk
till	0	0	0	0	0	0	0	0	0	0	tot
tillage	0	0	0	0	0	0	0	0	0	0	grondbewerking
tiller	0	0	0	0	0	0	0	0	0	0	dissel
tilt	0	0	0	0	0	0	0	0	0	0	kantel
tilting	0	0	0	0	0	0	0	0	0	0	kantel
timber	0	0	0	0	0	0	0	0	0	0	hout
timberland	0	0	0	0	0	0	0	0	0	0	houtland
timbre	0	0	0	0	0	0	0	0	0	0	timbre
time	0	1	0	0	0	0	0	0	0	0	tyd
timeliness	0	0	0	0	0	0	0	0	0	0	tydigheid
timely	0	0	0	0	0	0	1	0	0	0	betyds
timepiece	0	0	0	0	0	0	0	0	0	0	horlosie
timid	0	0	0	1	0	1	0	1	0	0	bedees
timidity	0	1	0	1	0	1	0	0	0	0	skugterheid
tin	0	0	0	0	0	0	0	0	0	0	blik
tincture	0	0	0	0	0	0	0	0	0	0	tinktuur
tine	0	0	0	0	0	0	0	0	0	0	tand
tinge	0	0	0	0	0	0	0	0	0	0	tint
tingle	0	0	0	0	0	0	0	0	0	0	tinteling
tingling	0	0	0	0	0	0	0	0	0	0	tinteling
tinker	0	0	0	0	0	0	0	0	0	0	peuter
tinkering	0	0	0	0	0	0	0	0	0	0	peuter
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	klatergoud
tint	0	0	0	0	0	0	0	0	0	0	tint
tiny	0	0	0	0	0	0	0	0	0	0	klein
tip	0	0	0	0	0	0	0	0	0	0	wenk
tipsy	0	0	0	0	0	1	0	0	0	0	tipsy
tirade	1	0	1	0	0	1	0	0	0	0	tirade
tire	0	0	0	0	0	0	0	0	0	0	band
tired	0	0	0	0	0	1	0	0	0	0	moeg
tiredness	0	0	0	0	0	1	0	0	0	0	moegheid
tiresome	0	0	0	0	0	1	0	0	0	0	vermoeiend
tissue	0	0	0	0	0	0	0	0	0	0	sneesdoekie
tit	0	0	0	0	0	1	0	0	0	0	tiet
titanic	0	0	0	0	0	0	0	0	0	0	titanies
tithe	0	0	0	0	0	0	0	0	0	0	tiende
title	0	0	0	0	0	0	1	0	0	1	titel
titled	0	0	0	0	0	0	0	0	0	0	getiteld
titty	0	0	0	0	0	0	0	0	0	0	tietie
titular	0	0	0	0	0	0	0	0	0	0	titulêr
toad	0	0	1	0	0	1	0	0	0	0	padda
toast	0	0	0	0	1	0	1	0	0	0	roosterbrood
tobacco	0	0	0	0	0	1	0	0	0	0	tabak
toby	0	0	0	0	0	0	0	0	0	0	toby
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	vandag
toe	0	0	0	0	0	0	0	0	0	0	toon
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	swoeg
toilet	0	0	1	0	0	1	0	0	0	0	toilet
toils	0	0	0	0	0	1	0	0	0	0	swoeg
token	0	0	0	0	0	0	0	0	0	0	teken
tolerance	0	0	0	0	0	0	0	0	0	0	verdraagsaamheid
tolerant	0	0	0	0	0	0	1	0	0	0	verdraagsaam
tolerate	1	0	0	0	0	1	0	1	0	0	verdra
toleration	0	0	0	0	0	0	1	0	0	0	verdraagsaamheid
toll	0	0	0	0	0	0	0	0	0	0	tol
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	graf
tomcat	0	0	0	0	0	0	0	0	0	0	tomkat
tome	0	0	0	0	0	0	0	0	0	0	aan my
tomorrow	0	1	0	0	0	0	0	0	0	0	môre
ton	0	0	0	0	0	0	0	0	0	0	ton
tone	0	0	0	0	0	0	0	0	0	0	toon
tong	0	0	0	0	0	0	0	0	0	0	tang
tongs	0	0	0	0	0	0	0	0	0	0	tang
tongue	0	0	0	0	0	0	0	0	0	0	tong
tonic	0	0	0	0	0	0	0	0	0	0	tonikum
tonnage	0	0	0	0	0	0	0	0	0	0	tonnemaat
tonsils	0	0	0	0	0	0	0	0	0	0	mangels
tooling	0	0	0	0	0	0	0	0	0	0	gereedskap
tooth	0	0	0	0	0	0	0	0	0	0	tand
toothache	0	0	0	1	0	1	0	0	0	0	tandpyn
toothed	0	0	0	0	0	0	0	0	0	0	getand
toothless	0	0	0	0	0	0	0	0	0	0	tandeloos
top	0	1	0	0	0	0	1	0	0	1	Top
topaz	0	0	0	0	0	0	0	0	0	0	topaas
topic	0	0	0	0	0	0	0	0	0	0	onderwerp
topical	0	0	0	0	0	0	0	0	0	0	aktueel
topographic	0	0	0	0	0	0	0	0	0	0	topografiese
topographical	0	0	0	0	0	0	0	0	0	0	topografiese
topography	0	0	0	0	0	0	0	0	0	0	topografie
topple	0	0	0	0	0	0	0	0	1	0	omverwerp
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	fakkel
torment	1	0	0	1	0	1	0	1	0	0	pyniging
torn	0	0	0	0	0	1	0	0	0	0	geskeur
tornado	0	0	0	1	0	0	0	0	0	0	tornado
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	stroom
torrid	0	0	0	0	0	1	0	0	0	0	brandende
torsion	0	0	0	0	0	0	0	0	0	0	torsie
torso	0	0	0	0	0	0	0	0	0	0	bolyf
tort	0	0	0	0	0	1	0	0	0	0	tort
tortious	1	0	1	0	0	1	0	0	0	0	onregmatige
tortoise	0	0	0	0	0	0	0	0	0	0	skilpad
tortuous	0	0	0	0	0	0	0	0	0	0	kronkelend
torture	1	1	1	1	0	1	0	1	0	0	marteling
toss	0	0	0	0	0	0	0	0	0	0	gooi
total	0	0	0	0	0	0	0	0	0	0	totaal
totality	0	0	0	0	0	0	0	0	0	0	totaliteit
totally	0	0	0	0	0	0	0	0	0	0	heeltemal
tote	0	0	0	0	0	0	0	0	0	0	tote
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	raak
touched	0	0	0	0	0	1	0	0	0	0	aangeraak
touching	0	0	0	0	0	0	0	0	0	0	raak
touchy	1	0	0	0	0	1	0	1	0	0	raakvat
tough	0	0	0	0	0	1	0	1	0	0	taai
toughness	1	0	0	1	0	0	1	0	0	1	taaiheid
tour	0	0	0	0	0	0	0	0	0	0	toer
tourist	0	0	0	0	0	0	0	0	0	0	toeris
tourmaline	0	0	0	0	0	0	0	0	0	0	toermalyn
tournament	0	0	0	0	0	0	0	0	0	0	toernooi
tourniquet	0	0	0	0	0	0	0	0	0	0	toerniket
tout	0	0	0	0	0	0	0	0	0	0	tout
tow	0	0	0	0	0	0	0	0	0	0	sleep
towel	0	0	0	0	0	0	0	0	0	0	handdoek
tower	0	0	0	0	0	0	1	0	0	0	toring
towering	0	1	0	1	0	0	1	0	0	0	toring
town	0	0	0	0	0	0	0	0	0	0	dorp
townhouse	0	0	0	0	0	0	0	0	0	0	meenthuis
toxic	0	0	1	0	0	1	0	0	0	0	giftig
toxicology	0	0	0	0	0	0	0	0	0	0	toksikologie
toxin	0	0	0	1	0	1	0	0	0	0	gifstof
toy	0	0	0	0	0	0	0	0	0	0	speelding
trace	0	0	0	0	0	0	0	0	0	0	spoor
traces	0	0	0	0	0	0	0	0	0	0	spore
trachea	0	0	0	0	0	0	0	0	0	0	tragea
tracing	0	0	0	0	0	0	0	0	0	0	opspoor
track	0	1	0	0	0	0	0	0	0	0	spoor
tract	0	0	0	1	0	0	0	0	0	0	kanaal
tractable	0	0	0	0	0	0	0	0	0	0	hanteerbaar
traction	0	0	0	0	0	0	0	0	0	0	traksie
tractor	0	0	0	0	0	0	0	0	0	0	trekker
trade	0	0	0	0	0	0	0	0	0	1	handel dryf
trader	0	0	0	0	0	0	0	0	0	0	handelaar
tradesman	0	0	0	0	0	0	0	0	0	0	handelaar
trading	0	0	0	0	0	0	0	0	0	0	handel dryf
tradition	0	0	0	0	0	0	0	0	0	0	tradisie
traditional	0	0	0	0	0	0	1	0	0	0	tradisioneel
traffic	0	0	0	0	0	0	0	0	0	0	verkeer
tragedy	0	0	0	1	0	1	0	1	0	0	tragedie
tragic	0	0	0	0	0	1	0	0	0	0	tragies
trail	0	0	0	0	0	0	0	0	0	0	spoor
train	0	0	0	0	0	0	0	0	0	0	trein
trained	0	0	0	0	0	0	0	0	0	0	opgelei
trainer	0	0	0	0	0	0	0	0	0	1	afrigter
training	0	0	0	0	0	0	0	0	0	0	opleiding
trait	0	0	0	0	0	0	0	0	0	0	eienskap
traitor	1	0	1	1	0	1	0	1	0	0	verraaier
trajectory	0	0	0	0	0	0	0	0	0	0	baan
tram	0	0	0	0	0	0	0	0	0	0	trem
tramp	0	0	1	1	0	1	0	1	0	0	boemelaar
tramway	0	0	0	0	0	0	0	0	0	0	tremweg
trance	0	0	0	0	0	1	0	0	0	0	beswyming
tranquil	0	0	0	0	1	0	1	0	0	0	rustige
tranquility	0	0	0	0	1	0	1	0	0	1	rustigheid
transact	0	0	0	0	0	0	0	0	0	0	transaksie
transaction	0	0	0	0	0	0	0	0	0	1	transaksie
transatlantic	0	0	0	0	0	0	0	0	0	0	transatlantiese
transcendence	0	1	0	0	1	0	1	0	1	1	transendensie
transcendent	0	0	0	0	0	0	0	0	0	0	transendent
transcendental	0	0	0	0	0	0	1	0	0	0	transendentale
transcribe	0	0	0	0	0	0	0	0	0	0	transkribeer
transcriber	0	0	0	0	0	0	0	0	0	0	transkribeerder
transcript	0	0	0	0	0	0	0	0	0	1	transkripsie
transcription	0	0	0	0	0	0	0	0	0	0	transkripsie
transfer	0	0	0	0	0	0	0	0	0	0	oordrag
transference	0	0	0	0	0	0	0	0	0	0	oordrag
transferred	0	0	0	0	0	0	0	0	0	0	oorgedra
transfixed	0	0	0	0	0	0	0	0	0	0	vasgemaak
transform	0	0	0	0	0	0	0	0	0	0	transformeer
transformation	0	0	0	0	0	0	0	0	0	0	transformasie
transfusion	0	0	0	0	0	0	0	0	0	0	oortapping
transgression	0	0	0	0	0	1	0	0	0	0	oortreding
transient	0	0	0	0	0	0	0	0	0	0	verbygaande
transit	0	0	0	0	0	0	0	0	0	0	transito
transition	0	0	0	0	0	0	0	0	0	0	oorgang
transitional	0	1	0	0	0	0	0	0	0	0	oorgang
transitive	0	0	0	0	0	0	0	0	0	0	oorganklik
transitory	0	0	0	0	0	0	0	0	0	0	verbygaande
translate	0	0	0	0	0	0	0	0	0	0	vertaal
translation	0	0	0	0	0	0	0	0	0	1	vertaling
translocation	0	0	0	0	0	0	0	0	0	0	translokasie
translucent	0	0	0	0	0	0	0	0	0	0	deurskynend
transmission	0	0	0	0	0	0	0	0	0	0	oordrag
transmit	0	0	0	0	0	0	0	0	0	0	oordra
transmutation	0	0	0	0	0	0	0	0	0	0	transmutasie
transom	0	0	0	0	0	0	0	0	0	0	dwarsbalk
transparency	0	0	0	0	0	0	0	0	0	0	deursigtigheid
transparent	0	0	0	0	0	0	0	0	0	0	deursigtig
transplant	0	0	0	0	0	0	0	0	0	0	oorplanting
transplantation	0	0	0	0	0	0	0	0	0	0	oorplanting
transport	0	0	0	0	0	0	0	0	0	0	vervoer
transportation	0	0	0	0	0	0	0	0	0	0	vervoer
transpose	0	0	0	0	0	0	0	0	0	0	transponeer
transposition	0	0	0	0	0	0	0	0	0	0	transponering
transverse	0	0	0	0	0	0	0	0	0	0	dwars
trap	0	0	0	0	0	0	0	0	0	0	lokval
trapping	0	0	0	0	0	0	0	0	0	0	vang
trappings	0	0	0	0	0	1	0	0	0	0	lokvalle
traps	0	0	0	0	0	1	0	0	0	0	lokvalle
trash	0	0	1	0	0	1	0	1	0	0	asblik
trashy	0	0	1	0	0	1	0	0	0	0	gemors
traumatic	1	0	0	1	0	1	0	1	0	0	traumaties
travail	0	0	0	0	0	1	0	0	0	0	barensnood
travel	0	0	0	0	0	0	0	0	0	0	reis
traveler	0	0	0	0	0	0	0	0	0	0	reisiger
traveling	0	0	0	0	0	0	1	0	0	0	op reis
traverse	0	0	0	0	0	0	0	0	0	0	deurkruis
travesty	0	0	1	1	0	1	0	1	0	0	travestie
trawl	0	0	0	0	0	0	0	0	0	0	treil
trawler	0	0	0	0	0	0	0	0	0	0	treiler
tray	0	0	0	0	0	0	0	0	0	0	skinkbord
treacherous	1	0	1	1	0	1	0	0	0	0	verraderlik
treachery	1	0	0	1	0	1	0	1	1	0	verraad
tread	0	0	0	0	0	0	0	0	0	0	trap
treadmill	0	1	0	0	0	0	0	0	0	0	trapmeul
treason	1	0	1	1	0	1	0	0	1	0	verraad
treasure	0	1	0	0	1	0	1	0	0	1	skat
treasurer	0	0	0	0	0	0	0	0	0	1	tesourier
treasury	0	0	0	0	0	0	0	0	0	0	tesourie
treat	1	1	1	1	1	1	1	1	1	1	behandel
treatise	0	0	0	0	0	0	0	0	0	0	verhandeling
treatment	0	0	0	0	0	0	0	0	0	0	behandeling
treaty	0	0	0	0	0	0	0	0	0	0	verdrag
treble	0	0	0	0	0	0	0	0	0	0	diskant
tree	1	1	1	0	1	0	1	0	1	1	boom
trek	0	0	0	0	0	0	0	0	0	0	trek
trellis	0	0	0	0	0	0	0	0	0	0	traliewerk
tremble	0	0	0	0	0	0	0	0	0	0	bewe
trembling	0	0	0	1	0	1	0	0	0	0	bewend
tremendous	0	0	0	0	0	0	0	0	0	0	geweldig
tremendously	0	0	0	0	0	0	1	0	0	0	geweldig
tremor	1	1	0	1	0	1	0	1	0	0	bewing
trench	0	0	0	0	0	0	0	0	0	0	sloot
trend	0	0	0	0	0	0	1	0	0	0	neiging
trending	0	0	0	0	0	0	0	0	0	0	neiging
trendy	0	0	0	0	0	0	1	0	0	0	nuwerwets
trepidation	0	1	0	1	0	1	0	0	1	0	bewing
trespass	1	0	0	0	0	1	0	0	0	0	oortreding
triad	0	0	0	0	0	0	0	0	0	0	drieklank
triangle	0	0	0	0	0	0	0	0	0	0	driehoek
triangular	0	0	0	0	0	0	0	0	0	0	driehoekig
tribe	0	0	0	0	0	0	0	0	0	1	stam
tribulation	0	0	0	1	0	1	0	1	0	0	verdrukking
tribunal	0	1	1	1	0	1	0	0	0	1	tribunaal
tribune	0	0	0	0	0	0	0	0	0	1	tribune
tributary	0	1	0	0	0	0	1	0	0	0	sytak
tribute	0	0	0	0	0	0	1	0	0	0	huldeblyk
trick	0	0	0	0	0	1	0	0	1	0	truuk
trickery	1	0	1	1	0	1	0	1	1	0	bedrog
trickle	0	0	0	0	0	0	0	0	0	0	druppel
tricky	0	0	0	0	0	0	0	0	0	0	lastig
tricycle	0	0	0	0	0	0	0	0	0	0	driewiel
trident	0	0	0	0	0	0	0	0	0	0	drietand
trifle	0	0	0	0	0	1	0	0	0	0	kleinigheid
trig	0	0	0	0	0	0	1	0	0	0	trig
trigger	0	0	0	0	0	0	0	0	0	0	sneller
trigonometry	0	0	0	0	0	0	0	0	0	0	trigonometrie
trillion	0	0	0	0	0	0	0	0	0	0	triljoen
trim	0	0	0	0	0	0	0	0	0	0	snoei
trimmer	0	0	0	0	0	0	0	0	0	0	trimmer
trimming	0	0	0	0	0	0	0	0	0	0	snoei
trine	0	0	0	0	0	0	0	0	0	0	driehoek
trinity	0	0	0	0	0	0	0	0	0	0	drie-eenheid
trio	0	0	0	0	0	0	0	0	0	0	trio
trip	0	0	0	0	0	0	0	0	1	0	reis
tripartite	0	0	0	0	0	0	0	0	0	0	drieledig
triple	0	0	0	0	0	0	0	0	0	0	drievoudig
triplet	0	0	0	0	0	0	0	0	0	0	drieling
triplicate	0	0	0	0	0	0	0	0	0	0	drievoud
tripod	0	0	0	0	0	0	0	0	0	0	driepoot
tripping	1	0	0	0	0	1	0	1	0	0	trippel
trite	0	0	0	0	0	0	0	0	0	0	banaal
tritium	0	0	0	0	0	0	0	0	0	0	tritium
triumph	0	1	0	0	1	0	1	0	0	0	triomf
triumphant	0	1	0	0	1	0	1	0	0	1	triomfantlik
troll	1	0	0	1	0	1	0	0	0	0	trol
trolley	0	0	0	0	0	0	0	0	0	0	trollie
trombone	0	0	0	0	0	0	0	0	0	0	tromboon
troop	0	0	0	0	0	0	0	0	0	0	troep
trooper	0	0	0	0	0	0	0	0	0	0	trooper
troops	0	0	0	0	0	0	0	0	0	0	troepe
trophy	0	1	0	0	1	0	1	0	1	1	trofee
tropical	0	0	0	0	0	0	0	0	0	0	tropies
trot	0	0	0	0	0	0	0	0	0	0	draf
troublesome	1	0	0	1	0	1	0	0	0	0	lastig
trough	0	0	0	0	0	0	0	0	0	0	trog
troupe	0	0	0	0	0	0	0	0	0	0	troep
trousers	0	0	0	0	0	0	0	0	0	0	broek
trout	0	0	0	0	0	0	0	0	0	0	forel
trowel	0	0	0	0	0	0	0	0	0	0	troffel
truce	0	0	0	0	1	0	1	0	0	1	wapenstilstand
truck	0	0	0	0	0	0	0	0	0	1	vragmotor
true	0	0	0	0	1	0	1	0	0	1	waar
truism	0	0	0	0	0	0	0	0	0	0	truïsme
trump	0	0	0	0	0	0	0	0	1	0	troef
trumpet	0	0	0	0	0	1	0	0	0	0	trompet
trumpeter	0	0	0	0	0	0	0	0	0	0	trompetspeler
truncate	0	0	0	0	0	0	0	0	0	0	afkap
truncated	0	0	0	0	0	0	0	0	0	0	afgekap
trundle	0	0	0	0	0	0	0	0	0	0	uitrol
trunk	0	0	0	0	0	0	0	0	0	0	stam
truss	0	0	0	0	0	0	0	0	0	1	truss
trust	0	0	0	0	0	0	0	0	0	1	vertroue
trustee	0	0	0	0	0	0	0	0	0	1	trustee
trusty	0	0	0	0	0	0	1	0	0	0	betroubaar
truth	0	0	0	0	0	0	1	0	0	1	waarheid
truthful	0	0	0	0	0	0	0	0	0	1	waaragtig
truthfulness	0	0	0	0	0	0	1	0	0	1	waarheid
tryout	0	0	0	0	0	0	0	0	0	0	probeer
tub	0	0	0	0	0	0	0	0	0	0	bad
tube	0	0	0	0	0	0	0	0	0	0	buis
tubular	0	0	0	0	0	0	0	0	0	0	buisvormig
tubule	0	0	0	0	0	0	0	0	0	0	buis
tuck	0	0	0	0	0	0	0	0	0	0	snoepie
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	getof
tug	0	0	0	0	0	0	0	0	0	0	ruk
tuition	0	0	0	0	0	0	0	0	0	0	onderrig
tulip	0	0	0	0	0	0	0	0	0	0	tulp
tumble	0	0	0	0	0	1	0	0	0	0	tuimel
tumbler	0	0	0	0	0	0	0	0	0	0	tuimelaar
tumor	0	0	0	1	0	1	0	0	0	0	gewas
tumour	0	0	0	1	0	1	0	1	0	0	gewas
tumult	1	0	0	1	0	1	0	0	1	0	rumoer
tumultuous	1	0	0	1	0	1	0	0	0	0	onstuimig
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	tuna
tunable	0	0	0	0	0	0	0	0	0	0	instelbaar
tune	0	0	0	0	0	0	0	0	0	0	deuntjie
tunic	0	0	0	0	0	0	0	0	0	0	tuniek
tuning	0	0	0	0	0	0	0	0	0	0	stemming
tunnel	0	0	0	0	0	0	0	0	0	0	tonnel
turban	0	0	0	0	0	0	0	0	0	0	tulband
turbidity	0	0	0	0	0	0	0	0	0	0	troebelheid
turbine	0	0	0	0	0	0	0	0	0	0	turbine
turbulence	1	0	0	1	0	1	0	0	0	0	turbulensie
turbulent	0	0	0	1	0	1	0	0	0	0	onstuimig
turf	0	0	0	0	0	0	0	0	0	0	turf
turmeric	0	0	0	0	0	0	0	0	0	0	borrie
turmoil	1	0	0	1	0	1	0	1	0	0	onrus
turn	0	0	0	0	0	0	0	0	0	0	draai
turning	0	0	0	0	0	0	0	0	0	0	draai
turnkey	0	0	0	0	0	0	0	0	0	0	sleutelsleutel
turnpike	0	0	0	0	0	0	0	0	0	0	afdraaipad
turntable	0	0	0	0	0	0	0	0	0	0	draaitafel
turquoise	0	0	0	0	0	0	0	0	0	0	turkoois
turret	0	0	0	0	0	0	0	0	0	0	rewolwer
turtleneck	0	0	0	0	0	0	0	0	0	0	turtleneck
tussle	1	0	0	0	0	0	0	0	0	0	gesukkel
tutelage	0	0	0	0	0	0	1	0	0	1	tutelage
tutor	0	0	0	0	0	0	1	0	0	0	tutor
tweak	0	0	0	0	0	0	0	0	0	0	aanpas
twelfth	0	0	0	0	0	0	0	0	0	0	twaalfde
twelve	0	0	0	0	0	0	0	0	0	0	twaalf
twentieth	0	0	0	0	0	0	0	0	0	0	twintigste
twenty	0	0	0	0	0	0	0	0	0	0	twintig
twig	0	0	0	0	0	0	0	0	0	0	Takkie
twilight	0	0	0	0	0	0	0	0	0	0	skemer
twill	0	0	0	0	0	0	0	0	0	0	keper
twin	0	0	0	0	0	0	1	0	0	0	tweeling
twine	0	0	0	0	0	0	0	0	0	0	tou
twinkle	0	1	0	0	1	0	1	0	0	0	glinster
twins	0	0	0	0	0	0	0	0	0	0	tweeling
twist	0	0	0	0	0	0	0	0	0	0	draai
twisted	0	0	0	0	0	0	0	0	0	0	verdraai
twitch	0	0	0	0	0	1	0	0	0	0	ruk
twofold	0	0	0	0	0	0	0	0	0	0	tweeledig
tycoon	0	0	0	0	0	0	0	0	0	0	magnaat
type	0	0	0	0	0	0	0	0	0	0	tipe
typewriter	0	0	0	0	0	0	0	0	0	0	tikmasjien
typhoon	0	0	0	1	0	1	0	0	0	0	tifoon
typically	0	0	0	0	0	0	0	0	0	0	tipies
typist	0	0	0	0	0	0	0	0	0	0	tikster
typography	0	0	0	0	0	0	0	0	0	0	tipografie
tyrannical	1	0	1	1	0	1	0	0	0	0	tirannies
tyranny	0	0	0	1	0	1	0	1	0	0	tirannie
tyrant	1	0	1	1	0	1	0	1	0	0	tiran
tyre	0	0	0	0	0	0	0	0	0	0	band
