English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Serbian Word
soc	0	0	0	0	0	0	0	0	0	0	соц
soccer	0	0	0	0	0	0	0	0	0	0	фудбал
sociable	0	0	0	0	0	0	1	0	0	0	друштвен
social	0	0	0	0	0	0	0	0	0	0	друштвеним
socialism	0	0	1	1	0	0	0	0	0	0	социјализам
socialist	1	0	1	1	0	1	0	1	0	0	социјалистички
society	0	0	0	0	0	0	0	0	0	0	друштво
sock	0	0	0	0	0	0	0	0	0	0	чарапа
socket	0	0	0	0	0	0	0	0	0	0	соцкет
sod	0	0	0	0	0	0	0	0	0	0	сод
sofa	0	0	0	0	0	0	0	0	0	0	Софа
softening	0	0	0	0	0	0	0	0	0	0	омекшавање
softness	0	0	0	0	0	0	0	0	0	0	мекоћу
soggy	0	0	0	0	0	0	0	0	0	0	согги
soil	0	0	1	0	0	1	0	0	0	0	тла
soiled	0	0	1	0	0	1	0	0	0	0	упрљан
sojourn	0	0	0	0	0	0	0	0	0	0	боравити
solace	0	0	0	0	0	0	1	0	0	0	утеха
solar	0	0	0	0	0	0	0	0	0	0	соларни
solder	0	0	0	0	0	0	0	0	0	0	лемљење
soldering	0	0	0	0	0	0	0	0	0	0	лемљење
soldier	1	0	0	0	0	0	1	1	0	0	војник
sole	0	0	0	0	0	0	0	0	0	0	једини
solicit	0	0	0	0	0	0	0	0	0	0	тражити
solicitation	0	0	0	0	0	0	0	0	0	0	наговарање
solicitor	0	0	0	0	0	0	0	0	0	0	адвокат
solid	0	0	0	0	0	0	1	0	0	0	чврст
solidarity	0	0	0	0	0	0	0	0	0	1	солидарности
solidification	0	0	0	0	0	0	0	0	0	0	учвршћивање
solidified	0	0	0	0	0	0	0	0	0	0	учврстио
solidify	0	0	0	0	0	0	0	0	0	0	учврстити
solidity	0	0	0	0	0	0	1	0	0	1	солидност
solitaire	0	0	0	0	0	0	0	0	0	0	солитаире
solitary	0	0	0	0	0	0	0	0	0	0	усамљенички
solitude	0	0	0	0	0	0	0	0	0	0	самоће
solo	0	0	0	0	0	0	0	0	0	0	соло
solubility	0	0	0	0	0	0	0	0	0	0	растворљивост
soluble	0	0	0	0	0	0	0	0	0	0	растворљив
solution	0	0	0	0	0	0	1	0	0	0	решење
solve	0	0	0	0	0	0	0	0	0	0	решити
solvency	0	0	0	0	0	0	1	0	0	0	солвентности
solvent	0	0	0	0	0	0	0	0	0	0	растварач
somatic	0	0	0	0	0	1	0	0	1	0	соматских
somber	0	0	0	0	0	1	0	1	0	0	мрачно
son	0	0	0	0	0	0	0	0	0	0	сине
sonar	0	1	0	0	0	0	1	0	0	0	сонар
sonata	0	0	0	0	0	0	1	0	0	0	соната
song	0	0	0	0	0	0	0	0	0	0	песма
sonnet	0	0	0	0	1	0	1	1	0	0	сонет
sonorous	0	0	0	0	1	0	1	0	0	0	звучно
soot	0	0	1	0	0	1	0	0	0	0	чађ
soothe	0	0	0	0	0	0	1	0	0	0	смирити
soothing	0	0	0	0	1	0	1	0	0	1	умирујуће
sophomore	0	0	0	0	0	0	0	0	0	0	друга година
soprano	0	0	0	0	0	0	0	0	0	0	сопран
sorcerer	0	0	0	0	0	0	0	0	0	0	врачара
sorcery	0	1	0	1	0	1	0	0	1	0	враџбине
sordid	1	0	1	1	0	1	0	1	0	0	покварен
sore	1	0	0	0	0	1	0	1	0	0	чир
sorely	0	0	0	0	0	1	0	1	0	0	болно
soreness	0	0	1	0	0	1	0	1	0	0	болност
sorghum	0	0	0	0	0	0	0	0	0	0	сирак
sorority	0	0	0	0	0	0	0	0	0	0	сестринство
sorrow	0	0	0	1	0	1	0	1	0	0	туга
sorrowful	0	0	0	0	0	1	0	1	0	0	жалосни
sort	0	0	0	0	0	0	0	0	0	0	врста
sorter	0	0	0	0	0	0	1	0	0	0	сортер
sortie	0	0	0	1	0	1	0	0	0	0	сортие
sorting	0	0	0	0	0	0	0	0	0	0	сортирање
sou	0	0	0	0	0	0	0	0	0	0	соу
soulless	0	0	1	1	0	1	0	1	0	0	бездушни
soulmate	0	0	0	1	0	1	0	0	0	0	сродна душа
sound	0	0	0	0	0	0	0	0	0	0	звук
sounding	0	0	0	0	0	0	0	0	0	0	сондирање
soundness	0	1	0	0	1	0	1	0	0	1	солидност
soup	0	0	0	0	0	0	1	0	0	0	супа
sour	0	0	1	0	0	1	0	0	0	0	кисело
source	0	0	0	0	0	0	0	0	0	0	извор
souvenir	0	0	0	0	0	0	0	0	0	0	сувенир
sovereign	0	0	0	0	0	0	0	0	0	1	суверена
sovereignty	0	0	0	0	0	0	0	0	0	0	суверенитет
sow	0	0	0	0	0	0	0	0	0	0	сејати
spa	0	1	0	0	1	0	1	0	1	1	бања
space	0	0	0	0	0	0	0	0	0	0	простор
spacious	0	0	0	0	0	0	1	0	0	0	простран
spade	0	0	0	0	0	0	0	0	0	0	пик
span	0	0	0	0	0	0	0	0	0	0	спан
spaniel	0	0	0	0	1	0	1	0	0	1	шпанијел
spank	1	0	0	1	0	1	0	1	0	0	спанк
spanking	1	0	0	0	0	0	0	0	0	0	спанкинг
spar	0	0	0	0	0	0	0	0	0	0	спар
spare	0	0	0	0	0	0	0	0	0	0	резервни
sparingly	0	0	0	0	0	0	0	0	0	0	штедљиво
spark	0	0	0	0	0	0	0	0	0	0	Искра
sparkle	0	1	0	0	1	0	1	0	1	0	искра
sparring	0	0	0	0	0	0	0	0	0	0	спаринг
sparse	0	0	0	0	0	0	0	0	0	0	оскудан
spasm	0	0	0	1	0	1	0	0	0	0	грч
spat	1	0	0	0	0	1	0	0	0	0	пљунути
spatula	0	0	0	0	0	0	0	0	0	0	лопатица
spawn	0	0	0	0	0	0	0	0	0	0	спавн
speaker	0	0	0	0	0	0	0	0	0	0	говорник
speaking	0	0	0	0	0	0	0	0	0	0	говорећи
spear	1	1	0	1	0	1	0	0	0	0	копље
special	0	0	0	0	1	0	1	0	0	0	посебан
specialist	0	0	0	0	0	0	0	0	0	1	специјалиста
speciality	0	0	0	0	0	0	0	0	0	0	специјалност
specialize	0	0	0	0	0	0	0	0	0	1	специјализовати
specially	0	0	0	0	0	0	0	0	0	0	посебно
specie	0	0	0	0	0	0	1	0	0	0	врста
species	0	0	0	0	0	0	0	0	0	0	врсте
specific	0	0	0	0	0	0	0	0	0	0	специфичним
specification	0	0	0	0	0	0	0	0	0	0	спецификација
specimen	0	0	0	0	0	0	0	0	0	0	примерак
speck	0	0	1	0	0	1	0	0	0	0	Мрљица
speckled	0	0	0	0	0	0	0	0	0	0	пегав
specs	0	0	0	0	0	0	0	0	0	0	спецификације
spectacle	0	0	0	0	0	1	1	0	0	0	спектакл
spectacles	0	0	0	0	0	0	0	0	0	0	спектакла
spectacular	0	1	0	0	0	0	0	0	1	0	спектакуларно
spectator	0	0	0	0	0	0	0	0	0	0	гледалац
specter	0	0	0	1	0	1	0	1	0	0	авет
spectral	0	0	0	0	0	1	0	0	0	0	спектрални
spectrometer	0	0	0	0	0	0	0	0	0	0	спектрометар
spectrophotometer	0	0	0	0	0	0	0	0	0	0	спектрофотометар
spectroscopy	0	0	0	0	0	0	0	0	0	0	спектроскопија
spectrum	0	0	0	0	0	0	0	0	0	0	спектра
speculate	0	0	0	0	0	0	0	0	0	0	спекулисати
speculation	0	0	0	1	0	1	0	1	0	0	спекулација
speculative	0	1	0	0	0	0	0	0	0	0	спекулативно
speculum	0	0	0	0	0	0	0	0	0	0	спекулум
speech	0	0	0	0	0	0	1	0	0	0	говор
speechless	0	0	0	0	0	0	0	0	0	0	занемео
speed	0	0	0	0	0	0	0	0	0	0	брзина
speedily	0	0	0	0	0	0	0	0	0	0	брзо
speedometer	0	0	0	0	0	0	0	0	0	0	брзиномјер
speedway	0	0	0	0	0	0	0	0	0	0	спеедваи
speedy	0	0	0	0	0	0	1	0	0	0	брзи
spellbound	0	0	0	0	0	0	0	0	0	0	зачарани
spelling	0	0	0	0	0	0	1	0	0	0	правопис
spencer	0	0	0	0	0	0	0	0	0	0	спенцер
spend	0	0	0	0	0	0	0	0	0	0	потрошити
spent	0	0	0	0	0	1	0	0	0	0	потрошено
sperm	0	0	0	0	0	0	0	0	0	0	сперматозоида
spew	0	0	1	0	0	0	0	0	0	0	спв
sphere	0	0	0	0	0	0	0	0	0	0	сфера
spherical	0	0	0	0	0	0	0	0	0	0	сферни
sphinx	0	0	0	0	0	0	0	0	0	0	сфинга
spice	0	0	0	0	0	0	1	0	0	0	зачин
spicy	0	0	0	0	0	0	0	0	0	0	љуто
spider	0	0	1	1	0	0	0	0	0	0	паук
spigot	0	0	0	0	0	0	0	0	0	0	спигот
spike	0	0	0	1	0	0	0	0	0	0	спике
spiked	0	0	0	0	0	0	0	0	0	0	шиљасти
spiky	0	0	0	0	0	0	0	0	0	0	шиљасти
spill	0	0	0	0	0	0	0	0	0	0	просути
spin	0	0	0	0	0	0	0	0	0	0	завртети
spinal	0	0	0	0	0	0	0	0	0	0	кичмени
spindle	0	0	0	0	0	0	0	0	0	0	вретено
spine	1	0	0	0	0	1	1	0	0	0	кичма
spinning	0	0	0	0	0	0	0	0	0	0	предење
spinster	0	0	0	1	0	1	0	1	0	0	усидјелица
spiny	0	0	0	0	0	0	0	0	0	0	бодљикав
spiral	0	0	0	0	0	0	0	0	0	0	спирала
spire	0	0	0	0	0	0	0	0	0	0	спире
spirit	0	0	0	0	0	0	1	0	0	0	дух
spirits	0	1	0	0	1	0	1	0	1	0	духови
spiritual	0	0	0	0	0	0	0	0	0	0	духовним
spirituality	0	0	0	0	0	0	0	0	0	0	духовност
spit	0	0	1	0	0	0	0	0	0	0	пљунути
spite	1	0	0	0	0	1	0	0	0	0	инат
spiteful	1	0	0	0	0	1	0	0	0	0	злобни
splash	0	0	0	0	0	0	0	0	1	0	прскање
spleen	0	0	0	0	0	0	0	0	0	0	слезина
splendid	0	0	0	0	1	0	1	0	1	0	сјајан
splendor	0	1	0	0	1	0	1	0	1	0	раскош
splice	0	0	0	0	0	0	0	0	0	0	спајање
spline	0	0	0	0	0	0	0	0	0	0	сплине
splint	0	0	0	0	0	0	0	0	0	0	удлага
splinter	0	0	0	0	0	1	0	0	0	0	ивер
split	0	0	0	0	0	1	0	0	0	0	разделити
splitting	0	0	0	0	0	1	0	1	0	0	цепање
splurge	0	0	0	0	0	0	0	0	0	0	разметање
spoil	0	0	1	0	0	1	0	0	0	0	покварити
spoiler	0	0	0	0	0	1	0	1	0	0	спојлер
spoiling	0	0	0	0	0	0	0	0	0	0	кварење
spoke	0	0	0	0	0	1	0	0	0	0	говорио је
spoken	0	0	0	0	0	0	0	0	0	0	изговорено
spokesman	0	0	0	0	0	0	0	0	0	1	портпарол
sponge	0	0	0	0	0	1	0	0	0	0	сунђер
spongy	0	0	0	0	0	0	0	0	0	0	сунђераст
sponsor	0	0	0	0	0	0	1	0	0	1	спонзор
sponsorship	0	0	0	0	0	0	0	0	0	0	спонзорство
spoof	0	0	0	0	0	0	0	0	0	0	спооф
spook	0	0	0	1	0	1	0	0	0	0	споок
spoon	0	0	0	0	0	0	0	0	0	0	кашика
spoonful	0	0	0	0	0	0	0	0	0	0	кашика
sporadic	0	0	0	0	0	0	0	0	0	0	спорадично
spore	0	0	0	0	0	0	0	0	0	0	споре
sport	0	0	0	0	0	0	0	0	0	0	спорт
sporting	0	0	0	0	0	0	0	0	0	0	спортске
sports	0	0	0	0	0	0	0	0	0	0	спортске
sportsman	0	0	0	0	0	0	0	0	0	0	спортиста
spot	0	0	0	0	0	0	0	0	0	0	место
spotless	0	0	0	0	0	0	1	0	0	1	беспрекоран
spotted	0	0	0	0	0	0	0	0	0	0	уочен
spotty	0	0	0	0	0	0	0	0	0	0	мрљав
spousal	0	0	0	0	0	0	0	0	0	0	супружник
spouse	0	0	0	0	1	0	1	0	0	1	супруга
spout	0	0	0	0	0	0	0	0	0	0	излив
sprain	0	0	0	0	0	1	0	1	0	0	угануће
sprawl	0	0	0	0	0	0	0	0	0	0	ширење
spray	0	0	0	0	0	0	0	0	0	0	спреј
spread	0	0	0	0	0	0	0	0	0	0	ширење
spree	0	0	0	0	0	1	0	0	0	0	спрее
sprinkling	0	0	0	0	0	0	0	0	0	0	прскање
sprite	0	0	0	1	0	1	0	0	0	0	сприте
sprout	0	0	0	0	0	0	0	0	0	0	клијати
spruce	0	0	0	0	0	0	1	0	0	0	смрче
spur	0	0	0	1	0	0	0	0	0	0	спур
spurious	0	0	1	0	0	1	0	0	0	0	лажно
spurred	0	0	0	0	0	0	0	0	0	0	подстакао
spurt	0	0	0	0	0	0	0	0	0	0	спурт
spy	0	0	0	0	0	0	0	0	0	0	шпијун
squad	0	0	0	0	0	0	0	0	0	0	одред
squadron	0	0	0	0	0	0	0	0	0	0	ескадрила
squall	0	0	0	1	0	1	0	1	0	0	скуалл
squamous	0	0	0	0	0	0	0	0	0	0	сквамозни
square	0	0	0	0	0	0	0	0	0	0	квадрат
squat	0	0	0	0	0	0	0	0	0	0	чучнути
squatter	0	0	0	0	0	1	0	0	0	0	сквотер
squeak	0	0	0	0	0	0	0	0	0	0	шкрипати
squeal	0	0	0	0	0	0	0	0	0	0	цвилити
squeamish	0	0	1	1	0	1	0	0	0	0	гадљив
squeeze	0	0	0	0	0	0	0	0	0	0	стиснути
squeezing	0	0	0	0	0	0	0	0	0	0	цеђење
squelch	1	0	1	0	0	1	0	0	0	0	скуелцх
squint	0	0	0	0	0	0	0	0	0	0	шкиљити
squire	0	0	0	0	0	0	0	0	0	0	штитоноша
squirm	0	0	1	0	0	1	0	0	0	0	мигољити се
squirrel	0	0	0	0	0	0	0	0	0	0	веверица
squirt	0	0	0	0	0	0	0	0	0	0	скуирт
stab	1	0	0	1	0	1	0	1	1	0	убости
stability	0	0	0	0	0	0	0	0	0	0	стабилност
stable	0	0	0	0	0	0	1	0	0	1	стабилан
staccato	0	0	0	0	0	0	1	0	0	0	стаццато
stack	0	0	0	0	0	0	0	0	0	0	гомила
staff	0	0	0	0	0	0	0	0	0	0	особља
stag	0	0	0	0	0	0	0	0	0	0	јелен
stage	0	0	0	0	0	0	0	0	0	0	фаза
stagger	0	0	0	0	0	0	0	0	1	0	тетурати се
staggering	0	0	0	0	0	1	0	0	0	0	тетурајући
stagnant	0	0	0	0	0	1	0	1	0	0	стагнирајући
stagnation	0	0	0	0	0	0	0	0	0	0	стагнација
staid	0	0	0	0	0	0	0	0	0	0	стаид
stain	0	0	1	0	0	1	0	0	0	0	мрља
stainless	0	0	0	0	0	0	1	0	0	0	нерђајући
stair	0	0	0	0	0	0	0	0	0	0	степениште
staircase	0	0	0	0	0	0	0	0	0	0	степениште
stairway	0	0	0	0	0	0	0	0	0	0	степениште
stake	0	0	0	0	0	0	0	0	0	0	колац
stale	0	0	0	0	0	1	0	0	0	0	устајао
stalemate	1	0	1	0	0	0	0	0	0	0	застој
stalk	0	0	0	1	0	1	0	0	0	0	стабљика
stall	0	0	1	0	0	0	0	0	0	0	штанд
stallion	0	0	0	0	0	0	1	0	0	0	пастув
stalls	0	0	0	0	0	0	0	0	0	0	тезги
stalwart	0	0	0	0	0	0	1	0	0	0	чврст
stamina	0	0	0	0	0	0	1	0	0	1	издржљивост
stamp	0	0	0	0	0	0	0	0	0	0	печат
stand	0	0	0	0	0	0	0	0	0	0	стајати
standard	0	0	0	0	0	0	0	0	0	0	стандардне
standardize	0	0	0	0	0	0	0	0	0	0	стандардизовати
standing	0	0	0	0	0	0	1	0	0	0	стојећи
standoff	1	0	0	1	0	1	0	0	0	0	стандофф
standpoint	0	0	0	0	0	0	0	0	0	0	становиште
standstill	1	0	0	0	0	1	0	0	0	0	застој
stanza	0	0	0	0	0	0	0	0	0	0	строфа
staple	0	0	0	0	0	0	0	0	0	0	спајалица
star	0	1	0	0	1	0	1	0	0	1	Звезда
starboard	0	0	0	0	0	0	0	0	0	0	десно
starch	0	0	0	0	0	0	0	0	0	0	скроб
stare	0	0	0	0	0	0	0	0	0	0	буљити
staring	0	0	0	0	0	1	0	0	0	0	зурење
stark	0	0	0	0	0	1	0	0	0	1	старк
starlight	0	0	0	0	0	0	1	0	0	0	звездана светлост
starry	0	1	0	0	1	0	1	0	0	0	звездано
stars	0	0	0	0	0	0	0	0	0	0	Звездице
start	0	1	0	0	0	0	0	0	0	0	почетак
startle	0	0	0	1	0	1	0	0	1	0	запрепастити
startling	0	0	0	0	0	0	0	0	1	0	запањујуће
starvation	0	0	0	1	0	1	0	1	0	0	гладовање
starved	0	0	0	0	0	1	0	0	0	0	изгладњели
starving	0	0	0	0	0	1	0	0	0	0	гладујући
state	0	0	0	0	0	0	0	0	0	0	стање
stately	0	0	0	0	0	0	1	0	0	0	достојанствен
statement	0	0	0	0	0	0	1	0	0	1	изјава
stateroom	0	0	0	0	0	0	0	0	0	0	кабина
statesman	0	0	0	0	0	0	0	0	0	0	државник
static	0	0	0	0	0	0	0	0	0	0	статична
statics	0	0	0	0	0	0	0	0	0	0	статичност
station	0	0	0	0	0	0	0	0	0	0	станица
stationary	0	0	0	0	0	1	0	0	0	0	стационарни
stationery	0	0	0	0	0	0	0	0	0	0	канцеларијски материјал
statistical	0	0	0	0	0	0	0	0	0	1	статистички
statistician	0	0	0	0	0	0	0	0	0	0	статистичар
stator	0	0	0	0	0	0	0	0	0	0	статор
statuary	0	0	0	0	0	0	0	0	0	0	статуари
statue	0	0	0	0	0	0	1	0	0	0	статуе
statuette	0	0	0	0	0	0	0	0	0	0	статуета
stature	0	0	0	0	0	0	0	0	0	0	стаса
status	0	0	0	0	0	0	1	0	0	0	статус
statute	0	0	0	0	0	0	0	0	0	0	статут
statutory	0	0	0	0	0	0	0	0	0	0	статутарни
staunch	0	0	0	0	0	0	1	0	0	0	стамен
stave	0	0	0	0	0	1	0	0	0	0	стаб
stay	0	0	0	0	0	0	0	0	0	0	остати
stayed	0	0	0	0	0	0	0	0	0	0	остао
stays	0	0	0	0	0	0	0	0	0	0	остаје
stead	0	0	0	0	0	0	0	0	0	0	стеад
steadfast	0	0	0	0	0	0	1	0	0	1	непоколебљив
steady	0	0	0	0	0	0	0	0	1	1	стабилан
steal	1	0	0	1	0	1	0	1	0	0	красти
stealing	0	0	1	1	0	1	0	0	0	0	крађа
stealth	0	0	0	0	0	0	0	0	1	0	потајно
stealthily	0	0	0	0	0	0	0	0	1	0	крадомице
stealthy	0	1	0	1	0	1	0	0	1	0	потајно
steamboat	0	0	0	0	0	0	0	0	0	0	пароброд
steamer	0	0	0	0	0	0	0	0	0	0	пароброд
steamroller	0	0	0	0	0	0	0	0	0	0	Парни Ваљак
steamship	0	0	0	0	0	0	0	0	0	0	пароброд
steamy	0	0	0	0	0	0	0	0	0	0	спарно
steel	0	0	0	0	0	0	0	0	0	0	челика
steep	0	0	0	0	0	0	0	0	0	0	стрм
steeple	0	0	0	0	0	0	0	0	0	0	звоник
steer	0	0	0	0	0	0	0	0	0	0	управљати
stellar	0	0	0	0	0	0	1	0	0	0	звездана
stem	0	0	0	0	0	0	0	0	0	0	стабљика
stench	0	0	0	0	0	0	0	0	0	0	смрад
stencil	0	0	0	0	0	0	0	0	0	0	шаблона
step	0	0	0	0	0	0	0	0	0	0	Корак
steppe	0	0	0	0	0	0	0	0	0	0	степе
steps	0	0	0	0	0	0	0	0	0	0	степенице
stereoscopic	0	0	0	0	0	0	0	0	0	0	стереоскопски
stereotype	0	0	0	0	0	1	0	0	0	0	стереотип
stereotyped	0	0	0	0	0	1	0	0	0	0	стереотипно
sterile	0	0	0	0	0	1	0	1	0	0	стерилна
sterility	0	0	0	0	0	1	0	0	0	0	стерилитет
sterling	1	1	0	0	1	1	1	0	0	1	стерлинг
stern	0	0	0	0	0	1	0	0	0	0	крма
stethoscope	0	0	0	0	0	0	0	0	0	0	стетоскоп
stew	0	0	0	0	0	0	0	0	0	0	паприкаш
steward	0	0	0	0	0	0	1	0	0	1	управник
stewardship	0	0	0	0	0	0	0	0	0	0	управљање
stick	0	0	0	0	0	0	0	0	0	0	штап
sticking	0	0	0	0	0	0	0	0	0	0	лепљење
sticky	0	0	1	0	0	0	0	0	0	0	лепљив
stiff	0	0	0	0	0	1	0	0	0	0	укочен
stiffen	0	0	0	0	0	0	0	0	0	0	укочити се
stiffness	0	0	0	0	0	1	0	0	0	0	укоченост
stifle	0	0	0	0	0	1	0	0	0	0	угушити
stifled	1	0	0	1	0	1	0	1	0	0	угушен
stifling	0	0	0	0	0	0	0	0	0	0	гушећи
stigma	1	0	1	1	0	1	0	1	0	0	предрасуда
stile	0	0	0	0	0	0	0	0	0	0	стиле
stiletto	0	0	0	0	0	0	0	0	0	0	стилетто
stillborn	0	0	0	0	0	1	0	1	0	0	мртворођенче
stillness	0	0	0	1	0	0	1	1	0	0	мировање
stilts	0	0	0	0	0	0	0	0	0	0	штулама
stimulant	0	0	0	0	0	0	0	0	0	0	стимуланс
stimulation	0	0	0	0	0	0	0	0	0	0	стимулација
stimulus	0	0	0	0	0	0	0	0	0	0	подстицај
sting	1	0	0	1	0	1	0	0	0	0	убод
stinging	0	0	0	0	0	1	0	0	0	0	пецкање
stingy	1	0	1	1	0	1	0	1	0	0	шкрт
stink	0	0	1	0	0	1	0	0	0	0	смрад
stinking	0	0	1	0	0	1	0	0	0	0	смрдљиви
stint	0	0	0	1	0	1	0	1	0	0	стинт
stipulate	0	0	0	0	0	0	0	0	0	0	условљавати
stipulation	0	0	0	0	0	0	0	0	0	0	стипулација
stir	0	0	0	0	0	0	0	0	0	0	комешање
stirring	0	0	0	0	0	0	0	0	0	0	мешање
stitch	0	0	0	0	0	0	0	0	0	0	шав
stock	0	0	0	0	0	0	0	0	0	0	акција
stockbroker	0	0	0	0	0	0	0	0	0	0	берзански мешетар
stocking	0	0	0	0	0	0	0	0	0	0	чарапа
stocks	0	0	0	0	0	1	0	0	0	0	Акције
stole	0	0	0	0	0	0	0	0	0	0	је украо
stolen	1	0	0	0	0	1	0	0	0	0	украден
stomach	0	0	1	0	0	0	0	0	0	0	стомак
stone	1	0	0	0	0	1	0	0	0	0	камен
stoned	0	0	0	0	0	1	0	0	0	0	каменован
stoneware	0	0	0	0	0	0	0	0	0	0	стоневаре
stony	0	0	0	0	0	0	0	0	0	0	каменит
stool	0	0	0	0	0	0	0	0	0	0	столица
stools	0	0	1	0	0	1	0	0	0	0	столице
stoop	0	0	0	0	0	0	0	0	0	0	сагнути се
stop	0	0	0	0	0	0	0	0	0	0	зауставити
stoppage	0	0	0	0	0	1	0	0	0	0	заустављање
stopper	0	0	0	0	0	0	0	0	0	0	чеп
stopping	0	0	0	0	0	0	0	0	0	0	заустављање
stopwatch	0	0	0	0	0	0	0	0	0	0	штоперица
storage	0	0	0	0	0	0	0	0	0	0	складиште
store	0	1	0	0	0	0	1	0	0	0	продавница
storehouse	0	0	0	0	0	0	0	0	0	0	складиште
storing	0	0	0	0	0	0	0	0	0	0	чување
storm	1	0	0	0	0	1	0	0	0	0	олуја
storming	1	0	0	0	0	0	0	0	0	0	јуриша
stormy	0	0	0	1	0	1	0	0	0	0	буран
story	0	0	0	0	0	0	0	0	0	0	прича
stout	0	0	0	0	0	0	0	0	0	0	Стамени
stove	0	0	0	0	0	0	0	0	0	0	пећ
stow	0	0	0	0	0	0	0	0	0	0	стов
straddle	0	0	0	0	0	0	0	0	0	0	страддле
straighten	0	0	0	0	0	0	0	0	0	0	исправити
straightforward	0	0	0	0	0	0	1	0	0	1	право напред
straightway	0	0	0	0	0	0	0	0	0	0	одмах
strained	1	0	0	0	0	1	0	0	0	0	напрегнути
strait	0	0	0	0	0	0	0	0	0	0	теснац
straits	0	0	0	1	0	1	0	0	0	0	тјеснаца
strand	0	0	0	0	0	0	0	0	0	0	нит
stranded	0	0	0	0	0	1	0	0	0	0	насукан
stranger	0	0	0	1	0	1	0	0	0	0	странац
strangle	1	0	1	1	0	1	0	1	1	0	задавити
strap	0	0	0	0	0	0	0	0	0	0	каиш
strapping	0	0	0	0	0	0	0	0	0	0	везивање
strata	0	0	0	0	0	0	0	0	0	0	слојева
strategic	0	0	0	0	0	0	1	0	0	0	стратешким
strategist	0	1	0	0	0	0	1	0	0	1	стратег
strategy	0	0	0	0	0	0	0	0	0	0	стратегија
stratification	0	0	0	0	0	0	0	0	0	0	раслојавање
stratum	0	0	0	0	0	0	0	0	0	0	стратум
stratus	0	0	0	0	0	0	0	0	0	0	стратус
straw	0	0	0	0	0	0	0	0	0	0	слама
stray	0	0	0	0	0	1	0	0	0	0	луталица
streak	0	0	0	0	0	0	0	0	0	0	пруга
streaked	0	0	0	0	0	0	0	0	0	0	пругасти
stream	0	0	0	0	0	0	0	0	0	0	поток
streamer	0	0	0	0	0	0	0	0	0	0	стреамер
streaming	0	0	0	0	0	0	0	0	0	0	стреаминг
street	0	0	0	0	0	0	0	0	0	0	улица
strength	0	0	0	0	0	0	1	0	0	1	снагу
strengthen	0	0	0	0	0	0	1	0	0	0	ојачати
strengthening	0	0	0	0	1	0	1	0	0	1	јачање
strenuous	0	0	0	0	0	0	0	0	0	0	напоран
stress	0	0	0	0	0	1	0	0	0	0	стреса
stretch	0	0	0	0	0	0	0	0	0	0	истегнути
stretcher	0	0	0	1	0	0	0	1	0	0	носила
stricken	0	0	0	0	0	0	0	1	0	0	погођен
stride	0	0	0	0	0	0	0	0	0	0	корак
strife	1	0	0	0	0	1	0	0	0	0	свађа
strike	1	0	0	0	0	1	0	0	0	0	ударац
striking	0	0	0	0	0	0	1	0	0	0	упечатљив
strikingly	0	0	0	0	0	0	1	0	0	0	упадљиво
string	0	0	0	0	0	0	0	0	0	0	низ
stringy	0	0	0	0	0	0	0	0	0	0	жилав
strip	0	0	0	0	0	1	0	1	0	0	трака
stripe	0	0	0	0	0	1	0	0	0	0	пруга
stripped	1	1	1	1	0	1	0	1	0	0	огољен
strive	0	1	0	0	0	0	0	0	0	0	настојати
strobe	0	0	0	0	0	0	0	0	0	0	стробе
stroke	0	0	0	1	0	1	0	1	0	0	удар
stroll	0	0	0	0	0	0	0	0	0	0	шетња
stronghold	0	0	0	0	0	0	0	0	0	0	упориште
strongly	0	0	0	0	0	0	1	0	0	0	снажно
structural	0	0	0	0	0	0	0	0	0	1	структуралне
structure	0	0	0	0	0	0	1	0	0	1	структура
struggle	1	0	0	1	0	1	0	1	0	0	борити се
strut	0	0	0	0	0	1	0	0	0	0	струт
stubble	0	0	0	0	0	0	0	0	0	0	стрњика
stubbornness	0	0	0	0	0	0	0	0	0	0	тврдоглавост
stubby	0	0	0	0	0	0	0	0	0	0	тврдоглав
stucco	0	0	0	0	0	0	0	0	0	0	стуццо
stuck	0	0	0	0	0	0	0	0	0	0	заглавити
stud	0	0	0	0	0	0	1	0	0	0	пастув
studded	0	0	0	0	0	0	0	0	0	0	студдед
student	0	0	0	0	0	0	0	0	0	0	ученик
studied	0	0	0	0	0	0	0	0	0	0	проучавао
studio	0	0	0	0	0	0	0	0	0	0	студио
study	0	0	0	0	0	0	1	0	0	0	студија
stuff	0	0	0	0	0	0	0	0	0	0	ствари
stuffing	0	0	0	0	0	0	0	0	0	0	пуњење
stuffy	0	0	0	0	0	1	0	0	0	0	загушљиво
stumble	0	0	0	0	0	1	0	0	0	0	спотакнути се
stump	0	0	0	0	0	0	0	0	0	0	пањ
stunned	0	0	0	1	0	1	0	0	1	0	изненађен
stunt	0	0	0	0	0	0	0	0	0	0	штос
stunted	0	0	0	0	0	1	0	0	0	0	закржљао
stupendous	0	0	0	0	0	0	0	0	0	0	запањујући
stupid	0	0	0	0	0	1	0	0	0	0	глуп
stupidity	0	0	0	0	0	1	0	0	0	0	глупости
stupor	0	0	0	0	0	1	0	0	0	0	ступор
sturdy	0	0	0	0	0	0	1	0	0	0	чврст
sturgeon	0	0	0	0	0	0	0	0	0	0	јесетра
