English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Xhosa Word
suppression	1	0	1	1	0	1	0	0	0	0	ingcinezelo
supremacy	1	1	0	1	1	1	1	0	1	1	ukongama
supreme	0	0	0	0	0	0	1	0	0	0	phezulu
supremely	0	0	0	0	0	0	1	0	0	0	phezulu
surcharge	1	0	0	0	0	1	0	0	0	0	intlawulo eyongezelelweyo
surety	0	0	0	0	0	0	1	0	0	1	isiqiniseko
surf	0	0	0	0	0	0	0	0	0	0	ukusefa
surface	0	0	0	0	0	0	0	0	0	0	umphezulu
surge	0	0	0	0	0	0	0	0	1	0	ukunyuka
surgeon	0	0	0	0	0	0	0	0	0	0	ugqirha wotyando
surgery	0	0	0	1	0	0	0	1	0	0	utyando
surly	1	0	1	0	0	1	0	0	0	0	ngokurhabaxa
surmise	0	0	0	0	0	0	1	0	0	0	cinga
surname	0	0	0	0	0	0	0	0	0	0	ifani
surpassing	0	0	0	0	0	0	1	0	0	0	egqwesileyo
surplus	0	0	0	0	0	0	0	0	0	0	intsalela
surprise	0	0	0	1	1	0	1	0	1	0	ukothuka
surprised	0	0	0	0	0	0	0	0	1	0	mangaliswe
surprising	0	0	0	0	0	0	0	0	1	0	iyamangalisa
surprisingly	0	1	0	0	0	0	0	0	1	0	ngokumangalisayo
surrender	0	0	0	1	0	1	0	1	0	0	ukunikezela
surrendering	0	0	0	0	0	1	0	1	0	0	ukunikezela
surrogate	0	0	0	0	0	0	0	0	0	1	umntu obambeleyo
surround	0	1	0	0	0	1	1	0	0	0	rhangqa
surrounding	0	0	0	0	0	0	0	0	0	0	ezingqongileyo
surroundings	0	0	0	0	0	0	0	0	0	0	ezingqongileyo
surveillance	0	0	0	1	0	0	0	0	0	0	ukubek' esweni
survey	0	0	0	0	0	0	0	0	0	0	uphando
surveying	0	0	0	0	0	0	1	0	0	0	ukuhlola
surveyor	0	0	0	0	0	0	0	0	0	0	umhloli welizwe
survival	0	0	0	0	0	0	0	0	0	0	ukusinda
survive	0	0	0	0	0	0	1	0	0	0	sinda
surviving	0	0	0	0	0	0	0	0	0	0	ukusinda
susceptibility	0	0	0	0	0	0	0	0	0	0	ukuba sesichengeni
susceptible	0	0	0	0	0	1	0	0	0	0	esichengeni
suspect	0	0	0	1	0	1	0	0	0	0	umrhanelwa
suspected	0	0	0	0	0	0	0	0	0	0	krokrelwa
suspend	0	0	0	0	0	0	0	0	0	0	nqumamisa
suspended	0	0	0	0	0	0	0	0	0	0	inqunyanyisiwe
suspenders	0	0	0	0	0	0	0	0	0	0	izixhoma
suspense	0	1	0	1	0	0	0	0	1	0	ukukrokra
suspension	0	0	0	1	0	1	0	0	0	0	ukumiswa
suspicion	0	0	0	1	0	1	0	0	0	0	ukukrokra
suspicions	0	0	0	0	0	0	0	0	0	0	izikrokro
suspicious	1	1	0	0	0	1	0	0	0	0	ukukrokra
sustained	0	0	0	0	0	0	0	0	0	0	zizinzileyo
sustenance	0	0	0	0	0	0	0	0	0	0	isondlo
suture	0	0	0	0	0	0	0	0	0	0	umthungo
swab	0	0	0	0	0	1	0	0	0	0	swab
swag	0	0	0	0	0	0	0	0	0	0	iswegi
swagger	0	0	0	0	0	0	0	0	0	0	swagger
swallow	0	0	0	0	0	0	0	0	0	0	ginya
swamp	0	0	1	1	0	1	0	0	0	0	umgxobhozo
swamped	0	0	0	0	0	0	0	0	0	0	manzi
swampy	0	0	1	1	0	1	0	0	0	0	manzi
swan	0	0	0	0	0	0	0	0	0	0	idada
swap	0	0	0	0	0	0	0	0	0	0	tshintshana
swarm	0	0	1	0	0	0	0	0	0	0	ibubu
swarming	0	0	0	0	0	0	0	0	0	0	ukunyakazela
swastika	1	0	0	1	0	1	0	0	0	0	swastika
sway	0	0	0	0	0	0	0	0	0	0	shukuma
swear	0	0	0	0	0	0	1	0	0	1	funga
swearing	0	0	0	0	0	0	0	0	0	0	ukuthuka
sweat	0	0	0	1	0	0	0	0	0	0	ukubila
sweater	0	0	0	0	0	0	0	0	0	0	ijezi
sweating	0	0	0	0	0	0	0	0	0	0	ukubila
sweep	0	0	0	0	0	0	0	0	0	0	Tshayela
sweeping	0	0	0	0	0	0	0	0	0	0	ukutshayela
sweet	0	1	0	0	1	0	1	0	1	1	mnandi
sweeten	0	0	0	0	0	0	0	0	0	0	mnandi
sweetened	0	0	0	0	0	0	0	0	0	0	yaswiti
sweetener	0	0	0	0	0	0	0	0	0	0	isweetener
sweetheart	0	1	0	0	1	0	1	1	0	1	sithandwa
sweetie	0	0	0	0	0	0	1	0	0	0	uswiti
sweetness	0	0	0	0	0	0	1	0	0	0	ubumnandi
sweets	0	1	0	0	1	0	1	0	0	0	iilekese
swell	0	0	0	0	0	0	0	0	0	0	adumbe
swelling	0	0	0	1	0	1	0	0	0	0	ukudumba
sweltering	0	0	0	0	0	0	0	0	0	0	ukudumba
swerve	0	0	0	1	0	0	0	0	1	0	jika
swift	0	0	0	0	0	0	1	0	0	0	ngokukhawuleza
swiftly	0	0	0	0	0	0	0	0	0	0	ngokukhawuleza
swig	0	0	1	0	0	1	0	0	0	0	swig
swim	0	1	0	1	1	0	1	0	0	0	qubha
swimming	0	0	0	0	0	0	0	0	0	0	ukuqubha
swine	0	0	1	0	0	1	0	0	0	0	iihagu
swing	0	0	0	0	0	0	0	0	0	0	jingi
swinging	0	0	0	0	0	0	0	0	0	0	ukujinga
swish	0	0	0	0	0	0	0	0	0	0	swish
switch	0	0	0	0	0	0	0	0	0	0	tshintsha
swivel	0	0	0	0	0	0	0	0	0	0	swivel
swollen	0	0	0	0	0	1	0	0	0	0	ukudumba
swoon	0	0	0	0	0	0	0	0	0	0	wasweleka
swoop	0	0	0	0	0	0	0	0	0	0	qhuqha
sword	0	0	0	0	0	0	0	0	0	0	ikrele
syllable	0	0	0	0	0	0	0	0	0	0	ilungu
syllabus	0	0	0	0	0	0	0	0	0	0	isilabhasi
symbol	0	0	0	0	0	0	0	0	0	0	uphawu
symbolic	0	0	0	0	0	0	1	0	0	0	okomfuziselo
symbolically	0	0	0	0	0	0	0	0	0	0	ngokomfuziselo
symbolism	0	0	0	0	0	0	0	0	0	0	isimboli
symbolize	0	0	0	0	0	0	0	0	0	0	bonisa
symmetric	0	0	0	0	0	0	0	0	0	0	macala
symmetrical	0	0	0	0	0	0	1	0	0	0	macala
symmetry	0	0	0	0	1	0	1	0	0	1	macala
sympathetic	0	0	0	1	1	0	1	1	0	1	novelwano
sympathize	0	0	0	0	0	0	0	1	0	0	uvelwano
sympathy	0	0	0	0	0	0	1	1	0	0	uvelwano
symphony	0	1	0	0	1	0	1	0	0	0	i-symphony
symptom	0	0	0	0	0	1	0	0	0	0	uphawu
symptomatic	0	0	0	0	0	0	0	0	0	0	uphawu
synagogue	0	0	0	0	0	0	0	0	0	0	indlu yesikhungu
synchronize	0	1	0	0	1	0	1	0	1	1	ngqamanisa
synchronous	0	0	0	0	0	0	0	0	0	0	i-synchronous
syncope	0	0	0	1	0	1	0	1	1	0	isyncope
syndicate	0	0	0	0	0	0	0	0	0	0	syndicate
synergistic	0	0	0	0	0	0	1	0	0	1	i-synergistic
synergy	0	0	0	0	0	0	0	0	0	0	intsebenziswano
synod	0	0	0	0	0	0	1	0	0	1	isinodi
synonym	0	0	0	0	0	0	0	0	0	0	isithethantonye
synonymous	0	0	0	1	0	1	1	0	0	1	isithethantonye
synopsis	0	0	0	0	0	0	0	0	0	0	isishwankathelo
synoptic	0	0	0	0	0	0	0	0	0	0	isishwankathelo
syntax	0	0	0	0	0	0	0	0	0	0	isintaksi
synthesis	0	0	0	0	0	0	0	0	0	0	udibaniso
synthetic	0	0	0	0	0	0	0	0	0	0	eyenziweyo
syringe	0	0	0	1	0	0	0	0	0	0	isirinji
syrup	0	0	0	0	0	0	0	0	0	0	isiraphu
system	0	0	0	0	0	0	0	0	0	1	inkqubo
systematic	0	0	0	0	0	0	0	0	0	0	ngocwangco
systematically	0	0	0	0	0	0	0	0	0	0	ngokucwangcisiweyo
tabby	0	0	0	0	0	0	0	0	0	0	tabby
tabernacle	0	0	0	0	0	0	0	0	0	0	umnquba
table	0	0	0	0	0	0	0	0	0	0	itafile
tableau	0	0	0	0	0	0	0	0	0	0	itafile
tablespoon	0	0	0	0	0	0	0	0	0	0	icephe
tablet	0	0	0	0	0	0	0	0	0	0	ithebhulethi
tableware	0	0	0	0	0	0	0	0	0	0	itafile
taboo	0	0	1	1	0	1	0	0	0	0	intlekisa
tabular	0	0	0	0	0	0	0	0	0	0	kwitheyibhile
tabulate	0	1	0	0	0	0	0	0	0	0	itheyibhile
tabulation	0	0	0	0	0	0	0	0	0	0	itheyibhile
tachometer	0	0	0	0	0	0	0	0	0	0	tachometer
tacit	0	0	0	0	0	0	0	0	0	0	cwaka
tack	0	0	0	0	0	0	0	0	0	0	iqhosha
tackle	1	0	0	0	0	0	0	0	1	0	ukuwisa
tackling	0	0	0	0	0	0	0	0	0	0	ukujongana
tacky	0	0	0	0	0	0	0	0	0	0	tacky
tact	0	0	0	0	0	0	1	0	0	0	ubuchule
tactics	0	0	0	1	0	0	0	0	0	1	amaqhinga
tactile	0	0	0	0	0	0	0	0	0	0	ebambekayo
taffeta	0	0	0	0	0	0	0	0	0	0	taffeta
taffy	0	0	0	0	0	0	0	0	0	0	taffy
tag	0	0	0	0	0	0	0	0	0	0	ithegi
tail	0	0	0	0	0	0	0	0	0	0	umsila
tailed	0	0	0	0	0	0	0	0	0	0	inomsila
tailings	0	0	0	0	0	0	0	0	0	0	imisila
tailor	0	0	0	0	0	0	0	0	0	0	umthungi
tailoring	0	0	0	0	0	0	0	0	0	0	ukuthunga
taint	0	0	0	0	0	1	0	1	0	0	ukungcola
taker	0	0	0	0	0	0	0	0	0	0	umthathi
tale	0	0	0	0	0	0	1	0	0	0	ibali
talent	0	0	0	0	0	0	1	0	0	0	italente
talented	0	0	0	0	0	0	0	0	0	0	onetalente
talisman	0	0	0	0	0	0	1	0	0	0	ikhubalo
talk	0	0	0	0	0	0	1	0	0	0	thetha
talkative	0	0	0	0	0	0	0	0	0	0	ethetha
talker	0	0	0	0	0	0	0	0	0	0	isithethi
tall	0	0	0	0	0	0	0	0	0	0	mde
tallies	0	0	0	0	0	0	0	0	0	0	amanani
tallow	0	0	0	0	0	0	0	0	0	0	tallow
tally	0	0	0	0	0	0	0	0	0	0	ngokwezibalo
talons	1	0	0	1	0	1	0	0	0	0	iintsiba
tambourine	0	0	0	0	0	0	0	0	0	0	intambula
taming	0	0	0	0	0	0	0	0	0	0	ukuthambisa
tan	0	0	0	0	0	0	0	0	0	0	tan
tandem	0	0	0	0	0	0	0	0	0	1	tandem
tang	0	0	0	0	0	0	0	0	0	0	tang
tangent	0	0	0	0	0	0	0	0	0	0	tangent
tangle	0	0	0	0	0	0	0	0	0	0	tangle
tangled	0	0	0	0	0	1	0	0	0	0	iphithene
tank	0	0	0	0	0	0	0	0	0	0	itanki
tanned	0	0	0	0	0	0	1	0	0	0	ilukiwe
tantalizing	0	1	0	0	1	1	1	0	1	0	enomtsalane
tantamount	0	0	0	0	0	0	0	0	0	1	iyafana
tap	0	0	0	0	0	0	0	0	0	0	itephu
tape	0	0	0	0	0	0	0	0	0	0	iteyiphu
taper	0	0	0	0	0	0	0	0	0	0	taper
tapering	0	0	0	0	0	0	0	0	0	0	ukucofa
tapestry	0	0	0	0	0	0	0	0	0	0	tapestry
tar	0	0	0	0	0	0	0	0	0	0	Itha
tardiness	0	0	0	0	0	1	0	0	0	0	ukulibazisa
tardy	0	0	0	0	0	1	0	0	0	0	emva kwexesha
target	0	0	0	0	0	0	0	0	0	0	ekujoliswe kuko
tariff	1	0	1	0	0	1	0	0	0	0	uluhlu lwamaxabiso
tarnish	0	0	1	0	0	1	0	1	0	0	ngcolisa
tarry	0	0	0	0	0	1	0	0	0	0	hlala
tart	0	0	0	0	0	0	0	0	0	0	tart
tartan	0	0	0	0	0	0	0	0	0	0	itartan
tartar	0	0	0	0	0	0	0	0	0	0	itartar
task	0	0	0	0	0	0	1	0	0	0	umsebenzi
tassel	0	0	0	0	0	0	0	0	0	0	inquma
taste	0	0	0	0	0	0	0	0	0	0	incasa
tasteful	0	0	0	0	0	0	1	0	0	0	enencasa
tasteless	0	0	1	0	0	1	0	0	0	0	engenancasa
tasting	0	0	0	0	0	0	0	0	0	0	ukungcamla
tasty	0	0	0	0	0	0	1	0	0	0	enencasa
tat	0	0	0	0	0	0	0	0	0	0	tat
tattoo	0	0	0	0	0	0	0	0	0	0	umvambo
taught	0	0	0	0	0	0	0	0	0	1	wafundiswa
taunt	1	0	0	1	0	1	0	1	0	0	intlekisa
taut	0	0	0	0	0	0	0	0	0	0	thetha
tavern	0	0	0	0	0	0	0	0	0	0	tavern
tawny	0	0	1	0	0	0	0	0	0	0	incinci
tax	0	0	0	0	0	1	0	1	0	0	irhafu
taxicab	0	0	0	0	0	0	0	0	0	0	iteksi
taxonomy	0	0	0	0	0	0	0	0	0	0	i-taxonomy
tea	0	0	0	0	0	0	0	0	0	0	iti
teach	0	0	0	0	1	0	1	0	1	1	fundisa
teacher	0	0	0	0	0	0	1	0	0	1	utitshala
teaching	0	0	0	0	0	0	0	0	0	0	ukufundisa
team	0	0	0	0	0	0	0	0	0	1	iqela
tearful	0	0	1	1	0	0	0	1	0	0	iinyembezi
tease	1	1	0	0	0	1	0	1	0	0	qhula
teaser	0	0	0	0	0	0	0	0	0	0	umqhulisi
teasing	1	0	0	1	0	1	0	0	0	0	ukuqhula
teat	0	0	0	0	0	0	0	0	0	0	umbele
technical	0	0	0	0	0	0	0	0	0	0	zobugcisa
technicality	0	0	0	0	0	0	0	0	0	0	ubugcisa
technician	0	0	0	0	0	0	0	0	0	0	igcisa
technology	0	0	0	0	0	0	1	0	0	0	iteknoloji
ted	0	0	0	0	0	0	0	0	0	0	ted
tedious	0	0	0	0	0	1	0	0	0	0	iyadika
tedium	0	0	0	0	0	1	0	0	0	0	ixesha elide
teeming	0	0	1	0	0	0	0	0	0	0	enyakazelayo
teens	0	0	0	0	0	1	1	0	0	0	abatsha
teeth	0	0	0	0	0	0	0	0	0	0	amazinyo
teflon	0	0	0	0	0	0	0	0	0	0	iteflon
telegram	0	0	0	0	0	0	0	0	0	0	ucingo
telegraph	0	0	0	0	0	0	0	0	0	0	ucingo
telephone	0	0	0	0	0	0	0	0	0	0	umnxeba
telescope	0	0	0	0	0	0	0	0	0	0	iteleskopu
telescopic	0	0	0	0	0	0	0	0	0	0	telescopic
television	0	0	0	0	0	0	0	0	0	0	umabonwakude
teller	0	0	0	0	0	0	0	0	0	0	umxeleli
telling	0	0	0	0	0	0	0	0	0	0	ukuxela
telltale	0	0	0	0	0	0	0	0	0	0	xelela
temper	0	0	0	0	0	0	0	0	0	0	umsindo
tempera	0	0	0	0	0	0	0	0	0	0	umoya
temperament	0	0	0	0	0	0	0	0	0	0	isimo sengqondo
temperance	0	0	0	0	0	0	1	0	0	0	ukuzeyisa
temperate	0	0	0	0	0	0	0	0	0	1	ngcathu
temperature	0	0	0	0	0	0	0	0	0	0	ubushushu
tempered	0	0	0	0	0	0	1	0	0	0	nomsindo
tempest	1	1	0	1	0	1	0	1	1	0	isaqhwithi
temple	0	0	0	0	0	0	0	0	0	0	itempile
temporal	0	0	0	0	0	0	0	0	0	0	okwexeshana
temporarily	0	0	0	0	0	0	0	0	0	0	okwethutyana
temporary	0	0	0	0	0	0	0	0	0	0	okwethutyana
tempt	0	0	0	0	0	0	0	0	0	0	zihenda
temptation	0	0	0	0	0	1	0	0	0	0	isilingo
tempting	0	0	0	0	0	0	0	0	0	0	ukuhenda
ten	0	0	0	0	0	0	0	0	0	0	Shumi
tenable	0	0	0	0	0	0	1	0	0	0	iyaphatheka
tenacious	0	0	0	0	0	0	1	0	0	0	uzimisele
tenacity	0	0	0	0	0	0	1	0	0	0	ukunyamezela
tenancy	0	0	0	0	0	0	1	0	0	0	ukuqesha
tenant	0	0	0	0	0	0	1	0	0	0	umqeshi
tendency	0	0	0	0	0	0	0	0	0	0	utyekelo
tender	0	0	0	0	1	0	1	0	0	1	ithenda
tenderness	0	0	0	0	1	0	1	0	0	0	ububele
tending	0	0	0	0	0	0	0	0	0	0	ukunyamekela
tendon	0	0	0	0	0	0	0	0	0	0	umthambo
tenement	0	0	0	0	0	1	0	0	0	0	indawo yokuhlala
tenet	0	0	0	0	0	0	0	0	0	0	imfundiso
tenets	0	0	0	0	0	0	0	0	0	0	imigaqo
tenfold	0	0	0	0	0	0	0	0	0	0	kalishumi
tennis	0	0	0	0	0	0	0	0	0	0	tennis
tense	0	0	0	0	0	0	0	0	0	0	ixesha
tensile	0	0	0	0	0	0	0	0	0	0	ukuqina
tension	1	0	0	0	0	0	0	0	0	0	Uxinzelelo
tent	0	0	0	0	0	0	0	0	0	0	intente
tentacle	0	0	0	0	0	0	0	0	0	0	intente
tentative	0	0	0	0	0	0	0	0	0	0	Ukuphonononga
tenth	0	0	0	0	0	0	0	0	0	0	Ishumi
tenths	0	0	0	0	0	0	0	0	0	0	eyeshumi
tenuous	0	0	0	0	0	0	0	0	0	0	inzima
tenure	0	0	0	0	0	0	0	0	0	0	ixesha lokuhlala
tepid	0	0	0	0	0	0	0	0	0	0	nomsindo
term	0	0	0	0	0	0	0	0	0	0	ixesha
terminal	0	0	0	1	0	1	0	1	0	0	Indawo yokukhwelela
terminate	0	0	0	0	0	0	0	1	0	0	phelisa
termination	0	0	0	0	0	1	0	1	0	0	ukupheliswa
terminus	0	0	0	0	0	0	0	0	0	0	ukuphelisa
termite	0	0	1	0	0	1	0	0	0	0	intubi
terms	0	0	0	0	0	0	0	0	0	0	imigaqo
tern	0	0	0	0	0	0	0	0	0	0	tern
ternary	0	0	0	0	0	0	0	0	0	0	ternary
terrace	0	0	0	0	0	0	0	0	0	0	ithala
terrestrial	0	0	0	0	0	0	0	0	0	0	yasemhlabeni
terrible	1	0	1	1	0	1	0	1	0	0	yoyikeka
terribly	0	0	0	0	0	0	0	1	0	0	ngokubi
terrier	0	0	0	0	0	0	0	0	0	0	i-terrier
terrific	0	0	0	0	0	0	0	1	0	0	yoyikeka
territorial	0	0	0	0	0	0	0	0	0	0	indawo
territory	0	0	0	0	0	0	0	0	0	0	intsimi
terror	0	0	0	1	0	1	0	0	0	0	uloyiko
terrorism	1	0	1	1	0	1	0	1	0	0	ubunqolobi
terrorist	1	0	1	1	0	1	0	1	1	0	umnqolobi
terrorize	1	0	0	1	0	1	0	1	0	0	yoyikisa
terse	0	0	0	0	0	0	0	0	0	0	mfutshane
tertiary	0	0	0	0	0	0	0	0	0	0	nqanaba eliphezulu
test	0	0	0	0	0	0	0	0	0	0	uvavanyo
testament	0	1	0	0	0	0	0	0	0	1	itestamente
testify	0	0	0	0	0	0	0	0	0	0	ngqina
testimonial	0	0	0	0	0	0	0	0	0	0	ubungqina
testimony	0	0	0	0	0	0	0	0	0	1	ubungqina
tetanus	0	0	1	0	0	1	0	0	0	0	umhlathi-ngqi
tether	0	0	0	0	0	1	0	0	0	0	ikhonkco
tethered	0	0	0	0	0	0	0	0	0	0	ibotshiwe
tetrahedral	0	0	0	0	0	0	0	0	0	0	itetrahedral
text	0	0	0	0	0	0	0	0	0	0	umbhalo
textbook	0	0	0	0	0	0	0	0	0	0	incwadi yokufunda
textile	0	0	0	0	0	0	0	0	0	0	impahla
textural	0	0	0	0	0	0	0	0	0	0	yombhalo
texture	0	0	0	0	0	0	0	0	0	0	ukuthungwa
thankful	0	0	0	0	1	0	1	0	0	0	enkosi
thanksgiving	0	0	0	0	1	0	1	0	0	0	umbulelo
thatch	0	0	0	0	0	0	0	0	0	0	intonga
thaw	0	0	0	0	0	0	0	0	0	0	nyibilika
theater	0	0	0	0	0	0	0	0	0	0	iholo yeqonga
theatrical	0	0	0	0	0	0	0	0	0	0	yeqonga
theft	1	0	1	1	0	1	0	1	0	0	ubusela
theism	0	0	1	0	0	1	0	0	0	0	Inkolo yobuKrestu
theistic	0	0	0	0	0	0	0	0	0	0	uthixo
theme	0	0	0	0	0	0	0	0	0	0	umxholo
theocracy	0	0	0	0	0	0	0	0	0	0	ulawulo lobuthixo
theocratic	1	0	0	1	0	1	0	1	0	1	yobuthixo
theologian	0	0	0	0	0	0	0	0	0	0	umfundisi wezakwalizwi
theological	0	0	0	0	0	0	0	0	0	1	zakwalizwi
theology	0	1	0	0	0	0	0	0	0	0	zakwalizwi
theorem	0	0	0	0	0	0	0	0	0	1	ithiyori
theoretical	0	0	0	0	0	0	1	0	0	0	ithiyori
theory	0	1	0	0	0	0	0	0	0	1	ithiyori
therapeutic	0	0	0	0	1	0	1	0	0	1	kwezonyango
therapeutics	0	0	0	0	0	0	1	0	0	0	amayeza
thereabouts	0	0	0	0	0	0	0	0	0	0	malunga nalapho
thereof	0	0	0	0	0	0	0	0	0	0	ngayo
therewith	0	0	0	0	0	0	0	0	0	0	ngayo
thermal	0	0	0	0	0	0	0	0	0	0	thermal
thermocouple	0	1	0	0	0	0	0	0	0	0	thermocouple
thermodynamics	0	0	0	0	0	0	0	0	0	0	i-thermodynamics
thermometer	0	0	0	0	0	0	0	0	0	1	ithermometer
thermostat	0	0	0	0	0	0	0	0	0	0	ithermostat
thesaurus	0	0	0	0	0	0	0	0	0	0	incwadi eneenkcukacha
thesis	0	0	0	0	0	0	0	0	0	0	ithisisi
thick	0	0	0	0	0	0	0	0	0	0	ngqindilili
thicken	0	0	0	0	0	0	0	0	0	0	jiya
thickening	0	0	0	0	0	0	0	0	0	0	ukujiya
thicket	0	0	0	0	0	0	0	0	0	0	ihlathi
thickness	0	0	0	0	0	0	0	0	0	0	ubukhulu
thief	1	0	1	1	0	1	0	1	1	0	isela
thimble	0	0	0	0	0	0	0	0	0	0	inqawa
thin	0	0	0	0	0	0	0	0	0	0	bhityile
thing	0	0	0	0	0	0	0	0	0	0	into
things	0	0	0	0	0	0	0	0	0	0	izinto
thinker	0	0	0	0	0	0	1	0	0	0	umntu ocingayo
thinking	0	0	0	0	0	0	0	0	0	0	ukucinga
thirds	0	0	0	0	0	0	0	0	0	0	isithathu
thirst	0	1	0	0	0	0	0	1	1	0	unxano
thirsty	0	0	0	0	0	1	0	0	0	0	unxaniwe
thirteen	0	0	0	0	0	0	0	0	0	0	Shumi elinantathu
thirteenth	0	0	0	1	0	0	0	0	0	0	Ishumi elinantathu
thistle	0	0	0	0	0	0	0	0	0	0	ikhavakhaka
thither	0	0	0	0	0	0	0	0	0	0	apho
thong	0	0	0	0	0	0	0	0	0	0	intonga
thorn	0	0	0	0	0	1	0	0	0	0	iliva
thorny	0	0	0	1	0	1	0	0	0	0	inameva
thoroughbred	0	0	0	0	0	0	1	0	0	0	thoroughbred
thoroughfare	0	0	0	0	0	0	0	0	0	0	indlela yokuhamba
thought	0	1	0	0	0	0	0	0	0	0	cinga
thoughtful	0	0	0	0	0	0	1	0	0	1	nengqondo
thoughtfulness	0	0	0	0	0	0	1	0	0	0	ukucinga
thoughtless	1	0	1	0	0	1	0	0	0	0	engenangqondo
thoughts	0	0	0	0	0	0	0	0	0	0	iingcinga
thousand	0	0	0	0	0	0	0	0	0	0	Iwaka
thrash	1	0	1	1	0	1	0	1	0	0	thrasha
thread	0	0	0	0	0	0	0	0	0	0	umsonto
threat	1	0	0	1	0	1	0	0	0	0	isoyikiso
threaten	1	1	0	1	0	1	0	0	0	0	grogrisa
threatening	1	0	1	1	0	1	0	0	0	0	esongela
threefold	0	0	0	0	0	0	0	0	0	0	ngokuphindwe kathathu
thresh	1	0	0	1	0	1	0	1	0	0	bhula
threshold	0	0	0	0	0	0	0	0	0	0	umda
thrice	0	0	0	0	0	0	0	0	0	0	kathathu
thrift	0	0	1	0	0	0	1	0	0	1	ukulondoloza
thrifty	0	0	0	0	0	0	0	0	0	0	onobutyebi
thrill	0	1	0	1	1	0	1	0	1	0	uchulumanco
thrilling	0	1	0	0	1	0	1	0	1	0	echwayitisayo
thriving	0	1	0	0	1	0	1	0	0	0	echumayo
throat	0	0	0	0	0	0	0	0	0	0	umqala
throb	0	0	0	1	0	1	0	1	0	0	ukuqaqanjelwa
throbbing	0	0	0	0	0	0	0	0	0	0	ukubetheka
throne	0	0	0	0	0	0	1	0	0	1	itrone
throng	0	0	0	0	0	0	0	0	0	0	inkitha
throttle	1	0	0	0	0	1	0	0	0	0	umqala
throw	0	0	0	0	0	0	0	0	0	0	jula
thrush	0	0	0	0	0	0	0	0	0	0	ithrush
thrust	0	0	0	0	0	0	0	0	0	0	ukutyhalela
thud	0	0	0	0	0	0	0	0	0	0	thud
thug	1	0	1	1	0	1	0	0	0	0	isigebenga
thumb	0	0	0	0	0	0	0	0	0	0	ubhontsi
thump	1	0	0	0	0	1	0	0	0	0	ukubetha
thumping	0	0	0	1	0	0	0	0	0	0	ukubetha
thunder	0	0	0	0	0	0	0	0	0	0	iindudumo
thunderbolt	0	0	0	0	0	0	0	0	0	0	iindudumo
thundering	1	0	0	1	0	1	0	0	0	0	iindudumo
thunderstorm	0	0	0	0	0	0	0	0	0	0	isiphango
thwart	0	0	0	0	0	1	0	0	1	0	thintela
thyme	0	0	0	0	0	0	0	0	0	0	thyme
tiara	0	0	0	0	0	0	0	0	0	0	ithiya
tick	0	0	0	0	0	0	0	0	0	0	uphawu
ticker	0	0	0	0	0	0	0	0	0	0	inqaku
ticket	0	0	0	0	0	0	0	0	0	0	itikiti
tickle	0	1	0	0	1	0	1	0	1	1	khala
ticklish	0	0	0	0	0	0	0	0	0	0	i-ticklish
tidal	0	0	0	0	0	0	0	0	0	0	umsinga
tidbit	0	0	0	0	0	0	0	0	0	0	i-tidbit
tide	0	0	0	0	0	0	0	0	0	0	umsinga
tidings	0	0	0	0	0	0	0	0	0	0	iindaba
tie	0	0	0	0	0	0	0	0	0	0	iqhina
tier	0	0	0	0	0	0	0	0	0	0	umgangatho
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	ingwe
tighten	1	0	0	0	0	0	0	0	0	0	qinisa
tightness	0	0	0	0	0	0	0	0	0	0	ukuqina
tights	0	0	0	0	0	0	0	0	0	0	iitights
tilde	0	0	0	0	0	0	0	0	0	0	tilde
tile	0	0	0	0	0	0	0	0	0	0	ithayile
tiling	0	0	0	0	0	0	1	0	0	0	ukufaka ithayile
till	0	0	0	0	0	0	0	0	0	0	kude
tillage	0	0	0	0	0	0	0	0	0	0	ukulima
tiller	0	0	0	0	0	0	0	0	0	0	umlimi
tilt	0	0	0	0	0	0	0	0	0	0	thambeka
tilting	0	0	0	0	0	0	0	0	0	0	ukuthambeka
timber	0	0	0	0	0	0	0	0	0	0	amaplanga
timberland	0	0	0	0	0	0	0	0	0	0	timberland
timbre	0	0	0	0	0	0	0	0	0	0	i-timbre
time	0	1	0	0	0	0	0	0	0	0	ixesha
timeliness	0	0	0	0	0	0	0	0	0	0	ixesha elifanelekileyo
timely	0	0	0	0	0	0	1	0	0	0	ngexesha elifanelekileyo
timepiece	0	0	0	0	0	0	0	0	0	0	ixesha
timid	0	0	0	1	0	1	0	1	0	0	neentloni
timidity	0	1	0	1	0	1	0	0	0	0	uloyiko
tin	0	0	0	0	0	0	0	0	0	0	itoti
tincture	0	0	0	0	0	0	0	0	0	0	tincture
tine	0	0	0	0	0	0	0	0	0	0	sine
tinge	0	0	0	0	0	0	0	0	0	0	intsimbi
tingle	0	0	0	0	0	0	0	0	0	0	ukurhawuzelela
tingling	0	0	0	0	0	0	0	0	0	0	ukuntyiloza
tinker	0	0	0	0	0	0	0	0	0	0	cinga
tinkering	0	0	0	0	0	0	0	0	0	0	ukucinga
tinnitus	0	0	0	0	0	0	0	0	0	0	i-tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	i-tinsel
