English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tatar Word
radar	0	0	0	0	0	0	0	0	0	1	радар
radiance	0	1	0	0	1	0	1	0	0	1	нур
radiant	0	0	0	0	1	0	1	0	0	0	нурлы
radiate	0	0	0	0	0	0	1	0	0	0	нурланыш
radiation	0	0	0	1	0	1	0	0	0	0	нурланыш
radically	0	0	0	0	0	0	0	0	0	0	тамырдан
radio	0	0	0	0	0	0	1	0	0	0	радио
radioactive	0	0	0	1	0	1	0	0	0	0	радиоактив
radioactivity	0	0	0	0	0	0	0	0	0	0	радиоактивлык
radiograph	0	0	0	0	0	0	0	0	0	0	радиограф
radiography	0	0	0	0	0	0	0	0	0	0	радиография
radiology	0	0	0	0	0	0	0	0	0	0	радиология
radium	0	0	0	0	0	0	0	0	0	0	радиум
radius	0	0	0	0	0	0	0	0	0	0	радиус
radon	0	0	0	1	0	1	0	0	0	0	радон
raffle	0	1	0	0	0	0	0	0	1	0	раффл
raft	0	0	0	0	0	0	0	0	0	0	раф
rage	1	0	0	0	0	1	0	0	0	0	ярсу
ragged	0	0	0	0	0	0	0	0	0	0	чүпрәк
raging	1	0	1	1	0	1	0	0	0	0	ярсу
rags	0	0	1	0	0	1	0	0	0	0	чүпрәкләр
raid	1	0	0	1	0	1	0	0	1	0	рейд
rail	1	1	0	0	0	1	0	0	0	0	тимер юл
railing	0	0	0	0	0	0	0	0	0	0	тимер юл
railroad	0	0	0	0	0	0	0	0	0	0	тимер юл
railway	0	0	0	0	0	0	0	0	0	0	тимер юл
raiment	0	0	0	0	0	0	0	0	0	0	кием
rain	0	0	0	0	0	0	0	0	0	0	яңгыр
raincoat	0	0	0	0	0	0	0	0	0	0	салават күпере
rainfall	0	0	0	0	0	0	0	0	0	0	яңгыр
rainy	0	0	0	0	0	0	0	1	0	0	яңгырлы
raise	0	0	0	0	0	0	0	0	0	0	күтәрү
raised	0	0	0	0	0	0	0	0	0	0	күтәрелгән
raising	0	0	0	0	0	0	0	0	0	0	күтәрү
rake	0	0	0	0	0	0	0	0	0	0	тырма
rally	0	0	0	0	0	0	0	0	0	0	митинг
ram	1	1	0	0	0	1	0	0	0	0	Ram
ramble	0	0	0	0	0	0	0	0	0	0	рамбле
rambling	0	0	0	0	0	1	0	0	0	0	рамблинг
ramp	0	0	0	0	0	0	0	0	0	0	пандус
rampage	1	0	0	1	0	1	0	0	0	0	киң таралу
ranch	0	0	0	0	0	0	0	0	0	0	ферма
rancid	0	0	1	0	0	1	0	0	0	0	ранчид
randomly	0	0	0	0	0	0	0	0	1	0	очраклы
randomness	0	0	0	0	0	0	0	0	0	0	очраклы
randy	0	0	0	0	0	0	0	0	0	0	рэнди
ranger	0	0	0	0	0	0	0	0	0	1	рейгер
rank	0	0	0	0	0	0	0	0	0	0	дәрәҗәсе
ransom	1	0	0	1	0	1	0	0	0	0	йолым
rant	0	0	0	0	0	0	0	0	0	0	рант
rap	0	0	0	0	0	0	0	0	0	0	рэп
rape	1	0	1	1	0	1	0	1	0	0	көчләү
rapid	0	0	0	0	0	0	0	0	1	0	тиз
rapidity	0	0	0	0	0	0	0	0	0	0	тизлек
rapids	0	0	0	0	0	0	0	0	0	0	рапидлар
rapping	1	0	0	0	0	0	0	0	0	0	урлау
rapt	0	0	0	0	1	0	1	0	1	1	рапт
raptors	0	0	0	1	0	1	0	0	0	0	рапторлар
rapture	0	1	0	0	1	0	1	0	0	0	күтәрелү
rarely	0	0	0	0	0	0	0	0	0	0	сирәк
rarity	0	0	0	0	0	0	0	0	1	0	сирәк
rascal	1	0	1	1	0	1	0	0	0	0	усал
rash	0	0	1	0	0	1	0	0	0	0	тәнкыйть
rat	0	0	1	1	0	1	0	0	0	0	тычкан
ratchet	0	0	0	0	0	0	0	0	0	0	ратчет
rate	0	0	0	0	0	0	0	0	0	0	ставкасы
ratification	0	0	0	0	0	0	0	0	0	0	ратификация
ratify	0	0	0	0	0	0	0	0	0	1	ратификацияләү
rating	1	0	0	1	0	1	0	1	0	0	рейтингы
ratio	0	0	0	0	0	0	0	0	0	0	нисбәте
ration	0	0	0	0	0	0	0	0	0	0	рацион
rational	0	0	0	0	0	0	1	0	0	1	рациональ
rationale	0	0	0	0	0	0	0	0	0	0	нигез
rationalism	0	0	0	0	0	0	0	0	0	0	рационализм
rationality	0	0	0	0	0	0	0	0	0	0	рационализм
rattan	0	0	0	0	0	0	0	0	0	0	раттан
rattle	0	0	0	0	0	0	0	0	0	0	шалтырау
rattlesnake	0	0	0	1	0	0	0	0	0	0	чабышкы
raucous	0	0	0	0	0	1	0	0	0	0	усал
rave	1	0	1	0	1	1	1	0	1	1	дулкын
raven	0	0	0	0	0	0	0	0	0	0	карга
ravenous	1	0	0	1	0	1	0	1	0	0	кыргый
ravine	0	0	0	1	0	0	0	0	0	0	яр
raving	1	1	0	1	1	1	0	0	1	0	селкенү
rawhide	0	0	0	0	0	0	0	0	0	0	чимал
ray	0	0	0	0	0	0	0	0	0	0	нур
razor	0	0	0	1	0	0	0	0	0	0	умарта
reach	0	0	0	0	0	0	0	0	0	0	барып җитү
react	1	0	0	1	0	0	0	0	0	0	реакция
reactionary	0	0	0	0	0	1	0	0	0	0	реакцион
read	0	0	0	0	0	0	0	0	0	0	укыгыз
reader	0	0	0	0	0	0	1	0	0	0	укучы
readership	0	0	0	0	0	0	0	0	0	0	укучы
readily	0	0	0	0	0	0	1	0	0	0	әзер
readiness	0	1	0	0	1	0	1	0	0	1	әзерлек
reading	0	0	0	0	0	0	1	0	0	0	уку
readjustment	0	0	0	0	0	0	0	0	0	0	көйләү
ready	0	1	0	0	0	0	0	0	0	0	әзер
reaffirm	0	0	0	0	0	0	1	0	0	0	раслагыз
reagent	0	0	0	0	0	0	0	0	0	0	реагент
real	0	0	0	0	0	0	1	0	0	1	реаль
realism	0	0	0	0	0	0	0	0	0	0	реализм
realistic	0	0	0	0	0	0	0	0	0	0	реалистик
reality	0	0	0	0	0	0	0	0	0	0	чынбарлык
realm	0	0	0	0	0	0	0	0	0	0	өлкә
realty	0	0	0	0	0	0	0	0	0	0	күчемсез милек
ream	0	0	0	0	0	0	0	0	0	0	реам
reap	0	0	0	0	0	0	0	0	0	0	уру
reappear	0	0	0	0	0	0	0	0	1	0	кабат күренү
rear	0	0	0	0	0	1	0	0	0	0	тыл
rearrange	0	0	0	0	0	0	0	0	0	0	тәртипкә китерү
rearrangement	0	0	0	0	0	0	0	0	0	0	үзгәртеп кору
reason	0	0	0	0	0	0	1	0	0	0	сәбәп
reasonableness	0	0	0	0	0	0	0	0	0	0	акыллылык
reasoning	0	0	0	0	0	0	0	0	0	0	фикер йөртү
reasons	0	0	0	0	0	0	0	0	0	0	сәбәпләр
reassemble	0	0	0	0	0	0	0	0	0	0	җыю
reassurance	0	0	0	0	0	0	1	0	0	1	ышандыру
reassure	0	0	0	0	0	0	1	0	0	1	ышандыру
reassured	0	0	0	0	0	0	0	0	0	0	ышандырды
reassuring	0	0	0	0	0	0	0	0	0	0	тынычландыручы
rebate	0	0	0	0	0	0	1	0	0	0	ташлама
rebel	1	0	0	1	0	1	0	0	0	0	фетнәче
rebellion	1	0	1	1	0	0	0	0	0	0	фетнә
reborn	0	0	0	0	0	0	0	0	0	0	яңадан туа
rebound	0	0	0	0	0	0	0	0	0	0	.әр сүзнең
rebuild	0	0	0	0	0	0	0	0	0	0	яңадан торгызу
rebuke	0	0	0	0	0	1	0	0	0	0	шелтәләү
rebut	0	0	0	0	0	1	0	0	0	0	кире кагу
recalcitrant	1	0	1	0	0	1	0	0	0	0	кабат
recall	0	0	0	0	0	0	0	0	0	0	искә төшерү
recast	0	0	0	0	0	0	1	0	0	0	реаст
recede	0	0	0	0	0	0	0	0	0	0	төшү
receding	0	0	0	0	0	0	0	0	0	0	кимү
receipt	0	0	0	0	0	0	0	0	0	0	квитанция
receipts	0	0	0	0	0	0	0	0	0	0	квитанцияләр
received	0	0	0	0	0	0	1	0	0	0	алынган
receiver	0	0	0	0	0	0	0	0	0	0	кабул итүче
receiving	0	1	0	0	1	0	1	0	1	0	алу
recent	0	0	0	0	0	0	0	0	0	0	күптән түгел
receptacle	0	0	0	0	0	0	0	0	0	0	кабул итү
reception	0	0	0	0	0	0	0	0	0	0	кабул итү
recess	0	0	0	0	0	0	0	0	0	0	каникул
recesses	0	0	0	1	0	0	0	0	0	0	каникуллар
recession	1	0	1	1	0	1	0	1	0	0	рецессия
recherche	0	0	0	0	0	0	1	0	0	0	recәр сүзнең
recidivism	1	0	1	0	0	1	0	1	0	0	рецидивизм
recipe	0	0	0	0	0	0	0	0	0	0	рецепт
recipient	0	1	0	0	0	0	0	0	0	0	алучы
reciprocal	0	0	0	0	0	0	0	0	0	0	үзара каршы
reciprocate	0	0	0	0	0	0	1	0	0	0	үзара җавап
reciprocity	0	0	0	0	0	0	0	0	0	0	үзара бәйләнеш
recital	0	0	0	0	0	0	0	0	0	0	зекер
recitation	0	0	0	0	0	0	0	0	0	0	уку
recite	0	0	0	0	0	0	0	0	0	0	укы
reckless	1	0	0	1	0	1	0	0	0	0	игътибарсыз
recklessness	1	0	1	1	0	1	0	0	1	0	игътибарсызлык
reckoning	0	0	0	0	0	0	0	0	0	0	исәпләү
reclamation	0	0	0	0	0	0	1	0	0	0	мелиорация
recline	0	0	0	0	0	0	1	0	0	1	ята
recluse	0	0	0	0	0	0	0	0	0	0	recәр сүзнең
recognition	0	0	0	0	0	0	0	0	0	0	тану
recognizable	0	1	0	0	0	0	1	0	0	0	танылган
recognized	0	0	0	0	0	0	0	0	0	0	танылган
recoil	0	0	0	0	0	0	0	0	0	0	кире кагу
recollect	0	0	0	0	0	0	0	0	0	0	искә төшерү
recollection	0	0	0	0	0	0	0	0	0	0	искә төшерү
recombinant	0	0	0	0	0	0	0	0	0	0	рекомбинант
recombination	0	1	0	0	0	0	0	0	0	0	рекомбинация
recommend	0	0	0	0	0	0	1	0	0	1	тәкъдим итегез
recommendation	0	0	0	0	0	0	0	0	0	0	рекомендация
recompense	0	0	0	0	0	0	0	0	0	0	әҗер
reconcile	0	0	0	0	0	0	0	0	0	0	татулашу
reconciliation	0	1	0	0	1	0	1	0	0	1	татулашу
reconnaissance	0	0	0	0	0	0	0	0	0	0	разведка
reconsider	0	0	0	0	0	0	0	0	0	0	яңадан карарга
reconsideration	0	0	0	0	0	0	1	0	0	1	яңадан карау
reconstitution	0	0	0	0	0	0	0	0	0	0	реконструкция
reconstruct	0	1	0	0	0	0	1	0	0	0	реконструкция
reconstruction	0	1	0	0	0	0	1	0	0	0	реконструкция
record	0	0	0	0	0	0	0	0	0	0	язма
recorder	0	0	0	0	0	0	1	0	0	0	магнитофон
recording	0	0	0	0	0	0	0	0	0	0	язу
recount	0	0	0	0	0	0	0	0	0	0	кабатлау
recoup	0	0	0	0	0	0	1	0	0	0	каплау
recourse	0	0	0	0	0	0	0	0	0	0	мөрәҗәгать итү
recoverable	0	0	0	0	0	0	0	0	0	0	торгызыла торган
recovery	0	0	0	0	0	0	1	0	0	0	торгызу
recreation	0	1	0	0	1	0	1	0	0	0	ял итү
recreational	0	1	0	0	1	0	1	0	0	0	ял итү
recruit	0	0	0	0	0	0	0	0	0	0	рекрутинг
recruiting	0	0	0	0	0	0	0	0	0	0	рекрутинг
recruits	0	0	0	0	0	0	0	0	0	1	армиягә алына
rectangle	0	0	0	0	0	0	0	0	0	0	турыпочмаклык
rectangular	0	0	0	0	0	0	0	0	0	0	турыпочмаклы
rectification	0	0	0	0	0	0	0	0	0	0	төзәтү
rectify	0	0	0	0	0	0	1	0	0	0	төзәтегез
rector	0	0	0	0	0	0	0	0	0	0	ректор
rectory	0	0	0	0	0	0	0	0	0	0	ректория
recumbent	0	0	0	0	0	0	0	0	0	0	.әр сүзнең
recuperation	0	0	0	0	0	0	0	0	0	0	сәламәтләнү
recur	0	0	0	0	0	0	0	0	0	0	кабатлау
recurrence	0	0	0	0	0	0	0	0	0	0	кабатлану
recurrent	0	1	0	0	0	0	0	0	0	0	кабатлана
recurring	0	0	0	0	0	0	0	0	0	0	кабатлана
recursion	0	0	0	0	0	0	0	0	0	0	рекурсия
recursive	0	0	0	0	0	0	0	0	0	0	рекурсив
recursively	0	0	0	0	0	0	0	0	0	0	рекурсив рәвештә
red	0	0	0	0	0	0	0	0	0	0	кызыл
reddish	0	0	0	0	0	0	0	0	0	0	кызыл
redemption	0	0	0	0	0	0	1	0	0	0	йолып алу
redness	0	0	0	0	0	0	0	0	0	0	кызыллык
redress	0	0	0	0	0	0	1	0	0	0	төзәтү
reduced	0	0	0	0	0	0	0	0	0	0	кимеде
reduction	0	0	0	0	0	0	0	0	0	0	киметү
redundancy	0	0	0	0	0	0	0	0	0	0	артык
redundant	0	0	0	0	0	1	0	0	0	0	артык
reed	0	0	0	0	0	0	0	0	0	0	камыш
reef	0	0	0	0	0	0	0	0	0	0	риф
reefs	0	0	0	0	0	0	0	0	0	0	рифлар
reel	0	0	0	0	0	0	0	0	0	0	ролик
reestablish	0	0	0	0	0	0	0	0	0	0	торгызу
referee	0	0	0	0	0	0	0	0	0	1	судья
reference	0	0	0	0	0	0	0	0	0	0	сылтама
referendum	0	0	0	0	0	0	0	0	0	0	референдум
refine	0	0	0	0	0	0	1	0	0	0	чистарту
refinement	0	0	0	0	0	0	1	0	0	0	чистарту
refinery	0	0	0	0	0	0	0	0	0	0	нефть эшкәртү заводы
refining	0	0	0	0	0	0	0	0	0	0	чистарту
refit	0	0	0	0	0	0	0	0	0	0	кире кагу
reflect	0	0	0	0	0	0	0	0	0	0	чагылдыру
reflecting	0	0	0	0	0	0	0	0	0	0	чагылдыру
reflection	0	0	0	0	0	0	0	0	0	0	уйлану
reflective	0	0	0	0	0	0	0	0	0	0	чагылдыручы
reflector	0	0	0	0	0	0	0	0	0	0	рефлектор
reflex	0	0	0	0	0	0	0	0	1	0	рефлекс
reflux	0	0	1	0	0	1	0	0	0	0	рефлюкс
reform	0	0	0	0	0	0	1	0	0	0	реформа
reformation	0	0	0	0	0	0	1	0	0	0	реформа
reformer	0	0	0	0	0	0	1	0	0	0	реформатор
refraction	0	0	0	0	0	0	0	0	0	0	сындыру
refractor	0	0	0	0	0	0	0	0	0	0	рефрактор
refractory	0	0	0	0	0	1	0	0	0	0	отряд
refrain	0	0	0	0	0	0	0	0	0	0	тыелыгыз
refraining	0	0	0	0	0	0	0	0	0	0	тыю
refreshing	0	0	0	0	0	0	1	0	0	0	көч бирә
refrigerate	0	0	0	0	0	0	0	0	0	0	суыткыч
refrigeration	0	0	0	0	0	0	0	0	0	0	суыткыч
refrigerator	0	0	0	0	0	0	0	0	0	0	суыткыч
refuge	0	0	0	0	0	0	0	0	0	0	сыену урыны
refugee	0	0	0	0	0	0	0	1	0	0	качак
refund	0	0	0	0	0	0	0	0	0	0	кире кайтару
refurbish	0	0	0	0	0	0	1	0	0	0	яңарту
refusal	0	0	0	0	0	1	0	0	0	0	баш тарту
refuse	0	0	0	0	0	1	0	0	0	0	баш тарту
refused	0	0	0	0	0	1	0	1	0	0	баш тартты
refusing	0	0	0	0	0	0	0	0	0	0	баш тарту
refutation	0	0	0	1	0	0	0	0	0	0	кире кагу
refute	0	0	0	0	0	0	0	0	0	0	кире кагу
regain	0	0	0	0	0	0	0	0	0	0	кире кайтару
regal	0	0	0	0	0	0	1	0	0	1	регаль
regalia	0	0	0	0	0	0	0	0	0	0	регалия
regatta	0	1	0	0	0	0	0	0	0	0	регата
regency	0	0	0	0	0	0	0	0	0	0	рег
regenerate	0	0	0	0	0	0	0	0	0	0	яңару
regeneration	0	0	0	0	0	0	0	0	0	0	яңару
regent	0	0	0	0	0	0	1	0	0	1	регент
regime	0	0	0	0	0	0	0	0	0	0	режим
regimen	0	0	0	0	0	0	0	0	0	0	режим
regiment	0	0	0	1	0	0	0	0	0	0	полк
region	0	0	0	0	0	0	0	0	0	0	Төбәк
regional	0	0	0	0	0	0	0	0	0	0	региональ
regionalism	0	0	0	0	0	0	0	0	0	0	регионализм
register	0	0	0	0	0	0	0	0	0	0	теркәлү
registrar	0	0	0	0	0	0	0	0	0	0	теркәлүче
registration	0	0	0	0	0	0	0	0	0	0	теркәлү
registry	0	0	0	0	0	0	0	0	0	1	реестр
regress	0	0	0	0	0	1	0	0	0	0	регресс
regression	0	0	0	0	0	1	0	0	0	0	регрессия
regressive	0	0	0	0	0	1	1	0	0	0	регрессив
regret	0	0	0	0	0	1	0	1	0	0	үкенү
regrettable	0	0	0	0	0	1	0	1	0	0	үкенеч
regretted	0	0	0	0	0	1	0	1	0	0	үкенде
regretting	0	0	0	0	0	1	0	1	0	0	үкенү
regular	0	0	0	0	0	0	0	0	0	0	регуляр
regularity	0	1	0	0	0	0	1	0	0	1	регулярлык
regulars	0	0	0	0	0	0	0	0	0	0	регуляр
regulate	0	0	0	0	0	0	1	0	0	0	көйләү
regulated	0	0	0	0	0	0	0	0	0	0	җайга салынган
regulation	0	0	0	0	0	0	0	0	0	0	көйләү
regulatory	0	0	0	1	0	1	0	0	0	0	көйләүче
regurgitation	0	0	1	0	0	0	0	0	0	0	регургитация
rehabilitate	0	0	0	0	0	0	1	0	0	0	реабилитацияләү
rehabilitation	0	1	0	0	0	0	1	0	0	0	реабилитация
rehearsal	0	0	0	0	0	0	0	0	0	0	репетиция
reign	0	0	0	0	0	0	0	0	0	0	идарә итү
reimburse	0	0	0	0	0	0	1	0	0	0	түләү
reimbursement	0	0	0	0	0	0	1	0	0	1	түләү
rein	0	0	0	0	0	1	0	0	0	0	арка
reindeer	0	0	0	0	0	0	0	0	0	0	болан
reinforce	0	0	0	0	0	0	0	0	0	0	ныгыту
reinforcement	0	0	0	0	0	0	1	0	0	1	ныгыту
reinforcements	0	0	0	0	0	0	0	0	0	1	ныгыту
reins	0	0	0	0	0	0	0	0	0	0	камыш
reinstall	0	0	0	0	0	0	0	0	0	0	яңадан урнаштыру
reinstate	0	0	0	0	0	0	1	0	0	0	яңадан урнаштыру
reinstatement	0	0	0	0	0	0	0	0	0	0	торгызу
reinvest	0	0	0	0	0	0	0	0	0	0	яңадан инвестицияләү
reinvestment	0	0	0	0	0	0	0	0	0	0	яңадан инвестиция
reiterate	0	0	0	0	0	0	0	0	0	0	кабатлау
reject	1	0	0	1	0	1	0	1	0	0	кире кагу
rejected	0	0	0	0	0	1	0	0	0	0	кире кагылды
rejection	1	0	1	1	0	1	0	1	0	0	кире кагу
rejects	1	0	0	1	0	1	0	1	0	0	кире кага
rejoice	0	1	0	0	1	0	1	0	1	1	шатланыгыз
rejoicing	0	1	0	0	1	0	1	0	1	0	шатлану
rejoin	0	0	0	0	0	0	0	0	0	0	кушылу
rejuvenate	0	0	0	0	0	0	1	0	0	0	яшьләндерү
rejuvenated	0	0	0	0	0	0	1	0	0	0	яшьләнү
rekindle	0	1	0	1	1	1	1	0	1	0	яңарту
relapse	0	0	0	1	0	1	0	1	0	0	кабатлану
relate	0	0	0	0	0	0	0	0	0	0	сөйлә
related	0	0	0	0	0	0	0	0	0	1	белән бәйле
relation	0	0	0	0	0	0	0	0	0	0	мөнәсәбәт
relationship	0	0	0	0	0	0	0	0	0	0	мөнәсәбәтләр
relative	0	0	0	0	0	0	0	0	0	1	туган
relativity	0	0	0	0	0	0	0	0	0	0	чагыштырма чагыштырма
relaxant	0	0	0	0	0	0	0	0	0	0	рәхәт
relaxation	0	0	0	0	0	0	1	0	0	0	ял итү
relaxed	0	0	0	0	0	0	0	0	0	0	иркен
relay	0	0	0	0	0	0	0	0	0	0	эстафета
release	0	0	0	0	0	0	0	0	0	0	чыгару
released	0	0	0	0	0	0	0	0	0	0	чыгарылды
relegation	0	0	0	0	0	1	0	0	0	0	регуляция
relevancy	0	0	0	0	0	0	0	0	0	0	актуальлеге
relevant	0	0	0	0	0	0	1	0	0	1	актуаль
reliability	0	0	0	0	0	0	1	0	0	1	ышанычлылык
reliable	0	0	0	0	0	0	1	0	0	1	ышанычлы
reliance	0	0	0	0	0	0	1	0	0	1	таяну
relic	0	0	0	0	0	0	0	0	0	0	релик
relics	0	0	0	0	0	0	0	1	0	0	истәлекләр
relief	0	0	0	0	0	0	1	0	0	0	рельеф
relieving	0	0	0	0	0	0	1	0	0	0	җиңеләйтү
religion	0	0	0	0	0	0	0	0	0	1	дин
religious	0	0	0	0	0	0	0	0	0	0	дини
relinquish	0	0	0	0	0	1	0	0	0	0	ташлау
relish	0	0	0	0	0	0	0	0	0	0	рәхәтләнү
reluctance	0	0	0	0	0	0	0	0	0	0	теләмәү
reluctant	0	0	0	1	0	1	0	0	0	0	теләми
remainder	0	0	0	0	0	0	0	0	0	0	калган
remaining	0	0	0	0	0	0	0	0	0	0	калган
remains	0	0	1	1	0	1	1	0	0	1	кала
remake	0	0	0	0	0	0	1	0	0	0	remake
remand	1	0	0	0	0	1	0	0	0	0	җибәрү
remark	0	0	0	0	0	0	0	0	0	0	Искәрмә
remarkable	0	0	0	0	1	0	1	0	1	1	искиткеч
remarkably	0	0	0	0	0	0	1	0	0	0	искиткеч
remedial	0	0	0	0	0	1	0	0	0	0	төзәтү
remedy	0	1	0	0	1	0	1	0	0	1	дару
remember	0	0	0	0	0	0	0	0	0	0	исегездә тотыгыз
remembered	0	0	0	0	0	0	0	0	0	0	хәтердә калды
remembering	0	0	0	0	0	0	0	0	0	0	искә төшерү
remembrance	0	0	0	0	0	0	0	0	0	0	искә алу
remind	0	0	0	0	0	0	0	0	0	0	искә төшерү
reminder	0	0	0	0	0	0	0	0	0	0	искә төшерү
remiss	1	0	1	0	0	1	0	1	0	0	remiss
remission	0	0	0	0	0	0	1	0	0	0	гафу итү
remit	0	0	0	0	0	0	0	0	0	0	җибәрү
remittance	0	0	0	0	0	0	0	0	0	0	акча җибәрү
remnant	0	0	0	0	0	0	0	0	0	0	калдык
remodel	0	0	0	0	0	0	1	0	0	0	ремонт
remorse	0	0	0	0	0	1	0	1	0	0	үкенү
remote	0	0	0	0	0	0	0	0	0	0	дистанцион
remoteness	0	0	0	0	0	0	0	0	0	0	ераклык
removal	0	0	0	0	0	1	0	0	0	0	бетерү
remove	1	0	0	1	0	1	0	1	0	0	бетерү
remuneration	0	0	0	0	0	0	0	0	0	0	хезмәт хакы
renaissance	0	0	0	0	0	0	1	0	0	0	яңарыш
rencontre	0	0	0	0	0	1	0	0	0	0	rencontre
rend	0	0	0	0	0	1	0	0	0	0	ренд
render	0	0	0	0	0	0	1	0	0	0	күрсәтү
rendering	0	0	0	0	0	0	0	0	0	0	күрсәтү
rendezvous	0	0	0	0	0	0	0	0	0	0	рендезвус
rendition	0	0	0	0	0	0	0	0	0	0	тәрҗемә итү
renegade	1	0	0	0	0	1	0	0	0	0	кире кагу
renewal	0	0	0	0	0	0	1	0	0	0	яңарту
renounce	1	0	0	0	0	1	0	0	0	0	баш тарту
renovate	0	1	0	0	0	0	1	0	0	0	яңарту
renovated	0	0	0	0	0	0	0	0	0	0	яңартылды
renovation	0	1	0	0	1	0	1	0	0	0	яңарту
renown	0	0	0	0	0	0	1	0	0	0	танылган
renowned	0	0	0	0	0	0	1	0	0	0	танылган
rent	0	0	0	0	0	0	0	0	0	0	аренда
rental	0	0	0	0	0	0	0	0	0	0	аренда
renter	0	0	0	0	0	0	0	0	0	0	арендатор
renunciation	0	0	0	0	0	1	0	0	0	0	баш тарту
reorganization	0	0	0	0	0	0	0	0	0	0	үзгәртеп кору
reorganize	0	0	0	0	0	0	1	0	0	0	үзгәртеп кору
repair	0	0	0	0	0	0	0	0	0	0	ремонт
reparation	0	0	0	0	0	0	1	0	0	1	компенсация
repay	1	1	0	0	1	0	1	0	0	1	кайтару
repayment	0	0	0	0	0	0	0	0	0	0	түләү
repeal	0	0	0	0	0	0	0	0	0	0	бетерү
repeat	0	0	0	0	0	0	0	0	0	0	кабатлау
repeated	0	0	0	0	0	0	0	0	0	0	кабатланды
repeatedly	0	0	0	0	0	0	0	0	0	0	кат-кат
repeater	0	0	0	0	0	0	0	0	0	0	кабатлаучы
repellant	0	0	1	1	0	1	0	0	0	0	репеллант
repellent	1	0	1	1	0	1	0	0	0	0	.әр сүзнең
repelling	0	0	1	0	0	1	0	0	0	0	кире кагу
repent	0	0	0	1	0	0	1	0	0	0	тәүбә итегез
repentance	0	0	0	0	0	0	0	0	0	0	тәүбә
repertoire	0	0	0	0	0	0	0	0	0	0	репертуар
repertory	0	0	0	0	0	0	0	0	0	0	репертуар
repetition	0	0	0	0	0	0	0	0	0	0	кабатлау
replace	0	0	0	0	0	0	0	0	0	0	алыштыру
replacement	0	0	0	0	0	0	0	0	0	0	алыштыру
replenish	0	0	0	0	0	0	1	0	0	0	тулыландыру
replete	0	0	0	0	0	0	1	0	0	0	тулыландыру
replication	0	0	0	0	0	0	0	0	0	0	кабатлау
reply	0	0	0	0	0	0	0	0	0	0	җавап
report	0	0	0	0	0	0	0	0	0	0	отчет
reported	0	0	0	0	0	0	0	0	0	0	хәбәр иттеләр
reporter	0	0	0	0	0	0	1	0	0	1	хәбәрче
repose	0	0	0	0	0	0	1	0	0	0	тынычлану
reposition	0	0	0	0	0	0	0	0	0	0	репозиция
repository	0	0	0	0	0	0	0	0	0	0	саклагыч
representation	0	0	0	0	0	0	0	0	0	0	вәкиллек
representative	0	0	0	0	0	0	0	0	0	0	вәкиле
represented	0	0	0	0	0	0	1	0	0	0	тәкъдим ителде
representing	0	1	0	0	0	0	0	0	0	0	вәкиллеге
repress	0	0	0	0	0	1	0	1	0	0	репрессия
repressed	0	0	0	0	0	0	0	0	0	0	репрессияләнгән
repression	0	0	0	1	0	1	0	0	0	0	репрессияләр
reprieve	0	0	0	0	0	0	0	0	0	0	репрессия
reprimand	1	0	0	0	0	1	0	0	0	0	шелтәләү
reprint	0	0	0	0	0	1	0	0	0	0	кабат бастыру
reprisal	1	0	0	1	0	1	0	1	0	0	үч алу
reprise	0	0	0	0	0	0	0	0	0	0	кабатлау
reproach	1	0	1	0	0	1	0	1	0	0	хурлау
reproduce	0	0	0	0	0	0	0	0	0	0	үрчү
reproduction	0	0	0	0	0	0	0	0	0	0	үрчү
reproductive	0	0	0	0	1	0	1	0	0	0	репродуктив
reptile	0	0	0	0	0	0	0	0	0	0	сөйрәлүчеләр
republic	0	0	0	0	0	1	0	0	0	0	республика
republican	0	0	0	0	0	0	0	0	0	0	республика
repudiation	1	0	1	0	0	1	0	0	0	0	кире кагу
repulsion	0	0	1	1	0	1	0	0	0	0	нәфрәт
repurchase	0	0	0	0	0	0	0	0	0	0	сатып алу
reputable	0	0	0	0	0	0	1	0	0	1	абруйлы
reputation	0	0	0	0	0	0	0	0	0	0	абруе
repute	0	0	0	0	0	0	0	0	0	0	абруй
request	0	0	0	0	0	0	0	0	0	0	сорау
requiem	0	0	0	0	0	0	0	1	0	0	реквием
required	0	0	0	0	0	0	0	0	0	0	кирәк
requirement	0	0	0	0	0	0	0	0	0	0	таләп
requisite	0	0	0	0	0	0	0	0	0	0	кирәкле
requisition	0	0	0	0	0	0	0	0	0	0	реквизиция
rescind	0	0	0	0	0	1	0	0	0	0	юкка чыгару
rescission	0	0	0	0	0	1	0	0	0	0	коткару
rescue	0	1	0	0	1	0	1	0	1	1	коткару
research	0	0	0	0	0	0	0	0	0	0	тикшеренүләр
resection	0	0	0	1	0	0	0	0	0	0	резекция
resemblance	0	0	0	0	0	0	0	0	0	0	охшашлык
resemble	0	0	0	0	0	0	0	0	0	0	охшаган
resembling	0	0	0	0	0	0	0	0	0	0	охшаган
resent	1	0	0	0	0	1	0	0	0	0	үпкәләү
resentful	1	0	0	0	0	1	0	0	0	0	үпкәләү
resentment	1	0	1	0	0	1	0	1	0	0	үпкәләү
reservation	0	0	0	0	0	0	0	0	0	0	бронь
