English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Pashto Word
spoonful	0	0	0	0	0	0	0	0	0	0	چمچ
sporadic	0	0	0	0	0	0	0	0	0	0	سپورتیک
spore	0	0	0	0	0	0	0	0	0	0	تخم
sport	0	0	0	0	0	0	0	0	0	0	سپورت
sporting	0	0	0	0	0	0	0	0	0	0	سپورت
sports	0	0	0	0	0	0	0	0	0	0	سپورت
sportsman	0	0	0	0	0	0	0	0	0	0	ورزشکار
spot	0	0	0	0	0	0	0	0	0	0	ځای
spotless	0	0	0	0	0	0	1	0	0	1	بې داغ
spotted	0	0	0	0	0	0	0	0	0	0	لیدل شوی
spotty	0	0	0	0	0	0	0	0	0	0	داغدار
spousal	0	0	0	0	0	0	0	0	0	0	خاوند
spouse	0	0	0	0	1	0	1	0	0	1	میړه
spout	0	0	0	0	0	0	0	0	0	0	ټوپ
sprain	0	0	0	0	0	1	0	1	0	0	موچ
sprawl	0	0	0	0	0	0	0	0	0	0	پراخه
spray	0	0	0	0	0	0	0	0	0	0	سپری
spread	0	0	0	0	0	0	0	0	0	0	خپراوی
spree	0	0	0	0	0	1	0	0	0	0	سپری
sprinkling	0	0	0	0	0	0	0	0	0	0	څاڅکي
sprite	0	0	0	1	0	1	0	0	0	0	سپریټ
sprout	0	0	0	0	0	0	0	0	0	0	څاڅکي
spruce	0	0	0	0	0	0	1	0	0	0	سپروس
spur	0	0	0	1	0	0	0	0	0	0	هڅول
spurious	0	0	1	0	0	1	0	0	0	0	جعلي
spurred	0	0	0	0	0	0	0	0	0	0	هڅول
spurt	0	0	0	0	0	0	0	0	0	0	چټک
spy	0	0	0	0	0	0	0	0	0	0	جاسوس
squad	0	0	0	0	0	0	0	0	0	0	سکواډ
squadron	0	0	0	0	0	0	0	0	0	0	سکواډرن
squall	0	0	0	1	0	1	0	1	0	0	څاڅکی
squamous	0	0	0	0	0	0	0	0	0	0	squamous
square	0	0	0	0	0	0	0	0	0	0	مربع
squat	0	0	0	0	0	0	0	0	0	0	squat
squatter	0	0	0	0	0	1	0	0	0	0	ځوړند
squeak	0	0	0	0	0	0	0	0	0	0	چیغې
squeal	0	0	0	0	0	0	0	0	0	0	چیغې وهل
squeamish	0	0	1	1	0	1	0	0	0	0	ټوخی
squeeze	0	0	0	0	0	0	0	0	0	0	څکول
squeezing	0	0	0	0	0	0	0	0	0	0	څکول
squelch	1	0	1	0	0	1	0	0	0	0	سپکول
squint	0	0	0	0	0	0	0	0	0	0	څرمن
squire	0	0	0	0	0	0	0	0	0	0	مربع
squirm	0	0	1	0	0	1	0	0	0	0	څرمن
squirrel	0	0	0	0	0	0	0	0	0	0	squirrel
squirt	0	0	0	0	0	0	0	0	0	0	squirt
stab	1	0	0	1	0	1	0	1	1	0	چړې وهل
stability	0	0	0	0	0	0	0	0	0	0	ثبات
stable	0	0	0	0	0	0	1	0	0	1	باثباته
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	ډډ
staff	0	0	0	0	0	0	0	0	0	0	کارکوونکي
stag	0	0	0	0	0	0	0	0	0	0	ځړول
stage	0	0	0	0	0	0	0	0	0	0	مرحله
stagger	0	0	0	0	0	0	0	0	1	0	ټکان ورکونکی
staggering	0	0	0	0	0	1	0	0	0	0	حیرانوونکی
stagnant	0	0	0	0	0	1	0	1	0	0	ولاړ
stagnation	0	0	0	0	0	0	0	0	0	0	رکود
staid	0	0	0	0	0	0	0	0	0	0	ولاړ
stain	0	0	1	0	0	1	0	0	0	0	داغ
stainless	0	0	0	0	0	0	1	0	0	0	بې رنګه
stair	0	0	0	0	0	0	0	0	0	0	زینه
staircase	0	0	0	0	0	0	0	0	0	0	زینه
stairway	0	0	0	0	0	0	0	0	0	0	زینه
stake	0	0	0	0	0	0	0	0	0	0	برخه
stale	0	0	0	0	0	1	0	0	0	0	باسی
stalemate	1	0	1	0	0	0	0	0	0	0	خنډ
stalk	0	0	0	1	0	1	0	0	0	0	ډډ
stall	0	0	1	0	0	0	0	0	0	0	سټال
stallion	0	0	0	0	0	0	1	0	0	0	غاصب
stalls	0	0	0	0	0	0	0	0	0	0	سټالونه
stalwart	0	0	0	0	0	0	1	0	0	0	ثابت
stamina	0	0	0	0	0	0	1	0	0	1	استقامت
stamp	0	0	0	0	0	0	0	0	0	0	ټاپ
stand	0	0	0	0	0	0	0	0	0	0	ولاړ
standard	0	0	0	0	0	0	0	0	0	0	معیاري
standardize	0	0	0	0	0	0	0	0	0	0	معیاري کول
standing	0	0	0	0	0	0	1	0	0	0	ولاړ
standoff	1	0	0	1	0	1	0	0	0	0	خنډ
standpoint	0	0	0	0	0	0	0	0	0	0	موقف
standstill	1	0	0	0	0	1	0	0	0	0	ولاړ
stanza	0	0	0	0	0	0	0	0	0	0	بنده
staple	0	0	0	0	0	0	0	0	0	0	عمده
star	0	1	0	0	1	0	1	0	0	1	ستوری
starboard	0	0	0	0	0	0	0	0	0	0	ستوربورډ
starch	0	0	0	0	0	0	0	0	0	0	نشایسته
stare	0	0	0	0	0	0	0	0	0	0	کتل
staring	0	0	0	0	0	1	0	0	0	0	کتل
stark	0	0	0	0	0	1	0	0	0	1	سخت
starlight	0	0	0	0	0	0	1	0	0	0	ستوری
starry	0	1	0	0	1	0	1	0	0	0	ستوری
stars	0	0	0	0	0	0	0	0	0	0	ستوري
start	0	1	0	0	0	0	0	0	0	0	پیل
startle	0	0	0	1	0	1	0	0	1	0	ټکان ورکوونکی
startling	0	0	0	0	0	0	0	0	1	0	حیرانوونکی
starvation	0	0	0	1	0	1	0	1	0	0	لوږه
starved	0	0	0	0	0	1	0	0	0	0	لوږه
starving	0	0	0	0	0	1	0	0	0	0	لوږه
state	0	0	0	0	0	0	0	0	0	0	ریاست
stately	0	0	0	0	0	0	1	0	0	0	عالي
statement	0	0	0	0	0	0	1	0	0	1	بیان
stateroom	0	0	0	0	0	0	0	0	0	0	کوټه
statesman	0	0	0	0	0	0	0	0	0	0	سیاستوال
static	0	0	0	0	0	0	0	0	0	0	جامد
statics	0	0	0	0	0	0	0	0	0	0	احصایې
station	0	0	0	0	0	0	0	0	0	0	سټیشن
stationary	0	0	0	0	0	1	0	0	0	0	ولاړ
stationery	0	0	0	0	0	0	0	0	0	0	سټیشنري
statistical	0	0	0	0	0	0	0	0	0	1	احصایوي
statistician	0	0	0	0	0	0	0	0	0	0	احصایه پوه
stator	0	0	0	0	0	0	0	0	0	0	سټیټر
statuary	0	0	0	0	0	0	0	0	0	0	مجسمه
statue	0	0	0	0	0	0	1	0	0	0	مجسمه
statuette	0	0	0	0	0	0	0	0	0	0	مجسمه
stature	0	0	0	0	0	0	0	0	0	0	قد
status	0	0	0	0	0	0	1	0	0	0	حالت
statute	0	0	0	0	0	0	0	0	0	0	قانون
statutory	0	0	0	0	0	0	0	0	0	0	قانوني
staunch	0	0	0	0	0	0	1	0	0	0	کلک
stave	0	0	0	0	0	1	0	0	0	0	ډډ
stay	0	0	0	0	0	0	0	0	0	0	پاتې کیدل
stayed	0	0	0	0	0	0	0	0	0	0	پاتې
stays	0	0	0	0	0	0	0	0	0	0	پاتې کیږي
stead	0	0	0	0	0	0	0	0	0	0	پرځای
steadfast	0	0	0	0	0	0	1	0	0	1	ثابت قدم
steady	0	0	0	0	0	0	0	0	1	1	ثابت
steal	1	0	0	1	0	1	0	1	0	0	غلا کول
stealing	0	0	1	1	0	1	0	0	0	0	غلا کول
stealth	0	0	0	0	0	0	0	0	1	0	غلا
stealthily	0	0	0	0	0	0	0	0	1	0	په پټه
stealthy	0	1	0	1	0	1	0	0	1	0	پټه
steamboat	0	0	0	0	0	0	0	0	0	0	بخارۍ کښتۍ
steamer	0	0	0	0	0	0	0	0	0	0	سټیمر
steamroller	0	0	0	0	0	0	0	0	0	0	سټیمرولر
steamship	0	0	0	0	0	0	0	0	0	0	بخارۍ
steamy	0	0	0	0	0	0	0	0	0	0	بخاري
steel	0	0	0	0	0	0	0	0	0	0	فولاد
steep	0	0	0	0	0	0	0	0	0	0	دروند
steeple	0	0	0	0	0	0	0	0	0	0	ډډ
steer	0	0	0	0	0	0	0	0	0	0	چلول
stellar	0	0	0	0	0	0	1	0	0	0	ستوری
stem	0	0	0	0	0	0	0	0	0	0	ډډ
stench	0	0	0	0	0	0	0	0	0	0	بد بوی
stencil	0	0	0	0	0	0	0	0	0	0	سټینسل
step	0	0	0	0	0	0	0	0	0	0	ګام
steppe	0	0	0	0	0	0	0	0	0	0	سټیپ
steps	0	0	0	0	0	0	0	0	0	0	ګامونه
stereoscopic	0	0	0	0	0	0	0	0	0	0	سټیریوسکوپیک
stereotype	0	0	0	0	0	1	0	0	0	0	سټریوټائپ
stereotyped	0	0	0	0	0	1	0	0	0	0	سټیریوټایپ شوی
sterile	0	0	0	0	0	1	0	1	0	0	جراثیم
sterility	0	0	0	0	0	1	0	0	0	0	بانجان
sterling	1	1	0	0	1	1	1	0	0	1	سټرلینګ
stern	0	0	0	0	0	1	0	0	0	0	سخت
stethoscope	0	0	0	0	0	0	0	0	0	0	سټیتوسکوپ
stew	0	0	0	0	0	0	0	0	0	0	ډډ
steward	0	0	0	0	0	0	1	0	0	1	سرپرست
stewardship	0	0	0	0	0	0	0	0	0	0	سرپرستي
stick	0	0	0	0	0	0	0	0	0	0	چپنه
sticking	0	0	0	0	0	0	0	0	0	0	چپکېدل
sticky	0	0	1	0	0	0	0	0	0	0	چپکشی
stiff	0	0	0	0	0	1	0	0	0	0	سخت
stiffen	0	0	0	0	0	0	0	0	0	0	سخت
stiffness	0	0	0	0	0	1	0	0	0	0	سختۍ
stifle	0	0	0	0	0	1	0	0	0	0	بندول
stifled	1	0	0	1	0	1	0	1	0	0	ټک شوی
stifling	0	0	0	0	0	0	0	0	0	0	درول
stigma	1	0	1	1	0	1	0	1	0	0	داغ
stile	0	0	0	0	0	0	0	0	0	0	سټایل
stiletto	0	0	0	0	0	0	0	0	0	0	سټیلټو
stillborn	0	0	0	0	0	1	0	1	0	0	مړ زیږیدلی
stillness	0	0	0	1	0	0	1	1	0	0	سکوت
stilts	0	0	0	0	0	0	0	0	0	0	stilts
stimulant	0	0	0	0	0	0	0	0	0	0	محرک
stimulation	0	0	0	0	0	0	0	0	0	0	محرک
stimulus	0	0	0	0	0	0	0	0	0	0	محرک
sting	1	0	0	1	0	1	0	0	0	0	ډنګ
stinging	0	0	0	0	0	1	0	0	0	0	وهل
stingy	1	0	1	1	0	1	0	1	0	0	بخل
stink	0	0	1	0	0	1	0	0	0	0	بوی
stinking	0	0	1	0	0	1	0	0	0	0	بدبویه
stint	0	0	0	1	0	1	0	1	0	0	دوره
stipulate	0	0	0	0	0	0	0	0	0	0	شرط
stipulation	0	0	0	0	0	0	0	0	0	0	شرط
stir	0	0	0	0	0	0	0	0	0	0	وهل
stirring	0	0	0	0	0	0	0	0	0	0	هڅول
stitch	0	0	0	0	0	0	0	0	0	0	ډنډ
stock	0	0	0	0	0	0	0	0	0	0	ذخیره
stockbroker	0	0	0	0	0	0	0	0	0	0	سټاک بروکر
stocking	0	0	0	0	0	0	0	0	0	0	ذخیره کول
stocks	0	0	0	0	0	1	0	0	0	0	ذخیره
stole	0	0	0	0	0	0	0	0	0	0	غلا
stolen	1	0	0	0	0	1	0	0	0	0	غلا شوی
stomach	0	0	1	0	0	0	0	0	0	0	معده
stone	1	0	0	0	0	1	0	0	0	0	ډبره
stoned	0	0	0	0	0	1	0	0	0	0	ډبره
stoneware	0	0	0	0	0	0	0	0	0	0	د ډبرو لوښي
stony	0	0	0	0	0	0	0	0	0	0	ډبره
stool	0	0	0	0	0	0	0	0	0	0	پاخه
stools	0	0	1	0	0	1	0	0	0	0	پاخانه
stoop	0	0	0	0	0	0	0	0	0	0	ودرېدل
stop	0	0	0	0	0	0	0	0	0	0	درېدل
stoppage	0	0	0	0	0	1	0	0	0	0	ودرول
stopper	0	0	0	0	0	0	0	0	0	0	بندوونکی
stopping	0	0	0	0	0	0	0	0	0	0	ودرول
stopwatch	0	0	0	0	0	0	0	0	0	0	سټاپ واچ
storage	0	0	0	0	0	0	0	0	0	0	ذخیره
store	0	1	0	0	0	0	1	0	0	0	پلورنځي
storehouse	0	0	0	0	0	0	0	0	0	0	ذخیره
storing	0	0	0	0	0	0	0	0	0	0	ذخیره کول
storm	1	0	0	0	0	1	0	0	0	0	طوفان
storming	1	0	0	0	0	0	0	0	0	0	طوفان
stormy	0	0	0	1	0	1	0	0	0	0	طوفان
story	0	0	0	0	0	0	0	0	0	0	کیسه
stout	0	0	0	0	0	0	0	0	0	0	سخت
stove	0	0	0	0	0	0	0	0	0	0	چوله
stow	0	0	0	0	0	0	0	0	0	0	ډډ
straddle	0	0	0	0	0	0	0	0	0	0	پټول
straighten	0	0	0	0	0	0	0	0	0	0	مستقیم کول
straightforward	0	0	0	0	0	0	1	0	0	1	مستقیم
straightway	0	0	0	0	0	0	0	0	0	0	مستقیم
strained	1	0	0	0	0	1	0	0	0	0	سخت
strait	0	0	0	0	0	0	0	0	0	0	تنګي
straits	0	0	0	1	0	1	0	0	0	0	تنګي
strand	0	0	0	0	0	0	0	0	0	0	تار
stranded	0	0	0	0	0	1	0	0	0	0	بند
stranger	0	0	0	1	0	1	0	0	0	0	اجنبی
strangle	1	0	1	1	0	1	0	1	1	0	زنګ وهل
strap	0	0	0	0	0	0	0	0	0	0	پټه
strapping	0	0	0	0	0	0	0	0	0	0	پټول
strata	0	0	0	0	0	0	0	0	0	0	طبقه
strategic	0	0	0	0	0	0	1	0	0	0	ستراتیژیک
strategist	0	1	0	0	0	0	1	0	0	1	ستراتیژیک
strategy	0	0	0	0	0	0	0	0	0	0	ستراتیژي
stratification	0	0	0	0	0	0	0	0	0	0	stratification
stratum	0	0	0	0	0	0	0	0	0	0	طبقه
stratus	0	0	0	0	0	0	0	0	0	0	حالت
straw	0	0	0	0	0	0	0	0	0	0	ډډ
stray	0	0	0	0	0	1	0	0	0	0	بې لارې
streak	0	0	0	0	0	0	0	0	0	0	تار
streaked	0	0	0	0	0	0	0	0	0	0	تار شوی
stream	0	0	0	0	0	0	0	0	0	0	جریان
streamer	0	0	0	0	0	0	0	0	0	0	سټریمر
streaming	0	0	0	0	0	0	0	0	0	0	جریان
street	0	0	0	0	0	0	0	0	0	0	سړک
strength	0	0	0	0	0	0	1	0	0	1	ځواک
strengthen	0	0	0	0	0	0	1	0	0	0	پیاوړي کول
strengthening	0	0	0	0	1	0	1	0	0	1	پیاوړتیا
strenuous	0	0	0	0	0	0	0	0	0	0	سخت
stress	0	0	0	0	0	1	0	0	0	0	فشار
stretch	0	0	0	0	0	0	0	0	0	0	غځول
stretcher	0	0	0	1	0	0	0	1	0	0	سټرچر
stricken	0	0	0	0	0	0	0	1	0	0	ځپل شوی
stride	0	0	0	0	0	0	0	0	0	0	تګ
strife	1	0	0	0	0	1	0	0	0	0	شخړه
strike	1	0	0	0	0	1	0	0	0	0	اعتصاب
striking	0	0	0	0	0	0	1	0	0	0	برید کوونکی
strikingly	0	0	0	0	0	0	1	0	0	0	په زړه پورې
string	0	0	0	0	0	0	0	0	0	0	تار
stringy	0	0	0	0	0	0	0	0	0	0	سخت
strip	0	0	0	0	0	1	0	1	0	0	پټه
stripe	0	0	0	0	0	1	0	0	0	0	پټه
stripped	1	1	1	1	0	1	0	1	0	0	لوټ شوی
strive	0	1	0	0	0	0	0	0	0	0	هڅه
strobe	0	0	0	0	0	0	0	0	0	0	سټروب
stroke	0	0	0	1	0	1	0	1	0	0	ضربه
stroll	0	0	0	0	0	0	0	0	0	0	تګ
stronghold	0	0	0	0	0	0	0	0	0	0	قلعه
strongly	0	0	0	0	0	0	1	0	0	0	په کلکه
structural	0	0	0	0	0	0	0	0	0	1	ساختماني
structure	0	0	0	0	0	0	1	0	0	1	جوړښت
struggle	1	0	0	1	0	1	0	1	0	0	مبارزه
strut	0	0	0	0	0	1	0	0	0	0	سورت
stubble	0	0	0	0	0	0	0	0	0	0	ډډ
stubbornness	0	0	0	0	0	0	0	0	0	0	ضد
stubby	0	0	0	0	0	0	0	0	0	0	پټه
stucco	0	0	0	0	0	0	0	0	0	0	stucco
stuck	0	0	0	0	0	0	0	0	0	0	تړل شوی
stud	0	0	0	0	0	0	1	0	0	0	ډډ
studded	0	0	0	0	0	0	0	0	0	0	ډډ شوی
student	0	0	0	0	0	0	0	0	0	0	زده کوونکی
studied	0	0	0	0	0	0	0	0	0	0	مطالعه کړې
studio	0	0	0	0	0	0	0	0	0	0	سټوډیو
study	0	0	0	0	0	0	1	0	0	0	مطالعه
stuff	0	0	0	0	0	0	0	0	0	0	توکي
stuffing	0	0	0	0	0	0	0	0	0	0	ډکول
stuffy	0	0	0	0	0	1	0	0	0	0	ډک
stumble	0	0	0	0	0	1	0	0	0	0	ټکر
stump	0	0	0	0	0	0	0	0	0	0	ټوپ
stunned	0	0	0	1	0	1	0	0	1	0	حیران
stunt	0	0	0	0	0	0	0	0	0	0	سټنټ
stunted	0	0	0	0	0	1	0	0	0	0	ډنډ شوی
stupendous	0	0	0	0	0	0	0	0	0	0	حیرانوونکی
stupid	0	0	0	0	0	1	0	0	0	0	احمق
stupidity	0	0	0	0	0	1	0	0	0	0	حماقت
stupor	0	0	0	0	0	1	0	0	0	0	ستومانه
sturdy	0	0	0	0	0	0	1	0	0	0	قوي
sturgeon	0	0	0	0	0	0	0	0	0	0	ستورجن
stutter	0	0	0	0	0	0	0	0	0	0	ټوخی
sty	0	0	1	0	0	1	0	0	0	0	sty
style	0	0	0	0	0	0	0	0	0	0	سټایل
stylish	0	0	0	0	0	0	0	0	0	0	سجیلا
subatomic	0	0	0	0	0	0	0	0	0	0	subatomic
subcommittee	0	0	0	0	0	0	0	0	0	0	فرعي کمیټه
subconscious	0	0	0	0	0	0	0	0	0	0	بې شعوره
subcutaneous	0	0	0	0	0	0	0	0	0	0	subcutaneous
subdivide	0	0	0	0	0	0	0	0	0	0	فرعي ویش
subdivision	0	0	0	0	0	0	0	0	0	0	فرعي ویش
subduction	0	0	0	0	0	0	0	0	0	0	فرعي
subdue	0	0	0	0	0	1	0	0	0	0	تابع کول
subdued	0	0	0	0	0	0	0	0	0	0	تابع
subito	0	0	0	0	0	0	0	0	1	0	subito
subject	0	0	0	0	0	1	0	0	0	0	موضوع
subjected	0	0	0	0	0	1	0	1	0	0	تابع
subjection	0	0	0	0	0	1	0	0	0	0	تابعیت
subjective	0	0	0	0	0	0	0	0	0	0	موضوعي
subjugation	1	0	1	1	0	1	0	1	0	0	محکومیت
sublimation	0	0	0	0	1	0	1	0	0	0	لوړوالی
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	سب میرین
submerged	0	0	0	0	0	0	0	0	0	0	ډوب شوی
submersible	0	0	0	0	0	0	0	0	0	0	د ډوبیدو وړ
submission	0	0	0	0	0	0	0	0	0	0	سپارل
submit	0	1	0	0	0	0	0	0	0	0	سپارل
subordinate	0	0	0	1	0	1	0	0	0	0	تابع
subordination	0	0	0	0	0	0	0	0	0	0	تابعیت
subplot	0	0	0	0	0	0	0	0	0	0	فرعي پلاټ
subpoena	0	0	0	0	0	1	0	0	0	0	غوښتنه
subscribe	0	1	0	0	0	0	0	0	0	0	ګډون
subscription	0	0	0	0	0	0	0	0	0	0	ګډون
subsequence	0	0	0	0	0	0	0	0	0	0	ورپسې
subsequent	0	0	0	0	0	0	0	0	0	0	ورپسې
subsequently	0	0	0	0	0	0	0	0	0	0	وروسته
subset	0	0	0	0	0	0	0	0	0	0	سبسیټ
subside	0	0	0	0	0	0	0	0	0	0	ښکته
subsidence	0	0	0	0	0	1	0	1	0	0	کمښت
subsidiary	0	0	0	0	0	0	0	0	0	0	ضمني
subsidize	0	0	0	0	0	0	0	0	0	0	سبسایډي ورکول
subsidy	1	0	1	0	0	1	0	0	0	0	سبسایډي
subsist	0	0	0	0	0	1	0	0	0	0	دوام
subsistence	0	0	0	0	0	0	0	0	0	0	روزي
subsoil	0	0	0	0	0	0	0	0	0	0	لاندې خاوره
substance	0	0	0	0	0	0	1	0	0	0	ماده
substantially	0	0	0	0	0	0	0	0	0	0	د پام وړ
substantiate	0	0	0	0	0	0	0	0	0	1	ثابتول
substantive	0	0	0	0	0	0	1	0	0	0	اصلي
substitute	0	0	0	0	0	0	0	0	0	0	بدیل
substituted	0	0	0	0	0	0	0	0	0	0	بدل شوی
substitution	0	0	0	0	0	0	0	0	0	0	بدیل
substructure	0	0	0	0	0	0	0	0	0	0	فرعي جوړښت
subterranean	0	0	0	0	0	0	0	0	0	0	ځمکې لاندې
subtle	0	0	0	0	0	0	0	0	0	0	فرعي
subtlety	0	0	0	0	0	0	0	0	0	0	لنډوالی
subtract	0	0	0	0	0	1	0	0	0	0	کمول
subtraction	0	0	0	0	0	0	0	0	0	0	تخفیف
subtype	0	0	0	0	0	0	0	0	0	0	فرعي ډول
suburb	0	0	0	0	0	0	0	0	0	0	ښارګوټی
suburban	0	0	0	0	0	0	0	0	0	0	ښاري
suburbs	0	0	0	0	0	0	0	0	0	0	ښارګوټي
subversion	1	0	0	1	0	1	0	0	0	0	تخریب
subversive	1	0	0	0	0	1	0	0	1	0	تخریبي
subvert	0	0	1	1	0	1	0	1	0	0	ماتول
subway	0	0	0	0	0	0	0	0	0	0	دمځکي لاندی لار
succeed	0	1	0	0	1	0	1	0	1	1	بریالی
succeeding	0	1	0	0	1	0	1	0	0	1	بریالی
success	0	1	0	0	1	0	1	0	0	0	بریالیتوب
successful	0	1	0	0	1	0	1	0	0	1	بریالی
succession	0	0	0	0	0	0	0	0	0	0	تسلسل
successive	0	0	0	0	0	0	0	0	0	0	پرله پسې
successor	0	0	0	0	0	0	0	0	0	0	جانشین
succinct	0	0	0	0	0	0	1	0	0	0	لنډ
succulent	0	0	0	0	0	1	1	0	0	0	خوندور
succumb	0	0	0	0	0	1	0	0	0	0	تسلیمیدل
suck	0	0	0	0	0	1	0	0	0	0	چوس
sucker	1	0	0	0	0	1	0	0	0	0	څټونکی
sucking	0	0	0	0	0	0	0	0	0	0	چوس
suckling	0	0	0	0	0	0	0	0	0	0	شیدو ورکول
suction	0	0	0	0	0	0	0	0	0	0	سکشن
sudden	0	0	0	0	0	0	0	0	1	0	ناڅاپه
suddenly	0	0	0	0	0	0	0	0	1	0	ناڅاپه
sue	1	0	0	0	0	1	0	1	0	0	مقدمه
suffer	0	0	0	0	0	1	0	0	0	0	رنځ
sufferer	0	0	0	1	0	1	0	1	0	0	رنځونکی
suffering	0	0	1	1	0	1	0	1	0	0	رنځ
suffice	0	0	0	0	0	0	0	0	0	0	کافي
sufficiency	0	0	0	0	0	0	1	0	0	0	کفایت
sufficient	0	0	0	0	0	0	0	0	0	0	کافي
sufficiently	0	0	0	0	0	0	0	0	0	0	په کافي اندازه
suffix	0	0	0	0	0	0	0	0	0	0	ضمیمه
suffocating	0	0	1	1	0	1	0	1	0	0	ساه بنده کول
suffocation	1	0	0	1	0	1	0	0	0	0	ساه اخستل
sugar	0	0	0	0	0	0	1	0	0	0	شکر
suggest	0	0	0	0	0	0	0	0	0	1	وړاندیز
suggestion	0	0	0	0	0	0	0	0	0	0	وړاندیز
suggestive	0	0	0	0	0	0	0	0	0	0	وړاندیز کوونکی
suicidal	1	0	1	1	0	1	0	1	0	0	ځان وژونکي
suicide	1	0	0	1	0	1	0	1	0	0	ځانمرګی
suit	0	0	0	0	0	0	0	0	0	0	سوټ
suitable	0	0	0	0	0	0	1	0	0	0	مناسب
suite	0	0	0	0	0	0	0	0	0	0	سویټ
suitor	0	0	0	0	0	0	0	0	0	0	غوښتونکی
sullen	1	0	0	0	0	1	0	1	0	0	خپه
sulphur	0	0	0	0	0	0	0	0	0	0	سلفر
sultan	0	0	0	1	0	0	0	0	0	0	سلطان
sultry	0	0	0	0	0	0	1	0	0	0	خوندور
sum	0	0	0	0	0	0	0	0	0	0	مجموعه
summarily	0	0	0	0	0	0	0	0	0	0	په لنډه توګه
summarize	0	0	0	0	0	0	0	0	0	0	لنډیز
summary	0	0	0	0	0	0	0	0	0	0	لنډیز
summation	0	0	0	0	0	0	0	0	0	0	مجموعه
summer	0	0	0	0	0	0	0	0	0	0	اوړی
summit	0	0	0	0	0	0	0	0	0	0	غونډه
summon	0	0	0	0	0	0	0	0	0	0	رابلل
summons	0	0	0	0	0	1	0	0	0	0	بلنه
sumo	0	0	0	0	0	0	0	0	0	0	سومو
sump	0	0	1	0	0	0	0	0	0	0	سومپ
sumptuous	0	0	0	0	0	0	0	0	0	0	شاندار
sun	0	1	0	0	1	0	1	0	1	1	لمر
sunbeam	0	0	0	0	0	0	0	0	0	0	لمر
sundial	0	1	0	0	0	0	0	0	0	1	لمر
sundown	0	0	0	0	0	0	0	0	0	0	لمر
sundry	0	0	0	0	0	0	0	0	0	0	ډول ډول
sunglass	0	0	0	0	0	0	0	0	0	0	لمر ګلاس
sunglasses	0	0	0	0	0	0	0	0	0	0	د لمر عینکې
sunk	0	0	1	1	0	1	0	1	0	0	ډوب شوی
sunless	0	0	0	0	0	0	0	0	0	0	بې لمر
sunlight	0	0	0	0	0	0	0	0	0	0	لمر
sunny	0	1	0	0	1	0	1	0	1	0	لمر
sunrise	0	0	0	0	0	0	0	0	0	0	لمر
sunset	0	1	0	0	0	0	1	0	0	0	لمر
sunshine	0	0	0	0	1	0	1	0	0	0	لمر
superannuation	0	0	0	0	0	0	0	0	0	0	تقاعد
superb	0	0	0	0	0	0	1	0	0	0	عالي
superficial	0	0	0	0	0	1	0	0	0	0	سطحي
superfluous	0	0	0	0	0	1	0	0	0	0	ډیر
superhuman	0	0	0	0	0	0	1	0	0	0	فوق العاده
superimposed	0	0	0	0	0	0	0	0	0	0	لوړ شوی
superintendent	0	0	0	0	0	0	0	0	0	0	سرپرست
superior	0	0	0	0	0	0	1	0	0	0	غوره
superiority	0	0	0	0	0	0	1	0	0	0	برتری
superlative	0	0	0	0	0	0	0	0	0	0	عالي
superman	0	0	0	0	1	0	1	0	0	1	سپرمین
supermarket	0	0	0	0	0	0	0	0	0	0	لوی پلورنځی
supernatant	0	0	0	0	0	0	0	0	0	0	سپرناټینټ
supernatural	0	0	0	0	0	0	0	0	0	0	فوق العاده
superposition	0	0	0	0	0	0	0	0	0	0	superposition
supersede	0	0	0	0	0	0	0	0	0	0	سپاره
superstar	0	0	0	0	1	0	1	0	0	1	سوپر سټار
superstition	0	0	0	1	0	1	1	0	0	0	توهم
superstitious	0	1	0	1	0	1	0	0	0	0	توهین
supervise	0	0	0	0	0	0	0	0	0	0	څارنه
supervision	0	0	0	0	0	0	0	0	0	0	نظارت
supervisor	0	0	0	0	0	0	0	0	0	0	څارونکی
supper	0	0	0	0	0	0	0	0	0	0	ډوډۍ
supplant	0	0	0	0	0	0	0	0	0	0	ځای پر ځای کول
supple	0	0	0	0	0	0	0	0	0	0	کومل
supplement	0	0	0	0	0	0	0	0	0	0	ضمیمه
supplemental	0	0	0	0	0	0	0	0	0	0	ضمیمه
supplementary	0	0	0	0	0	0	0	0	0	0	ضمیمه
supplication	0	0	0	0	0	0	1	0	0	1	دعا
supplies	0	0	0	0	0	0	1	0	0	0	اکمالات
supply	0	0	0	0	0	0	1	0	0	0	عرضه
supported	0	0	0	0	0	0	1	0	0	0	ملاتړ شوی
supporter	0	0	0	0	1	0	1	0	0	1	ملاتړی
supporters	0	0	0	0	0	0	0	0	0	0	ملاتړي
supporting	0	0	0	0	0	0	1	0	0	1	ملاتړ کوي
suppose	0	0	0	0	0	0	0	0	0	0	فرض کړئ
supposing	0	0	0	0	0	0	0	0	0	0	فرض
supposition	0	0	0	0	0	0	0	0	0	0	فرضیه
suppress	1	0	0	1	0	1	0	1	0	0	فشارول
