English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovenian Word
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	danes
toe	0	0	0	0	0	0	0	0	0	0	prst na nogi
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	truditi se
toilet	0	0	1	0	0	1	0	0	0	0	stranišče
toils	0	0	0	0	0	1	0	0	0	0	muči se
token	0	0	0	0	0	0	0	0	0	0	žeton
tolerance	0	0	0	0	0	0	0	0	0	0	strpnost
tolerant	0	0	0	0	0	0	1	0	0	0	toleranten
tolerate	1	0	0	0	0	1	0	1	0	0	prenašati
toleration	0	0	0	0	0	0	1	0	0	0	strpnost
toll	0	0	0	0	0	0	0	0	0	0	cestnina
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	grobnica
tomcat	0	0	0	0	0	0	0	0	0	0	mačka
tome	0	0	0	0	0	0	0	0	0	0	meni
tomorrow	0	1	0	0	0	0	0	0	0	0	jutri
ton	0	0	0	0	0	0	0	0	0	0	ton
tone	0	0	0	0	0	0	0	0	0	0	ton
tong	0	0	0	0	0	0	0	0	0	0	klešče
tongs	0	0	0	0	0	0	0	0	0	0	klešče
tongue	0	0	0	0	0	0	0	0	0	0	jezik
tonic	0	0	0	0	0	0	0	0	0	0	tonik
tonnage	0	0	0	0	0	0	0	0	0	0	tonaža
tonsils	0	0	0	0	0	0	0	0	0	0	mandlji
tooling	0	0	0	0	0	0	0	0	0	0	orodje
tooth	0	0	0	0	0	0	0	0	0	0	zob
toothache	0	0	0	1	0	1	0	0	0	0	zobobol
toothed	0	0	0	0	0	0	0	0	0	0	zobati
toothless	0	0	0	0	0	0	0	0	0	0	brez zob
top	0	1	0	0	0	0	1	0	0	1	vrh
topaz	0	0	0	0	0	0	0	0	0	0	topaz
topic	0	0	0	0	0	0	0	0	0	0	tema
topical	0	0	0	0	0	0	0	0	0	0	aktualen
topographic	0	0	0	0	0	0	0	0	0	0	topografski
topographical	0	0	0	0	0	0	0	0	0	0	topografski
topography	0	0	0	0	0	0	0	0	0	0	topografija
topple	0	0	0	0	0	0	0	0	1	0	prevrniti
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	svetilka
torment	1	0	0	1	0	1	0	1	0	0	muka
torn	0	0	0	0	0	1	0	0	0	0	raztrgano
tornado	0	0	0	1	0	0	0	0	0	0	tornado
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrent
torrid	0	0	0	0	0	1	0	0	0	0	vroče
torsion	0	0	0	0	0	0	0	0	0	0	torzija
torso	0	0	0	0	0	0	0	0	0	0	trup
tort	0	0	0	0	0	1	0	0	0	0	delikt
tortious	1	0	1	0	0	1	0	0	0	0	deliktna
tortoise	0	0	0	0	0	0	0	0	0	0	želva
tortuous	0	0	0	0	0	0	0	0	0	0	vijugasto
torture	1	1	1	1	0	1	0	1	0	0	mučenje
toss	0	0	0	0	0	0	0	0	0	0	metanje
total	0	0	0	0	0	0	0	0	0	0	skupaj
totality	0	0	0	0	0	0	0	0	0	0	celota
totally	0	0	0	0	0	0	0	0	0	0	popolnoma
tote	0	0	0	0	0	0	0	0	0	0	tote
totem	0	0	0	0	0	0	0	0	0	0	totem
touch	0	0	0	0	0	0	0	0	0	0	dotik
touched	0	0	0	0	0	1	0	0	0	0	dotaknil
touching	0	0	0	0	0	0	0	0	0	0	dotikanje
touchy	1	0	0	0	0	1	0	1	0	0	občutljiv
tough	0	0	0	0	0	1	0	1	0	0	težka
toughness	1	0	0	1	0	0	1	0	0	1	žilavost
tour	0	0	0	0	0	0	0	0	0	0	turneja
tourist	0	0	0	0	0	0	0	0	0	0	turistična
tourmaline	0	0	0	0	0	0	0	0	0	0	turmalin
tournament	0	0	0	0	0	0	0	0	0	0	turnir
tourniquet	0	0	0	0	0	0	0	0	0	0	podveza
tout	0	0	0	0	0	0	0	0	0	0	reklamirati
tow	0	0	0	0	0	0	0	0	0	0	vleka
towel	0	0	0	0	0	0	0	0	0	0	brisačo
tower	0	0	0	0	0	0	1	0	0	0	stolp
towering	0	1	0	1	0	0	1	0	0	0	visok
town	0	0	0	0	0	0	0	0	0	0	mesto
townhouse	0	0	0	0	0	0	0	0	0	0	mestna hiša
toxic	0	0	1	0	0	1	0	0	0	0	strupen
toxicology	0	0	0	0	0	0	0	0	0	0	toksikologija
toxin	0	0	0	1	0	1	0	0	0	0	toksin
toy	0	0	0	0	0	0	0	0	0	0	igrača
trace	0	0	0	0	0	0	0	0	0	0	sled
traces	0	0	0	0	0	0	0	0	0	0	sledi
trachea	0	0	0	0	0	0	0	0	0	0	sapnik
tracing	0	0	0	0	0	0	0	0	0	0	sledenje
track	0	1	0	0	0	0	0	0	0	0	skladba
tract	0	0	0	1	0	0	0	0	0	0	trakt
tractable	0	0	0	0	0	0	0	0	0	0	sledljiv
traction	0	0	0	0	0	0	0	0	0	0	oprijem
tractor	0	0	0	0	0	0	0	0	0	0	traktor
trade	0	0	0	0	0	0	0	0	0	1	trgovina
trader	0	0	0	0	0	0	0	0	0	0	trgovec
tradesman	0	0	0	0	0	0	0	0	0	0	trgovec
trading	0	0	0	0	0	0	0	0	0	0	trgovanje
tradition	0	0	0	0	0	0	0	0	0	0	tradicija
traditional	0	0	0	0	0	0	1	0	0	0	tradicionalno
traffic	0	0	0	0	0	0	0	0	0	0	prometa
tragedy	0	0	0	1	0	1	0	1	0	0	tragedija
tragic	0	0	0	0	0	1	0	0	0	0	tragično
trail	0	0	0	0	0	0	0	0	0	0	pot
train	0	0	0	0	0	0	0	0	0	0	vlak
trained	0	0	0	0	0	0	0	0	0	0	usposobljeni
trainer	0	0	0	0	0	0	0	0	0	1	trener
training	0	0	0	0	0	0	0	0	0	0	usposabljanje
trait	0	0	0	0	0	0	0	0	0	0	lastnost
traitor	1	0	1	1	0	1	0	1	0	0	izdajalec
trajectory	0	0	0	0	0	0	0	0	0	0	trajektorija
tram	0	0	0	0	0	0	0	0	0	0	tramvaj
tramp	0	0	1	1	0	1	0	1	0	0	potepuh
tramway	0	0	0	0	0	0	0	0	0	0	tramvaj
trance	0	0	0	0	0	1	0	0	0	0	trans
tranquil	0	0	0	0	1	0	1	0	0	0	miren
tranquility	0	0	0	0	1	0	1	0	0	1	umirjenost
transact	0	0	0	0	0	0	0	0	0	0	transakcija
transaction	0	0	0	0	0	0	0	0	0	1	transakcija
transatlantic	0	0	0	0	0	0	0	0	0	0	čezatlantski
transcendence	0	1	0	0	1	0	1	0	1	1	transcendenca
transcendent	0	0	0	0	0	0	0	0	0	0	transcendentno
transcendental	0	0	0	0	0	0	1	0	0	0	transcendentalno
transcribe	0	0	0	0	0	0	0	0	0	0	prepisati
transcriber	0	0	0	0	0	0	0	0	0	0	prepisovalka
transcript	0	0	0	0	0	0	0	0	0	1	prepis
transcription	0	0	0	0	0	0	0	0	0	0	prepisovanje
transfer	0	0	0	0	0	0	0	0	0	0	prenos
transference	0	0	0	0	0	0	0	0	0	0	prenos
transferred	0	0	0	0	0	0	0	0	0	0	preneseno
transfixed	0	0	0	0	0	0	0	0	0	0	presunjen
transform	0	0	0	0	0	0	0	0	0	0	transformirati
transformation	0	0	0	0	0	0	0	0	0	0	transformacija
transfusion	0	0	0	0	0	0	0	0	0	0	transfuzijo
transgression	0	0	0	0	0	1	0	0	0	0	transgresija
transient	0	0	0	0	0	0	0	0	0	0	prehodno
transit	0	0	0	0	0	0	0	0	0	0	tranzit
transition	0	0	0	0	0	0	0	0	0	0	prehod
transitional	0	1	0	0	0	0	0	0	0	0	prehodno
transitive	0	0	0	0	0	0	0	0	0	0	prehodno
transitory	0	0	0	0	0	0	0	0	0	0	prehodno
translate	0	0	0	0	0	0	0	0	0	0	prevesti
translation	0	0	0	0	0	0	0	0	0	1	prevod
translocation	0	0	0	0	0	0	0	0	0	0	translokacija
translucent	0	0	0	0	0	0	0	0	0	0	prosojen
transmission	0	0	0	0	0	0	0	0	0	0	prenos
transmit	0	0	0	0	0	0	0	0	0	0	posredovati
transmutation	0	0	0	0	0	0	0	0	0	0	transmutacija
transom	0	0	0	0	0	0	0	0	0	0	prečna prečka
transparency	0	0	0	0	0	0	0	0	0	0	preglednost
transparent	0	0	0	0	0	0	0	0	0	0	pregleden
transplant	0	0	0	0	0	0	0	0	0	0	presaditev
transplantation	0	0	0	0	0	0	0	0	0	0	presaditev
transport	0	0	0	0	0	0	0	0	0	0	transport
transportation	0	0	0	0	0	0	0	0	0	0	prevoz
transpose	0	0	0	0	0	0	0	0	0	0	prestaviti
transposition	0	0	0	0	0	0	0	0	0	0	prenos
transverse	0	0	0	0	0	0	0	0	0	0	prečni
trap	0	0	0	0	0	0	0	0	0	0	past
trapping	0	0	0	0	0	0	0	0	0	0	lovljenje s pastmi
trappings	0	0	0	0	0	1	0	0	0	0	pasti
traps	0	0	0	0	0	1	0	0	0	0	pasti
trash	0	0	1	0	0	1	0	1	0	0	smeti
trashy	0	0	1	0	0	1	0	0	0	0	trashy
traumatic	1	0	0	1	0	1	0	1	0	0	travmatična
travail	0	0	0	0	0	1	0	0	0	0	porod
travel	0	0	0	0	0	0	0	0	0	0	potovanja
traveler	0	0	0	0	0	0	0	0	0	0	popotnik
traveling	0	0	0	0	0	0	1	0	0	0	potovanje
traverse	0	0	0	0	0	0	0	0	0	0	prečenje
travesty	0	0	1	1	0	1	0	1	0	0	travestija
trawl	0	0	0	0	0	0	0	0	0	0	vlečno mrežo
trawler	0	0	0	0	0	0	0	0	0	0	trawler
tray	0	0	0	0	0	0	0	0	0	0	pladenj
treacherous	1	0	1	1	0	1	0	0	0	0	zahrbten
treachery	1	0	0	1	0	1	0	1	1	0	izdaja
tread	0	0	0	0	0	0	0	0	0	0	tekalna plast
treadmill	0	1	0	0	0	0	0	0	0	0	tekalna steza
treason	1	0	1	1	0	1	0	0	1	0	izdaja
treasure	0	1	0	0	1	0	1	0	0	1	zaklad
treasurer	0	0	0	0	0	0	0	0	0	1	blagajnik
treasury	0	0	0	0	0	0	0	0	0	0	zakladnica
treat	1	1	1	1	1	1	1	1	1	1	zdravljenje
treatise	0	0	0	0	0	0	0	0	0	0	razprava
treatment	0	0	0	0	0	0	0	0	0	0	zdravljenje
treaty	0	0	0	0	0	0	0	0	0	0	pogodba
treble	0	0	0	0	0	0	0	0	0	0	visoki toni
tree	1	1	1	0	1	0	1	0	1	1	drevo
trek	0	0	0	0	0	0	0	0	0	0	pohod
trellis	0	0	0	0	0	0	0	0	0	0	rešetka
tremble	0	0	0	0	0	0	0	0	0	0	trepetati
trembling	0	0	0	1	0	1	0	0	0	0	tresenje
tremendous	0	0	0	0	0	0	0	0	0	0	ogromno
tremendously	0	0	0	0	0	0	1	0	0	0	izjemno
tremor	1	1	0	1	0	1	0	1	0	0	tremor
trench	0	0	0	0	0	0	0	0	0	0	jarek
trend	0	0	0	0	0	0	1	0	0	0	trend
trending	0	0	0	0	0	0	0	0	0	0	v trendu
trendy	0	0	0	0	0	0	1	0	0	0	trendovski
trepidation	0	1	0	1	0	1	0	0	1	0	trema
trespass	1	0	0	0	0	1	0	0	0	0	kršitev
triad	0	0	0	0	0	0	0	0	0	0	triada
triangle	0	0	0	0	0	0	0	0	0	0	trikotnik
triangular	0	0	0	0	0	0	0	0	0	0	trikotne
tribe	0	0	0	0	0	0	0	0	0	1	pleme
tribulation	0	0	0	1	0	1	0	1	0	0	stiska
tribunal	0	1	1	1	0	1	0	0	0	1	razsodišče
tribune	0	0	0	0	0	0	0	0	0	1	tribuna
tributary	0	1	0	0	0	0	1	0	0	0	pritok
tribute	0	0	0	0	0	0	1	0	0	0	poklon
trick	0	0	0	0	0	1	0	0	1	0	trik
trickery	1	0	1	1	0	1	0	1	1	0	zvijača
trickle	0	0	0	0	0	0	0	0	0	0	kapljati
tricky	0	0	0	0	0	0	0	0	0	0	zapleteno
tricycle	0	0	0	0	0	0	0	0	0	0	tricikel
trident	0	0	0	0	0	0	0	0	0	0	trizob
trifle	0	0	0	0	0	1	0	0	0	0	malenkost
trig	0	0	0	0	0	0	1	0	0	0	trig
trigger	0	0	0	0	0	0	0	0	0	0	sprožilec
trigonometry	0	0	0	0	0	0	0	0	0	0	trigonometrija
trillion	0	0	0	0	0	0	0	0	0	0	bilijon
trim	0	0	0	0	0	0	0	0	0	0	trim
trimmer	0	0	0	0	0	0	0	0	0	0	prirezovalnik
trimming	0	0	0	0	0	0	0	0	0	0	obrezovanje
trine	0	0	0	0	0	0	0	0	0	0	trigon
trinity	0	0	0	0	0	0	0	0	0	0	trojica
trio	0	0	0	0	0	0	0	0	0	0	trio
trip	0	0	0	0	0	0	0	0	1	0	potovanje
tripartite	0	0	0	0	0	0	0	0	0	0	tristranski
triple	0	0	0	0	0	0	0	0	0	0	trojni
triplet	0	0	0	0	0	0	0	0	0	0	trojček
triplicate	0	0	0	0	0	0	0	0	0	0	trojni izvod
tripod	0	0	0	0	0	0	0	0	0	0	stojalo
tripping	1	0	0	0	0	1	0	1	0	0	spotikanja
trite	0	0	0	0	0	0	0	0	0	0	banalen
tritium	0	0	0	0	0	0	0	0	0	0	tritij
triumph	0	1	0	0	1	0	1	0	0	0	zmagoslavje
triumphant	0	1	0	0	1	0	1	0	0	1	zmagoslaven
troll	1	0	0	1	0	1	0	0	0	0	trol
trolley	0	0	0	0	0	0	0	0	0	0	voziček
trombone	0	0	0	0	0	0	0	0	0	0	pozavna
troop	0	0	0	0	0	0	0	0	0	0	četa
trooper	0	0	0	0	0	0	0	0	0	0	vojak
troops	0	0	0	0	0	0	0	0	0	0	čete
trophy	0	1	0	0	1	0	1	0	1	1	pokal
tropical	0	0	0	0	0	0	0	0	0	0	tropski
trot	0	0	0	0	0	0	0	0	0	0	kas
troublesome	1	0	0	1	0	1	0	0	0	0	težavno
trough	0	0	0	0	0	0	0	0	0	0	skozi
troupe	0	0	0	0	0	0	0	0	0	0	skupina
trousers	0	0	0	0	0	0	0	0	0	0	hlače
trout	0	0	0	0	0	0	0	0	0	0	postrv
trowel	0	0	0	0	0	0	0	0	0	0	gladilka
truce	0	0	0	0	1	0	1	0	0	1	premirje
truck	0	0	0	0	0	0	0	0	0	1	tovornjak
true	0	0	0	0	1	0	1	0	0	1	prav
truism	0	0	0	0	0	0	0	0	0	0	resnica
trump	0	0	0	0	0	0	0	0	1	0	trump
trumpet	0	0	0	0	0	1	0	0	0	0	trobenta
trumpeter	0	0	0	0	0	0	0	0	0	0	trobentač
truncate	0	0	0	0	0	0	0	0	0	0	skrajšati
truncated	0	0	0	0	0	0	0	0	0	0	okrnjena
trundle	0	0	0	0	0	0	0	0	0	0	voziček
trunk	0	0	0	0	0	0	0	0	0	0	prtljažnik
truss	0	0	0	0	0	0	0	0	0	1	nosilec
trust	0	0	0	0	0	0	0	0	0	1	zaupanje
trustee	0	0	0	0	0	0	0	0	0	1	skrbnik
trusty	0	0	0	0	0	0	1	0	0	0	zaupljiv
truth	0	0	0	0	0	0	1	0	0	1	resnica
truthful	0	0	0	0	0	0	0	0	0	1	resničen
truthfulness	0	0	0	0	0	0	1	0	0	1	resnicoljubnost
tryout	0	0	0	0	0	0	0	0	0	0	poskusi
tub	0	0	0	0	0	0	0	0	0	0	kad
tube	0	0	0	0	0	0	0	0	0	0	cev
tubular	0	0	0	0	0	0	0	0	0	0	cevasto
tubule	0	0	0	0	0	0	0	0	0	0	tubul
tuck	0	0	0	0	0	0	0	0	0	0	zavihati
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	čopasti
tug	0	0	0	0	0	0	0	0	0	0	vlačilec
tuition	0	0	0	0	0	0	0	0	0	0	šolnina
tulip	0	0	0	0	0	0	0	0	0	0	tulipan
tumble	0	0	0	0	0	1	0	0	0	0	prevrniti
tumbler	0	0	0	0	0	0	0	0	0	0	kozarec
tumor	0	0	0	1	0	1	0	0	0	0	tumor
tumour	0	0	0	1	0	1	0	1	0	0	tumor
tumult	1	0	0	1	0	1	0	0	1	0	nemir
tumultuous	1	0	0	1	0	1	0	0	0	0	burno
tun	0	0	0	0	0	0	0	0	0	0	tun
tuna	0	0	0	0	0	0	0	0	0	0	tuna
tunable	0	0	0	0	0	0	0	0	0	0	nastavljiv
tune	0	0	0	0	0	0	0	0	0	0	melodija
tunic	0	0	0	0	0	0	0	0	0	0	tunika
tuning	0	0	0	0	0	0	0	0	0	0	uglaševanje
tunnel	0	0	0	0	0	0	0	0	0	0	tunel
turban	0	0	0	0	0	0	0	0	0	0	turban
turbidity	0	0	0	0	0	0	0	0	0	0	motnost
turbine	0	0	0	0	0	0	0	0	0	0	turbina
turbulence	1	0	0	1	0	1	0	0	0	0	turbulence
turbulent	0	0	0	1	0	1	0	0	0	0	turbulentno
turf	0	0	0	0	0	0	0	0	0	0	travnata površina
turmeric	0	0	0	0	0	0	0	0	0	0	kurkuma
turmoil	1	0	0	1	0	1	0	1	0	0	nemir
turn	0	0	0	0	0	0	0	0	0	0	obrat
turning	0	0	0	0	0	0	0	0	0	0	obračanje
turnkey	0	0	0	0	0	0	0	0	0	0	na ključ
turnpike	0	0	0	0	0	0	0	0	0	0	kretnica
turntable	0	0	0	0	0	0	0	0	0	0	gramofon
turquoise	0	0	0	0	0	0	0	0	0	0	turkizna
turret	0	0	0	0	0	0	0	0	0	0	kupola
turtleneck	0	0	0	0	0	0	0	0	0	0	želva
tussle	1	0	0	0	0	0	0	0	0	0	prerivati se
tutelage	0	0	0	0	0	0	1	0	0	1	skrbništvo
tutor	0	0	0	0	0	0	1	0	0	0	mentor
tweak	0	0	0	0	0	0	0	0	0	0	poteg
twelfth	0	0	0	0	0	0	0	0	0	0	dvanajsti
twelve	0	0	0	0	0	0	0	0	0	0	dvanajst
twentieth	0	0	0	0	0	0	0	0	0	0	dvajseti
twenty	0	0	0	0	0	0	0	0	0	0	dvajset
twig	0	0	0	0	0	0	0	0	0	0	vejica
twilight	0	0	0	0	0	0	0	0	0	0	mrak
twill	0	0	0	0	0	0	0	0	0	0	keper
twin	0	0	0	0	0	0	1	0	0	0	dvojček
twine	0	0	0	0	0	0	0	0	0	0	vrvica
twinkle	0	1	0	0	1	0	1	0	0	0	utripati
twins	0	0	0	0	0	0	0	0	0	0	dvojčki
twist	0	0	0	0	0	0	0	0	0	0	zasuk
twisted	0	0	0	0	0	0	0	0	0	0	zvita
twitch	0	0	0	0	0	1	0	0	0	0	trzanje
twofold	0	0	0	0	0	0	0	0	0	0	dvojno
tycoon	0	0	0	0	0	0	0	0	0	0	tajkun
type	0	0	0	0	0	0	0	0	0	0	vrsta
typewriter	0	0	0	0	0	0	0	0	0	0	pisalni stroj
typhoon	0	0	0	1	0	1	0	0	0	0	tajfun
typically	0	0	0	0	0	0	0	0	0	0	običajno
typist	0	0	0	0	0	0	0	0	0	0	strojepisec
typography	0	0	0	0	0	0	0	0	0	0	tipografija
tyrannical	1	0	1	1	0	1	0	0	0	0	tiranski
tyranny	0	0	0	1	0	1	0	1	0	0	tiranija
tyrant	1	0	1	1	0	1	0	1	0	0	tiran
tyre	0	0	0	0	0	0	0	0	0	0	pnevmatika
ubiquitous	0	0	0	0	0	0	0	0	0	0	vseprisoten
ubiquity	0	0	0	0	0	0	0	0	0	0	vseprisotnost
ugliness	0	0	1	1	0	1	0	1	0	0	grdota
ugly	0	0	1	0	0	1	0	0	0	0	grda
ulcer	1	0	1	1	0	1	0	1	0	0	razjeda
ulterior	0	0	0	0	0	1	0	0	0	0	prikriti
ultimate	0	1	0	0	0	0	0	1	0	0	končni
ultimately	0	1	0	0	0	0	1	0	0	0	končno
ultimatum	1	0	0	1	0	1	0	0	0	0	ultimat
ultimo	0	0	0	0	0	0	0	0	0	0	ultimo
ultraviolet	0	0	0	0	0	0	0	0	0	0	ultravijolično
umbilical	0	0	0	0	0	0	0	0	0	0	popkovina
umbra	0	0	0	0	0	0	0	0	0	0	umbra
umbrella	0	0	0	0	0	0	0	0	0	0	dežnik
umpire	0	0	0	0	0	0	1	0	0	1	sodnik
unabashed	0	0	0	0	0	0	0	0	0	0	nesramežljiv
unabated	0	0	0	0	0	0	0	0	0	0	nezmanjšano
unable	0	0	0	0	0	1	0	1	0	0	nezmožen
unacceptable	0	0	0	0	0	1	0	1	0	0	nesprejemljivo
unaccompanied	0	0	0	0	0	0	0	0	0	0	brez spremstva
unaccountable	0	1	1	0	0	1	0	1	0	1	neodgovoren
unacknowledged	0	0	0	0	0	0	0	1	0	0	nepotrjen
unadulterated	0	0	0	0	0	0	0	0	0	0	nepotvorjen
unaided	0	0	0	0	0	0	0	0	0	0	brez pomoči
unaltered	0	0	0	0	0	0	0	0	0	0	nespremenjeno
unambiguous	0	0	0	0	0	0	0	0	0	0	nedvoumno
unanimity	0	0	0	0	0	0	1	0	0	0	soglasje
unanimous	0	0	0	0	0	0	1	0	0	0	soglasno
unanimously	0	0	0	0	0	0	0	0	0	0	soglasno
unanticipated	0	0	0	0	0	0	0	0	1	0	nepričakovano
unapproved	0	0	0	0	0	1	0	0	0	0	neodobreno
unarmed	0	0	0	0	0	0	0	0	0	0	neoborožen
unassisted	0	0	0	0	0	0	0	0	0	0	brez pomoči
unassuming	0	0	0	0	0	0	1	0	0	0	nezahtevna
unattached	0	0	0	0	0	1	0	0	0	0	nevezan
unattainable	1	0	0	0	0	1	0	1	0	0	nedosegljivo
unattended	0	0	0	0	0	0	0	0	0	0	brez nadzora
unattractive	0	0	1	0	0	1	0	1	0	0	neprivlačna
unauthorized	0	0	0	0	0	1	0	0	0	0	nepooblaščeno
unavoidable	0	0	0	0	0	1	0	0	0	0	neizogibno
unaware	0	0	0	0	0	1	0	0	0	0	ne zavedajoč se
unbalanced	0	0	0	0	0	0	0	0	0	0	neuravnotežen
unbearable	0	0	1	0	0	1	0	1	0	0	neznosen
unbeaten	0	1	0	0	1	1	1	1	1	0	nepremagan
unbelief	0	0	0	0	0	1	0	0	0	0	nevera
unbelievable	0	0	0	0	0	1	0	0	0	0	neverjetno
unbiased	0	0	0	0	0	0	1	0	0	0	nepristranski
unborn	0	0	0	0	0	1	0	0	0	0	nerojeno
unbound	0	0	0	0	0	0	0	0	0	0	nevezano
unbounded	0	0	0	0	0	0	0	0	0	0	neomejeno
unbreakable	0	0	0	0	0	0	1	0	0	0	nezlomljivo
unbridled	1	1	0	1	0	1	1	0	1	0	nebrzdana
unbroken	0	0	0	0	0	0	1	0	0	1	nepretrgan
uncanny	0	0	0	1	0	1	0	0	1	0	nenavaden
uncaring	1	0	1	0	0	1	0	1	0	0	brezbrižen
uncertain	1	0	1	1	0	1	0	0	1	0	negotova
uncertainty	0	0	0	0	0	0	0	0	0	0	negotovost
unchallenged	0	0	0	0	0	0	0	0	0	0	neizpodbitno
unchangeable	0	0	0	0	0	1	0	0	0	0	nespremenljivo
unchanged	0	0	0	0	0	0	0	0	0	0	nespremenjeno
unclaimed	0	0	0	0	0	0	0	0	0	0	nezahtevan
uncle	0	0	0	0	0	0	0	0	0	0	stric
unclean	0	0	1	0	0	1	0	0	0	0	nečisto
uncomfortable	0	0	0	0	0	1	0	0	0	0	neprijetno
uncommon	0	0	0	0	0	0	0	0	0	0	občasno
uncommonly	0	0	0	0	0	0	0	0	0	0	občasno
uncompromising	0	0	0	0	0	0	0	0	0	0	brezkompromisen
unconcerned	0	0	0	0	0	0	0	0	0	0	brez skrbi
unconfirmed	0	0	0	0	0	0	0	0	0	0	nepotrjen
unconnected	0	0	0	0	0	0	0	0	0	0	nepovezano
unconscionable	0	0	1	0	0	1	0	0	0	0	brezvestno
unconscious	0	0	0	0	0	1	0	0	0	0	nezavesten
unconsciousness	0	0	0	0	0	0	0	0	0	0	nezavest
unconstitutional	0	0	0	0	0	1	0	0	0	0	protiustavno
unconstrained	0	0	0	0	1	0	1	0	0	0	neomejeno
uncontested	0	0	0	0	0	0	0	0	0	0	nesporno
uncontrollable	1	1	0	0	0	1	0	0	1	0	neobvladljiv
uncontrolled	0	0	0	0	0	1	0	0	0	0	nekontrolirano
unconventional	0	0	0	0	0	0	0	0	0	0	nekonvencionalen
unconvinced	0	0	0	0	0	0	0	0	0	0	neprepričan
uncooked	0	0	0	0	0	0	0	0	0	0	nekuhano
uncorrelated	0	0	0	0	0	0	0	0	0	0	nepovezano
uncover	0	0	0	0	0	0	0	0	1	0	odkriti
uncritical	0	0	0	0	0	0	0	0	0	0	nekritično
uncut	0	0	0	0	0	0	0	0	0	0	neobrezan
undecided	0	1	0	1	0	1	0	0	0	0	neodločen
undefined	0	0	0	0	0	0	0	0	0	0	nedoločeno
undeniable	0	0	0	0	0	0	0	0	0	0	nesporno
undercover	0	0	0	0	0	0	0	0	0	0	pod krinko
undercurrent	0	0	0	0	0	0	0	0	0	0	podtok
underestimate	0	0	0	0	0	0	0	0	1	0	podcenjevati
undergo	0	0	0	0	0	0	0	0	0	0	opraviti
undergraduate	0	0	0	0	0	0	0	0	0	0	dodiplomski
underground	0	0	0	0	0	0	0	0	0	0	podzemlje
underlie	0	0	0	0	0	0	0	0	0	0	podlaga
underline	0	0	0	0	0	0	1	0	0	0	podčrtaj
undermined	0	0	0	0	0	1	0	0	0	0	spodkopana
underneath	0	0	0	0	0	0	0	0	0	0	spodaj
underpaid	1	0	0	0	0	1	0	1	0	0	premalo plačan
underpants	0	0	0	0	0	0	0	0	0	0	spodnjice
underscore	0	0	0	0	0	0	0	0	0	0	podčrtaj
undersized	0	0	0	0	0	1	0	0	0	0	premajhen
understanding	0	0	0	0	0	0	1	0	0	1	razumevanje
understood	0	0	0	0	0	0	0	0	0	0	razumel
undertake	0	0	0	0	0	0	0	0	0	0	se lotiti
undertaker	0	0	0	0	0	0	0	1	0	0	pogrebnik
undertaking	0	1	0	0	0	0	0	0	0	0	podjetje
underwood	0	0	0	0	0	0	0	0	0	0	Underwood
underwrite	0	0	0	0	0	0	1	0	0	1	zavarovati
underwriter	0	0	0	0	0	0	0	0	0	0	zavarovalnica
undeserved	0	0	0	0	0	0	0	0	0	0	nezasluženo
undesirable	1	0	1	1	0	1	0	1	0	0	nezaželeno
undesired	0	0	0	0	0	1	0	1	0	0	nezaželen
undeveloped	0	0	0	0	0	0	0	0	0	0	nerazvita
undirected	0	0	0	0	0	0	0	0	0	0	neusmerjen
undisclosed	0	1	0	0	0	0	0	0	0	0	nerazkrito
undiscovered	0	0	0	0	0	0	0	0	1	0	neodkrito
undisputed	0	0	0	0	0	0	0	0	0	0	nesporno
undisturbed	0	0	0	0	0	0	0	0	0	0	nemoteno
undivided	0	0	0	0	0	0	1	0	0	0	nerazdeljeno
undo	0	0	0	0	0	1	0	0	0	0	razveljaviti
undoing	0	0	0	0	0	0	0	0	0	0	razveljavitev
undoubted	0	1	1	0	0	0	0	0	0	0	nedvomno
undress	0	0	0	0	0	0	0	0	0	0	sleči se
undressed	0	0	0	0	0	0	0	0	0	0	slečen
undue	0	0	0	0	0	0	0	0	0	0	neupravičeno
undying	0	1	0	0	1	0	1	1	0	1	nesmrten
unearned	0	0	0	0	0	0	0	0	0	0	nezasluženo
unearth	0	0	0	0	0	0	0	0	0	0	izkopati
uneasiness	0	1	0	0	0	1	0	1	0	0	nelagodje
uneasy	0	0	1	1	0	1	0	0	0	0	nelagodno
uneducated	0	0	0	0	0	1	0	1	0	0	neizobraženi
unemployed	0	0	0	1	0	1	0	1	0	0	brezposelnih
unencumbered	0	0	0	0	0	0	0	0	0	0	neobremenjeno
unending	0	0	0	0	0	0	0	0	0	0	neskončno
unequal	1	0	1	1	0	1	0	1	0	0	neenakopravni
unequalled	0	0	0	0	0	0	0	0	0	0	neprimerljivo
