English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovak Word
publication	0	0	0	0	0	0	0	0	0	0	zverejnenie
publicist	0	0	0	0	0	1	0	0	0	0	publicista
publicity	0	0	0	0	0	0	0	0	0	0	publicitu
publicly	0	0	0	0	0	0	0	0	0	0	verejne
publish	0	0	0	0	0	0	0	0	0	0	zverejniť
published	0	0	0	0	0	0	0	0	0	0	uverejnený
publisher	0	0	0	0	0	0	0	0	0	0	vydavateľ
pudding	0	0	0	0	0	0	0	0	0	0	puding
puddle	0	0	0	0	0	0	0	0	0	0	mláka
puff	0	0	0	0	0	0	0	0	0	0	bafať
puffy	0	0	0	0	0	1	0	0	0	0	nafúknutý
pug	0	0	0	0	0	0	0	0	0	0	mopslík
puke	0	0	1	0	0	0	0	0	0	0	zvracať
pull	0	0	0	0	0	0	1	0	0	0	ŤAHAŤ
pulley	0	0	0	0	0	0	0	0	0	0	kladka
pullover	0	0	0	0	0	0	0	0	0	0	pulóver
pulmonary	0	0	0	0	0	0	0	0	0	0	pľúcne
pulp	0	0	0	0	0	0	0	0	0	0	dužina
pulpit	0	0	0	0	0	0	1	0	0	0	kazateľnica
pulsation	0	0	0	0	0	0	0	0	0	0	pulzácia
pulse	0	0	0	0	0	0	0	0	0	0	pulz
puma	0	0	0	1	0	0	0	0	1	0	puma
pump	0	0	0	0	0	0	0	0	0	0	čerpadlo
pun	0	0	0	0	0	0	0	0	0	0	slovná hračka
punch	1	0	0	1	0	1	0	1	1	0	punč
punctual	0	1	0	0	0	0	1	0	0	1	dochvíľny
punctuality	0	0	0	0	0	0	1	0	0	0	dochvíľnosť
punctually	0	0	0	0	0	0	0	0	0	0	presne
punctuation	0	0	0	0	0	0	0	0	0	0	interpunkcia
puncture	0	0	0	0	0	0	0	0	0	0	prepichnutie
pundit	0	0	0	0	0	0	0	0	0	0	učenec
pungent	0	0	1	0	0	1	0	0	0	0	štipľavý
punish	0	0	0	1	0	1	0	0	0	0	trestať
punished	1	1	1	1	0	1	0	1	0	0	potrestaný
punishing	1	0	0	1	0	1	0	1	0	0	trestajúci
punishment	1	0	1	1	0	1	0	0	0	0	trest
punitive	1	0	0	1	0	1	0	1	0	0	represívny
punk	0	0	0	0	0	0	0	0	0	0	punk
punt	0	1	0	0	0	0	0	0	0	0	punt
puny	0	0	0	0	0	0	0	0	0	0	maličký
pup	0	0	0	0	0	0	0	0	0	0	šteniatko
pupil	0	0	0	0	0	0	0	0	0	0	zrenica
puppet	0	0	0	0	0	0	0	0	0	0	bábka
puppy	0	1	0	0	0	0	1	0	0	1	šteniatko
purchase	0	0	0	0	0	0	0	0	0	0	nákup
purchaser	0	0	0	0	0	0	0	0	0	0	kupujúcim
purchasing	0	0	0	0	0	0	0	0	0	0	nákup
puree	0	0	0	0	0	0	0	0	0	0	pyré
purely	0	0	0	0	0	0	1	0	0	1	čisto
purgatory	0	0	1	1	0	1	0	0	0	0	očistec
purge	0	0	0	1	0	1	0	0	0	0	očistiť
purification	0	0	0	0	0	0	1	0	0	1	čistenie
purify	0	0	0	0	1	0	1	0	0	1	očistiť
purist	0	0	0	0	0	0	1	0	0	0	puristický
purity	0	0	0	0	0	0	1	0	1	0	čistota
purple	0	0	0	0	0	0	0	0	0	0	Fialová
purport	0	0	0	0	0	0	0	0	0	0	význam
purpose	0	0	0	0	0	0	0	0	0	0	účel
purposely	0	0	0	0	0	0	0	0	0	0	zámerne
purr	0	0	0	0	1	0	1	0	0	1	pradenie
purse	0	0	0	0	0	0	0	0	0	0	kabelku
pursuance	0	0	0	0	0	0	0	0	0	0	vykonávanie
pursuing	0	0	0	0	0	0	0	0	0	0	prenasledovanie
pursuit	0	0	0	0	0	0	0	0	0	0	prenasledovanie
purveyor	0	0	0	0	0	0	0	0	0	0	dodávateľa
purview	0	0	0	0	0	0	0	0	0	0	kompetencie
pus	0	0	1	0	0	1	0	0	0	0	hnis
push	0	0	0	0	0	0	0	0	0	0	TLAČIŤ
pushing	0	0	0	0	0	0	0	0	0	0	tlačenie
puss	0	0	0	0	0	0	0	0	0	0	kocúr
pussy	0	0	0	0	0	0	0	0	0	0	mačička
pussycat	0	0	0	0	0	0	0	0	0	0	mačička
put	0	0	0	0	0	0	0	0	0	0	dať
putative	0	0	0	0	0	0	0	0	0	1	domnelý
puts	0	0	0	0	0	0	0	0	0	0	kladie
putty	0	0	0	0	0	0	0	0	0	0	tmel
puzzled	0	0	0	0	0	0	0	0	0	0	zmätený
puzzling	0	0	0	0	0	0	0	0	0	0	záhadný
pygmy	0	0	0	0	0	0	0	0	0	0	trpaslík
pyramid	0	0	0	0	0	0	0	0	0	0	pyramída
pyramidal	0	0	0	0	0	0	0	0	0	0	pyramídový
pyrotechnics	0	0	0	0	0	0	0	0	0	0	pyrotechnika
quack	0	0	1	0	0	1	0	0	0	0	kvákať
quad	0	0	0	0	0	0	0	0	0	0	štvorkolka
quadrangle	0	0	0	0	0	0	0	0	0	0	štvoruholník
quadrant	0	0	0	0	0	0	0	0	0	0	kvadrant
quadratic	0	0	0	0	0	0	0	0	0	0	kvadratický
quadrature	0	0	0	0	0	0	0	0	0	0	kvadratúra
quadruple	0	0	0	0	0	0	0	0	0	0	štvornásobný
quadrupole	0	0	0	0	0	0	0	0	0	0	štvorpól
quagmire	0	0	1	0	0	1	0	0	0	0	bažina
quail	0	0	0	1	0	1	0	0	0	0	prepelica
quaint	0	0	0	0	1	0	1	0	0	1	kuriózne
quake	0	0	0	1	0	0	0	0	0	0	zemetrasenie
qualified	0	0	0	0	0	0	1	0	0	1	kvalifikovaní
qualify	0	0	0	0	0	0	0	0	0	0	kvalifikovať sa
qualifying	0	0	0	0	0	0	1	0	0	0	kvalifikácia
qualities	0	0	0	0	0	0	0	0	0	0	kvality
quality	0	0	0	0	0	0	0	0	0	0	kvalitu
quandary	1	0	0	1	0	1	0	0	0	0	dilema
quantify	0	0	0	0	0	0	0	0	0	0	kvantifikovať
quantitative	0	0	0	0	0	0	0	0	0	0	kvantitatívne
quantitatively	0	0	0	0	0	0	0	0	0	0	kvantitatívne
quantity	0	0	0	0	0	0	0	0	0	0	množstvo
quantum	0	0	0	0	0	0	0	0	0	0	kvantový
quarantine	0	0	0	1	0	0	0	0	0	0	karanténa
quarrel	1	0	0	0	0	1	0	0	0	0	hádka
quarry	0	0	0	0	0	0	0	0	0	0	lom
quart	0	0	0	0	0	0	0	0	0	0	kvart
quarter	0	0	0	0	0	0	0	0	0	0	štvrťroku
quartered	0	0	0	0	0	0	0	0	0	0	rozštvrtený
quarters	0	0	0	0	0	0	0	0	0	0	štvrtí
quartet	0	0	0	0	0	0	0	0	0	0	kvarteto
quartile	0	0	0	0	0	0	0	0	0	0	kvartil
quarto	0	0	0	0	0	0	0	0	0	0	kvarta
quartz	0	0	0	0	0	0	0	0	0	0	kremeň
quash	0	0	0	1	0	1	0	0	0	0	quash
quasi	0	0	0	0	0	0	0	0	0	0	kvázi
quaternary	0	0	0	0	0	0	0	0	0	0	kvartér
quay	0	0	0	0	0	0	0	0	0	0	nábrežie
queen	0	0	0	0	0	0	0	0	0	0	kráľovná
quell	0	0	0	0	0	1	0	0	0	0	utíšiť
quench	0	0	0	0	0	0	0	0	0	0	uhasiť
query	0	0	0	0	0	0	0	0	0	0	dopyt
quest	0	1	0	0	0	0	1	0	0	0	hľadanie
question	0	0	0	0	0	0	1	0	0	0	otázka
questionable	0	0	1	0	0	1	0	0	0	0	otázne
questioning	0	0	0	0	0	0	0	0	0	0	spochybňovanie
queue	0	0	0	0	0	0	0	0	0	0	fronte
quicken	0	1	0	0	0	0	0	0	0	0	urýchliť
quickly	0	0	0	0	0	0	0	0	0	0	rýchlo
quickness	0	0	0	0	0	0	1	0	1	0	rýchlosť
quicksilver	0	0	0	0	0	1	0	0	1	0	nehorľavé striebro
quid	0	0	0	0	0	0	0	0	0	0	libier
quiescent	0	0	0	0	0	0	1	0	0	0	kľudový
quiet	0	0	0	0	0	0	1	1	0	0	ticho
quietly	0	0	0	0	0	0	0	0	0	0	ticho
quill	0	0	0	0	0	0	0	0	0	0	brko
quilt	0	0	0	0	0	0	0	0	0	0	paplón
quinine	0	0	0	0	0	0	1	0	0	0	chinín
quit	0	0	0	0	0	1	0	0	0	0	skončiť
quits	0	0	0	0	0	0	0	0	0	0	končí
quiver	0	0	0	1	0	1	0	0	0	0	tulec
quivering	0	0	0	1	0	1	0	0	0	0	chvenie
quiz	0	0	0	0	0	1	0	0	0	0	kvíz
quorum	0	0	0	0	0	0	0	0	0	0	kvórum
quota	0	0	0	0	0	0	0	0	0	0	kvóta
quotation	0	0	0	0	0	0	0	0	0	0	citát
quote	0	1	0	0	0	1	1	0	1	0	citovať
quotient	0	0	0	0	0	0	0	0	0	0	kvocient
rabbit	0	0	0	0	0	0	0	0	0	0	králik
rabble	1	0	0	1	0	1	0	0	0	0	chátra
rabid	1	1	1	1	0	1	0	1	0	0	besný
rabies	0	0	0	0	0	1	0	0	0	0	besnota
race	0	0	0	0	0	0	0	0	0	0	rasa
racehorse	0	0	0	0	0	0	0	0	0	0	dostihový kôň
racer	0	0	0	0	0	0	0	0	0	0	pretekár
rack	0	0	0	0	0	1	0	1	0	0	stojan
racket	0	0	0	0	0	1	0	0	0	0	raketa
racking	0	0	0	0	0	0	0	0	0	0	regálovanie
racy	0	0	0	0	0	0	0	0	0	0	rasový
radar	0	0	0	0	0	0	0	0	0	1	radar
radiance	0	1	0	0	1	0	1	0	0	1	vyžarovanie
radiant	0	0	0	0	1	0	1	0	0	0	žiarivý
radiate	0	0	0	0	0	0	1	0	0	0	vyžarovať
radiation	0	0	0	1	0	1	0	0	0	0	žiarenia
radically	0	0	0	0	0	0	0	0	0	0	radikálne
radio	0	0	0	0	0	0	1	0	0	0	rádio
radioactive	0	0	0	1	0	1	0	0	0	0	rádioaktívne
radioactivity	0	0	0	0	0	0	0	0	0	0	rádioaktivita
radiograph	0	0	0	0	0	0	0	0	0	0	rádiografiu
radiography	0	0	0	0	0	0	0	0	0	0	rádiografiu
radiology	0	0	0	0	0	0	0	0	0	0	rádiológia
radium	0	0	0	0	0	0	0	0	0	0	rádium
radius	0	0	0	0	0	0	0	0	0	0	polomer
radon	0	0	0	1	0	1	0	0	0	0	radón
raffle	0	1	0	0	0	0	0	0	1	0	tombola
raft	0	0	0	0	0	0	0	0	0	0	plť
rage	1	0	0	0	0	1	0	0	0	0	zlosť
ragged	0	0	0	0	0	0	0	0	0	0	otrhaný
raging	1	0	1	1	0	1	0	0	0	0	zúrivý
rags	0	0	1	0	0	1	0	0	0	0	handry
raid	1	0	0	1	0	1	0	0	1	0	nájazd
rail	1	1	0	0	0	1	0	0	0	0	koľajnice
railing	0	0	0	0	0	0	0	0	0	0	zábradlie
railroad	0	0	0	0	0	0	0	0	0	0	železnice
railway	0	0	0	0	0	0	0	0	0	0	železnice
raiment	0	0	0	0	0	0	0	0	0	0	rúcho
rain	0	0	0	0	0	0	0	0	0	0	dážď
raincoat	0	0	0	0	0	0	0	0	0	0	pršiplášť
rainfall	0	0	0	0	0	0	0	0	0	0	zrážky
rainy	0	0	0	0	0	0	0	1	0	0	daždivé
raise	0	0	0	0	0	0	0	0	0	0	zvýšiť
raised	0	0	0	0	0	0	0	0	0	0	zdvihnutý
raising	0	0	0	0	0	0	0	0	0	0	zvyšovanie
rake	0	0	0	0	0	0	0	0	0	0	hrabať
rally	0	0	0	0	0	0	0	0	0	0	rally
ram	1	1	0	0	0	1	0	0	0	0	baran
ramble	0	0	0	0	0	0	0	0	0	0	túlať sa
rambling	0	0	0	0	0	1	0	0	0	0	táranie
ramp	0	0	0	0	0	0	0	0	0	0	rampa
rampage	1	0	0	1	0	1	0	0	0	0	besnenie
ranch	0	0	0	0	0	0	0	0	0	0	ranč
rancid	0	0	1	0	0	1	0	0	0	0	zatuchnutý
randomly	0	0	0	0	0	0	0	0	1	0	náhodne
randomness	0	0	0	0	0	0	0	0	0	0	náhodnosť
randy	0	0	0	0	0	0	0	0	0	0	randy
ranger	0	0	0	0	0	0	0	0	0	1	strážca
rank	0	0	0	0	0	0	0	0	0	0	hodnosť
ransom	1	0	0	1	0	1	0	0	0	0	výkupné
rant	0	0	0	0	0	0	0	0	0	0	nadávať
rap	0	0	0	0	0	0	0	0	0	0	rap
rape	1	0	1	1	0	1	0	1	0	0	znásilnenie
rapid	0	0	0	0	0	0	0	0	1	0	rýchly
rapidity	0	0	0	0	0	0	0	0	0	0	rýchlosť
rapids	0	0	0	0	0	0	0	0	0	0	rýchliky
rapping	1	0	0	0	0	0	0	0	0	0	rapovanie
rapt	0	0	0	0	1	0	1	0	1	1	zaujatý
raptors	0	0	0	1	0	1	0	0	0	0	dravce
rapture	0	1	0	0	1	0	1	0	0	0	vytrženie
rarely	0	0	0	0	0	0	0	0	0	0	zriedka
rarity	0	0	0	0	0	0	0	0	1	0	vzácnosť
rascal	1	0	1	1	0	1	0	0	0	0	darebák
rash	0	0	1	0	0	1	0	0	0	0	vyrážka
rat	0	0	1	1	0	1	0	0	0	0	potkan
ratchet	0	0	0	0	0	0	0	0	0	0	račňa
rate	0	0	0	0	0	0	0	0	0	0	sadzba
ratification	0	0	0	0	0	0	0	0	0	0	ratifikáciu
ratify	0	0	0	0	0	0	0	0	0	1	ratifikovať
rating	1	0	0	1	0	1	0	1	0	0	hodnotenie
ratio	0	0	0	0	0	0	0	0	0	0	pomer
ration	0	0	0	0	0	0	0	0	0	0	prídel
rational	0	0	0	0	0	0	1	0	0	1	racionálny
rationale	0	0	0	0	0	0	0	0	0	0	zdôvodnenie
rationalism	0	0	0	0	0	0	0	0	0	0	racionalizmu
rationality	0	0	0	0	0	0	0	0	0	0	racionalita
rattan	0	0	0	0	0	0	0	0	0	0	ratanu
rattle	0	0	0	0	0	0	0	0	0	0	hrkať
rattlesnake	0	0	0	1	0	0	0	0	0	0	štrkáč
raucous	0	0	0	0	0	1	0	0	0	0	chrapľavý
rave	1	0	1	0	1	1	1	0	1	1	rave
raven	0	0	0	0	0	0	0	0	0	0	havran
ravenous	1	0	0	1	0	1	0	1	0	0	pažravý
ravine	0	0	0	1	0	0	0	0	0	0	roklina
raving	1	1	0	1	1	1	0	0	1	0	blúznenie
rawhide	0	0	0	0	0	0	0	0	0	0	surová koža
ray	0	0	0	0	0	0	0	0	0	0	lúč
razor	0	0	0	1	0	0	0	0	0	0	žiletka
reach	0	0	0	0	0	0	0	0	0	0	dosah
react	1	0	0	1	0	0	0	0	0	0	reagovať
reactionary	0	0	0	0	0	1	0	0	0	0	reakčný
read	0	0	0	0	0	0	0	0	0	0	čítať
reader	0	0	0	0	0	0	1	0	0	0	čitateľ
readership	0	0	0	0	0	0	0	0	0	0	čitateľov
readily	0	0	0	0	0	0	1	0	0	0	ľahko
readiness	0	1	0	0	1	0	1	0	0	1	pripravenosť
reading	0	0	0	0	0	0	1	0	0	0	čítanie
readjustment	0	0	0	0	0	0	0	0	0	0	opätovná úprava
ready	0	1	0	0	0	0	0	0	0	0	pripravený
reaffirm	0	0	0	0	0	0	1	0	0	0	znovu potvrdiť
reagent	0	0	0	0	0	0	0	0	0	0	činidlo
real	0	0	0	0	0	0	1	0	0	1	reálny
realism	0	0	0	0	0	0	0	0	0	0	realizmus
realistic	0	0	0	0	0	0	0	0	0	0	realistické
reality	0	0	0	0	0	0	0	0	0	0	reality
realm	0	0	0	0	0	0	0	0	0	0	ríša
realty	0	0	0	0	0	0	0	0	0	0	nehnuteľnosti
ream	0	0	0	0	0	0	0	0	0	0	sústružník
reap	0	0	0	0	0	0	0	0	0	0	žať
reappear	0	0	0	0	0	0	0	0	1	0	znovu objaviť
rear	0	0	0	0	0	1	0	0	0	0	zadná časť
rearrange	0	0	0	0	0	0	0	0	0	0	preusporiadať
rearrangement	0	0	0	0	0	0	0	0	0	0	preskupenie
reason	0	0	0	0	0	0	1	0	0	0	dôvod
reasonableness	0	0	0	0	0	0	0	0	0	0	rozumnosť
reasoning	0	0	0	0	0	0	0	0	0	0	uvažovanie
reasons	0	0	0	0	0	0	0	0	0	0	dôvodov
reassemble	0	0	0	0	0	0	0	0	0	0	znovu zložiť
reassurance	0	0	0	0	0	0	1	0	0	1	uistenie
reassure	0	0	0	0	0	0	1	0	0	1	upokojiť
reassured	0	0	0	0	0	0	0	0	0	0	upokojený
reassuring	0	0	0	0	0	0	0	0	0	0	upokojujúce
rebate	0	0	0	0	0	0	1	0	0	0	rabat
rebel	1	0	0	1	0	1	0	0	0	0	rebel
rebellion	1	0	1	1	0	0	0	0	0	0	vzbura
reborn	0	0	0	0	0	0	0	0	0	0	znovuzrodený
rebound	0	0	0	0	0	0	0	0	0	0	odskočiť
rebuild	0	0	0	0	0	0	0	0	0	0	prestavať
rebuke	0	0	0	0	0	1	0	0	0	0	pokarhanie
rebut	0	0	0	0	0	1	0	0	0	0	vyvrátiť
recalcitrant	1	0	1	0	0	1	0	0	0	0	nepoddajný
recall	0	0	0	0	0	0	0	0	0	0	odvolať
recast	0	0	0	0	0	0	1	0	0	0	prepracovať
recede	0	0	0	0	0	0	0	0	0	0	ustupovať
receding	0	0	0	0	0	0	0	0	0	0	ustupujúce
receipt	0	0	0	0	0	0	0	0	0	0	potvrdenie
receipts	0	0	0	0	0	0	0	0	0	0	potvrdenky
received	0	0	0	0	0	0	1	0	0	0	prijaté
receiver	0	0	0	0	0	0	0	0	0	0	prijímač
receiving	0	1	0	0	1	0	1	0	1	0	prijímanie
recent	0	0	0	0	0	0	0	0	0	0	nedávne
receptacle	0	0	0	0	0	0	0	0	0	0	nádoba
reception	0	0	0	0	0	0	0	0	0	0	recepcia
recess	0	0	0	0	0	0	0	0	0	0	výklenok
recesses	0	0	0	1	0	0	0	0	0	0	vybrania
recession	1	0	1	1	0	1	0	1	0	0	recesia
recherche	0	0	0	0	0	0	1	0	0	0	recherche
recidivism	1	0	1	0	0	1	0	1	0	0	recidívy
recipe	0	0	0	0	0	0	0	0	0	0	recept
recipient	0	1	0	0	0	0	0	0	0	0	príjemcu
reciprocal	0	0	0	0	0	0	0	0	0	0	recipročné
reciprocate	0	0	0	0	0	0	1	0	0	0	oplácať
reciprocity	0	0	0	0	0	0	0	0	0	0	reciprocita
recital	0	0	0	0	0	0	0	0	0	0	recitál
recitation	0	0	0	0	0	0	0	0	0	0	recitácia
recite	0	0	0	0	0	0	0	0	0	0	recitovať
reckless	1	0	0	1	0	1	0	0	0	0	nerozvážne
recklessness	1	0	1	1	0	1	0	0	1	0	nerozvážnosť
reckoning	0	0	0	0	0	0	0	0	0	0	zúčtovanie
reclamation	0	0	0	0	0	0	1	0	0	0	rekultivácia
recline	0	0	0	0	0	0	1	0	0	1	ležať
recluse	0	0	0	0	0	0	0	0	0	0	samotársky
recognition	0	0	0	0	0	0	0	0	0	0	uznanie
recognizable	0	1	0	0	0	0	1	0	0	0	rozpoznateľné
recognized	0	0	0	0	0	0	0	0	0	0	uznaný
recoil	0	0	0	0	0	0	0	0	0	0	spätný ráz
recollect	0	0	0	0	0	0	0	0	0	0	spomínať
recollection	0	0	0	0	0	0	0	0	0	0	spomínanie
recombinant	0	0	0	0	0	0	0	0	0	0	rekombinantný
recombination	0	1	0	0	0	0	0	0	0	0	rekombinácia
recommend	0	0	0	0	0	0	1	0	0	1	odporučiť
recommendation	0	0	0	0	0	0	0	0	0	0	odporúčanie
recompense	0	0	0	0	0	0	0	0	0	0	odmeniť
reconcile	0	0	0	0	0	0	0	0	0	0	zmieriť
reconciliation	0	1	0	0	1	0	1	0	0	1	zmierenie
reconnaissance	0	0	0	0	0	0	0	0	0	0	prieskum
reconsider	0	0	0	0	0	0	0	0	0	0	prehodnotiť
reconsideration	0	0	0	0	0	0	1	0	0	1	prehodnotenie
reconstitution	0	0	0	0	0	0	0	0	0	0	rekonštitúcii
reconstruct	0	1	0	0	0	0	1	0	0	0	rekonštruovať
reconstruction	0	1	0	0	0	0	1	0	0	0	rekonštrukcia
record	0	0	0	0	0	0	0	0	0	0	záznam
recorder	0	0	0	0	0	0	1	0	0	0	záznamník
recording	0	0	0	0	0	0	0	0	0	0	nahrávanie
recount	0	0	0	0	0	0	0	0	0	0	prepočítať
recoup	0	0	0	0	0	0	1	0	0	0	získať späť
recourse	0	0	0	0	0	0	0	0	0	0	regres
recoverable	0	0	0	0	0	0	0	0	0	0	vymáhateľné
recovery	0	0	0	0	0	0	1	0	0	0	zotavenie
recreation	0	1	0	0	1	0	1	0	0	0	rekreáciu
recreational	0	1	0	0	1	0	1	0	0	0	rekreačné
recruit	0	0	0	0	0	0	0	0	0	0	nábor
recruiting	0	0	0	0	0	0	0	0	0	0	nábor
recruits	0	0	0	0	0	0	0	0	0	1	regrútov
rectangle	0	0	0	0	0	0	0	0	0	0	obdĺžnik
rectangular	0	0	0	0	0	0	0	0	0	0	pravouhlý
rectification	0	0	0	0	0	0	0	0	0	0	náprava
rectify	0	0	0	0	0	0	1	0	0	0	napraviť
rector	0	0	0	0	0	0	0	0	0	0	rektor
rectory	0	0	0	0	0	0	0	0	0	0	fara
recumbent	0	0	0	0	0	0	0	0	0	0	ležiaci
recuperation	0	0	0	0	0	0	0	0	0	0	rekuperácia
recur	0	0	0	0	0	0	0	0	0	0	opakovať sa
recurrence	0	0	0	0	0	0	0	0	0	0	opakovanie
recurrent	0	1	0	0	0	0	0	0	0	0	opakujúci
recurring	0	0	0	0	0	0	0	0	0	0	opakujúce sa
recursion	0	0	0	0	0	0	0	0	0	0	rekurzia
recursive	0	0	0	0	0	0	0	0	0	0	rekurzívne
recursively	0	0	0	0	0	0	0	0	0	0	rekurzívne
red	0	0	0	0	0	0	0	0	0	0	červená
reddish	0	0	0	0	0	0	0	0	0	0	červenkastý
redemption	0	0	0	0	0	0	1	0	0	0	vykúpenie
redness	0	0	0	0	0	0	0	0	0	0	začervenanie
redress	0	0	0	0	0	0	1	0	0	0	náprava
reduced	0	0	0	0	0	0	0	0	0	0	znížený
reduction	0	0	0	0	0	0	0	0	0	0	zníženie
redundancy	0	0	0	0	0	0	0	0	0	0	nadbytok
redundant	0	0	0	0	0	1	0	0	0	0	nadbytočný
reed	0	0	0	0	0	0	0	0	0	0	trstina
reef	0	0	0	0	0	0	0	0	0	0	útes
reefs	0	0	0	0	0	0	0	0	0	0	útesy
reel	0	0	0	0	0	0	0	0	0	0	navijak
reestablish	0	0	0	0	0	0	0	0	0	0	obnoviť
referee	0	0	0	0	0	0	0	0	0	1	rozhodcu
reference	0	0	0	0	0	0	0	0	0	0	odkaz
referendum	0	0	0	0	0	0	0	0	0	0	referendum
refine	0	0	0	0	0	0	1	0	0	0	zušľachťovať
refinement	0	0	0	0	0	0	1	0	0	0	zjemnenie
refinery	0	0	0	0	0	0	0	0	0	0	rafinérie
refining	0	0	0	0	0	0	0	0	0	0	rafinácia
refit	0	0	0	0	0	0	0	0	0	0	prerobiť
reflect	0	0	0	0	0	0	0	0	0	0	odrážať
reflecting	0	0	0	0	0	0	0	0	0	0	odrážajúce
reflection	0	0	0	0	0	0	0	0	0	0	odraz
reflective	0	0	0	0	0	0	0	0	0	0	reflexné
reflector	0	0	0	0	0	0	0	0	0	0	reflektor
reflex	0	0	0	0	0	0	0	0	1	0	reflex
reflux	0	0	1	0	0	1	0	0	0	0	reflux
reform	0	0	0	0	0	0	1	0	0	0	reformy
reformation	0	0	0	0	0	0	1	0	0	0	reformácia
reformer	0	0	0	0	0	0	1	0	0	0	reformátor
refraction	0	0	0	0	0	0	0	0	0	0	lom
refractor	0	0	0	0	0	0	0	0	0	0	refraktor
refractory	0	0	0	0	0	1	0	0	0	0	žiaruvzdorné
refrain	0	0	0	0	0	0	0	0	0	0	zdržať sa
refraining	0	0	0	0	0	0	0	0	0	0	zdržanlivý
refreshing	0	0	0	0	0	0	1	0	0	0	osviežujúci
refrigerate	0	0	0	0	0	0	0	0	0	0	chladiť
refrigeration	0	0	0	0	0	0	0	0	0	0	chladenie
refrigerator	0	0	0	0	0	0	0	0	0	0	chladnička
refuge	0	0	0	0	0	0	0	0	0	0	útočisko
refugee	0	0	0	0	0	0	0	1	0	0	utečenec
refund	0	0	0	0	0	0	0	0	0	0	vrátenie peňazí
refurbish	0	0	0	0	0	0	1	0	0	0	zrenovovať
refusal	0	0	0	0	0	1	0	0	0	0	odmietnutie
refuse	0	0	0	0	0	1	0	0	0	0	odmietnuť
refused	0	0	0	0	0	1	0	1	0	0	odmietol
refusing	0	0	0	0	0	0	0	0	0	0	odmietanie
refutation	0	0	0	1	0	0	0	0	0	0	vyvrátenie
refute	0	0	0	0	0	0	0	0	0	0	vyvrátiť
regain	0	0	0	0	0	0	0	0	0	0	znovu získať
regal	0	0	0	0	0	0	1	0	0	1	kráľovský
regalia	0	0	0	0	0	0	0	0	0	0	regálie
regatta	0	1	0	0	0	0	0	0	0	0	regata
regency	0	0	0	0	0	0	0	0	0	0	regentstvo
regenerate	0	0	0	0	0	0	0	0	0	0	regenerovať
regeneration	0	0	0	0	0	0	0	0	0	0	regenerácia
regent	0	0	0	0	0	0	1	0	0	1	regent
regime	0	0	0	0	0	0	0	0	0	0	režimu
regimen	0	0	0	0	0	0	0	0	0	0	režim
regiment	0	0	0	1	0	0	0	0	0	0	pluku
region	0	0	0	0	0	0	0	0	0	0	regiónu
regional	0	0	0	0	0	0	0	0	0	0	regionálne
regionalism	0	0	0	0	0	0	0	0	0	0	regionalizmus
register	0	0	0	0	0	0	0	0	0	0	Registrovať
registrar	0	0	0	0	0	0	0	0	0	0	registrátor
registration	0	0	0	0	0	0	0	0	0	0	registrácia
registry	0	0	0	0	0	0	0	0	0	1	registra
regress	0	0	0	0	0	1	0	0	0	0	regresia
regression	0	0	0	0	0	1	0	0	0	0	regresia
regressive	0	0	0	0	0	1	1	0	0	0	regresívne
regret	0	0	0	0	0	1	0	1	0	0	ľutovať
regrettable	0	0	0	0	0	1	0	1	0	0	poľutovaniahodné
regretted	0	0	0	0	0	1	0	1	0	0	ľutoval
regretting	0	0	0	0	0	1	0	1	0	0	ľutovať sa
regular	0	0	0	0	0	0	0	0	0	0	pravidelné
regularity	0	1	0	0	0	0	1	0	0	1	pravidelnosť
regulars	0	0	0	0	0	0	0	0	0	0	štamgastov
regulate	0	0	0	0	0	0	1	0	0	0	regulovať
regulated	0	0	0	0	0	0	0	0	0	0	regulované
regulation	0	0	0	0	0	0	0	0	0	0	regulácia
regulatory	0	0	0	1	0	1	0	0	0	0	regulačné
regurgitation	0	0	1	0	0	0	0	0	0	0	regurgitácia
rehabilitate	0	0	0	0	0	0	1	0	0	0	rehabilitovať
rehabilitation	0	1	0	0	0	0	1	0	0	0	rehabilitácia
rehearsal	0	0	0	0	0	0	0	0	0	0	skúška
reign	0	0	0	0	0	0	0	0	0	0	vládnuť
reimburse	0	0	0	0	0	0	1	0	0	0	preplatiť
reimbursement	0	0	0	0	0	0	1	0	0	1	úhrady
rein	0	0	0	0	0	1	0	0	0	0	opraty
reindeer	0	0	0	0	0	0	0	0	0	0	sobov
reinforce	0	0	0	0	0	0	0	0	0	0	posilniť
reinforcement	0	0	0	0	0	0	1	0	0	1	posilnenie
reinforcements	0	0	0	0	0	0	0	0	0	1	posily
reins	0	0	0	0	0	0	0	0	0	0	opraty
reinstall	0	0	0	0	0	0	0	0	0	0	preinštalovať
reinstate	0	0	0	0	0	0	1	0	0	0	obnoviť
reinstatement	0	0	0	0	0	0	0	0	0	0	obnovenie
reinvest	0	0	0	0	0	0	0	0	0	0	reinvestovať
reinvestment	0	0	0	0	0	0	0	0	0	0	reinvestície
reiterate	0	0	0	0	0	0	0	0	0	0	zopakovať
reject	1	0	0	1	0	1	0	1	0	0	odmietnuť
rejected	0	0	0	0	0	1	0	0	0	0	odmietol
