English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Cebuano Word
shopkeeper	0	0	0	0	0	0	0	0	0	1	tindera
shoplifting	1	0	1	0	0	1	0	0	0	0	pagpangawat
shopping	0	1	0	0	1	0	1	0	1	1	pagpamalit
shore	0	0	0	0	0	0	0	0	0	0	baybayon
shorn	0	0	0	0	0	0	0	0	0	0	giputol
short	0	0	0	0	0	0	0	0	0	0	mubo
shortage	1	0	0	1	0	1	0	1	0	0	kakulangon
shortcoming	0	0	0	0	0	1	0	0	0	0	kakulangan
shorten	0	0	0	0	0	0	0	0	0	0	mumubo
shortening	0	0	0	0	0	0	0	0	0	0	pagpamubo
shorthand	0	0	0	0	0	0	0	0	0	0	shorthand
shortly	0	1	0	0	0	0	0	0	0	0	sa dili madugay
shortness	0	0	0	0	0	0	0	0	0	0	pagkamubo
shorts	0	0	0	0	0	0	0	0	0	0	shorts
shot	1	0	0	1	0	1	0	1	1	0	gipusil
shotgun	0	0	0	0	0	0	0	0	0	0	shotgun
shoulder	0	0	0	0	0	0	1	0	0	1	abaga
shout	1	0	0	0	0	0	0	0	1	0	singgit
shove	1	0	0	0	0	1	0	0	0	0	iduso
shovel	0	0	0	0	0	0	0	0	0	0	pala
shoveling	0	0	0	0	0	0	0	0	0	0	pagpala
show	0	0	0	0	0	0	0	0	0	1	ipakita
shower	0	0	0	0	0	0	0	0	0	0	pagligo
showing	0	0	0	0	0	0	0	0	0	0	nagpakita
showy	0	0	0	0	0	1	0	0	0	0	pasundayag
shrapnel	0	0	0	1	0	0	0	0	0	0	shrapnel
shred	0	0	0	0	0	0	0	0	0	0	giputol
shrewd	0	0	0	0	0	0	1	0	0	0	maalamon
shriek	1	0	0	1	0	1	0	1	1	0	singgit
shrill	1	0	0	1	0	1	0	0	1	0	saba
shrimp	0	0	0	0	0	0	0	0	0	0	hipon
shrine	0	0	0	0	0	0	0	0	0	0	shrine
shrink	0	0	0	1	0	1	0	1	0	0	mokunhod
shrinking	0	0	0	0	0	0	0	0	0	0	pagkupos
shroud	0	0	0	0	0	0	0	1	0	0	tabon
shrub	0	0	0	0	0	0	0	0	0	0	kahoykahoy
shrubbery	0	0	0	0	0	0	0	0	0	0	kahoykahoy
shrug	0	0	0	0	0	0	0	0	0	0	huyhoy
shrunk	0	0	0	0	0	1	0	0	0	0	mikunhod
shudder	0	0	0	1	0	1	0	0	0	0	mangurog
shuffle	0	0	0	0	0	0	0	0	0	0	shuffle
shuffling	0	0	0	0	0	0	0	0	0	0	pag-shuffling
shun	1	0	1	0	0	1	0	1	0	0	likayan
shunt	0	0	0	0	0	0	0	0	0	0	shunt
shut	0	0	0	0	0	0	0	0	0	0	sirado
shutter	0	0	0	0	0	0	0	0	0	0	shutter
shuttle	0	0	0	0	0	0	0	0	0	0	shuttle
sib	0	0	0	0	0	0	0	0	0	1	sib
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	masakiton
sickening	1	0	1	1	0	1	0	1	0	0	makapasakit
sickle	0	0	0	0	0	0	0	0	0	0	galab
sickly	0	0	1	0	0	1	0	1	0	0	masakiton
sickness	0	0	1	1	0	1	0	1	0	0	sakit
side	0	0	0	0	0	0	0	0	0	0	kilid
sideboard	0	0	0	0	0	0	0	0	0	0	sideboard
sidestep	0	0	0	0	0	0	0	0	0	0	sidestep
sideways	0	0	0	0	0	0	0	0	0	0	kilid
siege	0	0	0	0	0	0	0	0	0	0	paglikos
siesta	0	0	0	0	0	0	0	0	0	0	siesta
sieve	0	0	0	0	0	0	0	0	0	0	salaan
sifting	0	0	0	0	0	0	0	0	0	0	pag-ayag
sigh	0	0	0	0	0	0	0	0	0	0	panghupaw
sight	0	0	0	0	0	0	0	0	0	0	panan-aw
sign	0	0	0	0	0	0	0	0	0	0	timaan
signal	0	0	0	0	0	0	0	0	0	0	signal
signature	0	0	0	0	0	0	0	0	0	1	pirma
significance	0	0	0	0	0	0	0	0	0	0	kamahinungdanon
significant	0	0	0	0	0	0	0	0	0	0	mahinungdanon
signification	0	0	0	0	0	0	0	0	0	0	kahulogan
signify	0	1	0	0	0	0	0	0	0	0	nagpasabot
signpost	0	0	0	0	0	0	0	0	0	0	karatula
silent	0	0	0	0	0	0	0	0	0	0	hilom
silently	0	0	0	0	0	0	0	0	0	0	sa hilom
silhouette	0	0	0	0	0	0	0	0	0	0	silweta
silk	0	0	0	0	0	0	1	0	0	0	seda
silken	0	0	0	0	0	0	0	0	0	0	seda
silky	0	0	0	0	0	0	0	0	0	0	seda
sill	0	0	0	0	0	0	0	0	0	0	sill
silliness	0	0	0	0	0	0	0	0	0	0	kabuang
silly	0	0	0	0	1	1	0	0	0	0	binuang
silt	0	0	0	0	0	0	0	0	0	0	silt
silver	0	0	0	0	0	0	0	0	0	0	pilak
silvery	0	0	0	0	0	0	0	0	0	0	pilak
similar	0	0	0	0	0	0	0	0	0	0	susama
similarity	0	0	0	0	0	0	0	0	0	0	pagkaparehas
simile	0	0	0	0	0	0	0	0	0	0	simile
simmer	1	1	0	0	0	0	0	0	0	0	simmer
simmering	0	1	0	0	0	0	0	0	0	0	nag-simmer
simple	0	0	0	0	0	0	0	0	0	0	yano
simples	0	0	0	0	0	0	0	0	0	0	mga simple
simplify	0	1	0	0	1	0	1	0	1	1	pasimplehon
simply	0	0	0	0	0	0	0	0	0	0	yano
simulate	0	0	0	0	0	0	0	0	0	0	simulate
simulated	0	0	0	0	0	0	0	0	0	0	gisundog
simulating	0	0	0	0	0	0	0	0	0	0	pagsundog
simulation	0	0	0	0	0	0	0	0	0	0	simulation
simultaneous	0	0	0	0	0	0	0	0	0	0	dungan
simultaneously	0	0	0	0	0	0	0	0	0	0	dungan
sin	1	0	1	1	0	1	0	1	0	0	sala
sincere	0	0	0	0	0	0	1	0	0	1	sinsero
sincerity	0	0	0	0	0	0	1	0	0	0	sinseridad
sinful	1	0	1	1	0	1	0	1	0	0	makasasala
sing	0	1	0	0	1	0	1	1	0	1	mokanta
singer	0	0	0	0	0	0	0	0	0	0	mag-aawit
single	0	0	0	0	0	0	0	0	0	0	ulitawo
singly	0	0	0	0	0	0	1	0	0	0	tagsa-tagsa
singular	0	0	0	0	0	0	0	0	0	0	singular
singularity	0	0	0	0	0	0	0	0	0	0	singularidad
singularly	0	0	0	0	0	0	0	0	1	0	singular
sinister	1	0	1	1	0	1	0	0	0	0	daotan
sink	0	0	0	0	0	0	0	0	0	0	lababo
sinner	1	0	1	1	0	1	0	1	0	0	makasasala
sinning	0	0	1	0	0	1	0	0	0	0	pagpakasala
sinus	0	0	0	0	0	0	0	0	0	0	sinus
sip	0	0	0	0	0	0	0	0	0	0	paghigop
siphon	0	0	0	0	0	0	0	0	0	0	siphon
sir	0	0	0	0	0	0	1	0	0	1	sir
sire	0	0	0	0	0	0	0	0	0	0	ginoo
siren	0	0	0	1	0	1	0	0	0	0	sirena
sissy	0	0	0	0	0	1	0	0	0	0	bayot
sister	0	0	0	0	0	0	0	0	0	0	igsoon nga babaye
sisterhood	1	0	0	0	0	0	1	1	1	1	panag-igsoonay
site	0	0	0	0	0	0	0	0	0	0	site
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	naglingkod
situate	0	0	0	0	0	0	0	0	0	0	ibutang
situated	0	0	0	0	0	0	0	0	0	0	nahimutang
situation	0	0	0	0	0	0	0	0	0	0	sitwasyon
sixth	0	0	0	0	0	0	0	0	0	0	ikaunom
sixty	0	0	0	0	0	0	0	0	0	0	kan-uman
size	0	0	0	0	0	0	0	0	0	0	gidak-on
sizzle	1	0	0	0	0	0	0	0	0	0	nagsaba
skate	0	0	0	0	0	0	0	0	0	0	skate
skating	0	0	0	0	0	0	0	0	0	0	skating
skein	0	0	0	0	0	0	0	0	0	0	skein
skeleton	0	0	0	0	0	0	0	0	0	0	kalabera
skeptic	0	0	0	0	0	0	0	0	0	0	maduhaduhaon
skeptical	0	0	0	0	0	1	0	0	0	0	maduhaduhaon
skepticism	0	0	0	0	0	0	0	0	0	0	pagduhaduha
sketch	0	0	0	0	0	0	0	0	0	0	sketch
sketchy	0	0	0	0	0	1	0	0	0	0	sketchy
skewed	1	1	0	0	0	1	0	0	0	0	nagtipas
skewer	0	0	0	0	0	0	0	0	0	0	tuhog
ski	0	0	0	0	0	0	0	0	0	0	ski
skid	1	0	0	1	0	1	0	1	0	0	skid
skiff	0	0	0	0	0	0	0	0	0	0	sakayan
skill	0	0	0	0	0	0	0	0	0	0	kahanas
skilled	0	0	0	0	0	0	1	0	0	0	hanas
skillet	0	0	0	0	0	0	0	0	0	0	kawali
skillful	0	0	0	0	0	0	1	0	0	1	hanas
skim	0	0	0	0	0	0	0	0	0	0	skim
skin	0	0	0	0	0	0	0	0	0	0	panit
skinny	0	0	0	0	0	0	0	0	0	0	niwang
skip	0	0	0	0	0	1	0	0	0	0	laktawan
skipper	0	0	0	0	0	0	0	0	0	0	kapitan
skirmish	1	0	0	0	0	1	0	0	0	0	panagsangka
skirt	0	0	0	0	0	0	0	0	0	0	sayal
skirting	0	0	0	0	0	0	0	0	0	0	pagsul-ob
skirts	0	0	0	0	0	0	0	0	0	0	mga sayal
skit	0	0	0	0	0	0	0	0	0	0	skit
skull	0	0	0	0	0	0	0	0	0	0	kalabera
skunk	0	0	0	0	0	0	0	0	0	0	skunk
sky	0	0	0	0	0	0	1	0	0	0	langit
skyscraper	0	0	0	0	0	0	0	0	0	0	skyscraper
slab	0	0	0	0	0	0	0	0	0	0	slab
slack	0	0	0	0	0	1	0	0	0	0	hinay
slag	0	0	0	0	0	1	0	0	0	0	slag
slam	1	0	0	1	0	1	0	0	1	0	slam
slander	1	0	1	0	0	1	0	0	0	0	pagbutangbutang
slanderous	0	0	0	0	0	1	0	0	0	0	mabutangbutangon
slang	0	0	0	0	0	0	0	0	0	0	slang
slant	0	0	0	0	0	0	0	0	0	0	hilig
slap	1	0	0	0	0	1	0	0	1	0	sagpa
slash	1	0	0	0	0	0	0	0	0	0	laslas
slashes	0	0	0	0	0	0	0	0	0	0	mga laslas
slate	0	0	0	0	0	0	1	0	0	0	slate
slates	0	0	0	0	0	0	0	0	0	0	mga slate
slaughter	1	0	1	1	0	1	0	1	1	0	pagpamatay
slaughterhouse	1	0	1	1	0	1	0	1	0	0	ihawan
slaughtering	1	0	1	1	0	1	0	1	1	0	pag-ihaw
slave	1	0	0	1	0	1	0	1	0	0	ulipon
slavery	1	0	1	1	0	1	0	1	0	0	pagkaulipon
slay	1	0	0	0	0	1	0	0	0	0	sa pagpatay
slayer	1	0	1	1	0	1	0	1	1	0	mamumuno
sledge	0	0	0	0	0	0	0	0	0	0	balsa
sleek	0	0	0	0	0	0	1	0	0	0	maanyag
sleep	0	0	0	0	0	0	0	0	0	0	matulog
sleeper	0	0	0	0	0	0	0	0	0	0	natulog
sleeping	0	0	0	0	0	0	0	0	0	0	natulog
sleeplessness	0	0	0	0	0	0	0	0	0	0	walay tulog
sleepy	0	0	0	0	0	0	0	0	0	0	katulgon
sleet	0	0	0	0	0	1	0	0	0	0	ulan nga yelo
sleeve	0	0	0	0	0	0	0	0	0	0	manggas
sleeveless	0	0	0	0	0	0	0	0	0	0	walay bukton
sleigh	0	0	0	0	0	0	0	0	0	0	balsa
sleight	0	0	0	0	0	0	0	0	0	0	limbong
slender	0	0	0	0	0	0	1	0	0	0	yagpis
sleuth	0	0	0	0	0	0	0	0	0	0	tiktik
slice	0	0	0	0	0	0	0	0	0	0	hiwa
slick	0	0	0	0	0	0	0	0	0	0	humok
slide	0	0	0	0	0	0	0	0	0	0	slide
sliding	0	0	0	0	0	0	0	0	0	0	pag-slide
slight	0	0	0	0	0	0	0	0	0	0	gamay
slightly	0	0	0	0	0	0	0	0	0	0	gamay
slim	0	0	0	0	0	0	1	0	0	0	slim
slime	0	0	1	0	0	0	0	0	0	0	lapok
slimy	0	0	1	0	0	1	0	0	0	0	slimy
sling	0	0	0	0	0	0	0	0	0	0	lambuyog
slink	0	0	0	0	0	1	0	0	0	0	slink
slip	0	0	0	0	0	1	0	0	1	0	slip
slipper	0	0	0	0	0	0	0	0	0	0	tsinelas
slippers	0	0	0	0	0	0	0	0	0	0	tsinelas
slit	0	0	0	0	0	0	0	0	0	0	gisi
sliver	0	0	0	0	0	0	0	0	0	0	sliver
slogan	0	0	0	0	0	0	0	0	0	0	slogan
sloop	0	0	0	0	0	0	0	0	0	0	sloop
slop	0	0	1	0	0	1	0	0	0	0	slop
slope	0	0	0	0	0	0	0	0	0	0	bakilid
sloppy	0	0	1	0	0	1	0	0	0	0	palpak
slot	0	0	0	0	0	0	0	0	0	0	slot
sloth	0	0	1	0	0	1	0	0	0	0	tapulan
slouch	0	0	0	0	0	1	0	0	0	0	pagduka
slough	0	0	0	0	0	1	0	0	0	0	slough
slow	0	0	0	0	0	0	0	0	0	0	hinay
slowly	0	0	0	0	0	0	0	0	0	0	hinayhinay
slowness	0	0	0	0	0	1	0	0	0	0	kahinay
sludge	0	0	1	0	0	1	0	0	0	0	lapok
slug	0	0	1	0	0	1	0	0	0	0	slug
sluggish	0	0	0	0	0	1	0	1	0	0	hinay
sluice	0	0	0	0	0	0	0	0	0	0	sluice
slum	0	0	1	0	0	1	0	0	0	0	slum
slumber	0	0	0	0	0	0	0	0	0	0	pagkatulog
slump	0	0	0	0	0	1	0	1	0	0	pagkahulog
slur	1	0	1	0	0	1	0	1	0	0	pagbugalbugal
slush	0	0	1	0	0	1	0	0	1	0	lapok
slut	1	0	1	0	0	1	0	0	0	0	bigaon
sly	1	0	1	1	0	1	0	0	0	0	maliputon
smack	1	0	0	0	0	1	0	0	0	0	hampak
small	0	0	0	0	0	1	0	0	0	0	gamay
smaller	0	0	0	0	0	0	0	0	0	0	mas gamay
smallest	0	0	0	0	0	0	0	0	0	0	pinakagamay
smash	1	0	0	1	0	1	0	0	0	0	dugmok
smashed	0	0	0	0	0	1	0	0	0	0	gidugmok
smattering	0	0	0	0	0	1	0	0	0	0	makapakugang
smear	0	0	0	0	0	0	0	0	0	0	pahid
smell	1	0	1	0	0	1	0	0	0	0	baho
smelling	0	0	1	0	0	1	0	0	0	0	pagpanimaho
smelt	0	0	0	0	0	0	0	0	0	0	nasimhot
smile	0	0	0	0	1	0	1	0	1	1	pahiyom
smiling	0	0	0	0	1	0	1	0	0	0	nagpahiyom
smirk	0	0	0	0	0	1	0	0	0	0	ngisi
smite	1	0	0	1	0	1	0	1	0	0	hampak
smith	0	0	0	0	0	0	0	0	0	1	panday
smitten	0	0	0	0	0	0	1	0	0	0	gihampak
smoker	0	0	0	0	0	1	0	0	0	0	manigarilyo
smokey	0	0	0	0	0	0	0	0	0	0	aso
smoking	0	0	0	0	0	0	0	0	0	0	pagpanigarilyo
smoky	0	0	0	0	0	0	0	0	0	0	aso
smoldering	0	0	0	0	0	0	0	0	0	0	nag-aso
smoothly	0	0	0	0	0	0	0	0	0	0	hapsay
smoothness	0	0	0	0	0	0	1	0	0	0	kahapsay
smother	1	0	0	0	0	1	0	0	0	0	pugngan
smudge	0	0	0	0	0	1	0	0	0	0	hugaw
smug	0	0	0	0	0	1	0	0	0	0	mabuot
smuggle	0	0	0	1	0	1	0	0	0	0	smuggle
smuggler	1	0	1	1	0	1	0	0	0	0	smuggler
smuggling	0	0	0	0	0	1	0	0	0	0	pagpayuhot
smut	0	0	1	1	0	1	0	0	0	0	hugaw
snack	0	0	0	0	0	0	0	0	0	0	snack
snacks	0	0	0	0	0	0	0	0	0	0	snacks
snag	0	0	0	0	0	1	0	0	1	0	sagbot
snags	0	0	0	0	0	1	0	0	0	0	mga snags
snail	0	0	0	0	0	0	0	0	0	0	kuhol
snake	0	0	1	1	0	1	0	0	0	0	bitin
snap	0	0	0	0	0	0	0	0	0	0	kalit
snapshot	0	0	0	0	0	0	0	0	0	0	snapshot
snare	0	0	0	1	0	1	0	0	0	0	lit-ag
snarl	1	0	1	0	0	1	0	0	0	0	sungog
snarling	1	0	0	0	0	1	0	0	0	0	nagngulob
snatch	0	0	0	0	0	0	0	0	0	0	agaw
sneak	1	0	0	1	0	1	0	0	1	0	paglusot
sneakers	0	0	0	0	0	0	0	0	0	0	mga sneaker
sneaking	0	1	0	1	0	1	0	0	0	1	nagtikaw-tikaw
sneer	1	0	1	0	0	1	0	0	0	0	pagyubit
sneeze	0	0	1	0	0	1	0	0	1	0	pag-atsi
sneezing	0	0	0	0	0	0	0	0	0	0	paghingos
snicker	0	0	0	0	0	0	1	0	0	0	pagngisi
snide	0	0	0	0	0	1	0	0	0	0	ngisi
sniff	0	0	0	0	0	0	0	0	0	0	simhot
snip	0	0	0	0	0	0	0	0	0	0	snip
snipe	0	0	0	0	0	0	0	0	0	0	snipe
snippet	0	0	0	0	0	0	0	0	0	0	snippet
snob	0	0	0	0	0	1	0	0	0	0	snob
snoopy	0	0	0	0	0	0	0	0	0	0	snoopy
snooze	0	0	0	0	0	0	0	0	0	0	pag-snooze
snore	0	0	0	0	0	0	0	0	0	0	hagok
snort	0	0	0	0	0	0	0	1	0	0	panghupaw
snout	0	0	0	0	0	0	0	0	0	0	nguso
snow	0	0	0	0	0	0	0	0	0	0	niyebe
snowball	0	0	0	0	0	0	0	0	0	0	bola sa niyebe
snowflake	0	0	0	0	0	0	0	0	0	0	snowflake
snowy	0	0	0	0	0	0	0	0	0	0	niyebe
snuff	0	0	0	0	0	0	0	0	0	0	snuff
soak	0	0	0	0	0	1	0	0	0	0	matumog
soaking	0	0	0	0	0	0	0	0	0	0	paghumol
soap	0	0	0	0	0	0	0	0	0	0	sabon
soapy	0	0	0	0	0	0	0	0	0	0	sabon
soaring	0	0	0	0	0	0	0	0	0	0	pagsaka
sob	0	0	0	0	0	1	0	1	0	0	hilak
sobriety	0	0	0	0	0	0	1	0	0	1	kabuotan
soc	0	0	0	0	0	0	0	0	0	0	soc
soccer	0	0	0	0	0	0	0	0	0	0	soccer
sociable	0	0	0	0	0	0	1	0	0	0	makig-uban
social	0	0	0	0	0	0	0	0	0	0	sosyal
socialism	0	0	1	1	0	0	0	0	0	0	sosyalismo
socialist	1	0	1	1	0	1	0	1	0	0	sosyalista
society	0	0	0	0	0	0	0	0	0	0	katilingban
sock	0	0	0	0	0	0	0	0	0	0	medyas
socket	0	0	0	0	0	0	0	0	0	0	socket
sod	0	0	0	0	0	0	0	0	0	0	sod
sofa	0	0	0	0	0	0	0	0	0	0	sofa
softening	0	0	0	0	0	0	0	0	0	0	pagpahumok
softness	0	0	0	0	0	0	0	0	0	0	kalumo
soggy	0	0	0	0	0	0	0	0	0	0	humok
soil	0	0	1	0	0	1	0	0	0	0	yuta
soiled	0	0	1	0	0	1	0	0	0	0	hugaw
sojourn	0	0	0	0	0	0	0	0	0	0	pagpuyo
solace	0	0	0	0	0	0	1	0	0	0	paghupay
solar	0	0	0	0	0	0	0	0	0	0	solar
solder	0	0	0	0	0	0	0	0	0	0	solder
soldering	0	0	0	0	0	0	0	0	0	0	pagsolder
soldier	1	0	0	0	0	0	1	1	0	0	sundalo
sole	0	0	0	0	0	0	0	0	0	0	bugtong
solicit	0	0	0	0	0	0	0	0	0	0	mangayo
solicitation	0	0	0	0	0	0	0	0	0	0	pagpangayo
solicitor	0	0	0	0	0	0	0	0	0	0	abogado
solid	0	0	0	0	0	0	1	0	0	0	lig-on
solidarity	0	0	0	0	0	0	0	0	0	1	panaghiusa
solidification	0	0	0	0	0	0	0	0	0	0	solidification
solidified	0	0	0	0	0	0	0	0	0	0	gipalig-on
solidify	0	0	0	0	0	0	0	0	0	0	molig-on
solidity	0	0	0	0	0	0	1	0	0	1	kalig-on
solitaire	0	0	0	0	0	0	0	0	0	0	solitaryo
solitary	0	0	0	0	0	0	0	0	0	0	nag-inusara
solitude	0	0	0	0	0	0	0	0	0	0	pag-inusara
solo	0	0	0	0	0	0	0	0	0	0	solo
solubility	0	0	0	0	0	0	0	0	0	0	pagkatunaw
soluble	0	0	0	0	0	0	0	0	0	0	matunaw
solution	0	0	0	0	0	0	1	0	0	0	solusyon
solve	0	0	0	0	0	0	0	0	0	0	pagsulbad
solvency	0	0	0	0	0	0	1	0	0	0	solvency
solvent	0	0	0	0	0	0	0	0	0	0	solvent
somatic	0	0	0	0	0	1	0	0	1	0	somatic
somber	0	0	0	0	0	1	0	1	0	0	masulub-on
son	0	0	0	0	0	0	0	0	0	0	anak
sonar	0	1	0	0	0	0	1	0	0	0	sonar
sonata	0	0	0	0	0	0	1	0	0	0	sonata
song	0	0	0	0	0	0	0	0	0	0	kanta
sonnet	0	0	0	0	1	0	1	1	0	0	soneto
sonorous	0	0	0	0	1	0	1	0	0	0	makabungog
soot	0	0	1	0	0	1	0	0	0	0	uling
soothe	0	0	0	0	0	0	1	0	0	0	makapahupay
soothing	0	0	0	0	1	0	1	0	0	1	makapahupay
sophomore	0	0	0	0	0	0	0	0	0	0	sophomore
soprano	0	0	0	0	0	0	0	0	0	0	soprano
sorcerer	0	0	0	0	0	0	0	0	0	0	salamangkero
sorcery	0	1	0	1	0	1	0	0	1	0	pamarang
sordid	1	0	1	1	0	1	0	1	0	0	bastos
sore	1	0	0	0	0	1	0	1	0	0	sakit
sorely	0	0	0	0	0	1	0	1	0	0	grabe
soreness	0	0	1	0	0	1	0	1	0	0	kasakit
sorghum	0	0	0	0	0	0	0	0	0	0	sorghum
sorority	0	0	0	0	0	0	0	0	0	0	sororidad
sorrow	0	0	0	1	0	1	0	1	0	0	kasubo
sorrowful	0	0	0	0	0	1	0	1	0	0	masulub-on
sort	0	0	0	0	0	0	0	0	0	0	matang
sorter	0	0	0	0	0	0	1	0	0	0	tig-sorte
sortie	0	0	0	1	0	1	0	0	0	0	sortie
sorting	0	0	0	0	0	0	0	0	0	0	paghan-ay
sou	0	0	0	0	0	0	0	0	0	0	sou
soulless	0	0	1	1	0	1	0	1	0	0	walay kalag
soulmate	0	0	0	1	0	1	0	0	0	0	soulmate
sound	0	0	0	0	0	0	0	0	0	0	tingog
sounding	0	0	0	0	0	0	0	0	0	0	nagtingog
soundness	0	1	0	0	1	0	1	0	0	1	pagkamaayo
soup	0	0	0	0	0	0	1	0	0	0	sabaw
sour	0	0	1	0	0	1	0	0	0	0	aslom
source	0	0	0	0	0	0	0	0	0	0	tinubdan
souvenir	0	0	0	0	0	0	0	0	0	0	souvenir
sovereign	0	0	0	0	0	0	0	0	0	1	soberano
sovereignty	0	0	0	0	0	0	0	0	0	0	pagkasoberano
sow	0	0	0	0	0	0	0	0	0	0	magpugas
spa	0	1	0	0	1	0	1	0	1	1	spa
space	0	0	0	0	0	0	0	0	0	0	luna
spacious	0	0	0	0	0	0	1	0	0	0	lapad
spade	0	0	0	0	0	0	0	0	0	0	pala
span	0	0	0	0	0	0	0	0	0	0	gitas-on
spaniel	0	0	0	0	1	0	1	0	0	1	spaniel
spank	1	0	0	1	0	1	0	1	0	0	bunal
spanking	1	0	0	0	0	0	0	0	0	0	pagbunal
spar	0	0	0	0	0	0	0	0	0	0	spar
spare	0	0	0	0	0	0	0	0	0	0	luwasa
sparingly	0	0	0	0	0	0	0	0	0	0	gamay ra
spark	0	0	0	0	0	0	0	0	0	0	spark
sparkle	0	1	0	0	1	0	1	0	1	0	kidlat
sparring	0	0	0	0	0	0	0	0	0	0	sparring
sparse	0	0	0	0	0	0	0	0	0	0	gamay ra
spasm	0	0	0	1	0	1	0	0	0	0	spasm
spat	1	0	0	0	0	1	0	0	0	0	naglaway
spatula	0	0	0	0	0	0	0	0	0	0	spatula
spawn	0	0	0	0	0	0	0	0	0	0	manganak
speaker	0	0	0	0	0	0	0	0	0	0	mamumulong
speaking	0	0	0	0	0	0	0	0	0	0	pagsulti
spear	1	1	0	1	0	1	0	0	0	0	bangkaw
special	0	0	0	0	1	0	1	0	0	0	espesyal
specialist	0	0	0	0	0	0	0	0	0	1	espesyalista
speciality	0	0	0	0	0	0	0	0	0	0	espesyalidad
specialize	0	0	0	0	0	0	0	0	0	1	espesyalista
specially	0	0	0	0	0	0	0	0	0	0	ilabina
specie	0	0	0	0	0	0	1	0	0	0	espisye
species	0	0	0	0	0	0	0	0	0	0	espisye
specific	0	0	0	0	0	0	0	0	0	0	espesipiko
specification	0	0	0	0	0	0	0	0	0	0	espesipikasyon
specimen	0	0	0	0	0	0	0	0	0	0	espesimen
speck	0	0	1	0	0	1	0	0	0	0	tipik
speckled	0	0	0	0	0	0	0	0	0	0	puntik-puntik
specs	0	0	0	0	0	0	0	0	0	0	specs
spectacle	0	0	0	0	0	1	1	0	0	0	talan-awon
spectacles	0	0	0	0	0	0	0	0	0	0	mga talan-awon
spectacular	0	1	0	0	0	0	0	0	1	0	talagsaon
spectator	0	0	0	0	0	0	0	0	0	0	tumatan-aw
specter	0	0	0	1	0	1	0	1	0	0	multo
spectral	0	0	0	0	0	1	0	0	0	0	talan-awon
spectrometer	0	0	0	0	0	0	0	0	0	0	spectrometer
spectrophotometer	0	0	0	0	0	0	0	0	0	0	spectrophotometer
spectroscopy	0	0	0	0	0	0	0	0	0	0	spectroscopy
spectrum	0	0	0	0	0	0	0	0	0	0	spectrum
speculate	0	0	0	0	0	0	0	0	0	0	pangagpas
speculation	0	0	0	1	0	1	0	1	0	0	pangagpas
speculative	0	1	0	0	0	0	0	0	0	0	pangagpas
speculum	0	0	0	0	0	0	0	0	0	0	espekulum
speech	0	0	0	0	0	0	1	0	0	0	sinultihan
speechless	0	0	0	0	0	0	0	0	0	0	walay imik
speed	0	0	0	0	0	0	0	0	0	0	paspas
speedily	0	0	0	0	0	0	0	0	0	0	paspas
speedometer	0	0	0	0	0	0	0	0	0	0	speedometer
speedway	0	0	0	0	0	0	0	0	0	0	speedway
speedy	0	0	0	0	0	0	1	0	0	0	paspas
spellbound	0	0	0	0	0	0	0	0	0	0	nahingangha
spelling	0	0	0	0	0	0	1	0	0	0	ispeling
spencer	0	0	0	0	0	0	0	0	0	0	spencer
spend	0	0	0	0	0	0	0	0	0	0	mogahin
spent	0	0	0	0	0	1	0	0	0	0	gigastohan
sperm	0	0	0	0	0	0	0	0	0	0	sperm
spew	0	0	1	0	0	0	0	0	0	0	isuka
sphere	0	0	0	0	0	0	0	0	0	0	lingin
spherical	0	0	0	0	0	0	0	0	0	0	lingin
sphinx	0	0	0	0	0	0	0	0	0	0	sphinx
spice	0	0	0	0	0	0	1	0	0	0	panakot
spicy	0	0	0	0	0	0	0	0	0	0	halang
spider	0	0	1	1	0	0	0	0	0	0	kaka
spigot	0	0	0	0	0	0	0	0	0	0	spigot
spike	0	0	0	1	0	0	0	0	0	0	mibugway
spiked	0	0	0	0	0	0	0	0	0	0	nagtuyok
spiky	0	0	0	0	0	0	0	0	0	0	tusok
spill	0	0	0	0	0	0	0	0	0	0	bubo
spin	0	0	0	0	0	0	0	0	0	0	pagtuyok
spinal	0	0	0	0	0	0	0	0	0	0	dugokan
spindle	0	0	0	0	0	0	0	0	0	0	kalinyasan
spine	1	0	0	0	0	1	1	0	0	0	dugokan
spinning	0	0	0	0	0	0	0	0	0	0	nagtuyok
spinster	0	0	0	1	0	1	0	1	0	0	spinster
spiny	0	0	0	0	0	0	0	0	0	0	tunok
spiral	0	0	0	0	0	0	0	0	0	0	spiral
spire	0	0	0	0	0	0	0	0	0	0	spire
spirit	0	0	0	0	0	0	1	0	0	0	espiritu
spirits	0	1	0	0	1	0	1	0	1	0	mga espiritu
spiritual	0	0	0	0	0	0	0	0	0	0	espirituhanon
spirituality	0	0	0	0	0	0	0	0	0	0	pagka-espirituhanon
spit	0	0	1	0	0	0	0	0	0	0	laway
spite	1	0	0	0	0	1	0	0	0	0	bisan pa
spiteful	1	0	0	0	0	1	0	0	0	0	mabangis
splash	0	0	0	0	0	0	0	0	1	0	pagsabwag
