English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Greek Word
tripartite	0	0	0	0	0	0	0	0	0	0	τριμερής
triple	0	0	0	0	0	0	0	0	0	0	τριπλούς
triplet	0	0	0	0	0	0	0	0	0	0	τρίδυμα
triplicate	0	0	0	0	0	0	0	0	0	0	τριπλούς
tripod	0	0	0	0	0	0	0	0	0	0	τρίποδο
tripping	1	0	0	0	0	1	0	1	0	0	ανάλαφρος
trite	0	0	0	0	0	0	0	0	0	0	κοινότυπος
tritium	0	0	0	0	0	0	0	0	0	0	τρίτιο
triumph	0	1	0	0	1	0	1	0	0	0	θρίαμβος
triumphant	0	1	0	0	1	0	1	0	0	1	θριαμβευτικός
troll	1	0	0	1	0	1	0	0	0	0	γίγας
trolley	0	0	0	0	0	0	0	0	0	0	τρόλεϋ
trombone	0	0	0	0	0	0	0	0	0	0	τρομπόνι
troop	0	0	0	0	0	0	0	0	0	0	ομάδα
trooper	0	0	0	0	0	0	0	0	0	0	ιππέας
troops	0	0	0	0	0	0	0	0	0	0	στρατεύματα
trophy	0	1	0	0	1	0	1	0	1	1	τρόπαιο
tropical	0	0	0	0	0	0	0	0	0	0	τροπικός
trot	0	0	0	0	0	0	0	0	0	0	τριποδισμός
troublesome	1	0	0	1	0	1	0	0	0	0	ενοχλητικός
trough	0	0	0	0	0	0	0	0	0	0	σκάφη
troupe	0	0	0	0	0	0	0	0	0	0	θίασος
trousers	0	0	0	0	0	0	0	0	0	0	παντελόνι
trout	0	0	0	0	0	0	0	0	0	0	τρώκτης
trowel	0	0	0	0	0	0	0	0	0	0	μυστρίο
truce	0	0	0	0	1	0	1	0	0	1	εκεχειρία
truck	0	0	0	0	0	0	0	0	0	1	φορτηγό
true	0	0	0	0	1	0	1	0	0	1	αληθής
truism	0	0	0	0	0	0	0	0	0	0	κοινοτυπία
trump	0	0	0	0	0	0	0	0	1	0	ατού
trumpet	0	0	0	0	0	1	0	0	0	0	τρομπέτα
trumpeter	0	0	0	0	0	0	0	0	0	0	σαλπιγκτής
truncate	0	0	0	0	0	0	0	0	0	0	κολοβός
truncated	0	0	0	0	0	0	0	0	0	0	κολοβός
trundle	0	0	0	0	0	0	0	0	0	0	κυλίω
trunk	0	0	0	0	0	0	0	0	0	0	κορμός
truss	0	0	0	0	0	0	0	0	0	1	δένω
trust	0	0	0	0	0	0	0	0	0	1	εμπιστοσύνη
trustee	0	0	0	0	0	0	0	0	0	1	θεματοφύλακας
trusty	0	0	0	0	0	0	1	0	0	0	έμπιστος
truth	0	0	0	0	0	0	1	0	0	1	αλήθεια
truthful	0	0	0	0	0	0	0	0	0	1	αληθής
truthfulness	0	0	0	0	0	0	1	0	0	1	φιλαλήθεια
tryout	0	0	0	0	0	0	0	0	0	0	δοκίμασε
tub	0	0	0	0	0	0	0	0	0	0	μπάνιο
tube	0	0	0	0	0	0	0	0	0	0	σωλήνας
tubular	0	0	0	0	0	0	0	0	0	0	σωληνοειδής
tubule	0	0	0	0	0	0	0	0	0	0	σωληνάριο
tuck	0	0	0	0	0	0	0	0	0	0	πιέτα
tucker	0	0	0	0	0	0	0	0	0	0	κουράζω
tufted	0	0	0	0	0	0	0	0	0	0	φουντωτός
tug	0	0	0	0	0	0	0	0	0	0	ρυμουλκό
tuition	0	0	0	0	0	0	0	0	0	0	δίδακτρα
tulip	0	0	0	0	0	0	0	0	0	0	τουλίπα
tumble	0	0	0	0	0	1	0	0	0	0	κατρακύλισμα
tumbler	0	0	0	0	0	0	0	0	0	0	ποτήρι
tumor	0	0	0	1	0	1	0	0	0	0	όγκος
tumour	0	0	0	1	0	1	0	1	0	0	όγκος
tumult	1	0	0	1	0	1	0	0	1	0	θόρυβος
tumultuous	1	0	0	1	0	1	0	0	0	0	ταραχώδης
tun	0	0	0	0	0	0	0	0	0	0	βαρέλι 252 γαλόνιων
tuna	0	0	0	0	0	0	0	0	0	0	τόνος
tunable	0	0	0	0	0	0	0	0	0	0	τονιστός
tune	0	0	0	0	0	0	0	0	0	0	αρμονία
tunic	0	0	0	0	0	0	0	0	0	0	χιτώνας
tuning	0	0	0	0	0	0	0	0	0	0	κούρδισμα
tunnel	0	0	0	0	0	0	0	0	0	0	σήραγγα
turban	0	0	0	0	0	0	0	0	0	0	τουρμπάνι
turbidity	0	0	0	0	0	0	0	0	0	0	θολότητα
turbine	0	0	0	0	0	0	0	0	0	0	τουρμπίνα
turbulence	1	0	0	1	0	1	0	0	0	0	ταραχή
turbulent	0	0	0	1	0	1	0	0	0	0	ταραχώδης
turf	0	0	0	0	0	0	0	0	0	0	χλόη
turmeric	0	0	0	0	0	0	0	0	0	0	κουρκούμη
turmoil	1	0	0	1	0	1	0	1	0	0	αναταραχή
turn	0	0	0	0	0	0	0	0	0	0	στροφή
turning	0	0	0	0	0	0	0	0	0	0	στροφή
turnkey	0	0	0	0	0	0	0	0	0	0	δεσμοφύλαξ
turnpike	0	0	0	0	0	0	0	0	0	0	δρόμος με διοδία
turntable	0	0	0	0	0	0	0	0	0	0	περιστροφική πλάκα
turquoise	0	0	0	0	0	0	0	0	0	0	τουρκουάζ
turret	0	0	0	0	0	0	0	0	0	0	πυργίσκος
turtleneck	0	0	0	0	0	0	0	0	0	0	με αναγύριστο γιακά
tussle	1	0	0	0	0	0	0	0	0	0	συμπλοκή
tutelage	0	0	0	0	0	0	1	0	0	1	κηδεμονία
tutor	0	0	0	0	0	0	1	0	0	0	παιδαγωγός
tweak	0	0	0	0	0	0	0	0	0	0	μικροδιόρθωση
twelfth	0	0	0	0	0	0	0	0	0	0	δωδέκατος
twelve	0	0	0	0	0	0	0	0	0	0	δώδεκα
twentieth	0	0	0	0	0	0	0	0	0	0	εικοστός
twenty	0	0	0	0	0	0	0	0	0	0	είκοσι
twig	0	0	0	0	0	0	0	0	0	0	κλαδάκι
twilight	0	0	0	0	0	0	0	0	0	0	λυκόφως
twill	0	0	0	0	0	0	0	0	0	0	υφαίνω διαγωνίως
twin	0	0	0	0	0	0	1	0	0	0	δίδυμο
twine	0	0	0	0	0	0	0	0	0	0	σπάγγος
twinkle	0	1	0	0	1	0	1	0	0	0	ανοιγοκλείω τα βλέφαρα
twins	0	0	0	0	0	0	0	0	0	0	δίδυμα
twist	0	0	0	0	0	0	0	0	0	0	συστροφή
twisted	0	0	0	0	0	0	0	0	0	0	στριμμένα
twitch	0	0	0	0	0	1	0	0	0	0	τράβηγμα
twofold	0	0	0	0	0	0	0	0	0	0	διπλάσιος
tycoon	0	0	0	0	0	0	0	0	0	0	μεγιστάνας
type	0	0	0	0	0	0	0	0	0	0	τύπος
typewriter	0	0	0	0	0	0	0	0	0	0	γραφομηχανή
typhoon	0	0	0	1	0	1	0	0	0	0	τυφώνας
typically	0	0	0	0	0	0	0	0	0	0	τυπικά
typist	0	0	0	0	0	0	0	0	0	0	δακτυλογράφος
typography	0	0	0	0	0	0	0	0	0	0	τυπογραφία
tyrannical	1	0	1	1	0	1	0	0	0	0	τυραννικός
tyranny	0	0	0	1	0	1	0	1	0	0	τυραννία
tyrant	1	0	1	1	0	1	0	1	0	0	τύραννος
tyre	0	0	0	0	0	0	0	0	0	0	λάστιχο
ubiquitous	0	0	0	0	0	0	0	0	0	0	πανταχού παρών
ubiquity	0	0	0	0	0	0	0	0	0	0	πανταχού παρουσία
ugliness	0	0	1	1	0	1	0	1	0	0	ασχημία
ugly	0	0	1	0	0	1	0	0	0	0	άσχημος
ulcer	1	0	1	1	0	1	0	1	0	0	έλκος
ulterior	0	0	0	0	0	1	0	0	0	0	απώτερος
ultimate	0	1	0	0	0	0	0	1	0	0	τελικός
ultimately	0	1	0	0	0	0	1	0	0	0	τελικά
ultimatum	1	0	0	1	0	1	0	0	0	0	τελεσίγραφο
ultimo	0	0	0	0	0	0	0	0	0	0	λήξαντος μηνός
ultraviolet	0	0	0	0	0	0	0	0	0	0	υπεριώδης
umbilical	0	0	0	0	0	0	0	0	0	0	ομφαλικός
umbra	0	0	0	0	0	0	0	0	0	0	σκιά
umbrella	0	0	0	0	0	0	0	0	0	0	ομπρέλα
umpire	0	0	0	0	0	0	1	0	0	1	διαιτητής
unabashed	0	0	0	0	0	0	0	0	0	0	ατάραχος
unabated	0	0	0	0	0	0	0	0	0	0	αμείωτος
unable	0	0	0	0	0	1	0	1	0	0	ανίκανος
unacceptable	0	0	0	0	0	1	0	1	0	0	Απαράδεκτος
unaccompanied	0	0	0	0	0	0	0	0	0	0	ασυνόδευτος
unaccountable	0	1	1	0	0	1	0	1	0	1	ανεξήγητος
unacknowledged	0	0	0	0	0	0	0	1	0	0	ανομολόγητοι
unadulterated	0	0	0	0	0	0	0	0	0	0	ανόθευτος
unaided	0	0	0	0	0	0	0	0	0	0	αβοήθητος
unaltered	0	0	0	0	0	0	0	0	0	0	αμεταποίητος
unambiguous	0	0	0	0	0	0	0	0	0	0	ξεκάθαρος
unanimity	0	0	0	0	0	0	1	0	0	0	ομοφωνία
unanimous	0	0	0	0	0	0	1	0	0	0	ομόφωνος
unanimously	0	0	0	0	0	0	0	0	0	0	παμψηφεί
unanticipated	0	0	0	0	0	0	0	0	1	0	απρόβλεπτο
unapproved	0	0	0	0	0	1	0	0	0	0	ανέγκριτος
unarmed	0	0	0	0	0	0	0	0	0	0	άοπλος
unassisted	0	0	0	0	0	0	0	0	0	0	αβοήθητος
unassuming	0	0	0	0	0	0	1	0	0	0	μετριόφρων
unattached	0	0	0	0	0	1	0	0	0	0	ασύνδετος
unattainable	1	0	0	0	0	1	0	1	0	0	ανέφικτος
unattended	0	0	0	0	0	0	0	0	0	0	ασυνόδευτος
unattractive	0	0	1	0	0	1	0	1	0	0	μη ελκυστικος
unauthorized	0	0	0	0	0	1	0	0	0	0	ανεξουσιοδότητος
unavoidable	0	0	0	0	0	1	0	0	0	0	αναπόφευκτος
unaware	0	0	0	0	0	1	0	0	0	0	απληροφόρητος
unbalanced	0	0	0	0	0	0	0	0	0	0	ανισόρροπος
unbearable	0	0	1	0	0	1	0	1	0	0	ανυπόφορος
unbeaten	0	1	0	0	1	1	1	1	1	0	ανίκητος
unbelief	0	0	0	0	0	1	0	0	0	0	απιστία
unbelievable	0	0	0	0	0	1	0	0	0	0	απίστευτος
unbiased	0	0	0	0	0	0	1	0	0	0	αμερόληπτος
unborn	0	0	0	0	0	1	0	0	0	0	αγέννητος
unbound	0	0	0	0	0	0	0	0	0	0	άδετος
unbounded	0	0	0	0	0	0	0	0	0	0	απεριόριστος
unbreakable	0	0	0	0	0	0	1	0	0	0	άθραυστος
unbridled	1	1	0	1	0	1	1	0	1	0	αχαλίνωτος
unbroken	0	0	0	0	0	0	1	0	0	1	άθραυστος
uncanny	0	0	0	1	0	1	0	0	1	0	μυστηριώδης
uncaring	1	0	1	0	0	1	0	1	0	0	αδιάφορος
uncertain	1	0	1	1	0	1	0	0	1	0	αβέβαιος
uncertainty	0	0	0	0	0	0	0	0	0	0	αβεβαιότητα
unchallenged	0	0	0	0	0	0	0	0	0	0	απρόκλητος
unchangeable	0	0	0	0	0	1	0	0	0	0	αμετάβλητος
unchanged	0	0	0	0	0	0	0	0	0	0	αμετάβλητος
unclaimed	0	0	0	0	0	0	0	0	0	0	αζήτητος
uncle	0	0	0	0	0	0	0	0	0	0	θείος
unclean	0	0	1	0	0	1	0	0	0	0	ακάθαρτος
uncomfortable	0	0	0	0	0	1	0	0	0	0	άβολος
uncommon	0	0	0	0	0	0	0	0	0	0	ασυνήθης
uncommonly	0	0	0	0	0	0	0	0	0	0	ασυνήθιστα
uncompromising	0	0	0	0	0	0	0	0	0	0	ανένδοτος
unconcerned	0	0	0	0	0	0	0	0	0	0	αδιάφορος
unconfirmed	0	0	0	0	0	0	0	0	0	0	ανεξακρίβωτος
unconnected	0	0	0	0	0	0	0	0	0	0	άσχετος
unconscionable	0	0	1	0	0	1	0	0	0	0	ασυνείδητος
unconscious	0	0	0	0	0	1	0	0	0	0	αναίσθητος
unconsciousness	0	0	0	0	0	0	0	0	0	0	αναισθησία
unconstitutional	0	0	0	0	0	1	0	0	0	0	αντισυνταγματικός
unconstrained	0	0	0	0	1	0	1	0	0	0	αβίαστος
uncontested	0	0	0	0	0	0	0	0	0	0	αδιαμφισβήτητος
uncontrollable	1	1	0	0	0	1	0	0	1	0	αχαλίνωτος
uncontrolled	0	0	0	0	0	1	0	0	0	0	ανεξέλεγκτος
unconventional	0	0	0	0	0	0	0	0	0	0	πρωτότυπος
unconvinced	0	0	0	0	0	0	0	0	0	0	ακατάπειστος
uncooked	0	0	0	0	0	0	0	0	0	0	άψητος
uncorrelated	0	0	0	0	0	0	0	0	0	0	ασύνδετο
uncover	0	0	0	0	0	0	0	0	1	0	αποκαλύπτω
uncritical	0	0	0	0	0	0	0	0	0	0	άκριτος
uncut	0	0	0	0	0	0	0	0	0	0	άκοπος
undecided	0	1	0	1	0	1	0	0	0	0	αναποφάσιστος
undefined	0	0	0	0	0	0	0	0	0	0	απροσδιόριστος
undeniable	0	0	0	0	0	0	0	0	0	0	αδιάψευστος
undercover	0	0	0	0	0	0	0	0	0	0	μυστικός
undercurrent	0	0	0	0	0	0	0	0	0	0	ρεύμα βάθους
underestimate	0	0	0	0	0	0	0	0	1	0	υποτιμώ
undergo	0	0	0	0	0	0	0	0	0	0	υφίσταμαι
undergraduate	0	0	0	0	0	0	0	0	0	0	φοιτητής
underground	0	0	0	0	0	0	0	0	0	0	υπόγειος
underlie	0	0	0	0	0	0	0	0	0	0	υπόκειμαι
underline	0	0	0	0	0	0	1	0	0	0	υπογραμμίζω
undermined	0	0	0	0	0	1	0	0	0	0	υπονομεύτηκε
underneath	0	0	0	0	0	0	0	0	0	0	κάτω από
underpaid	1	0	0	0	0	1	0	1	0	0	ανεπαρκώς αμειβόμενος
underpants	0	0	0	0	0	0	0	0	0	0	σώβρακο
underscore	0	0	0	0	0	0	0	0	0	0	κατω παυλα
undersized	0	0	0	0	0	1	0	0	0	0	κάτω του κανονικού μέγεθους
understanding	0	0	0	0	0	0	1	0	0	1	κατανόηση
understood	0	0	0	0	0	0	0	0	0	0	κατανοητό
undertake	0	0	0	0	0	0	0	0	0	0	αναλαμβάνω
undertaker	0	0	0	0	0	0	0	1	0	0	εργολάβος κηδείων
undertaking	0	1	0	0	0	0	0	0	0	0	επιχείρηση
underwood	0	0	0	0	0	0	0	0	0	0	θάμνοι μεταξύ δέντρων
underwrite	0	0	0	0	0	0	1	0	0	1	ασφαλίζω
underwriter	0	0	0	0	0	0	0	0	0	0	ασφαλιστής
undeserved	0	0	0	0	0	0	0	0	0	0	αναξιοποίητο
undesirable	1	0	1	1	0	1	0	1	0	0	ανεπιθύμητος
undesired	0	0	0	0	0	1	0	1	0	0	ανεπιθύμητος
undeveloped	0	0	0	0	0	0	0	0	0	0	υποανάπτυκτος
undirected	0	0	0	0	0	0	0	0	0	0	χωρίς διεύθυνσιν
undisclosed	0	1	0	0	0	0	0	0	0	0	μυστικός
undiscovered	0	0	0	0	0	0	0	0	1	0	ανεύρετος
undisputed	0	0	0	0	0	0	0	0	0	0	αδιαφιλονίκητος
undisturbed	0	0	0	0	0	0	0	0	0	0	ανενόχλητος
undivided	0	0	0	0	0	0	1	0	0	0	αδιαίρετος
undo	0	0	0	0	0	1	0	0	0	0	ξεκάνω
undoing	0	0	0	0	0	0	0	0	0	0	καταστροφή
undoubted	0	1	1	0	0	0	0	0	0	0	αναμφίβολος
undress	0	0	0	0	0	0	0	0	0	0	γδύνομαι
undressed	0	0	0	0	0	0	0	0	0	0	ξέντυτος
undue	0	0	0	0	0	0	0	0	0	0	υπερβολικός
undying	0	1	0	0	1	0	1	1	0	1	αθάνατος
unearned	0	0	0	0	0	0	0	0	0	0	αδικαιολόγητος
unearth	0	0	0	0	0	0	0	0	0	0	ξετρυπώνω
uneasiness	0	1	0	0	0	1	0	1	0	0	ανησυχία
uneasy	0	0	1	1	0	1	0	0	0	0	ανήσυχος
uneducated	0	0	0	0	0	1	0	1	0	0	αμόρφωτος
unemployed	0	0	0	1	0	1	0	1	0	0	άνεργος
unencumbered	0	0	0	0	0	0	0	0	0	0	αφόρητος
unending	0	0	0	0	0	0	0	0	0	0	ατέλειωτος
unequal	1	0	1	1	0	1	0	1	0	0	άνισος
unequalled	0	0	0	0	0	0	0	0	0	0	αμίμητος
unequivocal	0	0	0	0	0	0	0	0	0	1	ξεκάθαρος
unequivocally	0	0	0	0	0	0	1	0	0	0	απερίφραστα
uneven	0	0	0	0	0	1	0	0	0	0	άνισος
uneventful	0	0	0	0	0	0	0	0	0	0	ήσυχος
unexpected	0	1	0	1	1	1	1	0	1	0	απροσδόκητος
unexpectedly	0	0	0	0	0	0	0	0	1	0	απρόσμενα
unexplained	0	1	0	0	0	1	0	1	0	0	ανεξήγητο
unexplored	0	0	0	0	0	0	0	0	0	0	ανεξερεύνητος
unfailing	0	0	0	0	0	0	0	0	0	0	αμείωτος
unfair	1	0	1	0	0	1	0	1	0	0	άδικος
unfairness	1	0	0	0	0	1	0	1	0	0	άδικο
unfaithful	0	0	1	0	0	1	0	0	0	0	άπιστος
unfamiliar	0	0	0	0	0	0	0	0	0	0	άγνωστος
unfavorable	0	0	1	0	0	1	0	1	0	0	δυσμενής
unfettered	0	0	0	0	0	0	0	0	0	0	αδέσμευτος
unfinished	0	0	0	0	0	1	0	0	0	0	ημιτελής
unflinching	0	0	0	0	0	0	0	0	0	0	ανένδοτος
unfold	0	1	0	0	0	0	1	0	0	0	ξεδιπλωθεί
unforeseen	0	0	0	0	0	0	0	0	1	0	απρόοπτος
unforgiving	1	0	0	0	0	1	0	1	0	0	ανελέητος
unfortunate	0	0	0	0	0	1	0	1	0	0	ατυχής
unfriendly	1	0	1	1	0	1	0	1	0	0	δυσμενής
unfulfilled	1	1	0	0	0	1	0	1	1	0	ανεκπλήρωτος
unfurnished	0	0	0	0	0	1	0	0	0	0	χωρίς έπιπλα
ungodly	0	0	0	0	0	1	0	1	0	0	ασεβής
ungrateful	1	0	1	0	0	1	0	0	0	0	αχάριστος
unguarded	0	0	0	0	0	0	0	0	1	0	αφύλακτος
unhappiness	0	0	0	0	0	1	0	1	0	0	δυστυχία
unhappy	1	0	1	0	0	1	0	1	0	0	δυστυχής
unharmed	0	0	0	0	0	0	0	0	0	0	σώος
unhealthy	0	0	1	1	0	1	0	1	0	0	ανθυγιεινός
unhindered	0	0	0	0	0	0	0	0	0	0	ανεμπόδιστα
unholy	0	0	0	1	0	1	0	0	0	0	ανίερος
unicorn	0	0	0	0	0	0	0	0	0	0	μονόκερος
unification	0	1	0	0	1	0	1	0	0	1	ενοποίηση
uniform	0	0	0	0	0	0	0	0	0	0	στολή
uniformity	0	0	0	0	0	0	0	0	0	0	ομοιομορφία
uniformly	0	0	0	0	0	0	1	0	0	0	ομοιόμορφα
unimaginable	0	0	0	0	0	1	1	0	1	0	αφάνταστος
unimportant	0	0	0	0	0	1	0	1	0	0	ανευ σημασιας
unimpressed	0	0	0	0	0	1	0	0	0	0	χωρίς εντυπωσιασμό
unimproved	0	0	0	0	0	1	0	0	0	0	αβελτίωτος
uninfected	0	0	0	0	0	0	1	0	0	0	μη μολυσμένα
uninformed	0	0	0	0	0	1	0	0	0	0	απληροφόρητος
uninhabited	0	0	0	0	0	0	0	0	0	0	ακατοίκητος
uninitiated	0	0	0	0	0	1	0	0	0	0	αμύητος
uninspired	0	0	0	0	0	1	0	1	0	0	μη εμπνευσθείς
unintelligible	0	0	0	0	0	1	0	0	0	0	ακατάληπτος
unintended	0	0	0	0	0	0	0	0	1	0	ακούσιος
unintentional	0	0	0	0	0	0	0	0	1	0	ακούσιος
unintentionally	0	0	0	0	0	1	0	0	1	0	ΧΩΡΙΣ να το θελω
uninterested	0	0	0	0	0	1	0	1	0	0	αδιάφορος
uninteresting	0	0	0	0	0	1	0	1	0	0	πληκτικός
uninterrupted	0	0	0	0	0	0	0	0	0	0	αδιάκοπος
uninvited	0	0	0	0	0	0	0	1	0	0	απρόσκλητος
union	0	0	0	0	0	0	0	0	0	0	ένωση
unique	0	0	0	0	0	0	1	0	1	0	μοναδικός
unison	0	0	0	0	0	0	1	0	0	0	αρμονία
unit	0	0	0	0	0	0	0	0	0	0	μονάδα
unitary	0	0	0	0	0	0	1	0	0	0	ενιαία
unite	0	0	0	0	0	0	0	0	0	0	ενώνω
united	0	0	0	0	0	0	1	0	0	1	ενωμένος
unity	0	0	0	0	0	0	1	0	0	1	ενότητα
universal	0	0	0	0	0	0	0	0	0	0	Παγκόσμιος
universality	0	0	0	0	0	0	0	0	0	0	καθολικότητα
universe	0	0	0	0	0	0	0	0	0	0	σύμπαν
university	0	1	0	0	0	0	1	0	0	0	πανεπιστήμιο
unjust	1	0	0	0	0	1	0	0	0	0	άδικος
unjustifiable	1	0	1	1	0	1	0	0	0	0	αδικαιολόγητος
unjustified	0	0	0	0	0	1	0	0	0	0	αναιτιολόγητος
unkind	1	0	1	1	0	1	0	1	0	0	αφιλοφρών
unknowable	0	0	0	0	0	0	0	0	0	0	άγνωστη
unknown	0	1	0	1	0	1	0	0	0	0	άγνωστος
unlawful	1	0	1	1	0	1	0	1	0	0	παράνομος
unleash	0	0	0	0	0	0	0	0	0	0	απολύω
unlicensed	0	0	0	0	0	1	0	0	0	0	μη έχων άδειαν
unlike	0	0	0	0	0	0	0	0	0	0	διαφορετικός
unlimited	0	0	0	0	0	0	1	0	0	0	απεριόριστος
unload	0	0	0	0	0	0	0	0	0	0	ξεφορτώνω
unloaded	0	0	0	0	0	0	0	0	0	0	ξεφορτωμένο
unlock	0	0	0	0	0	0	0	0	0	0	ξεκλείδωμα
unlucky	1	0	1	1	0	1	0	1	0	0	άτυχος
unmanageable	0	0	1	0	0	1	0	0	0	0	ανοικονόμητος
unmarked	0	0	0	0	0	0	0	0	0	0	αβαθμολόγητος
unmarried	0	0	0	0	0	0	0	0	0	0	άγαμος
unmask	0	0	0	0	0	0	0	0	0	0	ανακαλύπτω
unmatched	0	0	0	0	0	0	0	0	0	0	απαράμιλλος
unmistakable	0	0	0	0	0	0	0	0	0	0	αλάνθαστος
unmitigated	0	0	0	0	0	0	0	0	0	0	αμετρίαστος
unmoved	0	0	0	0	0	0	0	0	0	0	ασυγκίνητος
unnamed	0	0	0	0	0	0	0	0	0	0	ανώνυμος
unnatural	0	0	1	1	0	1	0	0	0	0	αφύσικος
unnecessary	0	0	0	0	0	0	0	0	0	0	περιττός
unneeded	0	0	0	0	0	0	0	0	0	0	περιττή
unnoticed	0	0	0	0	0	0	0	0	0	0	απαρατήρητος
unnumbered	0	0	0	0	0	0	0	0	0	0	αναρίθμητος
unobserved	0	0	0	0	0	0	0	0	0	0	απαρατήρητος
unobstructed	0	0	0	0	0	0	0	0	0	0	ανεμπόδιστα
unobtrusive	0	0	0	0	0	0	0	0	0	0	ταπεινός
unoccupied	0	0	0	0	0	0	0	0	0	0	αδειανός
unofficial	0	0	0	0	0	1	0	0	0	0	ανεπίσημος
unopened	0	0	0	0	0	0	0	0	0	0	όχι ανοικτός
unopposed	0	0	0	0	0	0	0	0	0	0	χωρίς αντίσταση
unordered	0	0	0	0	0	0	0	0	0	0	χωρίς παραγγελία
unorganized	0	0	0	0	0	0	0	0	0	0	αδιοργάνωτος
unorthodox	0	0	0	0	0	0	0	0	0	0	ανορθόδοξος
unpack	0	0	0	0	0	0	0	0	0	0	ανοίγω τις αποσκευές
unpaid	1	0	0	0	0	1	0	1	0	0	απλήρωτος
unpleasant	0	0	1	0	0	1	0	1	0	0	δυσάρεστος
unpopular	0	0	1	0	0	1	0	1	0	0	μη δημοφιλής
unprecedented	0	0	0	0	0	0	0	0	1	0	πρωτοφανής
unpredictable	0	0	0	0	0	1	0	0	1	0	απρόβλεπτος
unprepared	0	0	0	0	0	1	0	0	0	0	απροετοίμαστος
unpretentious	0	0	0	0	0	0	1	0	0	0	ταπεινός
unproductive	0	0	0	0	0	1	0	0	0	0	μη παραγωγικός
unprofitable	0	0	0	0	0	1	0	0	0	0	ασύμφορος
unprotected	0	0	0	0	0	1	0	0	0	0	απροστάτευτος
unproven	0	0	0	0	0	0	0	0	0	0	μη αποδειχθείς
unpublished	0	1	0	0	0	1	0	1	0	0	αδημοσίευτος
unquestionable	0	0	0	0	0	0	1	0	0	1	αναμφισβήτητος
unquestionably	0	0	0	0	0	0	1	0	0	1	αναμφιβολώς
unquestioned	0	0	0	0	0	0	1	0	0	1	αδιαμφισβήτητος
unread	0	0	0	0	0	0	0	0	0	0	αδιάβαστος
unreal	0	0	0	0	0	0	0	0	0	0	φανταστικός
unrealistic	0	0	0	0	0	0	0	0	0	0	απραγματοποίητος
unrecorded	0	0	0	0	0	0	0	0	0	0	ασημείωτος
unregistered	0	0	0	0	0	0	0	0	0	0	αδήλωτος
unregulated	0	0	0	0	0	0	0	0	0	0	ανεξέλεγκτη
unrelated	0	0	0	0	0	0	0	0	0	0	άσχετος
unrelenting	0	0	0	0	0	0	0	0	0	0	αδυσώπητος
unreliable	0	0	0	0	0	1	0	0	0	1	αναξιόπιστος
unrepentant	0	0	0	0	0	0	0	0	0	0	αμετανόητος
unrequited	0	0	0	0	0	1	0	1	0	0	χωρίς ανταπόδοση
unresolved	0	1	0	0	0	0	0	0	0	0	άλυτος
unrest	0	0	0	1	0	0	0	1	0	0	αναταραχή
unrestrained	0	0	0	0	0	0	0	0	0	0	ασυγκράτητος
unrestricted	0	0	0	0	0	0	0	0	0	0	απεριόριστος
unruly	1	0	1	1	0	1	0	0	0	0	άτακτος
unsafe	0	0	0	1	0	1	0	0	0	0	επισφαλής
unsatisfactory	0	0	1	0	0	1	0	0	0	0	μη ικανοποιητικός
unsatisfied	0	0	1	0	0	1	0	1	0	0	ανικανοποίητος
unsavory	0	0	0	0	0	1	0	0	0	0	ανούσιος
unscathed	0	0	0	0	0	0	1	0	0	0	αβλαβής
unscientific	0	0	0	0	0	0	0	0	0	0	μη επιστημονικός
unscrupulous	0	0	0	0	0	1	0	0	0	0	ασυνείδητος
unseat	0	0	0	0	0	0	0	1	0	0	εκτοπίζω από αξίωμα
unseen	0	0	0	0	0	0	0	0	0	0	αόρατος
unselfish	0	0	0	0	0	0	1	0	0	0	ανιδιοτελής
unsettled	1	0	1	1	0	1	0	0	0	0	άστατος
unsightly	0	0	1	0	0	1	0	0	0	0	άσχημος
unsophisticated	0	0	0	0	0	1	0	0	0	0	αθωώς
unspeakable	0	0	0	1	0	1	0	0	0	0	ανείπωτος
unspecified	0	0	0	0	0	0	0	0	0	0	απροσδιόριστος
unstable	0	0	0	1	0	1	0	0	1	0	ασταθής
unsteady	0	0	0	1	0	0	0	0	0	0	ασταθής
unsuccessful	0	0	0	0	0	1	0	1	0	0	ανεπιτυχής
unsuitable	0	0	0	0	0	1	0	0	0	0	ακατάλληλος
unsung	0	0	0	0	0	1	0	0	0	0	άψαλτος
unsupported	0	0	0	0	0	1	0	0	0	0	ανυποστήρικτος
unsurpassed	0	1	0	1	1	0	1	0	0	1	ανυπέρβατος
unsuspecting	0	0	0	0	0	0	0	0	1	0	ανύποπτος
unsustainable	0	0	0	0	0	1	0	0	0	0	μη βιώσιμη
unsweetened	0	0	0	0	0	0	0	0	0	0	άγλυκος
unsympathetic	1	0	0	0	0	1	0	0	0	0	άπονος
untamed	0	0	0	0	0	1	0	0	0	0	ατίθασος
untenable	0	0	0	0	0	1	0	0	0	0	αστήρικτος
untested	0	0	0	0	0	0	0	0	0	0	αδοκίμαστος
unthinkable	1	0	1	1	0	1	0	0	0	0	αδιανόητος
untidy	0	0	1	0	0	1	0	0	0	0	ακατάστατος
untie	0	0	0	0	1	1	1	0	0	0	λύνω
untimely	0	0	0	0	0	1	0	0	0	0	πρόωρος
untitled	0	0	0	0	0	1	0	1	0	0	Χωρίς τίτλο
