English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tamil Word
thatch	0	0	0	0	0	0	0	0	0	0	ஓலை
thaw	0	0	0	0	0	0	0	0	0	0	கரை
theater	0	0	0	0	0	0	0	0	0	0	திரையரங்கம்
theatrical	0	0	0	0	0	0	0	0	0	0	நாடகத்துறை
theft	1	0	1	1	0	1	0	1	0	0	திருட்டு
theism	0	0	1	0	0	1	0	0	0	0	இறையச்சம்
theistic	0	0	0	0	0	0	0	0	0	0	ஆத்திகவாதி
theme	0	0	0	0	0	0	0	0	0	0	தீம்
theocracy	0	0	0	0	0	0	0	0	0	0	இறையாட்சி
theocratic	1	0	0	1	0	1	0	1	0	1	இறையச்சம் சார்ந்த
theologian	0	0	0	0	0	0	0	0	0	0	இறையியலாளர்
theological	0	0	0	0	0	0	0	0	0	1	இறையியல்
theology	0	1	0	0	0	0	0	0	0	0	இறையியல்
theorem	0	0	0	0	0	0	0	0	0	1	தேற்றம்
theoretical	0	0	0	0	0	0	1	0	0	0	தத்துவார்த்த
theory	0	1	0	0	0	0	0	0	0	1	கோட்பாடு
therapeutic	0	0	0	0	1	0	1	0	0	1	சிகிச்சை
therapeutics	0	0	0	0	0	0	1	0	0	0	சிகிச்சை முறைகள்
thereabouts	0	0	0	0	0	0	0	0	0	0	அதை பற்றி
thereof	0	0	0	0	0	0	0	0	0	0	அதன்
therewith	0	0	0	0	0	0	0	0	0	0	அதனுடன்
thermal	0	0	0	0	0	0	0	0	0	0	வெப்ப
thermocouple	0	1	0	0	0	0	0	0	0	0	தெர்மோகப்பிள்
thermodynamics	0	0	0	0	0	0	0	0	0	0	வெப்ப இயக்கவியல்
thermometer	0	0	0	0	0	0	0	0	0	1	வெப்பமானி
thermostat	0	0	0	0	0	0	0	0	0	0	தெர்மோஸ்டாட்
thesaurus	0	0	0	0	0	0	0	0	0	0	சொற்களஞ்சியம்
thesis	0	0	0	0	0	0	0	0	0	0	ஆய்வறிக்கை
thick	0	0	0	0	0	0	0	0	0	0	தடித்த
thicken	0	0	0	0	0	0	0	0	0	0	தடிமனாக
thickening	0	0	0	0	0	0	0	0	0	0	தடித்தல்
thicket	0	0	0	0	0	0	0	0	0	0	முட்செடி
thickness	0	0	0	0	0	0	0	0	0	0	தடிமன்
thief	1	0	1	1	0	1	0	1	1	0	திருடன்
thimble	0	0	0	0	0	0	0	0	0	0	கைவிரல்
thin	0	0	0	0	0	0	0	0	0	0	மெல்லிய
thing	0	0	0	0	0	0	0	0	0	0	விஷயம்
things	0	0	0	0	0	0	0	0	0	0	விஷயங்கள்
thinker	0	0	0	0	0	0	1	0	0	0	சிந்தனையாளர்
thinking	0	0	0	0	0	0	0	0	0	0	யோசிக்கிறேன்
thirds	0	0	0	0	0	0	0	0	0	0	மூன்றில் ஒரு பங்கு
thirst	0	1	0	0	0	0	0	1	1	0	தாகம்
thirsty	0	0	0	0	0	1	0	0	0	0	தாகம்
thirteen	0	0	0	0	0	0	0	0	0	0	பதின்மூன்று
thirteenth	0	0	0	1	0	0	0	0	0	0	பதின்மூன்றாவது
thistle	0	0	0	0	0	0	0	0	0	0	நெருஞ்சில்
thither	0	0	0	0	0	0	0	0	0	0	அங்கு
thong	0	0	0	0	0	0	0	0	0	0	தாங்
thorn	0	0	0	0	0	1	0	0	0	0	முள்
thorny	0	0	0	1	0	1	0	0	0	0	முட்கள் நிறைந்த
thoroughbred	0	0	0	0	0	0	1	0	0	0	நன்கு வளர்க்கப்பட்ட
thoroughfare	0	0	0	0	0	0	0	0	0	0	பாதை
thought	0	1	0	0	0	0	0	0	0	0	நினைத்தேன்
thoughtful	0	0	0	0	0	0	1	0	0	1	சிந்தனைமிக்க
thoughtfulness	0	0	0	0	0	0	1	0	0	0	சிந்தனைத்திறன்
thoughtless	1	0	1	0	0	1	0	0	0	0	சிந்தனையற்ற
thoughts	0	0	0	0	0	0	0	0	0	0	எண்ணங்கள்
thousand	0	0	0	0	0	0	0	0	0	0	ஆயிரம்
thrash	1	0	1	1	0	1	0	1	0	0	அடித்தல்
thread	0	0	0	0	0	0	0	0	0	0	நூல்
threat	1	0	0	1	0	1	0	0	0	0	அச்சுறுத்தல்
threaten	1	1	0	1	0	1	0	0	0	0	அச்சுறுத்துகின்றனர்
threatening	1	0	1	1	0	1	0	0	0	0	அச்சுறுத்தும்
threefold	0	0	0	0	0	0	0	0	0	0	மூன்று மடங்கு
thresh	1	0	0	1	0	1	0	1	0	0	கதிரடி
threshold	0	0	0	0	0	0	0	0	0	0	வாசல்
thrice	0	0	0	0	0	0	0	0	0	0	மூன்று முறை
thrift	0	0	1	0	0	0	1	0	0	1	சிக்கனம்
thrifty	0	0	0	0	0	0	0	0	0	0	சிக்கனம்
thrill	0	1	0	1	1	0	1	0	1	0	சிலிர்ப்பு
thrilling	0	1	0	0	1	0	1	0	1	0	சிலிர்ப்பூட்டும்
thriving	0	1	0	0	1	0	1	0	0	0	வெற்றிகரமான
throat	0	0	0	0	0	0	0	0	0	0	தொண்டை
throb	0	0	0	1	0	1	0	1	0	0	துடிக்கிறது
throbbing	0	0	0	0	0	0	0	0	0	0	துடிக்கிறது
throne	0	0	0	0	0	0	1	0	0	1	சிம்மாசனம்
throng	0	0	0	0	0	0	0	0	0	0	கூட்டம்
throttle	1	0	0	0	0	1	0	0	0	0	த்ரோட்டில்
throw	0	0	0	0	0	0	0	0	0	0	வீசு
thrush	0	0	0	0	0	0	0	0	0	0	த்ரஷ்
thrust	0	0	0	0	0	0	0	0	0	0	உந்துதல்
thud	0	0	0	0	0	0	0	0	0	0	சத்தம்
thug	1	0	1	1	0	1	0	0	0	0	குண்டர்
thumb	0	0	0	0	0	0	0	0	0	0	கட்டைவிரல்
thump	1	0	0	0	0	1	0	0	0	0	முட்டி
thumping	0	0	0	1	0	0	0	0	0	0	துடித்தல்
thunder	0	0	0	0	0	0	0	0	0	0	இடி
thunderbolt	0	0	0	0	0	0	0	0	0	0	இடி மின்னல்
thundering	1	0	0	1	0	1	0	0	0	0	இடிமுழக்கம்
thunderstorm	0	0	0	0	0	0	0	0	0	0	இடியுடன் கூடிய மழை
thwart	0	0	0	0	0	1	0	0	1	0	முறியடிக்க
thyme	0	0	0	0	0	0	0	0	0	0	தைம்
tiara	0	0	0	0	0	0	0	0	0	0	தலைப்பாகை
tick	0	0	0	0	0	0	0	0	0	0	டிக்
ticker	0	0	0	0	0	0	0	0	0	0	டிக்கர்
ticket	0	0	0	0	0	0	0	0	0	0	டிக்கெட்
tickle	0	1	0	0	1	0	1	0	1	1	கூச்சம்
ticklish	0	0	0	0	0	0	0	0	0	0	கூச்சம்
tidal	0	0	0	0	0	0	0	0	0	0	அலை
tidbit	0	0	0	0	0	0	0	0	0	0	குறிப்பு
tide	0	0	0	0	0	0	0	0	0	0	அலை
tidings	0	0	0	0	0	0	0	0	0	0	செய்திகள்
tie	0	0	0	0	0	0	0	0	0	0	கட்டு
tier	0	0	0	0	0	0	0	0	0	0	அடுக்கு
tiff	1	0	0	0	0	1	0	0	0	0	டிஃப்
tiger	0	0	0	0	0	0	0	0	0	0	புலி
tighten	1	0	0	0	0	0	0	0	0	0	இறுக்க
tightness	0	0	0	0	0	0	0	0	0	0	இறுக்கம்
tights	0	0	0	0	0	0	0	0	0	0	இறுக்கமான ஆடைகள்
tilde	0	0	0	0	0	0	0	0	0	0	டில்ட்
tile	0	0	0	0	0	0	0	0	0	0	ஓடு
tiling	0	0	0	0	0	0	1	0	0	0	டைலிங்
till	0	0	0	0	0	0	0	0	0	0	வரை
tillage	0	0	0	0	0	0	0	0	0	0	உழவு
tiller	0	0	0	0	0	0	0	0	0	0	உழவர்
tilt	0	0	0	0	0	0	0	0	0	0	சாய்வு
tilting	0	0	0	0	0	0	0	0	0	0	சாய்தல்
timber	0	0	0	0	0	0	0	0	0	0	மரம்
timberland	0	0	0	0	0	0	0	0	0	0	மர நிலம்
timbre	0	0	0	0	0	0	0	0	0	0	டிம்பர்
time	0	1	0	0	0	0	0	0	0	0	நேரம்
timeliness	0	0	0	0	0	0	0	0	0	0	நேரமின்மை
timely	0	0	0	0	0	0	1	0	0	0	சரியான நேரத்தில்
timepiece	0	0	0	0	0	0	0	0	0	0	காலக்கெடு
timid	0	0	0	1	0	1	0	1	0	0	கூச்ச சுபாவமுள்ள
timidity	0	1	0	1	0	1	0	0	0	0	கூச்சம்
tin	0	0	0	0	0	0	0	0	0	0	தகரம்
tincture	0	0	0	0	0	0	0	0	0	0	டிஞ்சர்
tine	0	0	0	0	0	0	0	0	0	0	டைன்
tinge	0	0	0	0	0	0	0	0	0	0	சாயல்
tingle	0	0	0	0	0	0	0	0	0	0	கூச்சம்
tingling	0	0	0	0	0	0	0	0	0	0	கூச்ச
tinker	0	0	0	0	0	0	0	0	0	0	டிங்கர்
tinkering	0	0	0	0	0	0	0	0	0	0	டிங்கரிங்
tinnitus	0	0	0	0	0	0	0	0	0	0	டின்னிடஸ்
tinsel	0	0	0	0	1	0	1	0	0	0	டின்சல்
tint	0	0	0	0	0	0	0	0	0	0	சாயல்
tiny	0	0	0	0	0	0	0	0	0	0	சிறிய
tip	0	0	0	0	0	0	0	0	0	0	முனை
tipsy	0	0	0	0	0	1	0	0	0	0	நுணுக்கமான
tirade	1	0	1	0	0	1	0	0	0	0	சோர்வு
tire	0	0	0	0	0	0	0	0	0	0	சக்கரம்
tired	0	0	0	0	0	1	0	0	0	0	சோர்வாக
tiredness	0	0	0	0	0	1	0	0	0	0	சோர்வு
tiresome	0	0	0	0	0	1	0	0	0	0	அலுப்பான
tissue	0	0	0	0	0	0	0	0	0	0	திசு
tit	0	0	0	0	0	1	0	0	0	0	டைட்
titanic	0	0	0	0	0	0	0	0	0	0	டைட்டானிக்
tithe	0	0	0	0	0	0	0	0	0	0	தசமபாகம்
title	0	0	0	0	0	0	1	0	0	1	தலைப்பு
titled	0	0	0	0	0	0	0	0	0	0	தலைப்பு
titty	0	0	0	0	0	0	0	0	0	0	டிட்டி
titular	0	0	0	0	0	0	0	0	0	0	பெயரிடப்பட்ட
toad	0	0	1	0	0	1	0	0	0	0	தேரை
toast	0	0	0	0	1	0	1	0	0	0	சிற்றுண்டி
tobacco	0	0	0	0	0	1	0	0	0	0	புகையிலை
toby	0	0	0	0	0	0	0	0	0	0	டோபி
tod	0	0	0	0	0	0	0	0	0	0	டாட்
today	0	0	0	0	0	0	0	0	0	0	இன்று
toe	0	0	0	0	0	0	0	0	0	0	கால்விரல்
toga	0	0	0	0	0	0	0	0	0	0	டோகா
toil	0	0	0	0	0	0	0	0	0	0	உழைப்பு
toilet	0	0	1	0	0	1	0	0	0	0	கழிப்பறை
toils	0	0	0	0	0	1	0	0	0	0	உழைப்பு
token	0	0	0	0	0	0	0	0	0	0	டோக்கன்
tolerance	0	0	0	0	0	0	0	0	0	0	சகிப்புத்தன்மை
tolerant	0	0	0	0	0	0	1	0	0	0	சகிப்புத்தன்மை
tolerate	1	0	0	0	0	1	0	1	0	0	பொறுத்துக்கொள்
toleration	0	0	0	0	0	0	1	0	0	0	சகிப்புத்தன்மை
toll	0	0	0	0	0	0	0	0	0	0	கட்டணம்
tomahawk	0	0	0	0	0	0	0	0	0	0	டோமாஹாக்
tomb	0	0	0	0	0	0	0	1	0	0	கல்லறை
tomcat	0	0	0	0	0	0	0	0	0	0	டாம்கேட்
tome	0	0	0	0	0	0	0	0	0	0	எனக்கு
tomorrow	0	1	0	0	0	0	0	0	0	0	நாளை
ton	0	0	0	0	0	0	0	0	0	0	டன்
tone	0	0	0	0	0	0	0	0	0	0	தொனி
tong	0	0	0	0	0	0	0	0	0	0	டாங்
tongs	0	0	0	0	0	0	0	0	0	0	இடுக்கி
tongue	0	0	0	0	0	0	0	0	0	0	நாக்கு
tonic	0	0	0	0	0	0	0	0	0	0	டானிக்
tonnage	0	0	0	0	0	0	0	0	0	0	டன்னேஜ்
tonsils	0	0	0	0	0	0	0	0	0	0	தொண்டை சதை வளர்ச்சி
tooling	0	0	0	0	0	0	0	0	0	0	கருவி
tooth	0	0	0	0	0	0	0	0	0	0	பல்
toothache	0	0	0	1	0	1	0	0	0	0	பல்வலி
toothed	0	0	0	0	0	0	0	0	0	0	பல் கொண்ட
toothless	0	0	0	0	0	0	0	0	0	0	பல்லில்லாத
top	0	1	0	0	0	0	1	0	0	1	மேல்
topaz	0	0	0	0	0	0	0	0	0	0	புஷ்பராகம்
topic	0	0	0	0	0	0	0	0	0	0	தலைப்பு
topical	0	0	0	0	0	0	0	0	0	0	மேற்பூச்சு
topographic	0	0	0	0	0	0	0	0	0	0	நிலப்பரப்பு
topographical	0	0	0	0	0	0	0	0	0	0	நிலப்பரப்பு
topography	0	0	0	0	0	0	0	0	0	0	நிலப்பரப்பு
topple	0	0	0	0	0	0	0	0	1	0	கவிழ்
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	ஜோதி
torment	1	0	0	1	0	1	0	1	0	0	வேதனை
torn	0	0	0	0	0	1	0	0	0	0	கிழிந்தது
tornado	0	0	0	1	0	0	0	0	0	0	சூறாவளி
torpedo	1	0	0	0	0	1	0	0	0	0	டார்பிடோ
torrent	0	0	0	1	0	0	0	0	0	0	நீரோடை
torrid	0	0	0	0	0	1	0	0	0	0	கடுமையான
torsion	0	0	0	0	0	0	0	0	0	0	முறுக்கு
torso	0	0	0	0	0	0	0	0	0	0	உடற்பகுதி
tort	0	0	0	0	0	1	0	0	0	0	சித்திரவதை
tortious	1	0	1	0	0	1	0	0	0	0	கொடூரமான
tortoise	0	0	0	0	0	0	0	0	0	0	ஆமை
tortuous	0	0	0	0	0	0	0	0	0	0	கடினமான
torture	1	1	1	1	0	1	0	1	0	0	சித்திரவதை
toss	0	0	0	0	0	0	0	0	0	0	டாஸ்
total	0	0	0	0	0	0	0	0	0	0	மொத்தம்
totality	0	0	0	0	0	0	0	0	0	0	முழுமை
totally	0	0	0	0	0	0	0	0	0	0	முற்றிலும்
tote	0	0	0	0	0	0	0	0	0	0	டோட்
totem	0	0	0	0	0	0	0	0	0	0	டோட்டெம்
touch	0	0	0	0	0	0	0	0	0	0	தொடுதல்
touched	0	0	0	0	0	1	0	0	0	0	தொட்டது
touching	0	0	0	0	0	0	0	0	0	0	தொடுதல்
touchy	1	0	0	0	0	1	0	1	0	0	தொடக்கூடிய
tough	0	0	0	0	0	1	0	1	0	0	கடினமான
toughness	1	0	0	1	0	0	1	0	0	1	கடினத்தன்மை
tour	0	0	0	0	0	0	0	0	0	0	சுற்றுப்பயணம்
tourist	0	0	0	0	0	0	0	0	0	0	சுற்றுலா
tourmaline	0	0	0	0	0	0	0	0	0	0	tourmaline
tournament	0	0	0	0	0	0	0	0	0	0	போட்டி
tourniquet	0	0	0	0	0	0	0	0	0	0	டூர்னிக்கெட்
tout	0	0	0	0	0	0	0	0	0	0	டவுட்
tow	0	0	0	0	0	0	0	0	0	0	கட்டி இழு
towel	0	0	0	0	0	0	0	0	0	0	துண்டு
tower	0	0	0	0	0	0	1	0	0	0	கோபுரம்
towering	0	1	0	1	0	0	1	0	0	0	உயர்ந்து நிற்கும்
town	0	0	0	0	0	0	0	0	0	0	நகரம்
townhouse	0	0	0	0	0	0	0	0	0	0	டவுன்ஹவுஸ்
toxic	0	0	1	0	0	1	0	0	0	0	நச்சுத்தன்மை வாய்ந்தது
toxicology	0	0	0	0	0	0	0	0	0	0	நச்சுயியல்
toxin	0	0	0	1	0	1	0	0	0	0	நச்சு
toy	0	0	0	0	0	0	0	0	0	0	பொம்மை
trace	0	0	0	0	0	0	0	0	0	0	தடயம்
traces	0	0	0	0	0	0	0	0	0	0	தடயங்கள்
trachea	0	0	0	0	0	0	0	0	0	0	மூச்சுக்குழாய்
tracing	0	0	0	0	0	0	0	0	0	0	தடமறிதல்
track	0	1	0	0	0	0	0	0	0	0	தடம்
tract	0	0	0	1	0	0	0	0	0	0	துண்டுப்பிரசுரம்
tractable	0	0	0	0	0	0	0	0	0	0	இழுக்கக்கூடியது
traction	0	0	0	0	0	0	0	0	0	0	இழுவை
tractor	0	0	0	0	0	0	0	0	0	0	டிராக்டர்
trade	0	0	0	0	0	0	0	0	0	1	வர்த்தகம்
trader	0	0	0	0	0	0	0	0	0	0	வணிகர்
tradesman	0	0	0	0	0	0	0	0	0	0	வர்த்தகர்
trading	0	0	0	0	0	0	0	0	0	0	வர்த்தக
tradition	0	0	0	0	0	0	0	0	0	0	பாரம்பரியம்
traditional	0	0	0	0	0	0	1	0	0	0	பாரம்பரியமானது
traffic	0	0	0	0	0	0	0	0	0	0	போக்குவரத்து
tragedy	0	0	0	1	0	1	0	1	0	0	சோகம்
tragic	0	0	0	0	0	1	0	0	0	0	சோக
trail	0	0	0	0	0	0	0	0	0	0	பாதை
train	0	0	0	0	0	0	0	0	0	0	தொடர்வண்டி
trained	0	0	0	0	0	0	0	0	0	0	பயிற்சி
trainer	0	0	0	0	0	0	0	0	0	1	பயிற்சியாளர்
training	0	0	0	0	0	0	0	0	0	0	பயிற்சி
trait	0	0	0	0	0	0	0	0	0	0	பண்பு
traitor	1	0	1	1	0	1	0	1	0	0	துரோகி
trajectory	0	0	0	0	0	0	0	0	0	0	பாதை
tram	0	0	0	0	0	0	0	0	0	0	டிராம்
tramp	0	0	1	1	0	1	0	1	0	0	நாடோடி
tramway	0	0	0	0	0	0	0	0	0	0	டிராம்வே
trance	0	0	0	0	0	1	0	0	0	0	டிரான்ஸ்
tranquil	0	0	0	0	1	0	1	0	0	0	அமைதியான
tranquility	0	0	0	0	1	0	1	0	0	1	அமைதி
transact	0	0	0	0	0	0	0	0	0	0	பரிவர்த்தனை
transaction	0	0	0	0	0	0	0	0	0	1	பரிவர்த்தனை
transatlantic	0	0	0	0	0	0	0	0	0	0	அட்லாண்டிக் கடல்கடந்த
transcendence	0	1	0	0	1	0	1	0	1	1	தாண்டவம்
transcendent	0	0	0	0	0	0	0	0	0	0	மீறிய
transcendental	0	0	0	0	0	0	1	0	0	0	ஆழ்நிலை
transcribe	0	0	0	0	0	0	0	0	0	0	எழுது
transcriber	0	0	0	0	0	0	0	0	0	0	உரையெழுப்புபவர்
transcript	0	0	0	0	0	0	0	0	0	1	தமிழாக்கம்
transcription	0	0	0	0	0	0	0	0	0	0	படியெடுத்தல்
transfer	0	0	0	0	0	0	0	0	0	0	பரிமாற்றம்
transference	0	0	0	0	0	0	0	0	0	0	இடமாற்றம்
transferred	0	0	0	0	0	0	0	0	0	0	மாற்றப்பட்டது
transfixed	0	0	0	0	0	0	0	0	0	0	மாற்றப்பட்டது
transform	0	0	0	0	0	0	0	0	0	0	மாற்றம்
transformation	0	0	0	0	0	0	0	0	0	0	மாற்றம்
transfusion	0	0	0	0	0	0	0	0	0	0	இரத்தமாற்றம்
transgression	0	0	0	0	0	1	0	0	0	0	மீறுதல்
transient	0	0	0	0	0	0	0	0	0	0	நிலையற்ற
transit	0	0	0	0	0	0	0	0	0	0	போக்குவரத்து
transition	0	0	0	0	0	0	0	0	0	0	மாற்றம்
transitional	0	1	0	0	0	0	0	0	0	0	இடைநிலை
transitive	0	0	0	0	0	0	0	0	0	0	இடைநிலை
transitory	0	0	0	0	0	0	0	0	0	0	இடைநிலை
translate	0	0	0	0	0	0	0	0	0	0	மொழிபெயர்
translation	0	0	0	0	0	0	0	0	0	1	மொழிபெயர்ப்பு
translocation	0	0	0	0	0	0	0	0	0	0	இடமாற்றம்
translucent	0	0	0	0	0	0	0	0	0	0	ஒளிஊடுருவக்கூடியது
transmission	0	0	0	0	0	0	0	0	0	0	பரவும் முறை
transmit	0	0	0	0	0	0	0	0	0	0	கடத்துகிறது
transmutation	0	0	0	0	0	0	0	0	0	0	உருமாற்றம்
transom	0	0	0	0	0	0	0	0	0	0	டிரான்ஸ்சம்
transparency	0	0	0	0	0	0	0	0	0	0	வெளிப்படைத்தன்மை
transparent	0	0	0	0	0	0	0	0	0	0	ஒளி புகும்
transplant	0	0	0	0	0	0	0	0	0	0	மாற்று அறுவை சிகிச்சை
transplantation	0	0	0	0	0	0	0	0	0	0	மாற்று அறுவை சிகிச்சை
transport	0	0	0	0	0	0	0	0	0	0	போக்குவரத்து
transportation	0	0	0	0	0	0	0	0	0	0	போக்குவரத்து
transpose	0	0	0	0	0	0	0	0	0	0	இடமாற்றம்
transposition	0	0	0	0	0	0	0	0	0	0	இடமாற்றம்
transverse	0	0	0	0	0	0	0	0	0	0	குறுக்கு
trap	0	0	0	0	0	0	0	0	0	0	பொறி
trapping	0	0	0	0	0	0	0	0	0	0	பொறி
trappings	0	0	0	0	0	1	0	0	0	0	பொறிகள்
traps	0	0	0	0	0	1	0	0	0	0	பொறிகள்
trash	0	0	1	0	0	1	0	1	0	0	குப்பை
trashy	0	0	1	0	0	1	0	0	0	0	குப்பை
traumatic	1	0	0	1	0	1	0	1	0	0	அதிர்ச்சிகரமான
travail	0	0	0	0	0	1	0	0	0	0	பிரயாசம்
travel	0	0	0	0	0	0	0	0	0	0	பயணம்
traveler	0	0	0	0	0	0	0	0	0	0	பயணி
traveling	0	0	0	0	0	0	1	0	0	0	பயணம்
traverse	0	0	0	0	0	0	0	0	0	0	தொடரவேண்டும்
travesty	0	0	1	1	0	1	0	1	0	0	கேலிக்குரிய
trawl	0	0	0	0	0	0	0	0	0	0	இழுவை
trawler	0	0	0	0	0	0	0	0	0	0	இழுவை படகு
tray	0	0	0	0	0	0	0	0	0	0	தட்டு
treacherous	1	0	1	1	0	1	0	0	0	0	துரோகமான
treachery	1	0	0	1	0	1	0	1	1	0	துரோகம்
tread	0	0	0	0	0	0	0	0	0	0	மிதிக்க
treadmill	0	1	0	0	0	0	0	0	0	0	ஓடுபொறி
treason	1	0	1	1	0	1	0	0	1	0	துரோகம்
treasure	0	1	0	0	1	0	1	0	0	1	புதையல்
treasurer	0	0	0	0	0	0	0	0	0	1	பொருளாளர்
treasury	0	0	0	0	0	0	0	0	0	0	கருவூலம்
treat	1	1	1	1	1	1	1	1	1	1	சிகிச்சை
treatise	0	0	0	0	0	0	0	0	0	0	கட்டுரை
treatment	0	0	0	0	0	0	0	0	0	0	சிகிச்சை
treaty	0	0	0	0	0	0	0	0	0	0	ஒப்பந்தம்
treble	0	0	0	0	0	0	0	0	0	0	மும்மடங்கு
tree	1	1	1	0	1	0	1	0	1	1	மரம்
trek	0	0	0	0	0	0	0	0	0	0	மலையேற்றம்
trellis	0	0	0	0	0	0	0	0	0	0	குறுக்கு நெடுக்காக அடிக்கப்பட்ட தட்டி
tremble	0	0	0	0	0	0	0	0	0	0	நடுக்கம்
trembling	0	0	0	1	0	1	0	0	0	0	நடுக்கம்
tremendous	0	0	0	0	0	0	0	0	0	0	பிரமாண்டமான
tremendously	0	0	0	0	0	0	1	0	0	0	பிரமாண்டமாக
tremor	1	1	0	1	0	1	0	1	0	0	நடுக்கம்
trench	0	0	0	0	0	0	0	0	0	0	அகழி
trend	0	0	0	0	0	0	1	0	0	0	போக்கு
trending	0	0	0	0	0	0	0	0	0	0	டிரெண்டிங்
trendy	0	0	0	0	0	0	1	0	0	0	நவநாகரீகமான
trepidation	0	1	0	1	0	1	0	0	1	0	நடுக்கம்
trespass	1	0	0	0	0	1	0	0	0	0	அத்துமீறல்
triad	0	0	0	0	0	0	0	0	0	0	முக்கோணம்
triangle	0	0	0	0	0	0	0	0	0	0	முக்கோணம்
triangular	0	0	0	0	0	0	0	0	0	0	முக்கோணம்
tribe	0	0	0	0	0	0	0	0	0	1	பழங்குடி
tribulation	0	0	0	1	0	1	0	1	0	0	இன்னல்கள்
tribunal	0	1	1	1	0	1	0	0	0	1	தீர்ப்பாயம்
tribune	0	0	0	0	0	0	0	0	0	1	தீர்ப்பாயம்
tributary	0	1	0	0	0	0	1	0	0	0	துணை நதி
tribute	0	0	0	0	0	0	1	0	0	0	அஞ்சலி
trick	0	0	0	0	0	1	0	0	1	0	தந்திரம்
trickery	1	0	1	1	0	1	0	1	1	0	தந்திரம்
trickle	0	0	0	0	0	0	0	0	0	0	துளி
tricky	0	0	0	0	0	0	0	0	0	0	தந்திரமான
tricycle	0	0	0	0	0	0	0	0	0	0	முச்சக்கர வண்டி
trident	0	0	0	0	0	0	0	0	0	0	திரிசூலம்
trifle	0	0	0	0	0	1	0	0	0	0	அற்பமானவை
trig	0	0	0	0	0	0	1	0	0	0	தூண்டுதல்
trigger	0	0	0	0	0	0	0	0	0	0	தூண்டுதல்
trigonometry	0	0	0	0	0	0	0	0	0	0	முக்கோணவியல்
trillion	0	0	0	0	0	0	0	0	0	0	டிரில்லியன்
trim	0	0	0	0	0	0	0	0	0	0	டிரிம்
trimmer	0	0	0	0	0	0	0	0	0	0	டிரிம்மர்
trimming	0	0	0	0	0	0	0	0	0	0	trimming
trine	0	0	0	0	0	0	0	0	0	0	முக்கோணம்
trinity	0	0	0	0	0	0	0	0	0	0	திரித்துவம்
trio	0	0	0	0	0	0	0	0	0	0	மூவர்
trip	0	0	0	0	0	0	0	0	1	0	பயணம்
tripartite	0	0	0	0	0	0	0	0	0	0	முத்தரப்பு
triple	0	0	0	0	0	0	0	0	0	0	மூன்று
triplet	0	0	0	0	0	0	0	0	0	0	மும்மடங்கு
triplicate	0	0	0	0	0	0	0	0	0	0	மும்மடங்கு
tripod	0	0	0	0	0	0	0	0	0	0	முக்காலி
tripping	1	0	0	0	0	1	0	1	0	0	தடுமாறும்
trite	0	0	0	0	0	0	0	0	0	0	சாதாரணமான
tritium	0	0	0	0	0	0	0	0	0	0	ட்ரிடியம்
triumph	0	1	0	0	1	0	1	0	0	0	வெற்றி
triumphant	0	1	0	0	1	0	1	0	0	1	வெற்றிகரமான
troll	1	0	0	1	0	1	0	0	0	0	பூதம்
trolley	0	0	0	0	0	0	0	0	0	0	ரெயில் தண்டவாளங்களின் மேல் கையால் தள்ளப்படும் வண்டி
trombone	0	0	0	0	0	0	0	0	0	0	டிராம்போன்
troop	0	0	0	0	0	0	0	0	0	0	படை
trooper	0	0	0	0	0	0	0	0	0	0	படை வீரர்
troops	0	0	0	0	0	0	0	0	0	0	துருப்புக்கள்
trophy	0	1	0	0	1	0	1	0	1	1	கோப்பை
tropical	0	0	0	0	0	0	0	0	0	0	வெப்பமண்டல
trot	0	0	0	0	0	0	0	0	0	0	ட்ரொட்
troublesome	1	0	0	1	0	1	0	0	0	0	தொந்தரவான
trough	0	0	0	0	0	0	0	0	0	0	தொட்டி
troupe	0	0	0	0	0	0	0	0	0	0	குழு
trousers	0	0	0	0	0	0	0	0	0	0	கால்சட்டை
trout	0	0	0	0	0	0	0	0	0	0	மீன் மீன்
trowel	0	0	0	0	0	0	0	0	0	0	தட்டு
truce	0	0	0	0	1	0	1	0	0	1	போர் நிறுத்தம்
truck	0	0	0	0	0	0	0	0	0	1	டிரக்
true	0	0	0	0	1	0	1	0	0	1	உண்மை
truism	0	0	0	0	0	0	0	0	0	0	உண்மைத்தன்மை
trump	0	0	0	0	0	0	0	0	1	0	டிரம்ப்
trumpet	0	0	0	0	0	1	0	0	0	0	எக்காளம்
trumpeter	0	0	0	0	0	0	0	0	0	0	எக்காளம் ஊதுபவன்
truncate	0	0	0	0	0	0	0	0	0	0	துண்டிக்கவும்
truncated	0	0	0	0	0	0	0	0	0	0	துண்டிக்கப்பட்டது
trundle	0	0	0	0	0	0	0	0	0	0	ட்ரண்டல்
trunk	0	0	0	0	0	0	0	0	0	0	தண்டு
truss	0	0	0	0	0	0	0	0	0	1	டிரஸ்
trust	0	0	0	0	0	0	0	0	0	1	நம்பிக்கை
trustee	0	0	0	0	0	0	0	0	0	1	அறங்காவலர்
trusty	0	0	0	0	0	0	1	0	0	0	நம்பகமான
truth	0	0	0	0	0	0	1	0	0	1	உண்மை
