English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Odia Word
senile	0	0	0	1	0	1	0	1	0	0	ବୃଦ୍ଧ
senior	0	0	0	0	0	0	0	0	0	0	ସିନିୟର
seniority	0	0	0	0	0	0	1	0	0	1	ବରିଷ୍ଠତା
sensation	0	0	0	0	0	0	0	0	0	0	ସମ୍ବେଦନଶୀଳତା |
sensational	0	0	0	0	1	0	1	0	0	0	ସମ୍ବେଦନଶୀଳ |
sense	0	0	0	0	0	0	1	0	0	0	ଅର୍ଥ
senseless	1	0	1	1	0	1	0	1	1	0	ଅଜ୍ଞାନ |
senses	0	0	0	0	0	0	0	0	0	0	ଇନ୍ଦ୍ରିୟଗୁଡିକ |
sensibility	0	0	0	0	0	0	1	0	0	0	ସମ୍ବେଦନଶୀଳତା |
sensibly	0	0	0	0	0	0	1	0	0	0	ସମ୍ବେଦନଶୀଳ ଭାବରେ |
sensitive	0	0	0	0	0	0	0	0	0	0	ସମ୍ବେଦନଶୀଳ |
sensory	0	0	0	0	0	0	0	0	0	0	ସମ୍ବେଦନଶୀଳ |
sensual	0	1	0	0	1	1	1	0	1	1	ସମ୍ବେଦନଶୀଳ |
sensuality	0	1	0	0	1	0	1	0	0	0	ସମ୍ବେଦନଶୀଳତା |
sensuous	0	0	0	0	1	0	1	0	0	0	ସମ୍ବେଦନଶୀଳ
sentence	1	1	1	1	0	1	0	1	0	0	ବାକ୍ୟ
sentient	0	0	0	0	0	0	0	0	0	0	ସମ୍ବେଦନଶୀଳ |
sentiment	0	0	0	0	0	0	0	0	0	0	ଭାବନା
sentimental	0	0	0	0	0	0	1	0	0	0	ଭାବପ୍ରବଣ
sentimentality	0	0	0	0	0	0	1	0	0	0	ଭାବପ୍ରବଣତା |
sentinel	0	0	0	0	0	0	1	0	0	1	ସେଣ୍ଟିନେଲ |
sentry	0	0	0	0	0	0	0	0	0	1	ସେଣ୍ଟ୍ରି |
separable	0	0	0	0	0	0	0	0	0	0	ପୃଥକ
separate	0	0	0	0	0	0	0	0	0	0	ଅଲଗା
separately	0	0	0	0	0	0	0	0	0	0	ପୃଥକ ଭାବରେ |
separation	0	0	0	0	0	0	0	0	0	0	ପୃଥକତା
separatist	1	0	1	0	0	1	0	0	0	0	ବିଚ୍ଛିନ୍ନତାବାଦୀ
sepia	0	0	0	0	0	0	0	0	0	0	ସେପିଆ
sepsis	0	0	0	1	0	1	0	1	0	0	ସେପସିସ୍ |
sept	0	0	0	0	0	0	0	0	0	0	ସେପ୍ଟେମ୍ବର
septic	0	0	1	0	0	1	0	0	0	0	ସେପ୍ଟିକ୍ |
septum	0	0	0	0	0	0	0	0	0	0	ସେପ୍ଟମ୍ |
sequel	0	1	0	0	0	0	0	0	0	0	କ୍ରମ
sequence	0	0	0	0	0	0	0	0	0	0	କ୍ରମ |
sequent	0	0	0	0	0	0	0	0	0	0	କ୍ରମ |
sequestered	0	0	0	0	0	0	0	0	0	0	ସିକ୍ୱେଷ୍ଟର୍ଡ |
sequestration	0	0	0	0	0	1	0	1	0	0	ସିକ୍ୱେଷ୍ଟେସନ୍ |
serene	0	0	0	0	0	1	0	0	0	1	ଶାନ୍ତ
serenity	0	1	0	0	1	0	1	0	0	1	ଶାନ୍ତି
sergeant	0	0	0	0	0	0	0	0	0	0	ସରୋଜ
serial	0	1	0	0	0	0	0	0	0	0	କ୍ରମିକ |
series	0	0	0	0	0	0	0	0	0	1	କ୍ରମ
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	ଗମ୍ଭୀରତା
sermon	0	0	0	0	0	0	1	0	0	1	ଉପଦେଶ
serpent	0	0	1	1	0	1	0	0	0	0	ସର୍ପ
serpentine	0	0	0	0	0	0	0	0	0	0	ସର୍ପଟାଇନ୍ |
serrated	0	0	0	0	0	0	0	0	0	0	ସର୍ରେଟେଡ୍ |
serum	0	0	0	0	0	0	1	0	0	0	ସେରମ୍ |
servant	0	0	0	0	0	1	0	0	0	1	ଚାକର
serve	0	0	0	0	0	1	0	0	0	1	ସେବା କର |
service	0	0	0	0	0	0	0	0	0	0	ସେବା
serviceable	0	0	0	0	0	0	0	0	0	0	ସେବା ଯୋଗ୍ୟ
servile	0	0	1	1	0	1	0	1	0	0	ସେବା
servitude	0	0	0	0	0	1	0	0	0	0	ସେବା
sess	0	0	0	0	0	0	0	0	0	0	ସେସ୍
session	0	0	0	0	0	0	0	0	0	0	ଅଧିବେଶନ
sessions	0	0	0	0	0	0	0	0	0	0	ଅଧିବେଶନ
set	0	0	0	0	0	0	0	0	0	0	ସେଟ୍ କରନ୍ତୁ |
setback	0	0	0	0	0	1	0	1	0	0	ପ୍ରତିବନ୍ଧକ |
sett	0	0	0	0	0	0	0	0	0	0	ସ୍ଥିର କର |
setter	0	0	0	0	0	0	0	0	0	0	ସେଟର୍ |
settle	0	0	0	0	0	0	0	0	0	0	ସମାଧାନ କର |
settled	0	0	0	0	0	0	0	0	0	0	ସମାଧାନ ହେଲା
settler	0	0	0	0	0	0	0	0	0	0	ସ୍ଥାୟୀ
settlor	0	0	0	1	0	0	1	0	0	0	ସମାଧାନକାରୀ |
seventh	0	0	0	0	0	0	0	0	0	0	ସପ୍ତମ
seventy	0	0	0	0	0	0	0	0	0	0	ସତୁରି
sever	0	0	0	0	0	1	0	0	0	0	ଅଲଗା
severable	0	0	0	0	0	0	0	0	0	0	ବିଚ୍ଛିନ୍ନ
severally	0	0	0	0	0	0	0	0	0	0	ବିଭିନ୍ନ ଭାବରେ |
severance	0	0	0	0	0	0	0	1	0	0	ବିଚ୍ଛିନ୍ନତା |
severely	0	0	0	0	0	0	0	0	0	0	ଗୁରୁତର ଭାବରେ |
severity	0	0	0	0	0	0	0	0	0	0	ଗମ୍ଭୀରତା
sew	0	0	0	0	0	0	0	0	0	0	ସିଲେଇ |
sewage	0	0	1	0	0	1	0	0	0	0	ଜଳ ନିଷ୍କାସନ
sewer	0	0	1	0	0	0	0	0	0	0	ସ୍ୱେରେଜ୍
sewerage	0	0	1	0	0	1	0	0	0	0	ଜଳ ନିଷ୍କାସନ
sex	0	1	0	0	1	0	1	0	0	1	ସେକ୍ସ
sexuality	0	0	0	0	0	0	0	0	0	0	ଯ sexual ନତା |
sexy	0	0	0	0	0	0	0	0	0	0	ସେକ୍ସି |
shabby	0	0	1	0	0	1	0	0	0	0	ଶବ୍ଦ
shack	0	0	1	0	0	1	0	1	0	0	ଶ୍ୟାକ୍
shackle	1	1	1	1	0	1	0	1	0	0	ଶିକୁଳି
shade	0	0	0	0	0	0	0	0	0	0	ଛାଇ
shades	0	0	0	0	0	0	0	0	0	0	ଛାୟା
shading	0	0	0	0	0	0	0	0	0	0	ଛାୟା
shadow	0	0	0	0	0	0	0	0	0	0	ଛାୟା
shadowy	0	0	0	0	0	0	0	0	0	0	ଛାୟା
shady	0	0	0	1	0	1	0	0	0	0	ଛାଇ
shaft	0	0	0	0	0	0	0	0	0	0	ଶାଫ୍ଟ
shag	0	0	0	0	0	0	0	0	0	0	ଶାଗ
shaggy	0	0	0	0	0	0	0	0	0	0	shaggy
shake	0	0	0	0	0	0	0	0	0	0	ହଲେଇବା
shaken	0	0	0	0	0	0	0	0	0	0	କମ୍ପିତ
shaking	0	0	0	1	0	1	0	0	0	0	କମ୍ପିତ
shaky	1	1	0	1	0	1	0	0	0	0	କମ୍ପିତ
sham	1	0	1	0	0	1	0	0	0	0	ଶ୍ୟାମ
shaman	0	0	0	0	0	0	0	0	0	0	ଶମାନ
shambles	0	0	0	0	0	1	0	0	0	0	ଶ୍ୟାମ୍ବଲ୍ସ |
shame	0	0	1	1	0	1	0	1	0	0	ଲଜ୍ଜା
shameful	0	0	0	0	0	1	0	1	0	0	ଲଜ୍ଜାଜନକ
shameless	0	0	1	0	0	1	0	0	0	0	ଲଜ୍ଜାଜନକ |
shanghai	0	0	1	1	0	1	0	0	0	0	ସାଂଘାଇ |
shank	0	0	0	1	0	0	0	0	0	0	ଶଙ୍କର
shanty	0	0	0	0	0	0	0	0	0	0	ଶାନ୍ତ
shape	0	0	0	0	0	0	1	0	0	0	ଆକୃତି |
shapely	0	0	0	0	0	0	1	0	0	0	ଆକୃତିର |
share	0	1	0	0	1	0	1	0	0	1	ଅଂଶୀଦାର
shareholder	0	0	0	0	0	0	0	0	0	0	ଅଂଶୀଦାର
shark	0	0	0	0	0	1	0	0	0	0	ସାର୍କ
sharpen	1	1	0	0	0	0	0	0	0	0	ତୀକ୍ଷ୍ଣ କର |
sharpened	0	0	0	0	0	0	0	0	0	0	ତୀକ୍ଷ୍ଣ |
sharpener	0	0	0	0	0	0	0	0	0	0	ତୀକ୍ଷ୍ଣକାରୀ |
sharpness	0	0	0	0	0	0	0	0	0	0	ତୀକ୍ଷ୍ଣତା |
shatter	1	0	0	1	0	1	0	1	1	0	ଭାଙ୍ଗିବା |
shattered	0	0	0	0	0	1	0	1	0	0	ଭାଙ୍ଗିଗଲା |
shave	0	0	0	0	0	0	0	0	0	0	କେଶ
shaving	0	0	0	0	0	0	0	0	0	0	କେଶ
shawl	0	0	0	0	0	0	0	0	0	0	ଶା w ୀ |
sheaf	0	0	0	0	0	0	0	0	0	0	ଶସ୍ୟ
shear	0	0	0	0	0	0	0	0	0	0	କେଶ
shears	0	0	0	0	0	0	0	0	0	0	କେଶ
sheath	0	0	0	0	0	0	0	0	0	0	ଖଣ୍ଡ
sheathing	0	0	0	0	0	0	0	0	0	0	କାଟିବା |
shed	0	0	0	0	0	1	0	0	0	0	ଶେଡ୍
sheen	0	0	0	0	0	0	0	0	0	0	ଶେନ୍
sheep	0	0	0	0	0	0	0	0	0	0	ମେଣ୍ .ା
sheer	0	0	0	0	0	0	0	0	0	0	ଶିର
sheet	0	0	0	0	0	0	0	0	0	0	ସିଟ୍ |
shelf	0	0	0	0	0	0	0	0	0	0	ଥାକ
shell	1	0	0	1	0	1	0	1	1	0	ଶେଲ୍ |
shellfish	0	0	0	0	0	0	0	0	0	0	ସେଲଫିସ୍ |
shelter	0	0	0	0	0	0	1	0	0	1	ଆଶ୍ରୟ
shelved	0	0	0	0	0	1	0	0	0	0	ସେଭ୍ ହୋଇଛି |
shepherd	0	0	0	0	0	0	1	0	0	1	ମେଷପାଳକ
sheriff	0	0	0	0	0	0	0	0	0	1	ଶେରିଫ୍ |
sherry	0	0	0	0	0	0	0	0	0	0	ଶେରି
shield	0	0	0	0	0	0	0	0	0	0	ield ାଲ
shift	0	0	0	0	0	0	0	0	0	0	ଶିଫ୍ଟ
shifting	0	0	0	0	0	0	0	0	0	0	ସ୍ଥାନାନ୍ତର
shilling	0	0	0	0	0	0	0	0	0	0	ଶିଲିଙ୍ଗ୍
shimmer	0	0	0	0	0	0	0	0	0	0	ଶିମର୍
shin	0	0	0	0	0	0	0	0	0	0	ଶିନ୍
shine	0	0	0	0	0	0	1	0	0	0	ଉଜ୍ଜ୍ୱଳ
shingle	0	0	0	0	0	0	0	0	0	0	ଚିଙ୍ଗୁଡ଼ି
shining	0	1	0	0	1	0	1	0	0	0	ଉଜ୍ଜ୍ୱଳ
shiny	0	0	0	0	0	0	0	0	0	0	ଚକଚକିଆ |
ship	0	1	0	0	0	0	0	0	0	0	ଜାହାଜ
shipment	0	0	0	0	0	0	0	0	0	0	ପଠାଇବା
shipping	0	0	0	0	0	0	0	0	0	0	ପରିବହନ
shipwreck	0	0	0	1	0	1	0	1	0	0	ଜାହାଜ ଭାଙ୍ଗି
shire	0	0	0	0	0	0	0	0	0	0	ଶିରେ
shirt	0	0	0	0	0	0	0	0	0	0	ସାର୍ଟ
shit	1	0	1	0	0	1	0	0	0	0	ଚିଟ୍
shiver	1	1	0	1	0	1	0	1	0	0	କମ୍ପନ
shivering	0	0	0	0	0	0	0	0	0	0	କମ୍ପିତ
shoals	0	0	0	0	0	0	0	0	0	0	ଶୋଲ୍ |
shock	1	0	0	1	0	1	0	0	1	0	shock ଟକା
shockingly	0	0	0	0	0	0	0	0	1	0	ଆଶ୍ଚର୍ଯ୍ୟଜନକ
shoddy	1	0	1	0	0	1	0	0	0	0	ଖରାପ
shoe	0	0	0	0	0	0	0	0	0	0	ଜୋତା
shoemaker	0	0	0	0	0	0	0	0	0	0	ଜୋତା ତିଆରିକାରୀ |
shoot	1	0	0	1	0	1	0	0	0	0	ଗୁଳି
shooter	0	0	0	1	0	0	0	0	0	0	ସୁଟର
shooting	1	0	0	1	0	1	0	0	0	0	ଶୁଟିଂ
shop	0	0	0	0	0	0	0	0	0	0	ଦୋକାନ
shopkeeper	0	0	0	0	0	0	0	0	0	1	ଦୋକାନୀ
shoplifting	1	0	1	0	0	1	0	0	0	0	ଦୋକାନ ଚୋରୀ
shopping	0	1	0	0	1	0	1	0	1	1	ସପିଂ
shore	0	0	0	0	0	0	0	0	0	0	କୂଳ
shorn	0	0	0	0	0	0	0	0	0	0	କଟା
short	0	0	0	0	0	0	0	0	0	0	ସଂକ୍ଷିପ୍ତ
shortage	1	0	0	1	0	1	0	1	0	0	ଅଭାବ |
shortcoming	0	0	0	0	0	1	0	0	0	0	ଅଭାବ
shorten	0	0	0	0	0	0	0	0	0	0	ଛୋଟ କର
shortening	0	0	0	0	0	0	0	0	0	0	କ୍ଷୁଦ୍ରତା
shorthand	0	0	0	0	0	0	0	0	0	0	ଶୋର୍ଥାଣ୍ଡ୍ |
shortly	0	1	0	0	0	0	0	0	0	0	ଖୁବ୍ ଶୀଘ୍ର
shortness	0	0	0	0	0	0	0	0	0	0	କ୍ଷୁଦ୍ରତା
shorts	0	0	0	0	0	0	0	0	0	0	ସର୍ଟସ୍
shot	1	0	0	1	0	1	0	1	1	0	ଗୁଳି
shotgun	0	0	0	0	0	0	0	0	0	0	ବନ୍ଧୁକ
shoulder	0	0	0	0	0	0	1	0	0	1	କାନ୍ଧ
shout	1	0	0	0	0	0	0	0	1	0	ଚିତ୍କାର କର
shove	1	0	0	0	0	1	0	0	0	0	ଘୋଡାଇବା |
shovel	0	0	0	0	0	0	0	0	0	0	ବର୍ଚ୍ଛା
shoveling	0	0	0	0	0	0	0	0	0	0	ଘୋଡା
show	0	0	0	0	0	0	0	0	0	1	ଦେଖାନ୍ତୁ |
shower	0	0	0	0	0	0	0	0	0	0	ସାୱାର
showing	0	0	0	0	0	0	0	0	0	0	ଦେଖାଉଛି |
showy	0	0	0	0	0	1	0	0	0	0	ଶୋ
shrapnel	0	0	0	1	0	0	0	0	0	0	ଶ୍ରାପ୍ନେଲ୍ |
shred	0	0	0	0	0	0	0	0	0	0	shred
shrewd	0	0	0	0	0	0	1	0	0	0	ଚତୁର
shriek	1	0	0	1	0	1	0	1	1	0	ଚିତ୍କାର
shrill	1	0	0	1	0	1	0	0	1	0	ଶ୍ରିଲ୍
shrimp	0	0	0	0	0	0	0	0	0	0	ଚିଙ୍ଗୁଡ଼ି |
shrine	0	0	0	0	0	0	0	0	0	0	ଶ୍ରୀକ୍ଷେତ୍ର
shrink	0	0	0	1	0	1	0	1	0	0	ସଙ୍କୋଚନ
shrinking	0	0	0	0	0	0	0	0	0	0	ସଙ୍କୋଚନ
shroud	0	0	0	0	0	0	0	1	0	0	କଫ
shrub	0	0	0	0	0	0	0	0	0	0	ଶାଳ
shrubbery	0	0	0	0	0	0	0	0	0	0	ଶାଳ
shrug	0	0	0	0	0	0	0	0	0	0	shrug
shrunk	0	0	0	0	0	1	0	0	0	0	ସଂକୀର୍ଣ୍ଣ |
shudder	0	0	0	1	0	1	0	0	0	0	କମ୍ପିତ
shuffle	0	0	0	0	0	0	0	0	0	0	ଅଦଳବଦଳ |
shuffling	0	0	0	0	0	0	0	0	0	0	ଅଦଳବଦଳ
shun	1	0	1	0	0	1	0	1	0	0	ଦୂରେଇ ରୁହ |
shunt	0	0	0	0	0	0	0	0	0	0	ଶଣ୍ଟ
shut	0	0	0	0	0	0	0	0	0	0	ବନ୍ଦ କର |
shutter	0	0	0	0	0	0	0	0	0	0	ସଟର
shuttle	0	0	0	0	0	0	0	0	0	0	ସଟଲ୍
sib	0	0	0	0	0	0	0	0	0	1	ଭାଇ
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	ଅସୁସ୍ଥ
sickening	1	0	1	1	0	1	0	1	0	0	ଅସୁସ୍ଥ
sickle	0	0	0	0	0	0	0	0	0	0	ଦାଆ
sickly	0	0	1	0	0	1	0	1	0	0	ଅସୁସ୍ଥ
sickness	0	0	1	1	0	1	0	1	0	0	ଅସୁସ୍ଥତା
side	0	0	0	0	0	0	0	0	0	0	ପାର୍ଶ୍ୱ
sideboard	0	0	0	0	0	0	0	0	0	0	ସାଇଡବୋର୍ଡ |
sidestep	0	0	0	0	0	0	0	0	0	0	ସାଇଡଷ୍ଟେପ୍ |
sideways	0	0	0	0	0	0	0	0	0	0	ପାର୍ଶ୍ୱରେ
siege	0	0	0	0	0	0	0	0	0	0	ଅବରୋଧ
siesta	0	0	0	0	0	0	0	0	0	0	siesta
sieve	0	0	0	0	0	0	0	0	0	0	ଚୋପା
sifting	0	0	0	0	0	0	0	0	0	0	ସିଫ୍ଟ କରିବା |
sigh	0	0	0	0	0	0	0	0	0	0	ଦୁ igh ଖ
sight	0	0	0	0	0	0	0	0	0	0	ଦୃଶ୍ୟ
sign	0	0	0	0	0	0	0	0	0	0	ଚିହ୍ନ
signal	0	0	0	0	0	0	0	0	0	0	ସଙ୍କେତ
signature	0	0	0	0	0	0	0	0	0	1	ଦସ୍ତଖତ
significance	0	0	0	0	0	0	0	0	0	0	ମହତ୍ତ୍। |
significant	0	0	0	0	0	0	0	0	0	0	ଉଲ୍ଲେଖନୀୟ
signification	0	0	0	0	0	0	0	0	0	0	ସଙ୍କେତ
signify	0	1	0	0	0	0	0	0	0	0	ଚିହ୍ନ
signpost	0	0	0	0	0	0	0	0	0	0	ସାଇନ୍ ପୋଷ୍ଟ |
silent	0	0	0	0	0	0	0	0	0	0	ଚୁପ୍
silently	0	0	0	0	0	0	0	0	0	0	ଚୁପଚାପ୍ |
silhouette	0	0	0	0	0	0	0	0	0	0	ସିଲୁଟ୍
silk	0	0	0	0	0	0	1	0	0	0	ରେଶମ
silken	0	0	0	0	0	0	0	0	0	0	ରେଶମ
silky	0	0	0	0	0	0	0	0	0	0	ରେଶମୀ
sill	0	0	0	0	0	0	0	0	0	0	ସିଲ୍
silliness	0	0	0	0	0	0	0	0	0	0	ନିର୍ବୋଧତା
silly	0	0	0	0	1	1	0	0	0	0	ମୁର୍ଖ
silt	0	0	0	0	0	0	0	0	0	0	ସିଲ୍ଟ |
silver	0	0	0	0	0	0	0	0	0	0	ରୂପା
silvery	0	0	0	0	0	0	0	0	0	0	ରୂପା
similar	0	0	0	0	0	0	0	0	0	0	ସମାନ
similarity	0	0	0	0	0	0	0	0	0	0	ସମାନତା
simile	0	0	0	0	0	0	0	0	0	0	ଅନୁକରଣ
simmer	1	1	0	0	0	0	0	0	0	0	ସି mer ାନ୍ତୁ
simmering	0	1	0	0	0	0	0	0	0	0	ସି mer ିବା
simple	0	0	0	0	0	0	0	0	0	0	ସରଳ
simples	0	0	0	0	0	0	0	0	0	0	ନମୁନା
simplify	0	1	0	0	1	0	1	0	1	1	ସରଳୀକରଣ କରନ୍ତୁ |
simply	0	0	0	0	0	0	0	0	0	0	ସରଳ ଭାବରେ |
simulate	0	0	0	0	0	0	0	0	0	0	ଅନୁକରଣ କରନ୍ତୁ
simulated	0	0	0	0	0	0	0	0	0	0	ଅନୁକରଣ
simulating	0	0	0	0	0	0	0	0	0	0	ଅନୁକରଣ
simulation	0	0	0	0	0	0	0	0	0	0	ଅନୁକରଣ
simultaneous	0	0	0	0	0	0	0	0	0	0	ଏକକାଳୀନ
simultaneously	0	0	0	0	0	0	0	0	0	0	ଏକାସାଙ୍ଗରେ |
sin	1	0	1	1	0	1	0	1	0	0	ପାପ
sincere	0	0	0	0	0	0	1	0	0	1	ଆନ୍ତରିକ
sincerity	0	0	0	0	0	0	1	0	0	0	ଆନ୍ତରିକତା
sinful	1	0	1	1	0	1	0	1	0	0	ପାପୀ
sing	0	1	0	0	1	0	1	1	0	1	ଗାଅ
singer	0	0	0	0	0	0	0	0	0	0	ଗାୟକ
single	0	0	0	0	0	0	0	0	0	0	ଏକକ
singly	0	0	0	0	0	0	1	0	0	0	ଏକକ
singular	0	0	0	0	0	0	0	0	0	0	ଏକକ
singularity	0	0	0	0	0	0	0	0	0	0	ଏକକତା
singularly	0	0	0	0	0	0	0	0	1	0	ଏକକ ଭାବରେ
sinister	1	0	1	1	0	1	0	0	0	0	ପାପୀ
sink	0	0	0	0	0	0	0	0	0	0	ବୁଡ଼ିଯିବା |
sinner	1	0	1	1	0	1	0	1	0	0	ପାପୀ
sinning	0	0	1	0	0	1	0	0	0	0	ପାପ
sinus	0	0	0	0	0	0	0	0	0	0	ସାଇନସ୍
sip	0	0	0	0	0	0	0	0	0	0	ଚୁପ୍
siphon	0	0	0	0	0	0	0	0	0	0	ସିଫନ୍ |
sir	0	0	0	0	0	0	1	0	0	1	ସାର୍
sire	0	0	0	0	0	0	0	0	0	0	ସାଇର
siren	0	0	0	1	0	1	0	0	0	0	ସାଇରନ୍
sissy	0	0	0	0	0	1	0	0	0	0	ସିସି
sister	0	0	0	0	0	0	0	0	0	0	ଭଉଣୀ
sisterhood	1	0	0	0	0	0	1	1	1	1	ଭଉଣୀତା
site	0	0	0	0	0	0	0	0	0	0	ସାଇଟ୍ |
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	ବସିଛି |
situate	0	0	0	0	0	0	0	0	0	0	ସ୍ଥିତି
situated	0	0	0	0	0	0	0	0	0	0	ଅବସ୍ଥିତ
situation	0	0	0	0	0	0	0	0	0	0	ପରିସ୍ଥିତି
sixth	0	0	0	0	0	0	0	0	0	0	ଷଷ୍ଠ
sixty	0	0	0	0	0	0	0	0	0	0	ଷାଠିଏ
size	0	0	0	0	0	0	0	0	0	0	ଆକାର
sizzle	1	0	0	0	0	0	0	0	0	0	sizzle
skate	0	0	0	0	0	0	0	0	0	0	ସ୍କେଟ୍
skating	0	0	0	0	0	0	0	0	0	0	ସ୍କେଟିଂ
skein	0	0	0	0	0	0	0	0	0	0	skein
skeleton	0	0	0	0	0	0	0	0	0	0	କଙ୍କାଳ
skeptic	0	0	0	0	0	0	0	0	0	0	ଅନ୍ଧବିଶ୍ୱାସୀ |
skeptical	0	0	0	0	0	1	0	0	0	0	ସନ୍ଦେହଜନକ |
skepticism	0	0	0	0	0	0	0	0	0	0	ଅନ୍ଧବିଶ୍ୱାସ |
sketch	0	0	0	0	0	0	0	0	0	0	ସ୍କେଚ୍
sketchy	0	0	0	0	0	1	0	0	0	0	ସ୍କିଚି
skewed	1	1	0	0	0	1	0	0	0	0	skewed
skewer	0	0	0	0	0	0	0	0	0	0	skewer
ski	0	0	0	0	0	0	0	0	0	0	ସ୍କି
skid	1	0	0	1	0	1	0	1	0	0	ସ୍କିଡ୍
skiff	0	0	0	0	0	0	0	0	0	0	ସ୍କିଫ୍ |
skill	0	0	0	0	0	0	0	0	0	0	ଦକ୍ଷତା
skilled	0	0	0	0	0	0	1	0	0	0	କୁଶଳୀ
skillet	0	0	0	0	0	0	0	0	0	0	ସ୍କିଲେଟ୍ |
skillful	0	0	0	0	0	0	1	0	0	1	ଦକ୍ଷ
skim	0	0	0	0	0	0	0	0	0	0	ସ୍କିମ୍
skin	0	0	0	0	0	0	0	0	0	0	ଚର୍ମ
skinny	0	0	0	0	0	0	0	0	0	0	ପତଳା
skip	0	0	0	0	0	1	0	0	0	0	ଛାଡିଦିଅ |
skipper	0	0	0	0	0	0	0	0	0	0	ସ୍କିପର
skirmish	1	0	0	0	0	1	0	0	0	0	kir ଗଡା
skirt	0	0	0	0	0	0	0	0	0	0	ସ୍କର୍ଟ
skirting	0	0	0	0	0	0	0	0	0	0	ସ୍କର୍ଟିଂ
skirts	0	0	0	0	0	0	0	0	0	0	ସ୍କର୍ଟ
skit	0	0	0	0	0	0	0	0	0	0	ସ୍କିଟ୍ କରନ୍ତୁ |
skull	0	0	0	0	0	0	0	0	0	0	ଖପୁରୀ
skunk	0	0	0	0	0	0	0	0	0	0	ସ୍କଙ୍କ |
sky	0	0	0	0	0	0	1	0	0	0	ଆକାଶ
skyscraper	0	0	0	0	0	0	0	0	0	0	ଆକାଶ ଛୁଆ
slab	0	0	0	0	0	0	0	0	0	0	ସ୍ଲାବ୍
slack	0	0	0	0	0	1	0	0	0	0	ଅଳସୁଆ |
slag	0	0	0	0	0	1	0	0	0	0	ସ୍ଲାଗ୍
slam	1	0	0	1	0	1	0	0	1	0	ସ୍ଲାମ୍
slander	1	0	1	0	0	1	0	0	0	0	ନିନ୍ଦା
slanderous	0	0	0	0	0	1	0	0	0	0	ନିନ୍ଦା
slang	0	0	0	0	0	0	0	0	0	0	slang
slant	0	0	0	0	0	0	0	0	0	0	ସ୍ ant ଳ୍ପ
slap	1	0	0	0	0	1	0	0	1	0	ଚାପୁଡ଼ା
slash	1	0	0	0	0	0	0	0	0	0	ସ୍ଲାସ୍
slashes	0	0	0	0	0	0	0	0	0	0	ସ୍ଲାସ୍
slate	0	0	0	0	0	0	1	0	0	0	ସ୍ଲେଟ୍
slates	0	0	0	0	0	0	0	0	0	0	ସ୍ଲେଟଗୁଡିକ
slaughter	1	0	1	1	0	1	0	1	1	0	ହତ୍ୟା
slaughterhouse	1	0	1	1	0	1	0	1	0	0	ହତ୍ୟା
slaughtering	1	0	1	1	0	1	0	1	1	0	ବଧ
slave	1	0	0	1	0	1	0	1	0	0	ଦାସ
slavery	1	0	1	1	0	1	0	1	0	0	ଦାସତ୍ୱ
slay	1	0	0	0	0	1	0	0	0	0	ହତ୍ୟା
slayer	1	0	1	1	0	1	0	1	1	0	ହତ୍ୟାକାରୀ
sledge	0	0	0	0	0	0	0	0	0	0	ସ୍ଲେଜ୍
sleek	0	0	0	0	0	0	1	0	0	0	ହାଲୁକା
sleep	0	0	0	0	0	0	0	0	0	0	ଶୋଇବା
sleeper	0	0	0	0	0	0	0	0	0	0	ନିଦ୍ରା
sleeping	0	0	0	0	0	0	0	0	0	0	ଶୋଇବା
sleeplessness	0	0	0	0	0	0	0	0	0	0	ନିଦ୍ରାହୀନତା |
sleepy	0	0	0	0	0	0	0	0	0	0	ନିଦ୍ରା
sleet	0	0	0	0	0	1	0	0	0	0	ସ୍ଲିଟ୍
sleeve	0	0	0	0	0	0	0	0	0	0	ସ୍ଲିଭ
sleeveless	0	0	0	0	0	0	0	0	0	0	ସ୍ଲିଭଲେସ୍ |
sleigh	0	0	0	0	0	0	0	0	0	0	ସ୍ଲି
sleight	0	0	0	0	0	0	0	0	0	0	ହାଲୁକା
slender	0	0	0	0	0	0	1	0	0	0	ପତଳା
sleuth	0	0	0	0	0	0	0	0	0	0	ସ୍ଲୁଥ୍ |
slice	0	0	0	0	0	0	0	0	0	0	ସ୍ଲାଇସ୍ |
slick	0	0	0	0	0	0	0	0	0	0	ସ୍ଲିକ୍
slide	0	0	0	0	0	0	0	0	0	0	ସ୍ଲାଇଡ୍
sliding	0	0	0	0	0	0	0	0	0	0	ସ୍ଲାଇଡିଂ
slight	0	0	0	0	0	0	0	0	0	0	ସାମାନ୍ୟ
slightly	0	0	0	0	0	0	0	0	0	0	ସାମାନ୍ୟ
slim	0	0	0	0	0	0	1	0	0	0	ପତଳା
slime	0	0	1	0	0	0	0	0	0	0	ସ୍ଲିମ୍
slimy	0	0	1	0	0	1	0	0	0	0	ପତଳା
sling	0	0	0	0	0	0	0	0	0	0	ସ୍ଲିଙ୍ଗ
slink	0	0	0	0	0	1	0	0	0	0	ସ୍ଲିଙ୍କ୍
