English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Gujarati Word
retaliatory	1	0	0	0	0	1	0	0	0	0	પ્રતિશોધ
retard	0	0	1	1	0	1	0	1	0	0	મંદી
retardation	0	0	0	0	0	1	0	0	0	0	મંદતા
retention	0	0	0	0	0	0	1	0	0	0	રીટેન્શન
retentive	0	0	0	0	0	0	0	0	0	0	ધારણ કરનાર
reticent	0	0	0	1	0	1	0	0	0	0	નમ્ર
retina	0	0	0	0	0	0	0	0	0	0	રેટિના
retired	0	0	0	0	0	0	0	0	0	0	નિવૃત્ત
retirement	0	1	0	1	1	1	1	1	0	1	નિવૃત્તિ
retiring	0	0	0	0	0	0	0	0	0	0	નિવૃત્તિ
retold	0	0	0	0	0	0	0	0	0	0	ફરીથી કહ્યું
retort	0	0	0	0	0	1	0	0	0	0	જવાબ
retrace	0	0	0	0	0	0	0	0	0	0	રીટ્રેસ
retract	1	0	0	0	0	1	0	0	0	0	પાછું ખેંચવું
retraction	0	0	0	0	0	1	0	0	0	0	પાછું ખેંચવું
retrenchment	0	0	0	1	0	1	0	0	0	0	છટણી
retribution	1	0	0	1	0	1	0	1	0	0	બદલો
retrieval	0	0	0	0	0	0	0	0	0	0	પુનઃપ્રાપ્તિ
retrieve	0	0	0	0	0	0	0	0	0	0	પુનઃપ્રાપ્ત કરો
retriever	0	0	0	0	0	0	0	0	0	0	પુનઃપ્રાપ્તિ
retroactive	0	0	0	0	0	0	0	0	0	0	પૂર્વવર્તી
retrograde	0	0	0	0	0	1	0	0	0	0	પૂર્વવર્તી
retrospect	0	0	0	0	0	0	0	0	0	0	પૂર્વાવલોકન
retrospective	0	0	0	0	0	0	0	0	0	0	પૂર્વદર્શી
retrospectively	0	0	0	0	0	0	0	0	0	0	પૂર્વદર્શનપૂર્વક
return	0	0	0	0	0	0	0	0	0	0	પરત
reunion	0	1	0	0	0	0	1	0	0	1	પુનઃમિલન
reveal	0	0	0	0	0	0	0	0	0	0	ઉઘાડી
revel	0	0	0	0	1	0	1	0	0	0	આનંદ
revelation	0	0	0	0	0	0	0	0	0	0	સાક્ષાત્કાર
revels	0	0	0	0	1	0	1	0	0	0	આનંદ કરે છે
revenge	1	1	0	1	0	1	0	0	1	0	બદલો
revenue	0	0	0	0	0	0	0	0	0	0	આવક
reverberation	0	0	0	0	0	0	0	0	0	0	પ્રતિક્રમણ
revere	0	1	0	0	1	0	1	0	0	1	આદર
reverence	0	0	0	0	1	0	1	0	0	1	આદર
reverend	0	0	0	0	1	0	1	0	0	0	આદરણીય
reverent	0	0	0	0	0	0	0	0	0	0	આદરણીય
reverie	0	0	0	0	1	0	1	0	0	1	આનંદ
reversal	1	0	1	0	0	1	0	0	1	0	રિવર્સલ
reverse	0	0	0	0	0	0	0	0	0	0	વિપરીત
reversion	0	0	0	0	0	0	0	0	0	0	રિવર્ઝન
revert	0	0	0	0	0	0	0	0	0	0	પાછા ફરો
reverting	0	0	0	0	0	0	0	0	0	0	પાછા ફરવું
review	0	0	0	0	0	0	0	0	0	0	સમીક્ષા
reviewer	0	0	0	0	0	0	0	0	0	0	સમીક્ષક
revise	0	0	0	0	0	0	1	0	0	0	સુધારો
revision	0	0	0	0	0	0	0	0	0	0	પુનરાવર્તન
revisit	0	0	0	0	0	0	0	0	0	0	ફરી મુલાકાત
revival	0	1	0	0	1	0	1	0	0	1	પુનરુત્થાન
revive	0	1	0	0	0	1	1	0	0	0	પુનર્જીવિત કરવું
revocation	0	0	0	0	0	1	0	0	0	0	રદબાતલ
revoke	1	0	1	1	0	1	0	1	0	0	રદ કરવું
revolt	1	0	0	0	0	1	0	0	1	0	બળવો
revolting	1	0	1	1	0	1	0	0	0	0	બળવો
revolution	1	1	0	1	0	1	1	1	1	0	ક્રાંતિ
revolutionary	0	0	0	0	0	0	1	0	0	0	ક્રાંતિકારી
revolutionize	0	0	0	0	0	0	0	0	0	0	ક્રાંતિ કરવી
revolve	0	0	0	0	0	0	0	0	0	0	ફરવું
revolver	1	0	0	1	0	1	0	1	0	0	રિવોલ્વર
revulsion	1	0	1	1	0	1	0	0	0	0	બળવો
reward	0	1	0	0	1	0	1	0	1	1	પુરસ્કાર
rhetoric	0	0	0	0	0	0	0	0	0	0	રેટરિક
rhetorical	0	0	0	0	0	0	0	0	0	0	રેટરિકલ
rheumatism	1	0	0	1	0	1	0	1	0	0	સંધિવા
rhyme	0	0	0	0	0	0	0	0	0	0	કવિતા
rhyming	0	0	0	0	0	0	0	0	0	0	જોડકણાં
rhythm	0	0	0	0	0	0	1	0	0	0	લય
rhythmical	0	0	0	0	1	0	1	0	1	0	લયબદ્ધ
rib	0	0	0	0	0	0	0	0	0	0	પાંસળી
ribbed	0	0	0	0	0	0	0	0	0	0	પાંસળીવાળું
ribbon	1	1	0	0	1	0	1	0	0	0	રિબન
rice	0	0	0	0	0	0	0	0	0	0	ચોખા
riches	0	0	0	0	0	0	0	0	0	0	ધન
richness	0	0	0	0	0	0	1	0	0	0	સમૃદ્ધિ
rick	0	0	0	0	0	0	0	0	0	0	રિક
rickety	0	0	0	0	0	1	0	0	0	0	રિકેટી
rid	0	0	0	0	0	0	0	0	0	0	છુટકારો
riddance	0	0	0	0	0	0	0	0	0	0	મુક્તિ
riddle	0	0	0	0	0	0	0	0	1	0	કોયડો
riddled	0	0	0	0	0	1	0	0	0	0	કોયડાવાળું
ride	0	0	0	0	0	0	0	0	0	0	રાઇડ
rider	0	0	0	0	0	0	1	0	0	0	સવાર
ridge	0	0	0	0	0	0	0	0	0	0	રિજ
ridicule	1	0	1	0	0	1	0	1	0	0	ઉપહાસ
ridiculous	1	0	1	0	0	1	0	0	0	0	હાસ્યાસ્પદ
riding	0	0	0	0	0	0	0	0	0	0	સવારી
rife	0	0	0	0	0	1	0	0	0	0	પ્રચલિત
rifle	1	0	0	1	0	1	0	0	0	0	રાઈફલ
rifles	0	0	0	0	0	0	0	0	0	0	રાઇફલ્સ
rift	0	0	0	0	0	1	0	0	0	0	અણબનાવ
rig	0	0	0	0	0	0	0	0	0	0	બિલ્ડ
rigging	0	0	0	0	0	0	0	0	0	0	હેરાફેરી
righteous	0	0	0	0	0	0	1	0	0	0	ન્યાયી
rightful	0	0	0	0	0	0	1	0	0	0	યોગ્ય
rightly	0	0	0	0	0	0	1	0	0	0	યોગ્ય રીતે
rigid	0	0	0	0	0	1	0	0	0	0	કઠોર
rigidity	0	0	0	0	0	1	0	0	0	0	કઠોરતા
rigor	0	0	1	1	0	1	0	0	0	0	કઠોરતા
rigorous	0	0	0	0	0	1	0	0	0	0	સખત
rim	0	0	0	0	0	0	0	0	0	0	કિનાર
rind	0	0	0	0	0	0	0	0	0	0	છાલ
ring	0	0	0	0	0	0	0	0	0	0	રિંગ
ringer	1	0	0	0	0	1	0	0	0	0	રિંગર
ringing	0	0	0	0	0	0	0	0	0	0	રિંગિંગ
rink	0	0	0	0	0	0	0	0	0	0	રિંક
rinse	0	0	0	0	0	0	0	0	0	0	કોગળા
riot	1	0	0	1	0	1	0	0	0	0	હુલ્લડ
riotous	1	0	0	1	0	1	0	0	1	0	તોફાની
riparian	0	0	0	0	0	0	0	0	0	0	દરિયાઈ
ripe	0	0	0	0	0	0	1	0	0	0	પાકેલું
ripen	0	1	0	0	0	0	1	0	0	0	પાકવું
ripening	0	0	0	0	0	0	0	0	0	0	પાકવું
ripple	0	0	0	0	0	0	0	0	0	0	લહેર
rise	0	0	0	0	0	0	0	0	0	0	વધારો
rising	0	1	0	0	1	0	1	0	0	0	વધતું
risk	0	1	0	1	0	1	0	0	0	0	જોખમ
risky	0	1	0	1	0	1	0	0	0	0	જોખમી
rite	0	0	0	0	0	0	0	0	0	0	સંસ્કાર
ritual	0	0	0	0	0	0	0	0	0	0	ધાર્મિક વિધિ
ritualistic	0	0	0	0	0	0	0	0	0	0	ધાર્મિક
rival	0	0	0	0	0	0	0	0	0	0	હરીફ
rivalry	1	0	0	0	0	1	0	0	0	0	દુશ્મનાવટ
river	0	0	0	0	0	0	0	0	0	0	નદી
riverbank	0	0	0	0	0	0	0	0	0	0	નદી કિનારો
rivet	0	0	0	0	0	0	0	0	0	0	રિવેટ
riveted	0	0	0	0	0	0	0	0	0	0	riveted
riveting	0	0	0	0	0	0	1	0	0	0	રિવેટિંગ
road	0	0	0	0	0	0	0	0	0	0	માર્ગ
roads	0	0	0	0	0	0	0	0	0	0	રસ્તાઓ
roadster	0	0	0	0	1	0	1	0	0	1	રોડસ્ટર
roadway	0	0	0	0	0	0	0	0	0	0	માર્ગ
roam	0	0	0	0	0	0	0	0	0	0	ભટકવું
roar	0	0	0	0	0	0	0	0	0	0	ગર્જના
roast	0	0	0	0	0	0	0	0	0	0	શેકવું
rob	1	0	1	1	0	1	0	1	0	0	લૂંટ
robber	0	0	1	1	0	1	0	0	0	0	લૂંટારા
robbery	1	0	1	1	0	1	0	1	0	0	લૂંટ
robe	0	0	0	0	0	0	0	0	0	0	ઝભ્ભો
robot	0	0	0	0	0	0	0	0	0	0	રોબોટ
robotics	0	0	0	0	0	0	0	0	0	0	રોબોટિક્સ
robust	0	0	0	0	0	0	1	0	0	0	મજબુત
roc	0	0	0	0	0	0	0	0	0	0	roc
rock	0	0	0	0	0	0	1	0	0	0	ખડક
rocket	1	0	0	0	0	0	0	0	0	0	રોકેટ
rocks	0	0	0	0	0	0	0	0	0	0	ખડકો
rod	0	0	0	1	0	0	1	0	0	1	લાકડી
roe	0	0	0	0	0	0	0	0	0	0	રો
rogue	0	0	1	0	0	1	0	0	0	0	બદમાશ
role	0	0	0	0	0	0	0	0	0	0	ભૂમિકા
roll	0	0	0	0	0	0	0	0	0	0	રોલ
roller	0	0	0	0	0	0	0	0	0	0	રોલર
rollers	0	0	0	0	0	0	0	0	0	0	રોલોરો
rollicking	0	0	0	0	1	0	1	0	0	0	રોલિંગ
rolling	0	0	0	0	0	0	0	0	0	0	રોલિંગ
romance	0	1	0	1	1	0	1	1	1	1	રોમાંસ
romantic	0	1	0	0	1	0	1	0	0	1	રોમેન્ટિક
romanticism	0	0	0	0	1	0	1	0	0	0	રોમેન્ટિકવાદ
romp	0	0	0	0	1	0	1	0	0	0	રમવું
roof	0	0	0	0	0	0	0	0	0	0	છાપરું
rook	1	0	1	0	0	1	0	0	0	0	રુક
room	0	0	0	0	0	0	0	0	0	0	ઓરડો
roomy	0	0	0	0	0	0	0	0	0	0	મોકળાશવાળું
roost	0	0	0	0	0	0	0	0	0	0	કૂકડો
rooster	0	0	0	0	0	0	0	0	0	0	કૂકડો
root	0	0	0	0	0	0	0	0	0	0	મૂળ
rooted	0	0	0	0	0	0	1	0	0	1	મૂળ
rope	0	0	0	0	0	0	0	0	0	0	દોરડું
rosary	0	0	0	0	0	0	0	0	0	0	ગુલાબવાડી
rose	0	0	0	0	0	0	0	0	0	0	ગુલાબ
rosemary	0	0	0	0	0	0	0	0	0	0	રોઝમેરી
rosette	0	0	0	0	0	0	0	0	0	0	રોઝેટ
roster	0	0	0	0	0	0	0	0	0	0	રોસ્ટર
rosy	0	0	0	0	0	0	1	0	0	0	ગુલાબી
rot	0	0	1	1	0	1	0	1	0	0	સડો
rota	0	0	0	0	0	0	1	0	0	1	રોટા
rotary	0	0	0	0	0	0	0	0	0	0	રોટરી
rotate	0	0	0	0	0	0	0	0	0	0	ફેરવો
rotation	0	0	0	0	0	0	0	0	0	0	પરિભ્રમણ
rote	0	0	0	0	0	0	0	0	0	0	રોટ
rotor	0	0	0	0	0	0	0	0	0	0	રોટર
rotting	0	0	1	0	0	1	0	0	0	0	સડો
rouge	0	0	0	0	0	0	0	0	0	0	રગ
rough	0	0	0	0	0	0	0	0	0	0	રફ
roughly	0	0	0	0	0	0	0	0	0	0	આશરે
roughness	0	0	0	0	0	1	0	0	0	0	ખરબચડી
roulette	0	1	0	0	0	0	0	0	0	0	ખીલા પર ફરતા ટેબલ પર રમાતી એક જુગારની રમત
round	0	0	0	0	0	0	0	0	0	0	ગોળાકાર
roundabout	0	0	0	0	0	0	0	0	0	0	ગોળાકાર
rounded	0	0	0	0	0	0	0	0	0	0	ગોળાકાર
roundup	0	0	0	0	0	0	0	0	0	0	રાઉન્ડઅપ
rouse	0	0	0	0	0	0	0	0	0	0	જાગવું
rouser	0	0	0	0	0	0	0	0	0	0	રાઉઝર
rousing	0	0	0	0	0	0	0	0	0	0	ઉત્સાહિત
rout	0	0	0	0	0	1	0	0	0	0	રાઉટ
route	0	0	0	0	0	0	0	0	0	0	માર્ગ
routine	0	0	0	0	0	0	1	0	0	1	નિયમિત
rover	0	0	0	0	0	0	0	0	0	0	રોવર
roving	0	0	0	0	0	0	0	0	0	0	ફરવું
row	1	0	0	0	0	1	0	0	0	0	પંક્તિ
rowdy	0	0	0	0	0	1	0	0	0	0	તોફાની
royal	0	0	0	0	0	0	0	0	0	0	શાહી
royalty	0	0	0	0	0	0	1	0	0	0	રોયલ્ટી
rub	0	0	0	0	0	0	0	0	0	0	ઘસવું
rubber	0	0	0	0	0	0	0	0	0	0	રબર
rubbers	0	0	0	0	0	0	0	0	0	0	રબર
rubbing	0	0	0	0	0	0	0	0	0	0	ઘસતાં
rubbish	0	0	1	0	0	1	0	0	0	0	કચરો
rubble	0	0	0	1	0	1	0	1	0	0	કાટમાળ
rubric	0	0	0	0	0	0	1	0	0	0	રૂબ્રિક
ruby	0	0	0	0	0	0	0	0	0	0	રૂબી
rudder	0	0	0	0	0	0	0	0	0	0	સુકાન
ruddy	0	0	0	0	0	0	0	0	0	0	રડી
rudimentary	0	0	0	0	0	0	0	0	0	0	પ્રાથમિક
rudiments	0	0	0	0	0	0	0	0	0	0	રૂડીમેન્ટ્સ
rue	0	0	0	0	0	1	0	1	0	0	રુ
ruff	0	0	0	0	0	0	0	0	0	0	રફ
ruffle	0	0	0	0	0	1	0	0	0	0	રફલ
rug	0	0	0	0	0	0	0	0	0	0	ગાદલું
rugged	0	0	0	0	0	1	0	0	0	0	કઠોર
ruin	0	0	0	1	0	1	0	1	0	0	વિનાશ
ruined	1	0	1	1	0	1	0	1	0	0	બરબાદ
ruinous	1	0	1	1	0	1	0	1	0	0	વિનાશકારી
ruins	0	0	0	0	0	0	0	0	0	0	ખંડેર
rule	0	0	0	1	0	0	0	0	0	1	નિયમ
ruler	0	0	0	0	0	0	0	0	0	0	શાસક
ruling	0	0	0	0	0	0	0	0	0	0	શાસન
rum	0	0	0	0	0	0	0	0	0	0	રમ
rumble	0	0	0	0	0	0	0	0	0	0	ગડગડાટ
rummage	0	0	0	0	0	0	0	0	0	0	રમઝટ
rumor	0	0	0	0	0	1	0	1	0	0	અફવા
rumored	0	0	0	0	0	0	0	0	0	0	અફવા
rump	0	0	0	0	0	0	0	0	0	0	રમ્પ
runaway	0	0	0	0	0	1	0	1	0	0	ભાગી જાઓ
runes	0	0	0	0	0	0	0	0	0	0	રુન્સ
rung	0	0	0	0	0	0	0	0	0	0	ડંકો
runner	0	0	0	0	0	0	0	0	0	0	દોડવીર
running	0	0	0	0	0	0	0	0	0	0	દોડવું
runway	0	0	0	0	0	0	0	0	0	0	રનવે
rupture	0	0	0	1	0	1	0	1	1	0	ફાટવું
rural	0	0	0	0	0	0	0	0	0	0	ગ્રામીણ
ruse	0	0	0	0	0	1	0	0	0	0	ચાલાકી
rush	0	0	0	0	0	0	0	0	0	0	ધસારો
rust	0	0	0	0	0	1	0	0	0	0	કાટ
rustic	0	0	0	0	0	0	0	0	0	0	ગામઠી
rustle	0	0	0	0	0	0	0	0	0	0	ખડખડાટ
rusty	0	0	0	0	0	1	0	0	0	0	કાટવાળું
rut	0	0	0	0	0	0	0	0	0	0	રટ
ruth	0	0	0	0	0	0	1	0	0	0	રૂથ
ruthless	1	0	1	1	0	1	0	0	0	0	નિર્દય
rye	0	0	0	0	0	0	0	0	0	0	રાઈ
saber	1	0	0	1	0	1	0	0	0	0	સાબર
sable	0	0	0	0	0	0	0	0	0	0	સેબલ
sabotage	1	0	1	1	0	1	0	1	1	0	તોડફોડ
sac	0	0	0	0	0	0	0	0	0	0	કોથળી
sack	0	0	0	0	0	0	0	0	0	0	કોથળો
sacrament	0	0	0	0	0	0	0	0	0	0	સંસ્કાર
sacred	0	0	0	0	0	0	0	0	0	0	પવિત્ર
sacrifices	0	0	1	1	0	1	0	1	0	0	બલિદાન
saddle	0	0	0	0	0	0	0	0	0	0	કાઠી
sadly	0	0	0	0	0	1	0	1	0	0	દુર્ભાગ્યે
sadness	0	0	0	0	0	1	0	1	0	1	ઉદાસી
safe	0	0	0	0	1	0	1	0	0	1	સલામત
safeguard	0	0	0	0	0	0	1	0	0	1	રક્ષણ
safekeeping	0	0	0	0	0	0	0	0	0	1	સલામતી
safety	0	0	0	0	0	0	0	0	0	0	સલામતી
saffron	0	0	0	0	0	0	0	0	0	0	કેસર
sag	0	0	0	1	0	1	0	0	0	0	નમી
saga	0	0	0	0	0	0	0	0	0	0	ગાથા
sage	0	0	0	0	0	0	1	0	0	1	ઋષિ
sail	0	0	0	0	0	0	0	0	0	0	વહાણ
sailing	0	0	0	0	0	0	0	0	0	0	સઢવાળી
sailor	0	0	0	0	0	0	0	0	0	0	નાવિક
saint	0	1	0	0	1	0	1	0	1	1	સંત
saintly	0	1	0	0	1	0	1	0	1	1	સંત
salad	0	0	0	0	0	0	0	0	0	0	કચુંબર
salamander	0	0	0	0	0	0	0	0	0	0	સલામન્ડર
salary	0	1	0	0	1	0	1	0	0	1	પગાર
sale	0	0	0	0	0	0	0	0	0	0	વેચાણ
salesman	0	0	0	0	0	0	0	0	0	0	સેલ્સમેન
salient	0	0	0	0	0	0	1	0	0	0	નોંધપાત્ર
saline	0	0	0	0	0	0	0	0	0	0	ખારા
saliva	0	1	0	0	0	0	0	0	0	0	લાળ
sally	0	0	0	0	0	0	0	0	1	0	સેલી
salon	0	0	0	0	0	0	0	0	0	0	સલૂન
saloon	1	0	0	0	0	0	0	0	0	0	સલૂન
salt	0	0	0	0	0	0	0	0	0	0	મીઠું
salty	0	0	0	0	0	0	0	0	0	0	ખારું
salutary	0	0	0	0	1	0	1	0	0	1	વંદનીય
salutation	0	0	0	0	0	0	0	0	0	0	નમસ્કાર
salute	0	0	0	0	1	0	1	0	0	0	સલામ
salvage	0	0	0	0	0	0	0	0	0	0	બચાવ
salvation	0	1	0	0	1	0	1	0	0	1	મુક્તિ
salve	0	0	0	0	0	0	1	0	0	0	ક્ષાર
samba	0	0	0	0	0	0	0	0	0	0	સામ્બા
sameness	0	0	0	0	0	0	0	0	0	0	સમાનતા
samurai	0	0	0	1	0	0	1	0	0	0	સમુરાઇ
sanctification	0	0	0	0	1	0	1	0	0	1	પવિત્રીકરણ
sanctified	0	0	0	0	0	0	0	0	0	0	પવિત્ર
sanctify	0	1	0	0	1	0	1	1	1	1	પવિત્ર કરવું
sanction	0	0	0	0	0	0	0	0	0	0	મંજૂરી
sanctioned	0	0	0	0	0	0	0	0	0	0	મંજૂર
sanctity	0	0	0	0	0	0	0	0	0	0	પવિત્રતા
sanctuary	0	1	0	0	1	0	1	0	0	1	અભયારણ્ય
sand	0	0	0	0	0	0	0	0	0	0	રેતી
sandal	0	0	0	0	0	0	0	0	0	0	સેન્ડલ
sander	0	0	0	0	0	0	0	0	0	0	સેન્ડર
sands	0	0	0	0	0	0	0	0	0	0	રેતી
sandy	0	0	0	0	0	0	0	0	0	0	રેતાળ
sane	0	0	0	0	0	0	0	0	0	0	સમજદાર
sanguine	0	0	0	0	0	0	1	0	0	0	સાનુકૂળ
sanitary	0	0	0	0	0	0	1	0	0	0	સ્વચ્છતા
sanity	0	0	0	0	0	0	0	0	0	0	વિવેક
sans	0	0	0	0	0	0	0	0	0	0	વગર
sap	0	0	0	0	0	1	0	1	0	0	રસ
sapphire	0	0	0	0	0	0	0	0	0	0	નીલમ
sappy	0	0	0	0	0	0	0	0	0	1	રસદાર
sarcasm	1	0	1	0	0	1	0	1	0	0	કટાક્ષ
sarcoma	0	0	0	1	0	1	0	1	0	0	સાર્કોમા
sardonic	0	0	0	0	0	1	0	0	0	0	સાર્દોનિક
sash	0	0	0	0	0	0	0	0	0	0	સૅશ
satanic	1	0	0	0	0	1	0	0	0	0	શેતાની
satchel	0	0	0	0	0	0	0	0	0	0	થેલી
sate	0	0	0	0	0	0	0	0	0	0	બેસવું
satellite	0	0	0	0	0	0	0	0	0	0	ઉપગ્રહ
satin	0	0	0	0	0	0	1	0	0	0	સાટિન
satire	0	0	0	0	0	0	0	0	0	0	વ્યંગ
satirical	0	0	0	0	0	0	0	0	0	0	વ્યંગાત્મક
satisfaction	0	0	0	0	0	0	0	0	0	0	સંતોષ
satisfactorily	0	0	0	0	0	0	1	0	0	0	સંતોષકારક રીતે
satisfied	0	0	0	0	1	0	1	0	0	0	સંતુષ્ટ
saturate	0	0	0	0	0	0	0	0	0	0	સંતૃપ્ત કરવું
saturated	0	0	1	0	0	1	0	0	0	0	સંતૃપ્ત
saturation	0	0	0	0	0	0	0	0	0	0	સંતૃપ્તિ
sauce	0	0	0	0	0	0	0	0	0	0	ચટણી
saucepan	0	0	0	0	0	0	0	0	0	0	શાક વઘારવાનું તપેલું
saucer	0	0	0	0	0	0	0	0	0	0	રકાબી
saucy	0	0	0	0	0	0	0	0	0	0	ચટપટી
sauerkraut	0	0	0	0	0	0	0	0	0	0	સાર્વક્રાઉટ
sauna	0	0	0	0	0	0	0	0	0	0	sauna
savage	1	0	0	1	0	1	0	0	0	0	ક્રૂર
savagery	1	0	0	1	0	1	0	0	0	0	ક્રૂરતા
savanna	0	0	0	0	0	0	0	0	0	0	સવાન્ના
save	0	0	0	0	1	0	1	0	0	1	સાચવો
saving	0	0	0	0	0	0	0	0	0	0	બચત
savings	0	0	0	0	0	0	1	0	0	0	બચત
savor	0	1	1	0	1	0	1	1	0	1	સ્વાદ
savory	0	0	0	0	0	0	1	0	0	0	સ્વાદિષ્ટ
savvy	0	0	0	0	0	0	1	0	0	0	સમજદાર
sawdust	0	0	0	0	0	0	0	0	0	0	લાકડાંઈ નો વહેર
sax	0	0	0	0	0	0	0	0	0	0	સેક્સ
saxophone	0	0	0	0	0	0	0	0	0	0	સેક્સોફોન
scab	0	0	0	0	0	1	0	0	0	0	સ્કેબ
scabbard	0	0	0	0	0	0	0	0	0	0	સ્કેબાર્ડ
scaffold	0	0	0	1	0	1	0	0	0	0	પાલખ
scaffolding	0	0	0	0	0	0	0	0	0	0	પાલખ
scale	0	0	0	0	0	0	0	0	0	0	સ્કેલ
scales	0	0	0	0	0	0	0	0	0	0	ભીંગડા
scallop	0	0	0	0	0	0	0	0	0	0	સ્કૉલપ
scalp	0	0	0	0	0	0	0	0	0	0	ખોપરી ઉપરની ચામડી
scalpel	0	0	0	1	0	1	0	0	0	0	શસ્ત્રવૈધની નાની છરી
scaly	0	0	0	0	0	1	0	0	0	0	ભીંગડાંવાળું કે જેવું
scan	0	0	0	0	0	0	0	0	0	0	સ્કેન
scandal	0	0	0	1	0	1	0	0	0	0	કૌભાંડ
scandalous	1	0	0	0	0	1	0	0	0	0	નિંદાત્મક
scanty	0	0	0	0	0	1	0	0	0	0	અલ્પ
scape	0	0	0	0	0	0	0	0	0	0	સ્કેપ
scapegoat	1	0	0	1	0	1	0	0	0	0	બલિનો બકરો
scar	1	0	1	1	0	1	0	1	0	0	ડાઘ
scarab	0	0	0	0	0	0	0	0	0	0	સ્કારબ
scarce	0	0	0	1	0	1	0	1	0	0	દુર્લભ
scarcely	0	0	0	0	0	1	0	1	0	0	ભાગ્યે જ
scarcity	1	0	0	1	0	1	0	1	0	0	અછત
scare	1	1	0	1	0	1	0	0	1	0	બીક
scarecrow	0	0	0	1	0	1	1	0	0	0	સ્કેરક્રો
scarf	0	0	0	0	0	0	0	0	0	0	સ્કાર્ફ
scarlet	0	0	0	0	0	0	0	0	0	0	લાલચટક
scatter	0	0	0	0	0	0	0	0	0	0	છૂટાછવાયા
scattered	0	0	0	0	0	0	0	0	0	0	વેરવિખેર
scattering	0	0	0	0	0	0	0	0	0	0	છૂટાછવાયા
scavenger	0	0	0	0	0	1	0	0	0	0	સફાઈ કામદાર
scene	0	0	0	0	0	0	0	0	0	0	દ્રશ્ય
scenery	0	0	0	0	0	0	0	0	0	0	દૃશ્યાવલિ
scenic	0	0	0	0	0	0	0	0	0	0	મનોહર
scent	0	0	0	0	0	0	0	0	0	0	સુગંધ
sceptical	0	0	0	0	0	0	0	0	0	1	શંકાસ્પદ
scepticism	0	0	0	0	0	0	0	0	0	0	સંશયવાદ
schematic	0	0	0	0	0	0	0	0	0	0	યોજનાકીય
scheme	0	0	0	0	0	1	0	0	0	0	યોજના
schism	1	0	0	0	0	1	0	0	0	0	મતભેદ
schizophrenia	1	0	1	1	0	1	0	1	0	0	પાગલ
scholar	0	0	0	0	0	0	1	0	0	0	વિદ્વાન
scholarly	0	0	0	0	0	0	0	0	0	0	વિદ્વતાપૂર્ણ
scholarship	0	0	0	0	1	0	1	0	0	0	શિષ્યવૃત્તિ
school	0	0	0	0	0	0	0	0	0	1	શાળા
schoolboy	0	0	0	0	0	0	0	0	0	0	શાળાનો છોકરો
schooling	0	0	0	0	0	0	0	0	0	0	શાળાકીય શિક્ષણ
schoolmaster	0	0	0	0	0	0	0	0	0	0	શાળાના શિક્ષક
schooner	0	0	0	0	0	0	0	0	0	0	સ્કૂનર
sciatica	0	0	0	0	0	1	0	0	0	0	ગૃધ્રસી
science	0	0	0	0	0	0	0	0	0	0	વિજ્ઞાન
scientific	0	0	0	0	0	0	1	0	0	1	વૈજ્ઞાનિક
scientist	0	1	0	0	0	0	1	0	0	1	વૈજ્ઞાનિક
scintilla	0	0	0	0	0	0	1	0	0	0	સિન્ટિલા
scintillation	0	0	0	0	0	0	0	0	0	0	સિંટિલેશન
scintillator	0	0	0	0	0	0	0	0	0	0	સિન્ટિલેટર
scion	0	0	0	0	0	0	0	0	0	0	વંશજ
scissors	0	0	0	0	0	0	0	0	0	0	કાતર
scoff	1	0	1	0	0	1	0	0	0	0	ઉપહાસ
scold	1	0	1	1	0	1	0	1	0	0	ઠપકો
scolding	1	0	0	0	0	1	0	0	0	0	નિંદા
scoop	0	0	0	0	0	0	0	0	0	0	સ્કૂપ
scope	0	0	0	0	0	0	0	0	0	0	અવકાશ
scorching	1	0	0	0	0	1	0	0	0	0	સળગતું
score	0	1	0	0	1	0	1	0	1	0	સ્કોર
scores	0	0	0	0	0	0	0	0	0	0	સ્કોર્સ
scorn	1	0	0	0	0	1	0	0	0	0	તિરસ્કાર
scorpion	1	0	1	1	0	1	0	0	1	0	વીંછી
scotch	0	0	0	0	0	1	0	0	0	0	સ્કોચ
scoundrel	1	0	1	1	0	1	0	0	0	1	બદમાશ
scour	0	0	0	0	0	0	0	0	0	0	ખંજવાળ
scourge	1	0	0	1	0	1	0	1	0	0	શાપ
scout	0	0	0	0	0	0	0	0	0	0	સ્કાઉટ
scrabble	0	0	0	0	0	0	0	0	0	0	સ્ક્રેબલ
scramble	0	0	0	0	0	0	0	0	0	0	રખડવું
scrambling	0	0	0	0	0	1	0	0	0	0	રખડવું
scrape	0	0	0	0	0	0	0	0	0	0	ઉઝરડા
scrapie	1	0	0	1	0	1	0	1	0	0	સ્ક્રેપી
scraping	0	0	0	0	0	0	0	0	0	0	સ્ક્રેપિંગ
scratch	0	0	0	0	0	0	0	0	0	0	શરૂઆતથી
scream	1	0	1	1	0	1	0	0	1	0	ચીસો
screaming	1	0	1	1	0	1	0	0	0	0	ચીસો
screech	0	0	0	1	0	1	0	0	1	0	ચીસો
screen	0	0	0	0	0	0	0	0	0	0	સ્ક્રીન
screwdriver	0	0	0	0	0	0	0	0	0	0	સ્ક્રુડ્રાઈવર
screwed	1	0	0	0	0	1	0	0	0	0	ખરાબ
