English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Ukrainian Word
refit	0	0	0	0	0	0	0	0	0	0	ремонтувати
reflect	0	0	0	0	0	0	0	0	0	0	відображати
reflecting	0	0	0	0	0	0	0	0	0	0	відображаючи
reflection	0	0	0	0	0	0	0	0	0	0	рефлексія
reflective	0	0	0	0	0	0	0	0	0	0	світловідбиваючий
reflector	0	0	0	0	0	0	0	0	0	0	рефлектор
reflex	0	0	0	0	0	0	0	0	1	0	рефлекс
reflux	0	0	1	0	0	1	0	0	0	0	рефлюкс
reform	0	0	0	0	0	0	1	0	0	0	реформа
reformation	0	0	0	0	0	0	1	0	0	0	реформування
reformer	0	0	0	0	0	0	1	0	0	0	реформатор
refraction	0	0	0	0	0	0	0	0	0	0	заломлення
refractor	0	0	0	0	0	0	0	0	0	0	рефрактор
refractory	0	0	0	0	0	1	0	0	0	0	тугоплавкий
refrain	0	0	0	0	0	0	0	0	0	0	рефрен
refraining	0	0	0	0	0	0	0	0	0	0	утримуючись
refreshing	0	0	0	0	0	0	1	0	0	0	освіжаючий
refrigerate	0	0	0	0	0	0	0	0	0	0	поставити в холодильник
refrigeration	0	0	0	0	0	0	0	0	0	0	охолодження
refrigerator	0	0	0	0	0	0	0	0	0	0	холодильник
refuge	0	0	0	0	0	0	0	0	0	0	притулок
refugee	0	0	0	0	0	0	0	1	0	0	біженець
refund	0	0	0	0	0	0	0	0	0	0	відшкодування
refurbish	0	0	0	0	0	0	1	0	0	0	відремонтувати
refusal	0	0	0	0	0	1	0	0	0	0	відмова
refuse	0	0	0	0	0	1	0	0	0	0	відмовити
refused	0	0	0	0	0	1	0	1	0	0	відмовився
refusing	0	0	0	0	0	0	0	0	0	0	відмовляючись
refutation	0	0	0	1	0	0	0	0	0	0	спростування
refute	0	0	0	0	0	0	0	0	0	0	спростовувати
regain	0	0	0	0	0	0	0	0	0	0	відновити
regal	0	0	0	0	0	0	1	0	0	1	королівський
regalia	0	0	0	0	0	0	0	0	0	0	регалії
regatta	0	1	0	0	0	0	0	0	0	0	регата
regency	0	0	0	0	0	0	0	0	0	0	регентство
regenerate	0	0	0	0	0	0	0	0	0	0	регенерувати
regeneration	0	0	0	0	0	0	0	0	0	0	регенерація
regent	0	0	0	0	0	0	1	0	0	1	регент
regime	0	0	0	0	0	0	0	0	0	0	режим
regimen	0	0	0	0	0	0	0	0	0	0	режим
regiment	0	0	0	1	0	0	0	0	0	0	полк
region	0	0	0	0	0	0	0	0	0	0	область
regional	0	0	0	0	0	0	0	0	0	0	регіональний
regionalism	0	0	0	0	0	0	0	0	0	0	регіоналізм
register	0	0	0	0	0	0	0	0	0	0	зареєструватися
registrar	0	0	0	0	0	0	0	0	0	0	реєстратор
registration	0	0	0	0	0	0	0	0	0	0	реєстрація
registry	0	0	0	0	0	0	0	0	0	1	реєстр
regress	0	0	0	0	0	1	0	0	0	0	регрес
regression	0	0	0	0	0	1	0	0	0	0	регресія
regressive	0	0	0	0	0	1	1	0	0	0	регресивний
regret	0	0	0	0	0	1	0	1	0	0	жаль
regrettable	0	0	0	0	0	1	0	1	0	0	прикро
regretted	0	0	0	0	0	1	0	1	0	0	пошкодував
regretting	0	0	0	0	0	1	0	1	0	0	шкодуючи
regular	0	0	0	0	0	0	0	0	0	0	регулярний
regularity	0	1	0	0	0	0	1	0	0	1	регулярність
regulars	0	0	0	0	0	0	0	0	0	0	завсідники
regulate	0	0	0	0	0	0	1	0	0	0	регулювати
regulated	0	0	0	0	0	0	0	0	0	0	регульовані
regulation	0	0	0	0	0	0	0	0	0	0	регулювання
regulatory	0	0	0	1	0	1	0	0	0	0	нормативний
regurgitation	0	0	1	0	0	0	0	0	0	0	регургітація
rehabilitate	0	0	0	0	0	0	1	0	0	0	реабілітувати
rehabilitation	0	1	0	0	0	0	1	0	0	0	реабілітація
rehearsal	0	0	0	0	0	0	0	0	0	0	репетиція
reign	0	0	0	0	0	0	0	0	0	0	правління
reimburse	0	0	0	0	0	0	1	0	0	0	відшкодувати
reimbursement	0	0	0	0	0	0	1	0	0	1	відшкодування
rein	0	0	0	0	0	1	0	0	0	0	поводи
reindeer	0	0	0	0	0	0	0	0	0	0	північний олень
reinforce	0	0	0	0	0	0	0	0	0	0	зміцнювати
reinforcement	0	0	0	0	0	0	1	0	0	1	армування
reinforcements	0	0	0	0	0	0	0	0	0	1	підкріплення
reins	0	0	0	0	0	0	0	0	0	0	поводи
reinstall	0	0	0	0	0	0	0	0	0	0	перевстановити
reinstate	0	0	0	0	0	0	1	0	0	0	відновити
reinstatement	0	0	0	0	0	0	0	0	0	0	поновлення на роботі
reinvest	0	0	0	0	0	0	0	0	0	0	реінвестувати
reinvestment	0	0	0	0	0	0	0	0	0	0	реінвестування
reiterate	0	0	0	0	0	0	0	0	0	0	повторити
reject	1	0	0	1	0	1	0	1	0	0	відхилити
rejected	0	0	0	0	0	1	0	0	0	0	відхилено
rejection	1	0	1	1	0	1	0	1	0	0	відмова
rejects	1	0	0	1	0	1	0	1	0	0	відхиляє
rejoice	0	1	0	0	1	0	1	0	1	1	радіти
rejoicing	0	1	0	0	1	0	1	0	1	0	радіючи
rejoin	0	0	0	0	0	0	0	0	0	0	знову приєднатися
rejuvenate	0	0	0	0	0	0	1	0	0	0	омолодити
rejuvenated	0	0	0	0	0	0	1	0	0	0	помолодшав
rekindle	0	1	0	1	1	1	1	0	1	0	запалити знову
relapse	0	0	0	1	0	1	0	1	0	0	рецидив
relate	0	0	0	0	0	0	0	0	0	0	стосуватися
related	0	0	0	0	0	0	0	0	0	1	пов'язані
relation	0	0	0	0	0	0	0	0	0	0	відношення
relationship	0	0	0	0	0	0	0	0	0	0	відносини
relative	0	0	0	0	0	0	0	0	0	1	відносний
relativity	0	0	0	0	0	0	0	0	0	0	відносність
relaxant	0	0	0	0	0	0	0	0	0	0	релаксант
relaxation	0	0	0	0	0	0	1	0	0	0	розслаблення
relaxed	0	0	0	0	0	0	0	0	0	0	розслаблений
relay	0	0	0	0	0	0	0	0	0	0	реле
release	0	0	0	0	0	0	0	0	0	0	реліз
released	0	0	0	0	0	0	0	0	0	0	звільнений
relegation	0	0	0	0	0	1	0	0	0	0	пониження
relevancy	0	0	0	0	0	0	0	0	0	0	релевантність
relevant	0	0	0	0	0	0	1	0	0	1	актуальні
reliability	0	0	0	0	0	0	1	0	0	1	надійність
reliable	0	0	0	0	0	0	1	0	0	1	надійний
reliance	0	0	0	0	0	0	1	0	0	1	опора
relic	0	0	0	0	0	0	0	0	0	0	реліквія
relics	0	0	0	0	0	0	0	1	0	0	реліквії
relief	0	0	0	0	0	0	1	0	0	0	полегшення
relieving	0	0	0	0	0	0	1	0	0	0	полегшує
religion	0	0	0	0	0	0	0	0	0	1	релігія
religious	0	0	0	0	0	0	0	0	0	0	релігійний
relinquish	0	0	0	0	0	1	0	0	0	0	відмовлятися
relish	0	0	0	0	0	0	0	0	0	0	смакувати
reluctance	0	0	0	0	0	0	0	0	0	0	небажання
reluctant	0	0	0	1	0	1	0	0	0	0	неохоче
remainder	0	0	0	0	0	0	0	0	0	0	залишок
remaining	0	0	0	0	0	0	0	0	0	0	залишилося
remains	0	0	1	1	0	1	1	0	0	1	залишається
remake	0	0	0	0	0	0	1	0	0	0	ремейк
remand	1	0	0	0	0	1	0	0	0	0	запобіжний захід
remark	0	0	0	0	0	0	0	0	0	0	зауваження
remarkable	0	0	0	0	1	0	1	0	1	1	чудовий
remarkably	0	0	0	0	0	0	1	0	0	0	чудово
remedial	0	0	0	0	0	1	0	0	0	0	виправний
remedy	0	1	0	0	1	0	1	0	0	1	засіб правового захисту
remember	0	0	0	0	0	0	0	0	0	0	запам'ятати
remembered	0	0	0	0	0	0	0	0	0	0	запам'ятав
remembering	0	0	0	0	0	0	0	0	0	0	пам'ятаючи
remembrance	0	0	0	0	0	0	0	0	0	0	пам'ять
remind	0	0	0	0	0	0	0	0	0	0	нагадати
reminder	0	0	0	0	0	0	0	0	0	0	нагадування
remiss	1	0	1	0	0	1	0	1	0	0	недопустимість
remission	0	0	0	0	0	0	1	0	0	0	ремісія
remit	0	0	0	0	0	0	0	0	0	0	реміт
remittance	0	0	0	0	0	0	0	0	0	0	грошовий переказ
remnant	0	0	0	0	0	0	0	0	0	0	залишок
remodel	0	0	0	0	0	0	1	0	0	0	реконструювати
remorse	0	0	0	0	0	1	0	1	0	0	каяття
remote	0	0	0	0	0	0	0	0	0	0	дистанційний
remoteness	0	0	0	0	0	0	0	0	0	0	віддаленість
removal	0	0	0	0	0	1	0	0	0	0	видалення
remove	1	0	0	1	0	1	0	1	0	0	видалити
remuneration	0	0	0	0	0	0	0	0	0	0	винагорода
renaissance	0	0	0	0	0	0	1	0	0	0	ренесанс
rencontre	0	0	0	0	0	1	0	0	0	0	rencontre
rend	0	0	0	0	0	1	0	0	0	0	розірвати
render	0	0	0	0	0	0	1	0	0	0	рендерити
rendering	0	0	0	0	0	0	0	0	0	0	візуалізація
rendezvous	0	0	0	0	0	0	0	0	0	0	рандеву
rendition	0	0	0	0	0	0	0	0	0	0	відтворення
renegade	1	0	0	0	0	1	0	0	0	0	ренегат
renewal	0	0	0	0	0	0	1	0	0	0	поновлення
renounce	1	0	0	0	0	1	0	0	0	0	відмовлятися
renovate	0	1	0	0	0	0	1	0	0	0	ремонтувати
renovated	0	0	0	0	0	0	0	0	0	0	відремонтовано
renovation	0	1	0	0	1	0	1	0	0	0	ремонт
renown	0	0	0	0	0	0	1	0	0	0	відомість
renowned	0	0	0	0	0	0	1	0	0	0	відомий
rent	0	0	0	0	0	0	0	0	0	0	орендна плата
rental	0	0	0	0	0	0	0	0	0	0	прокат
renter	0	0	0	0	0	0	0	0	0	0	орендар
renunciation	0	0	0	0	0	1	0	0	0	0	зречення
reorganization	0	0	0	0	0	0	0	0	0	0	реорганізація
reorganize	0	0	0	0	0	0	1	0	0	0	реорганізувати
repair	0	0	0	0	0	0	0	0	0	0	ремонт
reparation	0	0	0	0	0	0	1	0	0	1	відшкодування
repay	1	1	0	0	1	0	1	0	0	1	погасити
repayment	0	0	0	0	0	0	0	0	0	0	погашення
repeal	0	0	0	0	0	0	0	0	0	0	скасувати
repeat	0	0	0	0	0	0	0	0	0	0	повторити
repeated	0	0	0	0	0	0	0	0	0	0	повторюється
repeatedly	0	0	0	0	0	0	0	0	0	0	неодноразово
repeater	0	0	0	0	0	0	0	0	0	0	повторювач
repellant	0	0	1	1	0	1	0	0	0	0	репелент
repellent	1	0	1	1	0	1	0	0	0	0	репелент
repelling	0	0	1	0	0	1	0	0	0	0	відштовхуючий
repent	0	0	0	1	0	0	1	0	0	0	каятися
repentance	0	0	0	0	0	0	0	0	0	0	каяття
repertoire	0	0	0	0	0	0	0	0	0	0	репертуар
repertory	0	0	0	0	0	0	0	0	0	0	репертуар
repetition	0	0	0	0	0	0	0	0	0	0	повторення
replace	0	0	0	0	0	0	0	0	0	0	замінити
replacement	0	0	0	0	0	0	0	0	0	0	заміна
replenish	0	0	0	0	0	0	1	0	0	0	поповнити
replete	0	0	0	0	0	0	1	0	0	0	повний
replication	0	0	0	0	0	0	0	0	0	0	тиражування
reply	0	0	0	0	0	0	0	0	0	0	відповісти
report	0	0	0	0	0	0	0	0	0	0	звіт
reported	0	0	0	0	0	0	0	0	0	0	повідомили
reporter	0	0	0	0	0	0	1	0	0	1	репортер
repose	0	0	0	0	0	0	1	0	0	0	спокій
reposition	0	0	0	0	0	0	0	0	0	0	репозиція
repository	0	0	0	0	0	0	0	0	0	0	сховище
representation	0	0	0	0	0	0	0	0	0	0	представництво
representative	0	0	0	0	0	0	0	0	0	0	представник
represented	0	0	0	0	0	0	1	0	0	0	представлений
representing	0	1	0	0	0	0	0	0	0	0	представляючи
repress	0	0	0	0	0	1	0	1	0	0	репресувати
repressed	0	0	0	0	0	0	0	0	0	0	репресований
repression	0	0	0	1	0	1	0	0	0	0	репресії
reprieve	0	0	0	0	0	0	0	0	0	0	відстрочка
reprimand	1	0	0	0	0	1	0	0	0	0	догана
reprint	0	0	0	0	0	1	0	0	0	0	перевидання
reprisal	1	0	0	1	0	1	0	1	0	0	репресії
reprise	0	0	0	0	0	0	0	0	0	0	реприза
reproach	1	0	1	0	0	1	0	1	0	0	докор
reproduce	0	0	0	0	0	0	0	0	0	0	відтворювати
reproduction	0	0	0	0	0	0	0	0	0	0	відтворення
reproductive	0	0	0	0	1	0	1	0	0	0	репродуктивний
reptile	0	0	0	0	0	0	0	0	0	0	рептилія
republic	0	0	0	0	0	1	0	0	0	0	республіка
republican	0	0	0	0	0	0	0	0	0	0	республіканський
repudiation	1	0	1	0	0	1	0	0	0	0	відмова
repulsion	0	0	1	1	0	1	0	0	0	0	відштовхування
repurchase	0	0	0	0	0	0	0	0	0	0	викуп
reputable	0	0	0	0	0	0	1	0	0	1	авторитетний
reputation	0	0	0	0	0	0	0	0	0	0	репутація
repute	0	0	0	0	0	0	0	0	0	0	репутація
request	0	0	0	0	0	0	0	0	0	0	запит
requiem	0	0	0	0	0	0	0	1	0	0	реквієм
required	0	0	0	0	0	0	0	0	0	0	вимагається
requirement	0	0	0	0	0	0	0	0	0	0	вимога
requisite	0	0	0	0	0	0	0	0	0	0	необхідний
requisition	0	0	0	0	0	0	0	0	0	0	реквізиція
rescind	0	0	0	0	0	1	0	0	0	0	скасувати
rescission	0	0	0	0	0	1	0	0	0	0	анулювання
rescue	0	1	0	0	1	0	1	0	1	1	порятунок
research	0	0	0	0	0	0	0	0	0	0	дослідження
resection	0	0	0	1	0	0	0	0	0	0	резекція
resemblance	0	0	0	0	0	0	0	0	0	0	схожість
resemble	0	0	0	0	0	0	0	0	0	0	нагадувати
resembling	0	0	0	0	0	0	0	0	0	0	схожий
resent	1	0	0	0	0	1	0	0	0	0	обурюватися
resentful	1	0	0	0	0	1	0	0	0	0	обурений
resentment	1	0	1	0	0	1	0	1	0	0	образа
reservation	0	0	0	0	0	0	0	0	0	0	бронювання
reserve	0	0	0	0	0	0	1	0	0	0	резерв
reserved	0	0	0	0	0	0	0	0	0	0	зарезервований
reserves	0	0	0	0	0	0	0	0	0	0	резервів
reservoir	0	0	0	0	0	0	0	0	0	0	водосховище
reside	0	0	0	0	0	0	0	0	0	0	проживати
residence	0	0	0	0	0	0	0	0	0	0	місце проживання
residences	0	0	0	0	0	0	0	0	0	0	резиденції
resident	0	0	0	0	0	0	1	0	0	0	резидент
residual	0	0	0	0	0	0	0	0	0	0	залишковий
residue	0	0	0	0	0	0	0	0	0	0	залишок
resign	1	0	1	1	0	1	0	1	0	0	піти у відставку
resignation	0	0	0	0	0	1	0	1	1	0	відставка
resigned	0	0	0	0	0	1	0	1	0	0	подав у відставку
resilience	0	0	0	0	0	0	0	0	0	0	стійкість
resilient	0	0	0	0	0	0	1	0	0	0	пружний
resin	0	0	0	0	0	0	0	0	0	0	смола
resist	0	0	0	0	0	1	0	0	0	0	чинити опір
resistance	1	0	0	0	0	1	0	0	0	0	опір
resistant	0	0	0	1	0	1	0	0	0	0	стійкий
resisting	1	0	0	1	0	1	0	1	0	0	опираючись
resistive	0	0	0	0	0	0	1	0	0	0	резистивний
resolute	0	0	0	0	0	0	0	0	0	0	рішучий
resolutely	0	0	0	0	0	0	1	0	0	0	рішуче
resolution	0	0	0	0	0	0	0	0	0	0	дозвіл
resolve	0	0	0	0	0	0	0	0	0	0	вирішити
resolved	0	0	0	0	0	0	0	0	0	0	вирішено
resonance	0	0	0	0	0	0	0	0	0	0	резонанс
resonant	0	0	0	0	0	0	0	0	0	0	резонансний
resonate	0	0	0	0	0	0	0	0	0	0	резонувати
resonator	0	0	0	0	0	0	0	0	0	0	резонатор
resort	0	0	0	0	0	0	0	0	0	0	курорт
resounding	0	0	0	0	0	0	0	0	0	0	дзвінкий
resources	0	0	0	0	1	0	1	0	0	1	ресурси
respect	0	1	0	0	1	0	1	0	0	1	повага
respectability	0	0	0	0	0	0	1	0	0	0	респектабельність
respectable	0	0	0	0	0	0	1	0	0	1	респектабельний
respected	0	0	0	0	0	0	0	0	0	0	шанований
respectful	0	0	0	0	0	0	1	0	0	1	поважний
respecting	0	0	0	0	0	0	1	0	0	0	поважаючи
respective	0	0	0	0	0	0	0	0	0	0	відповідний
respects	0	0	0	0	0	0	1	0	0	1	поважає
respiration	0	0	0	0	0	0	0	0	0	0	дихання
respirator	0	0	0	0	0	0	0	0	0	0	респіратор
respite	0	0	0	0	1	0	1	0	0	1	перепочинок
resplendent	0	0	0	0	1	0	1	0	0	0	блискучий
respond	0	0	0	0	0	0	0	0	0	0	відповісти
respondent	0	0	0	0	0	0	0	0	0	0	респондент
response	0	0	0	0	0	0	0	0	0	0	відповідь
responsibility	0	0	0	0	0	0	0	0	0	0	відповідальність
responsible	0	0	0	0	0	0	1	0	0	1	відповідальний
responsive	0	1	0	0	0	0	1	0	0	1	чуйний
rest	0	0	0	0	0	0	1	0	0	0	відпочинок
restaurant	0	0	0	0	0	0	0	0	0	0	ресторан
restful	0	0	0	0	0	0	1	0	0	0	спокійний
restitution	1	0	0	0	0	0	1	0	0	0	реституція
restlessness	0	1	0	0	0	0	0	0	0	0	непосидючість
restoration	0	0	0	0	0	0	0	0	0	0	відновлення
restorative	0	1	0	0	1	0	1	0	0	1	відновний
restored	0	0	0	0	0	0	0	0	0	0	відновлено
restoring	0	0	0	0	0	0	1	0	0	0	відновлення
restrain	1	0	0	1	0	1	0	0	0	0	стримувати
restrained	0	0	0	1	0	0	0	0	0	0	стриманий
restraint	0	0	0	0	0	0	1	0	0	0	стриманість
restrict	0	0	0	0	0	1	0	1	0	0	обмежувати
restricted	0	0	0	0	0	0	0	0	0	0	обмежений
restriction	1	0	0	1	0	1	0	1	0	0	обмеження
restrictive	0	0	0	0	0	1	0	0	0	0	обмежувальний
result	0	1	0	0	0	0	0	0	0	0	результат
resultant	0	1	0	0	0	0	0	0	0	0	результуючий
resumption	0	0	0	0	0	0	1	0	0	0	відновлення
resurrection	0	0	0	0	0	0	0	0	0	0	воскресіння
resuscitation	0	0	0	0	0	0	0	0	0	0	реанімація
retail	0	0	0	0	0	0	0	0	0	0	роздрібна торгівля
retailer	0	0	0	0	0	0	0	0	0	0	роздрібний продавець
retain	0	0	0	0	0	0	0	0	0	1	зберегти
retaining	0	0	0	0	0	0	0	0	0	0	зберігаючи
retake	0	0	0	0	0	0	0	0	0	0	повторити
retaliate	1	0	0	0	0	1	0	0	0	0	мстити
retaliation	1	0	0	1	0	1	0	0	0	0	відплата
retaliatory	1	0	0	0	0	1	0	0	0	0	відплатний
retard	0	0	1	1	0	1	0	1	0	0	відсталий
retardation	0	0	0	0	0	1	0	0	0	0	загальмованість
retention	0	0	0	0	0	0	1	0	0	0	утримання
retentive	0	0	0	0	0	0	0	0	0	0	ретенційний
reticent	0	0	0	1	0	1	0	0	0	0	небагатослівний
retina	0	0	0	0	0	0	0	0	0	0	сітківка
retired	0	0	0	0	0	0	0	0	0	0	на пенсії
retirement	0	1	0	1	1	1	1	1	0	1	вихід на пенсію
retiring	0	0	0	0	0	0	0	0	0	0	виходячи на пенсію
retold	0	0	0	0	0	0	0	0	0	0	переказав
retort	0	0	0	0	0	1	0	0	0	0	репліка
retrace	0	0	0	0	0	0	0	0	0	0	відстежити
retract	1	0	0	0	0	1	0	0	0	0	втягуватися
retraction	0	0	0	0	0	1	0	0	0	0	ретракція
retrenchment	0	0	0	1	0	1	0	0	0	0	скорочення
retribution	1	0	0	1	0	1	0	1	0	0	відплата
retrieval	0	0	0	0	0	0	0	0	0	0	пошук
retrieve	0	0	0	0	0	0	0	0	0	0	отримати
retriever	0	0	0	0	0	0	0	0	0	0	ретривер
retroactive	0	0	0	0	0	0	0	0	0	0	зворотню силу
retrograde	0	0	0	0	0	1	0	0	0	0	ретроградний
retrospect	0	0	0	0	0	0	0	0	0	0	ретроспектива
retrospective	0	0	0	0	0	0	0	0	0	0	ретроспектива
retrospectively	0	0	0	0	0	0	0	0	0	0	ретроспективно
return	0	0	0	0	0	0	0	0	0	0	повернення
reunion	0	1	0	0	0	0	1	0	0	1	возз'єднання
reveal	0	0	0	0	0	0	0	0	0	0	розкрити
revel	0	0	0	0	1	0	1	0	0	0	гуляти
revelation	0	0	0	0	0	0	0	0	0	0	одкровення
revels	0	0	0	0	1	0	1	0	0	0	гулянки
revenge	1	1	0	1	0	1	0	0	1	0	помста
revenue	0	0	0	0	0	0	0	0	0	0	дохід
reverberation	0	0	0	0	0	0	0	0	0	0	реверберація
revere	0	1	0	0	1	0	1	0	0	1	шанувати
reverence	0	0	0	0	1	0	1	0	0	1	благоговіння
reverend	0	0	0	0	1	0	1	0	0	0	преподобний
reverent	0	0	0	0	0	0	0	0	0	0	благоговійний
reverie	0	0	0	0	1	0	1	0	0	1	замріяність
reversal	1	0	1	0	0	1	0	0	1	0	розворот
reverse	0	0	0	0	0	0	0	0	0	0	зворотний
reversion	0	0	0	0	0	0	0	0	0	0	реверсія
revert	0	0	0	0	0	0	0	0	0	0	повернути
reverting	0	0	0	0	0	0	0	0	0	0	повертаючись
review	0	0	0	0	0	0	0	0	0	0	огляд
reviewer	0	0	0	0	0	0	0	0	0	0	рецензент
revise	0	0	0	0	0	0	1	0	0	0	переглянути
revision	0	0	0	0	0	0	0	0	0	0	перегляд
revisit	0	0	0	0	0	0	0	0	0	0	переглянути
revival	0	1	0	0	1	0	1	0	0	1	відродження
revive	0	1	0	0	0	1	1	0	0	0	оживити
revocation	0	0	0	0	0	1	0	0	0	0	відкликання
revoke	1	0	1	1	0	1	0	1	0	0	відкликати
revolt	1	0	0	0	0	1	0	0	1	0	повстання
revolting	1	0	1	1	0	1	0	0	0	0	огидний
revolution	1	1	0	1	0	1	1	1	1	0	революція
revolutionary	0	0	0	0	0	0	1	0	0	0	революційний
revolutionize	0	0	0	0	0	0	0	0	0	0	революціонізувати
revolve	0	0	0	0	0	0	0	0	0	0	обертатися
revolver	1	0	0	1	0	1	0	1	0	0	револьвер
revulsion	1	0	1	1	0	1	0	0	0	0	відраза
reward	0	1	0	0	1	0	1	0	1	1	нагорода
rhetoric	0	0	0	0	0	0	0	0	0	0	риторика
rhetorical	0	0	0	0	0	0	0	0	0	0	риторичні
rheumatism	1	0	0	1	0	1	0	1	0	0	ревматизм
rhyme	0	0	0	0	0	0	0	0	0	0	рима
rhyming	0	0	0	0	0	0	0	0	0	0	римування
rhythm	0	0	0	0	0	0	1	0	0	0	ритм
rhythmical	0	0	0	0	1	0	1	0	1	0	ритмічний
rib	0	0	0	0	0	0	0	0	0	0	ребро
ribbed	0	0	0	0	0	0	0	0	0	0	ребристий
ribbon	1	1	0	0	1	0	1	0	0	0	стрічка
rice	0	0	0	0	0	0	0	0	0	0	рис
riches	0	0	0	0	0	0	0	0	0	0	багатство
richness	0	0	0	0	0	0	1	0	0	0	багатство
rick	0	0	0	0	0	0	0	0	0	0	Рік
rickety	0	0	0	0	0	1	0	0	0	0	рахітичний
rid	0	0	0	0	0	0	0	0	0	0	позбутися
riddance	0	0	0	0	0	0	0	0	0	0	позбавлення
riddle	0	0	0	0	0	0	0	0	1	0	загадка
riddled	0	0	0	0	0	1	0	0	0	0	пронизаний
ride	0	0	0	0	0	0	0	0	0	0	їздити
rider	0	0	0	0	0	0	1	0	0	0	вершник
ridge	0	0	0	0	0	0	0	0	0	0	хребет
ridicule	1	0	1	0	0	1	0	1	0	0	глузування
ridiculous	1	0	1	0	0	1	0	0	0	0	смішно
riding	0	0	0	0	0	0	0	0	0	0	верхова їзда
rife	0	0	0	0	0	1	0	0	0	0	поширений
rifle	1	0	0	1	0	1	0	0	0	0	гвинтівка
rifles	0	0	0	0	0	0	0	0	0	0	гвинтівки
rift	0	0	0	0	0	1	0	0	0	0	тріщина
rig	0	0	0	0	0	0	0	0	0	0	бурова установка
rigging	0	0	0	0	0	0	0	0	0	0	такелаж
righteous	0	0	0	0	0	0	1	0	0	0	праведний
rightful	0	0	0	0	0	0	1	0	0	0	правомірно
rightly	0	0	0	0	0	0	1	0	0	0	справедливо
rigid	0	0	0	0	0	1	0	0	0	0	жорсткий
rigidity	0	0	0	0	0	1	0	0	0	0	жорсткість
rigor	0	0	1	1	0	1	0	0	0	0	строгість
rigorous	0	0	0	0	0	1	0	0	0	0	суворий
rim	0	0	0	0	0	0	0	0	0	0	обід
rind	0	0	0	0	0	0	0	0	0	0	шкірка
ring	0	0	0	0	0	0	0	0	0	0	кільце
ringer	1	0	0	0	0	1	0	0	0	0	дзвінок
ringing	0	0	0	0	0	0	0	0	0	0	дзвін
rink	0	0	0	0	0	0	0	0	0	0	каток
rinse	0	0	0	0	0	0	0	0	0	0	полоскати
riot	1	0	0	1	0	1	0	0	0	0	бунт
riotous	1	0	0	1	0	1	0	0	1	0	буйний
riparian	0	0	0	0	0	0	0	0	0	0	прибережний
ripe	0	0	0	0	0	0	1	0	0	0	стиглий
ripen	0	1	0	0	0	0	1	0	0	0	дозрівають
ripening	0	0	0	0	0	0	0	0	0	0	дозрівання
ripple	0	0	0	0	0	0	0	0	0	0	хвилі
rise	0	0	0	0	0	0	0	0	0	0	підніматися
rising	0	1	0	0	1	0	1	0	0	0	піднімаючись
risk	0	1	0	1	0	1	0	0	0	0	ризик
risky	0	1	0	1	0	1	0	0	0	0	ризиковано
rite	0	0	0	0	0	0	0	0	0	0	обряд
ritual	0	0	0	0	0	0	0	0	0	0	ритуал
ritualistic	0	0	0	0	0	0	0	0	0	0	ритуальні
rival	0	0	0	0	0	0	0	0	0	0	суперник
rivalry	1	0	0	0	0	1	0	0	0	0	суперництво
river	0	0	0	0	0	0	0	0	0	0	річка
riverbank	0	0	0	0	0	0	0	0	0	0	берег річки
rivet	0	0	0	0	0	0	0	0	0	0	заклепка
riveted	0	0	0	0	0	0	0	0	0	0	клепаний
riveting	0	0	0	0	0	0	1	0	0	0	клепка
road	0	0	0	0	0	0	0	0	0	0	дорога
roads	0	0	0	0	0	0	0	0	0	0	дороги
roadster	0	0	0	0	1	0	1	0	0	1	родстер
roadway	0	0	0	0	0	0	0	0	0	0	проїзна частина
roam	0	0	0	0	0	0	0	0	0	0	блукати
roar	0	0	0	0	0	0	0	0	0	0	рев
roast	0	0	0	0	0	0	0	0	0	0	печеня
rob	1	0	1	1	0	1	0	1	0	0	грабувати
robber	0	0	1	1	0	1	0	0	0	0	грабіжник
robbery	1	0	1	1	0	1	0	1	0	0	пограбування
robe	0	0	0	0	0	0	0	0	0	0	халат
robot	0	0	0	0	0	0	0	0	0	0	робот
robotics	0	0	0	0	0	0	0	0	0	0	робототехніка
robust	0	0	0	0	0	0	1	0	0	0	надійний
roc	0	0	0	0	0	0	0	0	0	0	Рок
rock	0	0	0	0	0	0	1	0	0	0	рок
rocket	1	0	0	0	0	0	0	0	0	0	ракета
rocks	0	0	0	0	0	0	0	0	0	0	породи
rod	0	0	0	1	0	0	1	0	0	1	стрижень
roe	0	0	0	0	0	0	0	0	0	0	косуля
rogue	0	0	1	0	0	1	0	0	0	0	шахрай
role	0	0	0	0	0	0	0	0	0	0	роль
roll	0	0	0	0	0	0	0	0	0	0	рол
roller	0	0	0	0	0	0	0	0	0	0	валик
rollers	0	0	0	0	0	0	0	0	0	0	ролики
rollicking	0	0	0	0	1	0	1	0	0	0	веселий
rolling	0	0	0	0	0	0	0	0	0	0	прокатки
romance	0	1	0	1	1	0	1	1	1	1	романтика
romantic	0	1	0	0	1	0	1	0	0	1	романтичний
romanticism	0	0	0	0	1	0	1	0	0	0	романтизм
romp	0	0	0	0	1	0	1	0	0	0	метушня
roof	0	0	0	0	0	0	0	0	0	0	дах
rook	1	0	1	0	0	1	0	0	0	0	тура
room	0	0	0	0	0	0	0	0	0	0	кімната
roomy	0	0	0	0	0	0	0	0	0	0	місткий
