English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Catalan Word
spotted	0	0	0	0	0	0	0	0	0	0	tacat
spotty	0	0	0	0	0	0	0	0	0	0	irregular
spousal	0	0	0	0	0	0	0	0	0	0	cònjuge
spouse	0	0	0	0	1	0	1	0	0	1	cònjuge
spout	0	0	0	0	0	0	0	0	0	0	broc
sprain	0	0	0	0	0	1	0	1	0	0	esquinç
sprawl	0	0	0	0	0	0	0	0	0	0	expansió
spray	0	0	0	0	0	0	0	0	0	0	esprai
spread	0	0	0	0	0	0	0	0	0	0	propagació
spree	0	0	0	0	0	1	0	0	0	0	juerga
sprinkling	0	0	0	0	0	0	0	0	0	0	aspersió
sprite	0	0	0	1	0	1	0	0	0	0	sprite
sprout	0	0	0	0	0	0	0	0	0	0	brotar
spruce	0	0	0	0	0	0	1	0	0	0	avet
spur	0	0	0	1	0	0	0	0	0	0	esperó
spurious	0	0	1	0	0	1	0	0	0	0	espuria
spurred	0	0	0	0	0	0	0	0	0	0	esperonat
spurt	0	0	0	0	0	0	0	0	0	0	brot
spy	0	0	0	0	0	0	0	0	0	0	espia
squad	0	0	0	0	0	0	0	0	0	0	equip
squadron	0	0	0	0	0	0	0	0	0	0	esquadró
squall	0	0	0	1	0	1	0	1	0	0	borrasca
squamous	0	0	0	0	0	0	0	0	0	0	escamosa
square	0	0	0	0	0	0	0	0	0	0	quadrat
squat	0	0	0	0	0	0	0	0	0	0	a la gatzoneta
squatter	0	0	0	0	0	1	0	0	0	0	okupa
squeak	0	0	0	0	0	0	0	0	0	0	grinyol
squeal	0	0	0	0	0	0	0	0	0	0	xiscler
squeamish	0	0	1	1	0	1	0	0	0	0	esquitxada
squeeze	0	0	0	0	0	0	0	0	0	0	apretar
squeezing	0	0	0	0	0	0	0	0	0	0	apretant
squelch	1	0	1	0	0	1	0	0	0	0	suprimir
squint	0	0	0	0	0	0	0	0	0	0	agafar els ulls
squire	0	0	0	0	0	0	0	0	0	0	escuder
squirm	0	0	1	0	0	1	0	0	0	0	retorçar-se
squirrel	0	0	0	0	0	0	0	0	0	0	esquirol
squirt	0	0	0	0	0	0	0	0	0	0	esquitxat
stab	1	0	0	1	0	1	0	1	1	0	punyalada
stability	0	0	0	0	0	0	0	0	0	0	estabilitat
stable	0	0	0	0	0	0	1	0	0	1	estable
staccato	0	0	0	0	0	0	1	0	0	0	staccato
stack	0	0	0	0	0	0	0	0	0	0	pila
staff	0	0	0	0	0	0	0	0	0	0	personal
stag	0	0	0	0	0	0	0	0	0	0	cérvol
stage	0	0	0	0	0	0	0	0	0	0	etapa
stagger	0	0	0	0	0	0	0	0	1	0	escalonar
staggering	0	0	0	0	0	1	0	0	0	0	esglaonant
stagnant	0	0	0	0	0	1	0	1	0	0	estancat
stagnation	0	0	0	0	0	0	0	0	0	0	estancament
staid	0	0	0	0	0	0	0	0	0	0	es va quedar
stain	0	0	1	0	0	1	0	0	0	0	taca
stainless	0	0	0	0	0	0	1	0	0	0	inoxidable
stair	0	0	0	0	0	0	0	0	0	0	escala
staircase	0	0	0	0	0	0	0	0	0	0	escala
stairway	0	0	0	0	0	0	0	0	0	0	escala
stake	0	0	0	0	0	0	0	0	0	0	estaca
stale	0	0	0	0	0	1	0	0	0	0	ranci
stalemate	1	0	1	0	0	0	0	0	0	0	estancament
stalk	0	0	0	1	0	1	0	0	0	0	tija
stall	0	0	1	0	0	0	0	0	0	0	parada
stallion	0	0	0	0	0	0	1	0	0	0	semental
stalls	0	0	0	0	0	0	0	0	0	0	parades
stalwart	0	0	0	0	0	0	1	0	0	0	incondicional
stamina	0	0	0	0	0	0	1	0	0	1	resistència
stamp	0	0	0	0	0	0	0	0	0	0	segell
stand	0	0	0	0	0	0	0	0	0	0	parar
standard	0	0	0	0	0	0	0	0	0	0	estàndard
standardize	0	0	0	0	0	0	0	0	0	0	estandarditzar
standing	0	0	0	0	0	0	1	0	0	0	dempeus
standoff	1	0	0	1	0	1	0	0	0	0	parada
standpoint	0	0	0	0	0	0	0	0	0	0	punt de vista
standstill	1	0	0	0	0	1	0	0	0	0	parada
stanza	0	0	0	0	0	0	0	0	0	0	estrofa
staple	0	0	0	0	0	0	0	0	0	0	grapa
star	0	1	0	0	1	0	1	0	0	1	estrella
starboard	0	0	0	0	0	0	0	0	0	0	estribord
starch	0	0	0	0	0	0	0	0	0	0	midó
stare	0	0	0	0	0	0	0	0	0	0	mirar
staring	0	0	0	0	0	1	0	0	0	0	mirant
stark	0	0	0	0	0	1	0	0	0	1	crus
starlight	0	0	0	0	0	0	1	0	0	0	llum de les estrelles
starry	0	1	0	0	1	0	1	0	0	0	estrellat
stars	0	0	0	0	0	0	0	0	0	0	estrelles
start	0	1	0	0	0	0	0	0	0	0	començar
startle	0	0	0	1	0	1	0	0	1	0	sobresalt
startling	0	0	0	0	0	0	0	0	1	0	sorprenent
starvation	0	0	0	1	0	1	0	1	0	0	la fam
starved	0	0	0	0	0	1	0	0	0	0	mort de fam
starving	0	0	0	0	0	1	0	0	0	0	morint de fam
state	0	0	0	0	0	0	0	0	0	0	estat
stately	0	0	0	0	0	0	1	0	0	0	senyorial
statement	0	0	0	0	0	0	1	0	0	1	declaració
stateroom	0	0	0	0	0	0	0	0	0	0	camarote
statesman	0	0	0	0	0	0	0	0	0	0	estadista
static	0	0	0	0	0	0	0	0	0	0	estàtica
statics	0	0	0	0	0	0	0	0	0	0	estàtica
station	0	0	0	0	0	0	0	0	0	0	estació
stationary	0	0	0	0	0	1	0	0	0	0	estacionari
stationery	0	0	0	0	0	0	0	0	0	0	papereria
statistical	0	0	0	0	0	0	0	0	0	1	estadístic
statistician	0	0	0	0	0	0	0	0	0	0	estadístic
stator	0	0	0	0	0	0	0	0	0	0	estator
statuary	0	0	0	0	0	0	0	0	0	0	estatuària
statue	0	0	0	0	0	0	1	0	0	0	estàtua
statuette	0	0	0	0	0	0	0	0	0	0	estatueta
stature	0	0	0	0	0	0	0	0	0	0	estatura
status	0	0	0	0	0	0	1	0	0	0	estat
statute	0	0	0	0	0	0	0	0	0	0	estatut
statutory	0	0	0	0	0	0	0	0	0	0	estatutaris
staunch	0	0	0	0	0	0	1	0	0	0	acèrrim
stave	0	0	0	0	0	1	0	0	0	0	pentagrama
stay	0	0	0	0	0	0	0	0	0	0	quedar-se
stayed	0	0	0	0	0	0	0	0	0	0	es va quedar
stays	0	0	0	0	0	0	0	0	0	0	estades
stead	0	0	0	0	0	0	0	0	0	0	lloc
steadfast	0	0	0	0	0	0	1	0	0	1	ferms
steady	0	0	0	0	0	0	0	0	1	1	estable
steal	1	0	0	1	0	1	0	1	0	0	robar
stealing	0	0	1	1	0	1	0	0	0	0	robar
stealth	0	0	0	0	0	0	0	0	1	0	sigil
stealthily	0	0	0	0	0	0	0	0	1	0	furtivament
stealthy	0	1	0	1	0	1	0	0	1	0	sigilós
steamboat	0	0	0	0	0	0	0	0	0	0	vaixell de vapor
steamer	0	0	0	0	0	0	0	0	0	0	vapor
steamroller	0	0	0	0	0	0	0	0	0	0	steamroller
steamship	0	0	0	0	0	0	0	0	0	0	vaixell de vapor
steamy	0	0	0	0	0	0	0	0	0	0	vaporós
steel	0	0	0	0	0	0	0	0	0	0	acer
steep	0	0	0	0	0	0	0	0	0	0	costerut
steeple	0	0	0	0	0	0	0	0	0	0	campanar
steer	0	0	0	0	0	0	0	0	0	0	dirigir
stellar	0	0	0	0	0	0	1	0	0	0	estel·lar
stem	0	0	0	0	0	0	0	0	0	0	tija
stench	0	0	0	0	0	0	0	0	0	0	pudor
stencil	0	0	0	0	0	0	0	0	0	0	plantilla
step	0	0	0	0	0	0	0	0	0	0	pas
steppe	0	0	0	0	0	0	0	0	0	0	estepa
steps	0	0	0	0	0	0	0	0	0	0	passos
stereoscopic	0	0	0	0	0	0	0	0	0	0	estereoscòpica
stereotype	0	0	0	0	0	1	0	0	0	0	estereotip
stereotyped	0	0	0	0	0	1	0	0	0	0	estereotipats
sterile	0	0	0	0	0	1	0	1	0	0	estèril
sterility	0	0	0	0	0	1	0	0	0	0	esterilitat
sterling	1	1	0	0	1	1	1	0	0	1	esterlina
stern	0	0	0	0	0	1	0	0	0	0	popa
stethoscope	0	0	0	0	0	0	0	0	0	0	estetoscopi
stew	0	0	0	0	0	0	0	0	0	0	guisat
steward	0	0	0	0	0	0	1	0	0	1	majordom
stewardship	0	0	0	0	0	0	0	0	0	0	administració
stick	0	0	0	0	0	0	0	0	0	0	pal
sticking	0	0	0	0	0	0	0	0	0	0	enganxant-se
sticky	0	0	1	0	0	0	0	0	0	0	enganxós
stiff	0	0	0	0	0	1	0	0	0	0	rígid
stiffen	0	0	0	0	0	0	0	0	0	0	endurir-se
stiffness	0	0	0	0	0	1	0	0	0	0	rigidesa
stifle	0	0	0	0	0	1	0	0	0	0	sufocar
stifled	1	0	0	1	0	1	0	1	0	0	sufocat
stifling	0	0	0	0	0	0	0	0	0	0	sufocant
stigma	1	0	1	1	0	1	0	1	0	0	estigma
stile	0	0	0	0	0	0	0	0	0	0	estil
stiletto	0	0	0	0	0	0	0	0	0	0	estilet
stillborn	0	0	0	0	0	1	0	1	0	0	mort nascut
stillness	0	0	0	1	0	0	1	1	0	0	quietud
stilts	0	0	0	0	0	0	0	0	0	0	xanques
stimulant	0	0	0	0	0	0	0	0	0	0	estimulant
stimulation	0	0	0	0	0	0	0	0	0	0	estimulació
stimulus	0	0	0	0	0	0	0	0	0	0	estímul
sting	1	0	0	1	0	1	0	0	0	0	picada
stinging	0	0	0	0	0	1	0	0	0	0	punxant
stingy	1	0	1	1	0	1	0	1	0	0	avaro
stink	0	0	1	0	0	1	0	0	0	0	pudor
stinking	0	0	1	0	0	1	0	0	0	0	pudent
stint	0	0	0	1	0	1	0	1	0	0	estada
stipulate	0	0	0	0	0	0	0	0	0	0	estipular
stipulation	0	0	0	0	0	0	0	0	0	0	estipulació
stir	0	0	0	0	0	0	0	0	0	0	remenar
stirring	0	0	0	0	0	0	0	0	0	0	remenant
stitch	0	0	0	0	0	0	0	0	0	0	puntada
stock	0	0	0	0	0	0	0	0	0	0	estoc
stockbroker	0	0	0	0	0	0	0	0	0	0	corredor de borsa
stocking	0	0	0	0	0	0	0	0	0	0	mitja
stocks	0	0	0	0	0	1	0	0	0	0	estocs
stole	0	0	0	0	0	0	0	0	0	0	robat
stolen	1	0	0	0	0	1	0	0	0	0	robat
stomach	0	0	1	0	0	0	0	0	0	0	estómac
stone	1	0	0	0	0	1	0	0	0	0	pedra
stoned	0	0	0	0	0	1	0	0	0	0	apedregat
stoneware	0	0	0	0	0	0	0	0	0	0	gres
stony	0	0	0	0	0	0	0	0	0	0	pedregós
stool	0	0	0	0	0	0	0	0	0	0	tamboret
stools	0	0	1	0	0	1	0	0	0	0	femtes
stoop	0	0	0	0	0	0	0	0	0	0	ajupir-se
stop	0	0	0	0	0	0	0	0	0	0	Atura
stoppage	0	0	0	0	0	1	0	0	0	0	parada
stopper	0	0	0	0	0	0	0	0	0	0	tap
stopping	0	0	0	0	0	0	0	0	0	0	aturant-se
stopwatch	0	0	0	0	0	0	0	0	0	0	cronòmetre
storage	0	0	0	0	0	0	0	0	0	0	emmagatzematge
store	0	1	0	0	0	0	1	0	0	0	botiga
storehouse	0	0	0	0	0	0	0	0	0	0	magatzem
storing	0	0	0	0	0	0	0	0	0	0	emmagatzemar
storm	1	0	0	0	0	1	0	0	0	0	tempesta
storming	1	0	0	0	0	0	0	0	0	0	tempesta
stormy	0	0	0	1	0	1	0	0	0	0	tempestuós
story	0	0	0	0	0	0	0	0	0	0	història
stout	0	0	0	0	0	0	0	0	0	0	fort
stove	0	0	0	0	0	0	0	0	0	0	estufa
stow	0	0	0	0	0	0	0	0	0	0	estibar
straddle	0	0	0	0	0	0	0	0	0	0	a cavall
straighten	0	0	0	0	0	0	0	0	0	0	redreçar
straightforward	0	0	0	0	0	0	1	0	0	1	senzill
straightway	0	0	0	0	0	0	0	0	0	0	de seguida
strained	1	0	0	0	0	1	0	0	0	0	colat
strait	0	0	0	0	0	0	0	0	0	0	estret
straits	0	0	0	1	0	1	0	0	0	0	estrets
strand	0	0	0	0	0	0	0	0	0	0	fil
stranded	0	0	0	0	0	1	0	0	0	0	encallat
stranger	0	0	0	1	0	1	0	0	0	0	desconegut
strangle	1	0	1	1	0	1	0	1	1	0	estranyar
strap	0	0	0	0	0	0	0	0	0	0	corretja
strapping	0	0	0	0	0	0	0	0	0	0	corretges
strata	0	0	0	0	0	0	0	0	0	0	estrats
strategic	0	0	0	0	0	0	1	0	0	0	estratègic
strategist	0	1	0	0	0	0	1	0	0	1	estratega
strategy	0	0	0	0	0	0	0	0	0	0	estratègia
stratification	0	0	0	0	0	0	0	0	0	0	estratificació
stratum	0	0	0	0	0	0	0	0	0	0	estrat
stratus	0	0	0	0	0	0	0	0	0	0	estrat
straw	0	0	0	0	0	0	0	0	0	0	palla
stray	0	0	0	0	0	1	0	0	0	0	desviat
streak	0	0	0	0	0	0	0	0	0	0	ratxa
streaked	0	0	0	0	0	0	0	0	0	0	ratllat
stream	0	0	0	0	0	0	0	0	0	0	corrent
streamer	0	0	0	0	0	0	0	0	0	0	serpentina
streaming	0	0	0	0	0	0	0	0	0	0	streaming
street	0	0	0	0	0	0	0	0	0	0	carrer
strength	0	0	0	0	0	0	1	0	0	1	força
strengthen	0	0	0	0	0	0	1	0	0	0	enfortir
strengthening	0	0	0	0	1	0	1	0	0	1	enfortint
strenuous	0	0	0	0	0	0	0	0	0	0	extenuant
stress	0	0	0	0	0	1	0	0	0	0	estrès
stretch	0	0	0	0	0	0	0	0	0	0	estirar
stretcher	0	0	0	1	0	0	0	1	0	0	llitera
stricken	0	0	0	0	0	0	0	1	0	0	afectat
stride	0	0	0	0	0	0	0	0	0	0	gambada
strife	1	0	0	0	0	1	0	0	0	0	lluita
strike	1	0	0	0	0	1	0	0	0	0	colpejar
striking	0	0	0	0	0	0	1	0	0	0	impactant
strikingly	0	0	0	0	0	0	1	0	0	0	sorprenentment
string	0	0	0	0	0	0	0	0	0	0	corda
stringy	0	0	0	0	0	0	0	0	0	0	filós
strip	0	0	0	0	0	1	0	1	0	0	tira
stripe	0	0	0	0	0	1	0	0	0	0	ratlla
stripped	1	1	1	1	0	1	0	1	0	0	despullat
strive	0	1	0	0	0	0	0	0	0	0	esforçar-se
strobe	0	0	0	0	0	0	0	0	0	0	estroboscòpica
stroke	0	0	0	1	0	1	0	1	0	0	ictus
stroll	0	0	0	0	0	0	0	0	0	0	passeig
stronghold	0	0	0	0	0	0	0	0	0	0	fortalesa
strongly	0	0	0	0	0	0	1	0	0	0	fortament
structural	0	0	0	0	0	0	0	0	0	1	estructural
structure	0	0	0	0	0	0	1	0	0	1	estructura
struggle	1	0	0	1	0	1	0	1	0	0	lluitar
strut	0	0	0	0	0	1	0	0	0	0	puntal
stubble	0	0	0	0	0	0	0	0	0	0	rostoll
stubbornness	0	0	0	0	0	0	0	0	0	0	tossuderia
stubby	0	0	0	0	0	0	0	0	0	0	tossut
stucco	0	0	0	0	0	0	0	0	0	0	estuc
stuck	0	0	0	0	0	0	0	0	0	0	enganxat
stud	0	0	0	0	0	0	1	0	0	0	tac
studded	0	0	0	0	0	0	0	0	0	0	tapats
student	0	0	0	0	0	0	0	0	0	0	estudiant
studied	0	0	0	0	0	0	0	0	0	0	estudiat
studio	0	0	0	0	0	0	0	0	0	0	estudi
study	0	0	0	0	0	0	1	0	0	0	estudiar
stuff	0	0	0	0	0	0	0	0	0	0	coses
stuffing	0	0	0	0	0	0	0	0	0	0	farcit
stuffy	0	0	0	0	0	1	0	0	0	0	atapeït
stumble	0	0	0	0	0	1	0	0	0	0	ensopegar
stump	0	0	0	0	0	0	0	0	0	0	soca
stunned	0	0	0	1	0	1	0	0	1	0	atordit
stunt	0	0	0	0	0	0	0	0	0	0	acrobàcia
stunted	0	0	0	0	0	1	0	0	0	0	raquítica
stupendous	0	0	0	0	0	0	0	0	0	0	estupenda
stupid	0	0	0	0	0	1	0	0	0	0	estúpid
stupidity	0	0	0	0	0	1	0	0	0	0	estupidesa
stupor	0	0	0	0	0	1	0	0	0	0	estupor
sturdy	0	0	0	0	0	0	1	0	0	0	robust
sturgeon	0	0	0	0	0	0	0	0	0	0	esturió
stutter	0	0	0	0	0	0	0	0	0	0	tartamudejar
sty	0	0	1	0	0	1	0	0	0	0	porc
style	0	0	0	0	0	0	0	0	0	0	estil
stylish	0	0	0	0	0	0	0	0	0	0	elegant
subatomic	0	0	0	0	0	0	0	0	0	0	subatòmic
subcommittee	0	0	0	0	0	0	0	0	0	0	subcomissió
subconscious	0	0	0	0	0	0	0	0	0	0	subconscient
subcutaneous	0	0	0	0	0	0	0	0	0	0	subcutani
subdivide	0	0	0	0	0	0	0	0	0	0	subdividir
subdivision	0	0	0	0	0	0	0	0	0	0	subdivisió
subduction	0	0	0	0	0	0	0	0	0	0	subducció
subdue	0	0	0	0	0	1	0	0	0	0	sotmetre
subdued	0	0	0	0	0	0	0	0	0	0	sotmesos
subito	0	0	0	0	0	0	0	0	1	0	immediatament
subject	0	0	0	0	0	1	0	0	0	0	assignatura
subjected	0	0	0	0	0	1	0	1	0	0	sotmesos
subjection	0	0	0	0	0	1	0	0	0	0	subjecció
subjective	0	0	0	0	0	0	0	0	0	0	subjectiva
subjugation	1	0	1	1	0	1	0	1	0	0	submissió
sublimation	0	0	0	0	1	0	1	0	0	0	sublimació
subliminal	0	0	0	0	0	0	0	0	0	0	subliminal
submarine	0	0	0	0	0	0	0	0	0	0	submarí
submerged	0	0	0	0	0	0	0	0	0	0	submergit
submersible	0	0	0	0	0	0	0	0	0	0	submergible
submission	0	0	0	0	0	0	0	0	0	0	presentació
submit	0	1	0	0	0	0	0	0	0	0	Presentar
subordinate	0	0	0	1	0	1	0	0	0	0	subordinat
subordination	0	0	0	0	0	0	0	0	0	0	subordinació
subplot	0	0	0	0	0	0	0	0	0	0	subtrama
subpoena	0	0	0	0	0	1	0	0	0	0	citació
subscribe	0	1	0	0	0	0	0	0	0	0	subscriu-te
subscription	0	0	0	0	0	0	0	0	0	0	subscripció
subsequence	0	0	0	0	0	0	0	0	0	0	posterior
subsequent	0	0	0	0	0	0	0	0	0	0	posterior
subsequently	0	0	0	0	0	0	0	0	0	0	posteriorment
subset	0	0	0	0	0	0	0	0	0	0	subconjunt
subside	0	0	0	0	0	0	0	0	0	0	disminuir
subsidence	0	0	0	0	0	1	0	1	0	0	subsidència
subsidiary	0	0	0	0	0	0	0	0	0	0	subsidiària
subsidize	0	0	0	0	0	0	0	0	0	0	subvencionar
subsidy	1	0	1	0	0	1	0	0	0	0	subvenció
subsist	0	0	0	0	0	1	0	0	0	0	subsistir
subsistence	0	0	0	0	0	0	0	0	0	0	subsistència
subsoil	0	0	0	0	0	0	0	0	0	0	subsòl
substance	0	0	0	0	0	0	1	0	0	0	substància
substantially	0	0	0	0	0	0	0	0	0	0	substancialment
substantiate	0	0	0	0	0	0	0	0	0	1	justificar
substantive	0	0	0	0	0	0	1	0	0	0	substantiu
substitute	0	0	0	0	0	0	0	0	0	0	substitut
substituted	0	0	0	0	0	0	0	0	0	0	substituït
substitution	0	0	0	0	0	0	0	0	0	0	substitució
substructure	0	0	0	0	0	0	0	0	0	0	subestructura
subterranean	0	0	0	0	0	0	0	0	0	0	subterrani
subtle	0	0	0	0	0	0	0	0	0	0	subtil
subtlety	0	0	0	0	0	0	0	0	0	0	subtilesa
subtract	0	0	0	0	0	1	0	0	0	0	sostreure
subtraction	0	0	0	0	0	0	0	0	0	0	resta
subtype	0	0	0	0	0	0	0	0	0	0	subtipus
suburb	0	0	0	0	0	0	0	0	0	0	suburbi
suburban	0	0	0	0	0	0	0	0	0	0	suburbà
suburbs	0	0	0	0	0	0	0	0	0	0	afores
subversion	1	0	0	1	0	1	0	0	0	0	subversió
subversive	1	0	0	0	0	1	0	0	1	0	subversiu
subvert	0	0	1	1	0	1	0	1	0	0	subvertir
subway	0	0	0	0	0	0	0	0	0	0	metro
succeed	0	1	0	0	1	0	1	0	1	1	tenir èxit
succeeding	0	1	0	0	1	0	1	0	0	1	tenint èxit
success	0	1	0	0	1	0	1	0	0	0	èxit
successful	0	1	0	0	1	0	1	0	0	1	reeixit
succession	0	0	0	0	0	0	0	0	0	0	successió
successive	0	0	0	0	0	0	0	0	0	0	successius
successor	0	0	0	0	0	0	0	0	0	0	successor
succinct	0	0	0	0	0	0	1	0	0	0	sucint
succulent	0	0	0	0	0	1	1	0	0	0	suculenta
succumb	0	0	0	0	0	1	0	0	0	0	sucumbir
suck	0	0	0	0	0	1	0	0	0	0	xuclar
sucker	1	0	0	0	0	1	0	0	0	0	xuclador
sucking	0	0	0	0	0	0	0	0	0	0	xuclar
suckling	0	0	0	0	0	0	0	0	0	0	matant
suction	0	0	0	0	0	0	0	0	0	0	succió
sudden	0	0	0	0	0	0	0	0	1	0	de sobte
suddenly	0	0	0	0	0	0	0	0	1	0	de sobte
sue	1	0	0	0	0	1	0	1	0	0	demandar
suffer	0	0	0	0	0	1	0	0	0	0	patir
sufferer	0	0	0	1	0	1	0	1	0	0	patint
suffering	0	0	1	1	0	1	0	1	0	0	patiment
suffice	0	0	0	0	0	0	0	0	0	0	n'hi ha prou
sufficiency	0	0	0	0	0	0	1	0	0	0	suficiència
sufficient	0	0	0	0	0	0	0	0	0	0	suficient
sufficiently	0	0	0	0	0	0	0	0	0	0	suficientment
suffix	0	0	0	0	0	0	0	0	0	0	sufix
suffocating	0	0	1	1	0	1	0	1	0	0	sufocant
suffocation	1	0	0	1	0	1	0	0	0	0	asfixia
sugar	0	0	0	0	0	0	1	0	0	0	sucre
suggest	0	0	0	0	0	0	0	0	0	1	suggerir
suggestion	0	0	0	0	0	0	0	0	0	0	suggeriment
suggestive	0	0	0	0	0	0	0	0	0	0	suggerent
suicidal	1	0	1	1	0	1	0	1	0	0	suïcida
suicide	1	0	0	1	0	1	0	1	0	0	suïcidi
suit	0	0	0	0	0	0	0	0	0	0	vestit
suitable	0	0	0	0	0	0	1	0	0	0	adequat
suite	0	0	0	0	0	0	0	0	0	0	suite
suitor	0	0	0	0	0	0	0	0	0	0	pretendent
sullen	1	0	0	0	0	1	0	1	0	0	malhumorat
sulphur	0	0	0	0	0	0	0	0	0	0	sofre
sultan	0	0	0	1	0	0	0	0	0	0	sultà
sultry	0	0	0	0	0	0	1	0	0	0	sensual
sum	0	0	0	0	0	0	0	0	0	0	suma
summarily	0	0	0	0	0	0	0	0	0	0	sumariament
summarize	0	0	0	0	0	0	0	0	0	0	resumir
summary	0	0	0	0	0	0	0	0	0	0	resum
summation	0	0	0	0	0	0	0	0	0	0	sumació
summer	0	0	0	0	0	0	0	0	0	0	estiu
summit	0	0	0	0	0	0	0	0	0	0	cim
summon	0	0	0	0	0	0	0	0	0	0	convocar
summons	0	0	0	0	0	1	0	0	0	0	convocatòria
sumo	0	0	0	0	0	0	0	0	0	0	sumo
sump	0	0	1	0	0	0	0	0	0	0	dipòsit
sumptuous	0	0	0	0	0	0	0	0	0	0	sumptuós
sun	0	1	0	0	1	0	1	0	1	1	sol
sunbeam	0	0	0	0	0	0	0	0	0	0	raig de sol
sundial	0	1	0	0	0	0	0	0	0	1	rellotge de sol
sundown	0	0	0	0	0	0	0	0	0	0	posta de sol
sundry	0	0	0	0	0	0	0	0	0	0	diversos
sunglass	0	0	0	0	0	0	0	0	0	0	ulleres de sol
sunglasses	0	0	0	0	0	0	0	0	0	0	ulleres de sol
sunk	0	0	1	1	0	1	0	1	0	0	enfonsat
sunless	0	0	0	0	0	0	0	0	0	0	sense sol
sunlight	0	0	0	0	0	0	0	0	0	0	llum solar
sunny	0	1	0	0	1	0	1	0	1	0	assolellat
sunrise	0	0	0	0	0	0	0	0	0	0	sortida del sol
sunset	0	1	0	0	0	0	1	0	0	0	posta de sol
sunshine	0	0	0	0	1	0	1	0	0	0	sol
superannuation	0	0	0	0	0	0	0	0	0	0	jubilació
superb	0	0	0	0	0	0	1	0	0	0	genial
superficial	0	0	0	0	0	1	0	0	0	0	superficial
superfluous	0	0	0	0	0	1	0	0	0	0	superflu
superhuman	0	0	0	0	0	0	1	0	0	0	sobrehumans
superimposed	0	0	0	0	0	0	0	0	0	0	superposats
superintendent	0	0	0	0	0	0	0	0	0	0	superintendent
superior	0	0	0	0	0	0	1	0	0	0	superior
superiority	0	0	0	0	0	0	1	0	0	0	superioritat
superlative	0	0	0	0	0	0	0	0	0	0	superlatiu
superman	0	0	0	0	1	0	1	0	0	1	superhome
supermarket	0	0	0	0	0	0	0	0	0	0	supermercat
supernatant	0	0	0	0	0	0	0	0	0	0	sobrenedant
supernatural	0	0	0	0	0	0	0	0	0	0	sobrenatural
superposition	0	0	0	0	0	0	0	0	0	0	superposició
supersede	0	0	0	0	0	0	0	0	0	0	substituir
superstar	0	0	0	0	1	0	1	0	0	1	superestrella
superstition	0	0	0	1	0	1	1	0	0	0	superstició
superstitious	0	1	0	1	0	1	0	0	0	0	supersticiós
supervise	0	0	0	0	0	0	0	0	0	0	supervisar
supervision	0	0	0	0	0	0	0	0	0	0	supervisió
supervisor	0	0	0	0	0	0	0	0	0	0	supervisor
supper	0	0	0	0	0	0	0	0	0	0	sopar
supplant	0	0	0	0	0	0	0	0	0	0	suplantar
supple	0	0	0	0	0	0	0	0	0	0	flexible
supplement	0	0	0	0	0	0	0	0	0	0	suplement
supplemental	0	0	0	0	0	0	0	0	0	0	suplementari
supplementary	0	0	0	0	0	0	0	0	0	0	suplementari
supplication	0	0	0	0	0	0	1	0	0	1	súplica
supplies	0	0	0	0	0	0	1	0	0	0	subministraments
supply	0	0	0	0	0	0	1	0	0	0	subministrament
supported	0	0	0	0	0	0	1	0	0	0	recolzat
supporter	0	0	0	0	1	0	1	0	0	1	partidari
supporters	0	0	0	0	0	0	0	0	0	0	partidaris
supporting	0	0	0	0	0	0	1	0	0	1	suport
suppose	0	0	0	0	0	0	0	0	0	0	suposar
supposing	0	0	0	0	0	0	0	0	0	0	suposant
supposition	0	0	0	0	0	0	0	0	0	0	suposició
suppress	1	0	0	1	0	1	0	1	0	0	suprimir
suppression	1	0	1	1	0	1	0	0	0	0	supressió
supremacy	1	1	0	1	1	1	1	0	1	1	supremacia
supreme	0	0	0	0	0	0	1	0	0	0	suprem
supremely	0	0	0	0	0	0	1	0	0	0	supremament
surcharge	1	0	0	0	0	1	0	0	0	0	recàrrec
surety	0	0	0	0	0	0	1	0	0	1	fiador
surf	0	0	0	0	0	0	0	0	0	0	surf
surface	0	0	0	0	0	0	0	0	0	0	superfície
surge	0	0	0	0	0	0	0	0	1	0	augment
surgeon	0	0	0	0	0	0	0	0	0	0	cirurgià
surgery	0	0	0	1	0	0	0	1	0	0	cirurgia
surly	1	0	1	0	0	1	0	0	0	0	malhumorat
surmise	0	0	0	0	0	0	1	0	0	0	suposar
surname	0	0	0	0	0	0	0	0	0	0	cognom
surpassing	0	0	0	0	0	0	1	0	0	0	superant
surplus	0	0	0	0	0	0	0	0	0	0	excedent
surprise	0	0	0	1	1	0	1	0	1	0	sorpresa
surprised	0	0	0	0	0	0	0	0	1	0	sorprès
surprising	0	0	0	0	0	0	0	0	1	0	sorprenent
surprisingly	0	1	0	0	0	0	0	0	1	0	sorprenentment
surrender	0	0	0	1	0	1	0	1	0	0	rendir-se
surrendering	0	0	0	0	0	1	0	1	0	0	rendint-se
surrogate	0	0	0	0	0	0	0	0	0	1	substitut
surround	0	1	0	0	0	1	1	0	0	0	envoltar
surrounding	0	0	0	0	0	0	0	0	0	0	al voltant de
surroundings	0	0	0	0	0	0	0	0	0	0	entorns
surveillance	0	0	0	1	0	0	0	0	0	0	vigilància
survey	0	0	0	0	0	0	0	0	0	0	enquesta
