English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tajik Word
satisfaction	0	0	0	0	0	0	0	0	0	0	қаноатмандӣ
satisfactorily	0	0	0	0	0	0	1	0	0	0	каноатбахш
satisfied	0	0	0	0	1	0	1	0	0	0	каноатманд
saturate	0	0	0	0	0	0	0	0	0	0	сер кардан
saturated	0	0	1	0	0	1	0	0	0	0	сершуда
saturation	0	0	0	0	0	0	0	0	0	0	сершавӣ
sauce	0	0	0	0	0	0	0	0	0	0	чошнӣ
saucepan	0	0	0	0	0	0	0	0	0	0	коса
saucer	0	0	0	0	0	0	0	0	0	0	табақа
saucy	0	0	0	0	0	0	0	0	0	0	пурзӯр
sauerkraut	0	0	0	0	0	0	0	0	0	0	карамт
sauna	0	0	0	0	0	0	0	0	0	0	сауна
savage	1	0	0	1	0	1	0	0	0	0	ваҳшӣ
savagery	1	0	0	1	0	1	0	0	0	0	ваҳшӣ
savanna	0	0	0	0	0	0	0	0	0	0	саванна
save	0	0	0	0	1	0	1	0	0	1	захира кунед
saving	0	0	0	0	0	0	0	0	0	0	сарфа кардан
savings	0	0	0	0	0	0	1	0	0	0	пасандоз
savor	0	1	1	0	1	0	1	1	0	1	лаззат баред
savory	0	0	0	0	0	0	1	0	0	0	болаззат
savvy	0	0	0	0	0	0	1	0	0	0	доно
sawdust	0	0	0	0	0	0	0	0	0	0	арра
sax	0	0	0	0	0	0	0	0	0	0	сакс
saxophone	0	0	0	0	0	0	0	0	0	0	саксофон
scab	0	0	0	0	0	1	0	0	0	0	кабуд
scabbard	0	0	0	0	0	0	0	0	0	0	шин
scaffold	0	0	0	1	0	1	0	0	0	0	поя
scaffolding	0	0	0	0	0	0	0	0	0	0	сангфарш
scale	0	0	0	0	0	0	0	0	0	0	миқёс
scales	0	0	0	0	0	0	0	0	0	0	тарозу
scallop	0	0	0	0	0	0	0	0	0	0	гӯшмоҳӣ
scalp	0	0	0	0	0	0	0	0	0	0	пӯсти сар
scalpel	0	0	0	1	0	1	0	0	0	0	скальпел
scaly	0	0	0	0	0	1	0	0	0	0	пулакак
scan	0	0	0	0	0	0	0	0	0	0	скан
scandal	0	0	0	1	0	1	0	0	0	0	ҷанҷол
scandalous	1	0	0	0	0	1	0	0	0	0	ҷанҷоловар
scanty	0	0	0	0	0	1	0	0	0	0	камчин
scape	0	0	0	0	0	0	0	0	0	0	scape
scapegoat	1	0	0	1	0	1	0	0	0	0	бузғола
scar	1	0	1	1	0	1	0	1	0	0	захм
scarab	0	0	0	0	0	0	0	0	0	0	скраб
scarce	0	0	0	1	0	1	0	1	0	0	камёб
scarcely	0	0	0	0	0	1	0	1	0	0	кам
scarcity	1	0	0	1	0	1	0	1	0	0	камобӣ
scare	1	1	0	1	0	1	0	0	1	0	тарсондан
scarecrow	0	0	0	1	0	1	1	0	0	0	тарсончак
scarf	0	0	0	0	0	0	0	0	0	0	рӯймол
scarlet	0	0	0	0	0	0	0	0	0	0	арғувонӣ
scatter	0	0	0	0	0	0	0	0	0	0	пароканда кардан
scattered	0	0	0	0	0	0	0	0	0	0	пароканда
scattering	0	0	0	0	0	0	0	0	0	0	пароканда кардан
scavenger	0	0	0	0	0	1	0	0	0	0	партовгар
scene	0	0	0	0	0	0	0	0	0	0	саҳна
scenery	0	0	0	0	0	0	0	0	0	0	манзара
scenic	0	0	0	0	0	0	0	0	0	0	манзаранок
scent	0	0	0	0	0	0	0	0	0	0	бӯй
sceptical	0	0	0	0	0	0	0	0	0	1	шубҳанок
scepticism	0	0	0	0	0	0	0	0	0	0	скептицизм
schematic	0	0	0	0	0	0	0	0	0	0	схематикй
scheme	0	0	0	0	0	1	0	0	0	0	схема
schism	1	0	0	0	0	1	0	0	0	0	парокандагӣ
schizophrenia	1	0	1	1	0	1	0	1	0	0	шизофрения
scholar	0	0	0	0	0	0	1	0	0	0	олим
scholarly	0	0	0	0	0	0	0	0	0	0	донишманд
scholarship	0	0	0	0	1	0	1	0	0	0	стипендия
school	0	0	0	0	0	0	0	0	0	1	мактаб
schoolboy	0	0	0	0	0	0	0	0	0	0	мактаббача
schooling	0	0	0	0	0	0	0	0	0	0	мактабхонй
schoolmaster	0	0	0	0	0	0	0	0	0	0	муаллими мактаб
schooner	0	0	0	0	0	0	0	0	0	0	шхунер
sciatica	0	0	0	0	0	1	0	0	0	0	sciatica
science	0	0	0	0	0	0	0	0	0	0	илм
scientific	0	0	0	0	0	0	1	0	0	1	илмй
scientist	0	1	0	0	0	0	1	0	0	1	олим
scintilla	0	0	0	0	0	0	1	0	0	0	синтилла
scintillation	0	0	0	0	0	0	0	0	0	0	ссинтилляция
scintillator	0	0	0	0	0	0	0	0	0	0	сцинтиллятор
scion	0	0	0	0	0	0	0	0	0	0	насл
scissors	0	0	0	0	0	0	0	0	0	0	кайчи
scoff	1	0	1	0	0	1	0	0	0	0	масхара кардан
scold	1	0	1	1	0	1	0	1	0	0	сарзаниш кардан
scolding	1	0	0	0	0	1	0	0	0	0	сарзаниш кардан
scoop	0	0	0	0	0	0	0	0	0	0	ковок
scope	0	0	0	0	0	0	0	0	0	0	доираи
scorching	1	0	0	0	0	1	0	0	0	0	сӯзон
score	0	1	0	0	1	0	1	0	1	0	Ҳисоб
scores	0	0	0	0	0	0	0	0	0	0	холхо
scorn	1	0	0	0	0	1	0	0	0	0	тамасхур кардан
scorpion	1	0	1	1	0	1	0	0	1	0	каждум
scotch	0	0	0	0	0	1	0	0	0	0	шотланд
scoundrel	1	0	1	1	0	1	0	0	0	1	харом
scour	0	0	0	0	0	0	0	0	0	0	тоза кардан
scourge	1	0	0	1	0	1	0	1	0	0	бало
scout	0	0	0	0	0	0	0	0	0	0	разведка
scrabble	0	0	0	0	0	0	0	0	0	0	харошидан
scramble	0	0	0	0	0	0	0	0	0	0	шитоб кардан
scrambling	0	0	0	0	0	1	0	0	0	0	шитоб кардан
scrape	0	0	0	0	0	0	0	0	0	0	харошидан
scrapie	1	0	0	1	0	1	0	1	0	0	scrapie
scraping	0	0	0	0	0	0	0	0	0	0	харошидан
scratch	0	0	0	0	0	0	0	0	0	0	харошидан
scream	1	0	1	1	0	1	0	0	1	0	дод зада
screaming	1	0	1	1	0	1	0	0	0	0	дод зада
screech	0	0	0	1	0	1	0	0	1	0	фарьёд
screen	0	0	0	0	0	0	0	0	0	0	экран
screwdriver	0	0	0	0	0	0	0	0	0	0	отвертка
screwed	1	0	0	0	0	1	0	0	0	0	печида
scribble	0	0	0	0	0	0	0	0	0	0	навиштан
scribe	0	0	0	0	0	0	1	0	0	0	котиб
scrimmage	0	0	0	0	0	1	0	0	1	0	задухурд
scrip	0	0	0	0	0	0	0	0	0	0	скрипт
script	0	0	0	0	0	0	1	0	0	0	скрипт
scriptural	0	0	0	0	0	0	0	0	0	0	китоб
scripture	0	0	0	0	0	0	0	0	0	1	оят
scroll	0	0	0	0	0	0	0	0	0	0	ҳаракат кунед
scrub	0	0	1	0	0	1	0	0	0	0	скраб
scrumptious	0	0	0	0	0	0	1	0	0	0	болаззат
scrupulous	0	0	0	0	0	0	0	0	0	0	бодиққат
scrutinize	0	1	0	0	0	1	0	0	0	0	тафтиш кардан
scrutiny	0	0	0	0	0	1	0	0	0	0	тафтиш
sculptor	0	0	0	0	0	0	0	0	0	0	ҳайкалтарош
sculpture	0	0	0	0	0	0	1	0	0	0	хайкалтарошй
sculptured	0	0	0	0	0	0	0	0	0	0	муҷассамашуда
scum	0	0	1	0	0	1	0	0	0	0	палак
sea	0	0	0	0	0	0	1	0	0	0	баҳр
seaboard	0	0	0	0	0	0	0	0	0	0	соҳили баҳр
seal	0	0	0	0	0	0	1	0	0	1	мӯҳр
seals	0	0	0	0	0	0	0	0	0	1	мӯҳрҳо
seam	0	0	0	0	0	0	0	0	0	0	дарз
seaman	0	0	0	0	0	0	0	0	0	0	бахрнавард
seamless	0	0	0	0	0	0	0	0	0	0	бефосила
seamstress	0	0	0	0	0	0	0	0	0	0	дӯзандагӣ
seaport	0	0	0	0	0	0	0	0	0	0	бандари бахрй
sear	0	0	0	0	0	1	0	0	0	0	шур
search	0	0	0	0	0	0	0	0	0	0	ҷустуҷӯ
searching	0	0	0	0	0	0	0	0	0	0	ҷустуҷӯ
seared	0	0	0	0	0	0	0	0	0	0	пухта
seaside	0	0	0	0	0	0	0	0	0	0	канори баҳр
season	0	0	0	0	0	0	0	0	0	0	мавсим
seasoned	0	0	0	0	0	0	1	0	0	0	таҷрибадор
seasoning	0	0	0	0	0	0	0	0	0	0	мазза
seat	0	0	0	0	0	0	0	0	0	0	нишаст
secession	0	0	0	0	0	1	0	0	0	0	ҷудошавӣ
secluded	0	0	0	0	0	1	0	1	0	0	хилват
seclusion	0	0	0	1	0	1	1	0	0	0	хилват
secondary	0	0	0	0	0	0	0	0	0	0	миёна
secondhand	0	0	0	0	0	1	0	0	0	0	дасти дувум
secrecy	0	0	0	0	0	0	0	0	1	1	махфият
secret	0	0	0	0	0	0	0	0	0	1	махфӣ
secretariat	0	0	0	0	0	0	1	0	0	0	котибот
secretary	0	0	0	0	0	0	0	0	0	0	котиб
secrete	0	0	1	0	0	0	0	0	0	0	махфӣ кардан
secretion	0	0	1	0	0	1	0	0	0	0	секреция
secretive	0	0	0	0	0	1	0	0	0	0	махфй
secretly	0	0	0	0	0	0	0	0	0	0	пинхонй
sect	0	0	0	0	0	0	0	0	0	0	мазхаб
sectarian	1	0	0	1	0	1	0	0	0	0	сектантй
sectional	0	0	0	0	0	0	0	0	0	0	бахшӣ
sector	0	0	0	0	0	0	0	0	0	0	бахш
secular	0	1	0	0	0	0	0	0	0	0	дунявӣ
secularism	0	0	0	0	0	0	0	0	0	0	секуляризм
securities	0	0	0	0	0	0	0	0	0	1	когазхои киматнок
security	0	0	0	0	0	0	0	0	0	0	амният
sedan	0	0	0	0	0	0	0	0	0	0	седан
sedate	0	0	0	0	0	0	0	0	0	0	седат
sedative	0	0	0	0	0	0	0	0	0	0	седатив
sedentary	0	0	0	0	0	0	0	0	0	0	нишастан
sedge	0	0	0	0	0	0	0	0	0	0	сех
sediment	0	0	0	0	0	0	0	0	0	0	таҳшин
sedimentary	0	0	0	0	0	0	0	0	0	0	таҳшинӣ
sedition	1	0	0	0	0	1	0	1	0	0	фитна
seduce	0	0	0	0	0	1	0	0	0	0	фирефтан
seducing	0	0	0	0	0	0	0	0	0	0	фирефтан
seduction	0	0	0	0	0	1	0	0	0	0	фирефтан
seductive	0	1	0	0	0	0	0	0	0	0	дилфиреб
seed	0	0	0	0	0	0	0	0	0	0	тухмй
seedling	0	0	0	0	0	0	0	0	0	0	ниҳол
seek	0	1	0	0	0	0	0	0	0	0	ҷустуҷӯ
seeker	0	0	0	0	0	0	0	0	0	0	ҷӯянда
seemingly	0	0	0	0	0	0	0	0	0	0	зоҳиран
seer	0	0	0	0	0	0	0	0	0	0	бинанда
seething	0	0	0	0	0	0	0	0	0	0	шӯриш
segment	0	0	0	0	0	0	0	0	0	0	сегмент
segregate	1	0	1	0	0	1	0	1	0	0	ҷудо кардан
segregated	0	0	0	0	0	1	0	0	0	0	ҷудо карда шудааст
segregation	0	0	0	0	0	0	0	0	0	0	сегрегатсия
seize	0	0	0	1	0	1	0	0	0	0	дастгир кардан
seizure	0	0	0	1	0	0	0	0	0	0	мусодира
seldom	0	0	0	0	0	0	0	0	0	0	кам
select	0	0	0	0	0	0	0	0	0	0	интихоб кунед
selection	0	0	0	0	0	0	0	0	0	0	интихоб
selfish	1	0	1	0	0	1	0	0	0	0	худпараст
selfishness	0	0	0	0	0	1	0	0	0	0	худпарастӣ
sell	0	0	0	0	0	0	0	0	0	0	фурӯшанд
seller	0	0	0	0	0	0	0	0	0	0	фурӯшанда
semaphore	0	0	0	0	0	0	0	0	0	0	семафор
semblance	0	0	0	0	0	0	0	0	0	0	шабоҳат
semen	0	0	0	0	0	0	0	0	0	0	нутфа
semicolon	0	0	0	0	0	0	0	0	0	0	нуқта-вергул
seminal	0	0	0	0	0	0	0	0	0	0	асоснок
seminar	0	0	0	0	0	0	0	0	0	0	семинар
seminary	0	0	0	0	0	0	0	0	0	0	семинария
semiotics	0	0	0	0	0	0	0	0	0	0	семиотика
senate	0	0	0	0	0	0	0	0	0	1	сенат
senator	0	0	0	0	0	0	0	0	0	0	сенатор
send	0	0	0	0	0	0	0	0	0	0	фиристодан
senescence	0	0	0	0	0	0	0	0	0	0	пиршавӣ
senile	0	0	0	1	0	1	0	1	0	0	пирӣ
senior	0	0	0	0	0	0	0	0	0	0	калонсол
seniority	0	0	0	0	0	0	1	0	0	1	собиқа
sensation	0	0	0	0	0	0	0	0	0	0	ҳиссиёт
sensational	0	0	0	0	1	0	1	0	0	0	ҳассос
sense	0	0	0	0	0	0	1	0	0	0	ҳис
senseless	1	0	1	1	0	1	0	1	1	0	бемаънӣ
senses	0	0	0	0	0	0	0	0	0	0	ҳиссиёт
sensibility	0	0	0	0	0	0	1	0	0	0	ҳассосият
sensibly	0	0	0	0	0	0	1	0	0	0	оқилона
sensitive	0	0	0	0	0	0	0	0	0	0	ҳассос
sensory	0	0	0	0	0	0	0	0	0	0	ҳиссиётӣ
sensual	0	1	0	0	1	1	1	0	1	1	шаҳвонӣ
sensuality	0	1	0	0	1	0	1	0	0	0	ҳассосият
sensuous	0	0	0	0	1	0	1	0	0	0	ҳассос
sentence	1	1	1	1	0	1	0	1	0	0	ҳукм
sentient	0	0	0	0	0	0	0	0	0	0	ҳушдор
sentiment	0	0	0	0	0	0	0	0	0	0	эҳсосот
sentimental	0	0	0	0	0	0	1	0	0	0	сентименталӣ
sentimentality	0	0	0	0	0	0	1	0	0	0	сентиментализм
sentinel	0	0	0	0	0	0	1	0	0	1	посбон
sentry	0	0	0	0	0	0	0	0	0	1	посбон
separable	0	0	0	0	0	0	0	0	0	0	ҷудошаванда
separate	0	0	0	0	0	0	0	0	0	0	ҷудо
separately	0	0	0	0	0	0	0	0	0	0	алоҳида
separation	0	0	0	0	0	0	0	0	0	0	ҷудоӣ
separatist	1	0	1	0	0	1	0	0	0	0	сепаратист
sepia	0	0	0	0	0	0	0	0	0	0	сепия
sepsis	0	0	0	1	0	1	0	1	0	0	сепсис
sept	0	0	0	0	0	0	0	0	0	0	сентябр
septic	0	0	1	0	0	1	0	0	0	0	септикӣ
septum	0	0	0	0	0	0	0	0	0	0	септум
sequel	0	1	0	0	0	0	0	0	0	0	давом
sequence	0	0	0	0	0	0	0	0	0	0	пайдарпай
sequent	0	0	0	0	0	0	0	0	0	0	пай дар пай
sequestered	0	0	0	0	0	0	0	0	0	0	секвестр карда шудааст
sequestration	0	0	0	0	0	1	0	1	0	0	секвестр
serene	0	0	0	0	0	1	0	0	0	1	ором
serenity	0	1	0	0	1	0	1	0	0	1	оромӣ
sergeant	0	0	0	0	0	0	0	0	0	0	сержант
serial	0	1	0	0	0	0	0	0	0	0	серия
series	0	0	0	0	0	0	0	0	0	1	силсила
serif	0	0	0	0	0	0	0	0	0	0	сериф
seriousness	0	0	0	1	0	0	0	1	0	0	ҷиддӣ
sermon	0	0	0	0	0	0	1	0	0	1	мавъиза
serpent	0	0	1	1	0	1	0	0	0	0	мор
serpentine	0	0	0	0	0	0	0	0	0	0	серпентин
serrated	0	0	0	0	0	0	0	0	0	0	сердор
serum	0	0	0	0	0	0	1	0	0	0	зардоб
servant	0	0	0	0	0	1	0	0	0	1	хизматгор
serve	0	0	0	0	0	1	0	0	0	1	хизмат кунанд
service	0	0	0	0	0	0	0	0	0	0	хизматрасонй
serviceable	0	0	0	0	0	0	0	0	0	0	хизматшаванда
servile	0	0	1	1	0	1	0	1	0	0	хизматгор
servitude	0	0	0	0	0	1	0	0	0	0	ғуломӣ
sess	0	0	0	0	0	0	0	0	0	0	сессия
session	0	0	0	0	0	0	0	0	0	0	сессия
sessions	0	0	0	0	0	0	0	0	0	0	сессияхо
set	0	0	0	0	0	0	0	0	0	0	гузошта
setback	0	0	0	0	0	1	0	1	0	0	ақибнишинӣ
sett	0	0	0	0	0	0	0	0	0	0	танзим
setter	0	0	0	0	0	0	0	0	0	0	танзимкунанда
settle	0	0	0	0	0	0	0	0	0	0	ҳал кардан
settled	0	0	0	0	0	0	0	0	0	0	карор гирифт
settler	0	0	0	0	0	0	0	0	0	0	муҳоҷир
settlor	0	0	0	1	0	0	1	0	0	0	истикоматкунанда
seventh	0	0	0	0	0	0	0	0	0	0	ҳафтум
seventy	0	0	0	0	0	0	0	0	0	0	ҳафтод
sever	0	0	0	0	0	1	0	0	0	0	бурида
severable	0	0	0	0	0	0	0	0	0	0	ҷудошаванда
severally	0	0	0	0	0	0	0	0	0	0	якчанд маротиба
severance	0	0	0	0	0	0	0	1	0	0	аз кор рафтан
severely	0	0	0	0	0	0	0	0	0	0	сахт
severity	0	0	0	0	0	0	0	0	0	0	вазнинӣ
sew	0	0	0	0	0	0	0	0	0	0	дӯзанд
sewage	0	0	1	0	0	1	0	0	0	0	канализация
sewer	0	0	1	0	0	0	0	0	0	0	канализация
sewerage	0	0	1	0	0	1	0	0	0	0	канализация
sex	0	1	0	0	1	0	1	0	0	1	ҷинсӣ
sexuality	0	0	0	0	0	0	0	0	0	0	шањвоният
sexy	0	0	0	0	0	0	0	0	0	0	секси
shabby	0	0	1	0	0	1	0	0	0	0	хароб
shack	0	0	1	0	0	1	0	1	0	0	кулба
shackle	1	1	1	1	0	1	0	1	0	0	занҷир
shade	0	0	0	0	0	0	0	0	0	0	соя
shades	0	0	0	0	0	0	0	0	0	0	сояҳо
shading	0	0	0	0	0	0	0	0	0	0	сояафкан
shadow	0	0	0	0	0	0	0	0	0	0	соя
shadowy	0	0	0	0	0	0	0	0	0	0	сояафкан
shady	0	0	0	1	0	1	0	0	0	0	сояафкан
shaft	0	0	0	0	0	0	0	0	0	0	чоҳ
shag	0	0	0	0	0	0	0	0	0	0	шах
shaggy	0	0	0	0	0	0	0	0	0	0	сангин
shake	0	0	0	0	0	0	0	0	0	0	чунбондан
shaken	0	0	0	0	0	0	0	0	0	0	ларзон
shaking	0	0	0	1	0	1	0	0	0	0	ларзиш
shaky	1	1	0	1	0	1	0	0	0	0	ларзон
sham	1	0	1	0	0	1	0	0	0	0	шам
shaman	0	0	0	0	0	0	0	0	0	0	шаман
shambles	0	0	0	0	0	1	0	0	0	0	вайрон мешавад
shame	0	0	1	1	0	1	0	1	0	0	шарм
shameful	0	0	0	0	0	1	0	1	0	0	нангин
shameless	0	0	1	0	0	1	0	0	0	0	бешармона
shanghai	0	0	1	1	0	1	0	0	0	0	Шанхай
shank	0	0	0	1	0	0	0	0	0	0	шон
shanty	0	0	0	0	0	0	0	0	0	0	хонадон
shape	0	0	0	0	0	0	1	0	0	0	шакл
shapely	0	0	0	0	0	0	1	0	0	0	шаклан
share	0	1	0	0	1	0	1	0	0	1	мубодила
shareholder	0	0	0	0	0	0	0	0	0	0	саҳмдор
shark	0	0	0	0	0	1	0	0	0	0	наҳанг
sharpen	1	1	0	0	0	0	0	0	0	0	тез кардан
sharpened	0	0	0	0	0	0	0	0	0	0	тезу тунд
sharpener	0	0	0	0	0	0	0	0	0	0	суфтакунанда
sharpness	0	0	0	0	0	0	0	0	0	0	равшанӣ
shatter	1	0	0	1	0	1	0	1	1	0	шикастан
shattered	0	0	0	0	0	1	0	1	0	0	шикаста
shave	0	0	0	0	0	0	0	0	0	0	риштарош
shaving	0	0	0	0	0	0	0	0	0	0	риштарошӣ
shawl	0	0	0	0	0	0	0	0	0	0	шалл
sheaf	0	0	0	0	0	0	0	0	0	0	бофта
shear	0	0	0	0	0	0	0	0	0	0	буридан
shears	0	0	0	0	0	0	0	0	0	0	қайч
sheath	0	0	0	0	0	0	0	0	0	0	ғилоф
sheathing	0	0	0	0	0	0	0	0	0	0	пӯшиш
shed	0	0	0	0	0	1	0	0	0	0	рехтан
sheen	0	0	0	0	0	0	0	0	0	0	равшан
sheep	0	0	0	0	0	0	0	0	0	0	гусфанд
sheer	0	0	0	0	0	0	0	0	0	0	шаффоф
sheet	0	0	0	0	0	0	0	0	0	0	варақ
shelf	0	0	0	0	0	0	0	0	0	0	раф
shell	1	0	0	1	0	1	0	1	1	0	ниҳонӣ
shellfish	0	0	0	0	0	0	0	0	0	0	моллюсҳо
shelter	0	0	0	0	0	0	1	0	0	1	паноҳгоҳ
shelved	0	0	0	0	0	1	0	0	0	0	рафь
shepherd	0	0	0	0	0	0	1	0	0	1	чупон
sheriff	0	0	0	0	0	0	0	0	0	1	шериф
sherry	0	0	0	0	0	0	0	0	0	0	Шери
shield	0	0	0	0	0	0	0	0	0	0	сипар
shift	0	0	0	0	0	0	0	0	0	0	смена
shifting	0	0	0	0	0	0	0	0	0	0	иваз кардан
shilling	0	0	0	0	0	0	0	0	0	0	шиллинг
shimmer	0	0	0	0	0	0	0	0	0	0	дурахшон
shin	0	0	0	0	0	0	0	0	0	0	шин
shine	0	0	0	0	0	0	1	0	0	0	дурахшон
shingle	0	0	0	0	0	0	0	0	0	0	шинель
shining	0	1	0	0	1	0	1	0	0	0	дурахшон
shiny	0	0	0	0	0	0	0	0	0	0	тобнок
ship	0	1	0	0	0	0	0	0	0	0	киштй
shipment	0	0	0	0	0	0	0	0	0	0	интиқол
shipping	0	0	0	0	0	0	0	0	0	0	Фиристодан
shipwreck	0	0	0	1	0	1	0	1	0	0	фалокати киштй
shire	0	0	0	0	0	0	0	0	0	0	шир
shirt	0	0	0	0	0	0	0	0	0	0	курта
shit	1	0	1	0	0	1	0	0	0	0	лаънат
shiver	1	1	0	1	0	1	0	1	0	0	ларзон
shivering	0	0	0	0	0	0	0	0	0	0	ларзон
shoals	0	0	0	0	0	0	0	0	0	0	селҳо
shock	1	0	0	1	0	1	0	0	1	0	зарба
shockingly	0	0	0	0	0	0	0	0	1	0	ҳайратовар
shoddy	1	0	1	0	0	1	0	0	0	0	паст
shoe	0	0	0	0	0	0	0	0	0	0	пойафзол
shoemaker	0	0	0	0	0	0	0	0	0	0	пойафзолдуз
shoot	1	0	0	1	0	1	0	0	0	0	тир
shooter	0	0	0	1	0	0	0	0	0	0	тирандоз
shooting	1	0	0	1	0	1	0	0	0	0	тирпарронй
shop	0	0	0	0	0	0	0	0	0	0	мағоза
shopkeeper	0	0	0	0	0	0	0	0	0	1	фурӯшанда
shoplifting	1	0	1	0	0	1	0	0	0	0	дуздӣ
shopping	0	1	0	0	1	0	1	0	1	1	харид
shore	0	0	0	0	0	0	0	0	0	0	соҳил
shorn	0	0	0	0	0	0	0	0	0	0	бурида
short	0	0	0	0	0	0	0	0	0	0	кӯтоҳ
shortage	1	0	0	1	0	1	0	1	0	0	камомад
shortcoming	0	0	0	0	0	1	0	0	0	0	камбудй
shorten	0	0	0	0	0	0	0	0	0	0	кӯтоҳ кардан
shortening	0	0	0	0	0	0	0	0	0	0	кӯтоҳ кардан
shorthand	0	0	0	0	0	0	0	0	0	0	стенография
shortly	0	1	0	0	0	0	0	0	0	0	ба зудӣ
shortness	0	0	0	0	0	0	0	0	0	0	кӯтоҳӣ
shorts	0	0	0	0	0	0	0	0	0	0	кӯтоҳ
shot	1	0	0	1	0	1	0	1	1	0	тир
shotgun	0	0	0	0	0	0	0	0	0	0	туфангча
shoulder	0	0	0	0	0	0	1	0	0	1	китф
shout	1	0	0	0	0	0	0	0	1	0	фарёд
shove	1	0	0	0	0	1	0	0	0	0	тела додан
shovel	0	0	0	0	0	0	0	0	0	0	бел
shoveling	0	0	0	0	0	0	0	0	0	0	бел задан
show	0	0	0	0	0	0	0	0	0	1	нишон додан
shower	0	0	0	0	0	0	0	0	0	0	душ
showing	0	0	0	0	0	0	0	0	0	0	нишон дода
showy	0	0	0	0	0	1	0	0	0	0	намоишкор
shrapnel	0	0	0	1	0	0	0	0	0	0	пора-пора
shred	0	0	0	0	0	0	0	0	0	0	реза кардан
shrewd	0	0	0	0	0	0	1	0	0	0	доно
shriek	1	0	0	1	0	1	0	1	1	0	фарьёд задан
shrill	1	0	0	1	0	1	0	0	1	0	тира
shrimp	0	0	0	0	0	0	0	0	0	0	шримп
shrine	0	0	0	0	0	0	0	0	0	0	зиёратгоҳ
shrink	0	0	0	1	0	1	0	1	0	0	кам кардан
shrinking	0	0	0	0	0	0	0	0	0	0	кам шудан
shroud	0	0	0	0	0	0	0	1	0	0	кафан
shrub	0	0	0	0	0	0	0	0	0	0	бутта
shrubbery	0	0	0	0	0	0	0	0	0	0	буттазор
shrug	0	0	0	0	0	0	0	0	0	0	китф даркаш
shrunk	0	0	0	0	0	1	0	0	0	0	хурд шуд
shudder	0	0	0	1	0	1	0	0	0	0	ларза
shuffle	0	0	0	0	0	0	0	0	0	0	омехта кардан
shuffling	0	0	0	0	0	0	0	0	0	0	омехта кардан
shun	1	0	1	0	0	1	0	1	0	0	парҳез кунед
shunt	0	0	0	0	0	0	0	0	0	0	шунт
shut	0	0	0	0	0	0	0	0	0	0	баста
shutter	0	0	0	0	0	0	0	0	0	0	парда
shuttle	0	0	0	0	0	0	0	0	0	0	шаттл
sib	0	0	0	0	0	0	0	0	0	1	сиб
sic	0	0	0	0	0	0	0	0	0	0	sic
sick	0	0	1	0	0	1	0	1	0	0	бемор
sickening	1	0	1	1	0	1	0	1	0	0	дарднок
sickle	0	0	0	0	0	0	0	0	0	0	дос
sickly	0	0	1	0	0	1	0	1	0	0	бемор
sickness	0	0	1	1	0	1	0	1	0	0	беморӣ
side	0	0	0	0	0	0	0	0	0	0	тараф
sideboard	0	0	0	0	0	0	0	0	0	0	буфет
sidestep	0	0	0	0	0	0	0	0	0	0	канорагирӣ
sideways	0	0	0	0	0	0	0	0	0	0	тараф
siege	0	0	0	0	0	0	0	0	0	0	муҳосира
siesta	0	0	0	0	0	0	0	0	0	0	сиеста
sieve	0	0	0	0	0	0	0	0	0	0	ҷумбонидан
sifting	0	0	0	0	0	0	0	0	0	0	ҷӯшондан
sigh	0	0	0	0	0	0	0	0	0	0	оҳ
sight	0	0	0	0	0	0	0	0	0	0	дидан
sign	0	0	0	0	0	0	0	0	0	0	аломат
signal	0	0	0	0	0	0	0	0	0	0	сигнал
signature	0	0	0	0	0	0	0	0	0	1	имзо
significance	0	0	0	0	0	0	0	0	0	0	аҳамият
significant	0	0	0	0	0	0	0	0	0	0	назаррас
signification	0	0	0	0	0	0	0	0	0	0	аломат
signify	0	1	0	0	0	0	0	0	0	0	ишора кардан
signpost	0	0	0	0	0	0	0	0	0	0	нишона
silent	0	0	0	0	0	0	0	0	0	0	хомуш
silently	0	0	0	0	0	0	0	0	0	0	хомушона
silhouette	0	0	0	0	0	0	0	0	0	0	силуэт
silk	0	0	0	0	0	0	1	0	0	0	абрешим
silken	0	0	0	0	0	0	0	0	0	0	абрешимӣ
silky	0	0	0	0	0	0	0	0	0	0	абрешим
sill	0	0	0	0	0	0	0	0	0	0	силл
silliness	0	0	0	0	0	0	0	0	0	0	беақлӣ
silly	0	0	0	0	1	1	0	0	0	0	беақл
silt	0	0	0	0	0	0	0	0	0	0	лой
silver	0	0	0	0	0	0	0	0	0	0	нуқра
silvery	0	0	0	0	0	0	0	0	0	0	нуқра
similar	0	0	0	0	0	0	0	0	0	0	монанд
similarity	0	0	0	0	0	0	0	0	0	0	монандӣ
simile	0	0	0	0	0	0	0	0	0	0	ташбеҳ
simmer	1	1	0	0	0	0	0	0	0	0	пазед
simmering	0	1	0	0	0	0	0	0	0	0	ҷӯшон
simple	0	0	0	0	0	0	0	0	0	0	содда
simples	0	0	0	0	0	0	0	0	0	0	содда
simplify	0	1	0	0	1	0	1	0	1	1	содда кардан
simply	0	0	0	0	0	0	0	0	0	0	содда
simulate	0	0	0	0	0	0	0	0	0	0	симулятсия кардан
simulated	0	0	0	0	0	0	0	0	0	0	симулятсияшуда
