English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kazakh Word
released	0	0	0	0	0	0	0	0	0	0	босатылған
relegation	0	0	0	0	0	1	0	0	0	0	төмен түсу
relevancy	0	0	0	0	0	0	0	0	0	0	өзектілігі
relevant	0	0	0	0	0	0	1	0	0	1	қатысты
reliability	0	0	0	0	0	0	1	0	0	1	сенімділік
reliable	0	0	0	0	0	0	1	0	0	1	сенімді
reliance	0	0	0	0	0	0	1	0	0	1	тәуелділік
relic	0	0	0	0	0	0	0	0	0	0	релик
relics	0	0	0	0	0	0	0	1	0	0	жәдігерлер
relief	0	0	0	0	0	0	1	0	0	0	рельеф
relieving	0	0	0	0	0	0	1	0	0	0	жеңілдететін
religion	0	0	0	0	0	0	0	0	0	1	дін
religious	0	0	0	0	0	0	0	0	0	0	діни
relinquish	0	0	0	0	0	1	0	0	0	0	бас тарту
relish	0	0	0	0	0	0	0	0	0	0	ләззат алу
reluctance	0	0	0	0	0	0	0	0	0	0	құлықсыздық
reluctant	0	0	0	1	0	1	0	0	0	0	құлықсыз
remainder	0	0	0	0	0	0	0	0	0	0	қалдық
remaining	0	0	0	0	0	0	0	0	0	0	қалды
remains	0	0	1	1	0	1	1	0	0	1	қалады
remake	0	0	0	0	0	0	1	0	0	0	қайта жасау
remand	1	0	0	0	0	1	0	0	0	0	қамауда ұстау
remark	0	0	0	0	0	0	0	0	0	0	Ескерту
remarkable	0	0	0	0	1	0	1	0	1	1	тамаша
remarkably	0	0	0	0	0	0	1	0	0	0	тамаша
remedial	0	0	0	0	0	1	0	0	0	0	емдеуші
remedy	0	1	0	0	1	0	1	0	0	1	ем
remember	0	0	0	0	0	0	0	0	0	0	есте сақтаңыз
remembered	0	0	0	0	0	0	0	0	0	0	есте қалды
remembering	0	0	0	0	0	0	0	0	0	0	еске түсіру
remembrance	0	0	0	0	0	0	0	0	0	0	еске алу
remind	0	0	0	0	0	0	0	0	0	0	еске түсіру
reminder	0	0	0	0	0	0	0	0	0	0	еске салу
remiss	1	0	1	0	0	1	0	1	0	0	кешірім
remission	0	0	0	0	0	0	1	0	0	0	ремиссия
remit	0	0	0	0	0	0	0	0	0	0	жіберу
remittance	0	0	0	0	0	0	0	0	0	0	ақша аудару
remnant	0	0	0	0	0	0	0	0	0	0	қалдық
remodel	0	0	0	0	0	0	1	0	0	0	қайта құру
remorse	0	0	0	0	0	1	0	1	0	0	өкіну
remote	0	0	0	0	0	0	0	0	0	0	қашықтан
remoteness	0	0	0	0	0	0	0	0	0	0	шалғайлық
removal	0	0	0	0	0	1	0	0	0	0	жою
remove	1	0	0	1	0	1	0	1	0	0	жою
remuneration	0	0	0	0	0	0	0	0	0	0	сыйақы
renaissance	0	0	0	0	0	0	1	0	0	0	ренессанс
rencontre	0	0	0	0	0	1	0	0	0	0	қайта құру
rend	0	0	0	0	0	1	0	0	0	0	ренд
render	0	0	0	0	0	0	1	0	0	0	көрсету
rendering	0	0	0	0	0	0	0	0	0	0	көрсету
rendezvous	0	0	0	0	0	0	0	0	0	0	кездесу
rendition	0	0	0	0	0	0	0	0	0	0	орындау
renegade	1	0	0	0	0	1	0	0	0	0	теріс айналушы
renewal	0	0	0	0	0	0	1	0	0	0	жаңарту
renounce	1	0	0	0	0	1	0	0	0	0	бас тарту
renovate	0	1	0	0	0	0	1	0	0	0	жөндеу
renovated	0	0	0	0	0	0	0	0	0	0	жөнделген
renovation	0	1	0	0	1	0	1	0	0	0	жөндеу
renown	0	0	0	0	0	0	1	0	0	0	атақты
renowned	0	0	0	0	0	0	1	0	0	0	атақты
rent	0	0	0	0	0	0	0	0	0	0	жалға беру
rental	0	0	0	0	0	0	0	0	0	0	жалға алу
renter	0	0	0	0	0	0	0	0	0	0	жалға беруші
renunciation	0	0	0	0	0	1	0	0	0	0	бас тарту
reorganization	0	0	0	0	0	0	0	0	0	0	қайта ұйымдастыру
reorganize	0	0	0	0	0	0	1	0	0	0	қайта ұйымдастыру
repair	0	0	0	0	0	0	0	0	0	0	жөндеу
reparation	0	0	0	0	0	0	1	0	0	1	өтемақы
repay	1	1	0	0	1	0	1	0	0	1	өтеу
repayment	0	0	0	0	0	0	0	0	0	0	өтеу
repeal	0	0	0	0	0	0	0	0	0	0	күшін жою
repeat	0	0	0	0	0	0	0	0	0	0	қайталаңыз
repeated	0	0	0	0	0	0	0	0	0	0	қайталанды
repeatedly	0	0	0	0	0	0	0	0	0	0	қайта-қайта
repeater	0	0	0	0	0	0	0	0	0	0	қайталағыш
repellant	0	0	1	1	0	1	0	0	0	0	репеллент
repellent	1	0	1	1	0	1	0	0	0	0	репеллент
repelling	0	0	1	0	0	1	0	0	0	0	тойтару
repent	0	0	0	1	0	0	1	0	0	0	өкіну
repentance	0	0	0	0	0	0	0	0	0	0	өкіну
repertoire	0	0	0	0	0	0	0	0	0	0	репертуар
repertory	0	0	0	0	0	0	0	0	0	0	репертуар
repetition	0	0	0	0	0	0	0	0	0	0	қайталау
replace	0	0	0	0	0	0	0	0	0	0	ауыстырыңыз
replacement	0	0	0	0	0	0	0	0	0	0	ауыстыру
replenish	0	0	0	0	0	0	1	0	0	0	толықтыру
replete	0	0	0	0	0	0	1	0	0	0	толы
replication	0	0	0	0	0	0	0	0	0	0	репликация
reply	0	0	0	0	0	0	0	0	0	0	жауап беру
report	0	0	0	0	0	0	0	0	0	0	есеп беру
reported	0	0	0	0	0	0	0	0	0	0	хабарлады
reporter	0	0	0	0	0	0	1	0	0	1	репортер
repose	0	0	0	0	0	0	1	0	0	0	демалу
reposition	0	0	0	0	0	0	0	0	0	0	қайта орналастыру
repository	0	0	0	0	0	0	0	0	0	0	репозиторий
representation	0	0	0	0	0	0	0	0	0	0	өкілдігі
representative	0	0	0	0	0	0	0	0	0	0	өкілі
represented	0	0	0	0	0	0	1	0	0	0	ұсынылған
representing	0	1	0	0	0	0	0	0	0	0	білдіретін
repress	0	0	0	0	0	1	0	1	0	0	репрессия
repressed	0	0	0	0	0	0	0	0	0	0	репрессияға ұшырады
repression	0	0	0	1	0	1	0	0	0	0	репрессия
reprieve	0	0	0	0	0	0	0	0	0	0	мерзімін ұзарту
reprimand	1	0	0	0	0	1	0	0	0	0	сөгіс
reprint	0	0	0	0	0	1	0	0	0	0	қайта басып шығару
reprisal	1	0	0	1	0	1	0	1	0	0	репрессия
reprise	0	0	0	0	0	0	0	0	0	0	қайталау
reproach	1	0	1	0	0	1	0	1	0	0	қорлау
reproduce	0	0	0	0	0	0	0	0	0	0	көбейту
reproduction	0	0	0	0	0	0	0	0	0	0	көбею
reproductive	0	0	0	0	1	0	1	0	0	0	репродуктивті
reptile	0	0	0	0	0	0	0	0	0	0	бауырымен жорғалаушы
republic	0	0	0	0	0	1	0	0	0	0	республика
republican	0	0	0	0	0	0	0	0	0	0	республикалық
repudiation	1	0	1	0	0	1	0	0	0	0	бас тарту
repulsion	0	0	1	1	0	1	0	0	0	0	итермелеу
repurchase	0	0	0	0	0	0	0	0	0	0	қайта сатып алу
reputable	0	0	0	0	0	0	1	0	0	1	беделді
reputation	0	0	0	0	0	0	0	0	0	0	беделі
repute	0	0	0	0	0	0	0	0	0	0	бедел
request	0	0	0	0	0	0	0	0	0	0	сұрау
requiem	0	0	0	0	0	0	0	1	0	0	реквием
required	0	0	0	0	0	0	0	0	0	0	қажет
requirement	0	0	0	0	0	0	0	0	0	0	талап
requisite	0	0	0	0	0	0	0	0	0	0	шарт
requisition	0	0	0	0	0	0	0	0	0	0	реквизиция
rescind	0	0	0	0	0	1	0	0	0	0	күшін жою
rescission	0	0	0	0	0	1	0	0	0	0	бас тарту
rescue	0	1	0	0	1	0	1	0	1	1	құтқару
research	0	0	0	0	0	0	0	0	0	0	зерттеу
resection	0	0	0	1	0	0	0	0	0	0	резекция
resemblance	0	0	0	0	0	0	0	0	0	0	ұқсастық
resemble	0	0	0	0	0	0	0	0	0	0	ұқсайды
resembling	0	0	0	0	0	0	0	0	0	0	ұқсайды
resent	1	0	0	0	0	1	0	0	0	0	ренжіту
resentful	1	0	0	0	0	1	0	0	0	0	ренжіген
resentment	1	0	1	0	0	1	0	1	0	0	реніш
reservation	0	0	0	0	0	0	0	0	0	0	брондау
reserve	0	0	0	0	0	0	1	0	0	0	резерв
reserved	0	0	0	0	0	0	0	0	0	0	сақталған
reserves	0	0	0	0	0	0	0	0	0	0	қорлар
reservoir	0	0	0	0	0	0	0	0	0	0	су қоймасы
reside	0	0	0	0	0	0	0	0	0	0	тұру
residence	0	0	0	0	0	0	0	0	0	0	резиденция
residences	0	0	0	0	0	0	0	0	0	0	резиденциялар
resident	0	0	0	0	0	0	1	0	0	0	тұрғыны
residual	0	0	0	0	0	0	0	0	0	0	қалдық
residue	0	0	0	0	0	0	0	0	0	0	қалдық
resign	1	0	1	1	0	1	0	1	0	0	отставкаға кету
resignation	0	0	0	0	0	1	0	1	1	0	отставка
resigned	0	0	0	0	0	1	0	1	0	0	отставкаға кетті
resilience	0	0	0	0	0	0	0	0	0	0	төзімділік
resilient	0	0	0	0	0	0	1	0	0	0	төзімді
resin	0	0	0	0	0	0	0	0	0	0	шайыр
resist	0	0	0	0	0	1	0	0	0	0	қарсы тұру
resistance	1	0	0	0	0	1	0	0	0	0	қарсылық
resistant	0	0	0	1	0	1	0	0	0	0	төзімді
resisting	1	0	0	1	0	1	0	1	0	0	қарсы тұру
resistive	0	0	0	0	0	0	1	0	0	0	резистивті
resolute	0	0	0	0	0	0	0	0	0	0	батыл
resolutely	0	0	0	0	0	0	1	0	0	0	табанды түрде
resolution	0	0	0	0	0	0	0	0	0	0	рұқсат
resolve	0	0	0	0	0	0	0	0	0	0	шешу
resolved	0	0	0	0	0	0	0	0	0	0	шешілді
resonance	0	0	0	0	0	0	0	0	0	0	резонанс
resonant	0	0	0	0	0	0	0	0	0	0	резонанстық
resonate	0	0	0	0	0	0	0	0	0	0	резонанс тудырады
resonator	0	0	0	0	0	0	0	0	0	0	резонатор
resort	0	0	0	0	0	0	0	0	0	0	курорт
resounding	0	0	0	0	0	0	0	0	0	0	сыңғырлаған
resources	0	0	0	0	1	0	1	0	0	1	ресурстар
respect	0	1	0	0	1	0	1	0	0	1	құрмет
respectability	0	0	0	0	0	0	1	0	0	0	құрметтілігі
respectable	0	0	0	0	0	0	1	0	0	1	құрметті
respected	0	0	0	0	0	0	0	0	0	0	құрметті
respectful	0	0	0	0	0	0	1	0	0	1	құрметті
respecting	0	0	0	0	0	0	1	0	0	0	құрметтеу
respective	0	0	0	0	0	0	0	0	0	0	тиісті
respects	0	0	0	0	0	0	1	0	0	1	құрметтейді
respiration	0	0	0	0	0	0	0	0	0	0	тыныс алу
respirator	0	0	0	0	0	0	0	0	0	0	респиратор
respite	0	0	0	0	1	0	1	0	0	1	демалыс
resplendent	0	0	0	0	1	0	1	0	0	0	жарқыраған
respond	0	0	0	0	0	0	0	0	0	0	жауап беру
respondent	0	0	0	0	0	0	0	0	0	0	жауап беруші
response	0	0	0	0	0	0	0	0	0	0	жауап
responsibility	0	0	0	0	0	0	0	0	0	0	жауапкершілік
responsible	0	0	0	0	0	0	1	0	0	1	жауапты
responsive	0	1	0	0	0	0	1	0	0	1	жауап беретін
rest	0	0	0	0	0	0	1	0	0	0	демалыс
restaurant	0	0	0	0	0	0	0	0	0	0	мейрамхана
restful	0	0	0	0	0	0	1	0	0	0	тыныш
restitution	1	0	0	0	0	0	1	0	0	0	қалпына келтіру
restlessness	0	1	0	0	0	0	0	0	0	0	мазасыздық
restoration	0	0	0	0	0	0	0	0	0	0	қалпына келтіру
restorative	0	1	0	0	1	0	1	0	0	1	қалпына келтіретін
restored	0	0	0	0	0	0	0	0	0	0	қалпына келтірілді
restoring	0	0	0	0	0	0	1	0	0	0	қалпына келтіру
restrain	1	0	0	1	0	1	0	0	0	0	тежеу
restrained	0	0	0	1	0	0	0	0	0	0	ұстамды
restraint	0	0	0	0	0	0	1	0	0	0	ұстамдылық
restrict	0	0	0	0	0	1	0	1	0	0	шектеу
restricted	0	0	0	0	0	0	0	0	0	0	шектелген
restriction	1	0	0	1	0	1	0	1	0	0	шектеу
restrictive	0	0	0	0	0	1	0	0	0	0	шектеуші
result	0	1	0	0	0	0	0	0	0	0	нәтиже
resultant	0	1	0	0	0	0	0	0	0	0	нәтиже
resumption	0	0	0	0	0	0	1	0	0	0	қайта бастау
resurrection	0	0	0	0	0	0	0	0	0	0	қайта тірілу
resuscitation	0	0	0	0	0	0	0	0	0	0	реанимация
retail	0	0	0	0	0	0	0	0	0	0	бөлшек сауда
retailer	0	0	0	0	0	0	0	0	0	0	бөлшек сатушы
retain	0	0	0	0	0	0	0	0	0	1	сақтау
retaining	0	0	0	0	0	0	0	0	0	0	сақтау
retake	0	0	0	0	0	0	0	0	0	0	қайта алу
retaliate	1	0	0	0	0	1	0	0	0	0	кек алу
retaliation	1	0	0	1	0	1	0	0	0	0	кек алу
retaliatory	1	0	0	0	0	1	0	0	0	0	кек алу
retard	0	0	1	1	0	1	0	1	0	0	тежеу
retardation	0	0	0	0	0	1	0	0	0	0	тежелу
retention	0	0	0	0	0	0	1	0	0	0	ұстау
retentive	0	0	0	0	0	0	0	0	0	0	сақтаушы
reticent	0	0	0	1	0	1	0	0	0	0	тұйық
retina	0	0	0	0	0	0	0	0	0	0	көз торы
retired	0	0	0	0	0	0	0	0	0	0	зейнеткер
retirement	0	1	0	1	1	1	1	1	0	1	зейнеткерлікке шығу
retiring	0	0	0	0	0	0	0	0	0	0	зейнеткерлікке шығу
retold	0	0	0	0	0	0	0	0	0	0	қайта айтылды
retort	0	0	0	0	0	1	0	0	0	0	кері қайтару
retrace	0	0	0	0	0	0	0	0	0	0	қайта қарау
retract	1	0	0	0	0	1	0	0	0	0	бас тарту
retraction	0	0	0	0	0	1	0	0	0	0	кері тарту
retrenchment	0	0	0	1	0	1	0	0	0	0	қысқарту
retribution	1	0	0	1	0	1	0	1	0	0	жаза
retrieval	0	0	0	0	0	0	0	0	0	0	іздеу
retrieve	0	0	0	0	0	0	0	0	0	0	алу
retriever	0	0	0	0	0	0	0	0	0	0	ретривер
retroactive	0	0	0	0	0	0	0	0	0	0	ретроактивті
retrograde	0	0	0	0	0	1	0	0	0	0	ретроград
retrospect	0	0	0	0	0	0	0	0	0	0	ретроспект
retrospective	0	0	0	0	0	0	0	0	0	0	ретроспективті
retrospectively	0	0	0	0	0	0	0	0	0	0	ретроспективті түрде
return	0	0	0	0	0	0	0	0	0	0	қайтару
reunion	0	1	0	0	0	0	1	0	0	1	қайта қосылу
reveal	0	0	0	0	0	0	0	0	0	0	ашу
revel	0	0	0	0	1	0	1	0	0	0	көңіл көтеру
revelation	0	0	0	0	0	0	0	0	0	0	ашу
revels	0	0	0	0	1	0	1	0	0	0	қуанады
revenge	1	1	0	1	0	1	0	0	1	0	кек алу
revenue	0	0	0	0	0	0	0	0	0	0	кіріс
reverberation	0	0	0	0	0	0	0	0	0	0	реверберация
revere	0	1	0	0	1	0	1	0	0	1	қастерлеу
reverence	0	0	0	0	1	0	1	0	0	1	құрмет
reverend	0	0	0	0	1	0	1	0	0	0	құрметті
reverent	0	0	0	0	0	0	0	0	0	0	құрметті
reverie	0	0	0	0	1	0	1	0	0	1	армандау
reversal	1	0	1	0	0	1	0	0	1	0	кері қайтару
reverse	0	0	0	0	0	0	0	0	0	0	кері
reversion	0	0	0	0	0	0	0	0	0	0	реверсия
revert	0	0	0	0	0	0	0	0	0	0	қайтару
reverting	0	0	0	0	0	0	0	0	0	0	қайтару
review	0	0	0	0	0	0	0	0	0	0	шолу
reviewer	0	0	0	0	0	0	0	0	0	0	шолушы
revise	0	0	0	0	0	0	1	0	0	0	қайта қарау
revision	0	0	0	0	0	0	0	0	0	0	қайта қарау
revisit	0	0	0	0	0	0	0	0	0	0	қайта қарау
revival	0	1	0	0	1	0	1	0	0	1	жаңғыру
revive	0	1	0	0	0	1	1	0	0	0	жандандыру
revocation	0	0	0	0	0	1	0	0	0	0	күшін жою
revoke	1	0	1	1	0	1	0	1	0	0	күшін жою
revolt	1	0	0	0	0	1	0	0	1	0	көтеріліс
revolting	1	0	1	1	0	1	0	0	0	0	бүлікші
revolution	1	1	0	1	0	1	1	1	1	0	революция
revolutionary	0	0	0	0	0	0	1	0	0	0	революциялық
revolutionize	0	0	0	0	0	0	0	0	0	0	төңкеріс жасау
revolve	0	0	0	0	0	0	0	0	0	0	айналу
revolver	1	0	0	1	0	1	0	1	0	0	револьвер
revulsion	1	0	1	1	0	1	0	0	0	0	ренжіту
reward	0	1	0	0	1	0	1	0	1	1	сыйақы
rhetoric	0	0	0	0	0	0	0	0	0	0	риторика
rhetorical	0	0	0	0	0	0	0	0	0	0	риторикалық
rheumatism	1	0	0	1	0	1	0	1	0	0	ревматизм
rhyme	0	0	0	0	0	0	0	0	0	0	рифма
rhyming	0	0	0	0	0	0	0	0	0	0	рифмалау
rhythm	0	0	0	0	0	0	1	0	0	0	ырғақ
rhythmical	0	0	0	0	1	0	1	0	1	0	ырғақты
rib	0	0	0	0	0	0	0	0	0	0	қабырға
ribbed	0	0	0	0	0	0	0	0	0	0	қырлы
ribbon	1	1	0	0	1	0	1	0	0	0	таспа
rice	0	0	0	0	0	0	0	0	0	0	күріш
riches	0	0	0	0	0	0	0	0	0	0	байлық
richness	0	0	0	0	0	0	1	0	0	0	байлық
rick	0	0	0	0	0	0	0	0	0	0	рик
rickety	0	0	0	0	0	1	0	0	0	0	қатал
rid	0	0	0	0	0	0	0	0	0	0	құтылу
riddance	0	0	0	0	0	0	0	0	0	0	құтылу
riddle	0	0	0	0	0	0	0	0	1	0	жұмбақ
riddled	0	0	0	0	0	1	0	0	0	0	жұмбақ
ride	0	0	0	0	0	0	0	0	0	0	міну
rider	0	0	0	0	0	0	1	0	0	0	шабандоз
ridge	0	0	0	0	0	0	0	0	0	0	жота
ridicule	1	0	1	0	0	1	0	1	0	0	мазақ ету
ridiculous	1	0	1	0	0	1	0	0	0	0	күлкілі
riding	0	0	0	0	0	0	0	0	0	0	міну
rife	0	0	0	0	0	1	0	0	0	0	көп
rifle	1	0	0	1	0	1	0	0	0	0	мылтық
rifles	0	0	0	0	0	0	0	0	0	0	мылтық
rift	0	0	0	0	0	1	0	0	0	0	жыртық
rig	0	0	0	0	0	0	0	0	0	0	бұрғылау қондырғысы
rigging	0	0	0	0	0	0	0	0	0	0	такелаж
righteous	0	0	0	0	0	0	1	0	0	0	әділ
rightful	0	0	0	0	0	0	1	0	0	0	заңды
rightly	0	0	0	0	0	0	1	0	0	0	дұрыс
rigid	0	0	0	0	0	1	0	0	0	0	қатты
rigidity	0	0	0	0	0	1	0	0	0	0	қаттылық
rigor	0	0	1	1	0	1	0	0	0	0	қатаңдық
rigorous	0	0	0	0	0	1	0	0	0	0	қатал
rim	0	0	0	0	0	0	0	0	0	0	шеңбер
rind	0	0	0	0	0	0	0	0	0	0	қабығы
ring	0	0	0	0	0	0	0	0	0	0	сақина
ringer	1	0	0	0	0	1	0	0	0	0	қоңырау
ringing	0	0	0	0	0	0	0	0	0	0	шырылдау
rink	0	0	0	0	0	0	0	0	0	0	мұз айдыны
rinse	0	0	0	0	0	0	0	0	0	0	шаю
riot	1	0	0	1	0	1	0	0	0	0	бүлік
riotous	1	0	0	1	0	1	0	0	1	0	дүрбелең
riparian	0	0	0	0	0	0	0	0	0	0	жағалық
ripe	0	0	0	0	0	0	1	0	0	0	піскен
ripen	0	1	0	0	0	0	1	0	0	0	піседі
ripening	0	0	0	0	0	0	0	0	0	0	пісуі
ripple	0	0	0	0	0	0	0	0	0	0	толқын
rise	0	0	0	0	0	0	0	0	0	0	көтерілу
rising	0	1	0	0	1	0	1	0	0	0	көтерілуде
risk	0	1	0	1	0	1	0	0	0	0	тәуекел
risky	0	1	0	1	0	1	0	0	0	0	тәуекелді
rite	0	0	0	0	0	0	0	0	0	0	ырым
ritual	0	0	0	0	0	0	0	0	0	0	рәсім
ritualistic	0	0	0	0	0	0	0	0	0	0	ритуалистік
rival	0	0	0	0	0	0	0	0	0	0	бәсекелес
rivalry	1	0	0	0	0	1	0	0	0	0	бәсекелестік
river	0	0	0	0	0	0	0	0	0	0	өзен
riverbank	0	0	0	0	0	0	0	0	0	0	өзен жағасы
rivet	0	0	0	0	0	0	0	0	0	0	тойтарма
riveted	0	0	0	0	0	0	0	0	0	0	тойтарылған
riveting	0	0	0	0	0	0	1	0	0	0	тойтару
road	0	0	0	0	0	0	0	0	0	0	жол
roads	0	0	0	0	0	0	0	0	0	0	жолдар
roadster	0	0	0	0	1	0	1	0	0	1	роудстер
roadway	0	0	0	0	0	0	0	0	0	0	жол
roam	0	0	0	0	0	0	0	0	0	0	серуендеу
roar	0	0	0	0	0	0	0	0	0	0	гүрілдеу
roast	0	0	0	0	0	0	0	0	0	0	қуыру
rob	1	0	1	1	0	1	0	1	0	0	тонау
robber	0	0	1	1	0	1	0	0	0	0	қарақшы
robbery	1	0	1	1	0	1	0	1	0	0	тонау
robe	0	0	0	0	0	0	0	0	0	0	халат
robot	0	0	0	0	0	0	0	0	0	0	робот
robotics	0	0	0	0	0	0	0	0	0	0	робототехника
robust	0	0	0	0	0	0	1	0	0	0	берік
roc	0	0	0	0	0	0	0	0	0	0	рок
rock	0	0	0	0	0	0	1	0	0	0	рок
rocket	1	0	0	0	0	0	0	0	0	0	зымыран
rocks	0	0	0	0	0	0	0	0	0	0	тастар
rod	0	0	0	1	0	0	1	0	0	1	таяқ
roe	0	0	0	0	0	0	0	0	0	0	елік
rogue	0	0	1	0	0	1	0	0	0	0	алаяқ
role	0	0	0	0	0	0	0	0	0	0	рөл
roll	0	0	0	0	0	0	0	0	0	0	орам
roller	0	0	0	0	0	0	0	0	0	0	ролик
rollers	0	0	0	0	0	0	0	0	0	0	роликтер
rollicking	0	0	0	0	1	0	1	0	0	0	айналдыру
rolling	0	0	0	0	0	0	0	0	0	0	домалау
romance	0	1	0	1	1	0	1	1	1	1	романтика
romantic	0	1	0	0	1	0	1	0	0	1	романтикалық
romanticism	0	0	0	0	1	0	1	0	0	0	романтизм
romp	0	0	0	0	1	0	1	0	0	0	бұзық
roof	0	0	0	0	0	0	0	0	0	0	шатыр
rook	1	0	1	0	0	1	0	0	0	0	тірек
room	0	0	0	0	0	0	0	0	0	0	бөлме
roomy	0	0	0	0	0	0	0	0	0	0	кең
roost	0	0	0	0	0	0	0	0	0	0	тауық
rooster	0	0	0	0	0	0	0	0	0	0	әтеш
root	0	0	0	0	0	0	0	0	0	0	тамыр
rooted	0	0	0	0	0	0	1	0	0	1	тамырлы
rope	0	0	0	0	0	0	0	0	0	0	арқан
rosary	0	0	0	0	0	0	0	0	0	0	розарий
rose	0	0	0	0	0	0	0	0	0	0	Роза
rosemary	0	0	0	0	0	0	0	0	0	0	розмарин
rosette	0	0	0	0	0	0	0	0	0	0	розетка
roster	0	0	0	0	0	0	0	0	0	0	тізім
rosy	0	0	0	0	0	0	1	0	0	0	қызғылт
rot	0	0	1	1	0	1	0	1	0	0	шірік
rota	0	0	0	0	0	0	1	0	0	1	айналу
rotary	0	0	0	0	0	0	0	0	0	0	айналмалы
rotate	0	0	0	0	0	0	0	0	0	0	айналдыру
rotation	0	0	0	0	0	0	0	0	0	0	айналу
rote	0	0	0	0	0	0	0	0	0	0	жатқа
rotor	0	0	0	0	0	0	0	0	0	0	ротор
rotting	0	0	1	0	0	1	0	0	0	0	шірік
rouge	0	0	0	0	0	0	0	0	0	0	қызғылт
rough	0	0	0	0	0	0	0	0	0	0	өрескел
roughly	0	0	0	0	0	0	0	0	0	0	шамамен
roughness	0	0	0	0	0	1	0	0	0	0	кедір-бұдыр
roulette	0	1	0	0	0	0	0	0	0	0	рулетка
round	0	0	0	0	0	0	0	0	0	0	дөңгелек
roundabout	0	0	0	0	0	0	0	0	0	0	айналма
rounded	0	0	0	0	0	0	0	0	0	0	дөңгелектенген
roundup	0	0	0	0	0	0	0	0	0	0	ары-бері
rouse	0	0	0	0	0	0	0	0	0	0	ояту
rouser	0	0	0	0	0	0	0	0	0	0	роузер
rousing	0	0	0	0	0	0	0	0	0	0	ояту
rout	0	0	0	0	0	1	0	0	0	0	маршрут
route	0	0	0	0	0	0	0	0	0	0	маршрут
routine	0	0	0	0	0	0	1	0	0	1	күнделікті
rover	0	0	0	0	0	0	0	0	0	0	ровер
roving	0	0	0	0	0	0	0	0	0	0	серуендеу
row	1	0	0	0	0	1	0	0	0	0	қатар
rowdy	0	0	0	0	0	1	0	0	0	0	төбелес
royal	0	0	0	0	0	0	0	0	0	0	король
royalty	0	0	0	0	0	0	1	0	0	0	роялти
rub	0	0	0	0	0	0	0	0	0	0	ысқылау
rubber	0	0	0	0	0	0	0	0	0	0	резеңке
rubbers	0	0	0	0	0	0	0	0	0	0	каучуктар
rubbing	0	0	0	0	0	0	0	0	0	0	үйкеліс
rubbish	0	0	1	0	0	1	0	0	0	0	қоқыс
rubble	0	0	0	1	0	1	0	1	0	0	үйінді
rubric	0	0	0	0	0	0	1	0	0	0	айдары
ruby	0	0	0	0	0	0	0	0	0	0	рубин
rudder	0	0	0	0	0	0	0	0	0	0	руль
ruddy	0	0	0	0	0	0	0	0	0	0	қызыл түсті
rudimentary	0	0	0	0	0	0	0	0	0	0	қарапайым
rudiments	0	0	0	0	0	0	0	0	0	0	негізі
rue	0	0	0	0	0	1	0	1	0	0	ру
ruff	0	0	0	0	0	0	0	0	0	0	руф
ruffle	0	0	0	0	0	1	0	0	0	0	бұдыр
rug	0	0	0	0	0	0	0	0	0	0	кілем
rugged	0	0	0	0	0	1	0	0	0	0	өрескел
ruin	0	0	0	1	0	1	0	1	0	0	қирау
ruined	1	0	1	1	0	1	0	1	0	0	қираған
ruinous	1	0	1	1	0	1	0	1	0	0	бүлдіргіш
ruins	0	0	0	0	0	0	0	0	0	0	қирандылар
rule	0	0	0	1	0	0	0	0	0	1	ереже
ruler	0	0	0	0	0	0	0	0	0	0	сызғыш
ruling	0	0	0	0	0	0	0	0	0	0	үкім
rum	0	0	0	0	0	0	0	0	0	0	ром
rumble	0	0	0	0	0	0	0	0	0	0	гүрілдеу
rummage	0	0	0	0	0	0	0	0	0	0	шулау
rumor	0	0	0	0	0	1	0	1	0	0	қауесет
rumored	0	0	0	0	0	0	0	0	0	0	қауесет
rump	0	0	0	0	0	0	0	0	0	0	жамбас
runaway	0	0	0	0	0	1	0	1	0	0	қашып кету
runes	0	0	0	0	0	0	0	0	0	0	рундар
rung	0	0	0	0	0	0	0	0	0	0	баспалдақ
runner	0	0	0	0	0	0	0	0	0	0	жүгіруші
running	0	0	0	0	0	0	0	0	0	0	жүгіру
runway	0	0	0	0	0	0	0	0	0	0	ұшу-қону жолағы
rupture	0	0	0	1	0	1	0	1	1	0	жыртылу
rural	0	0	0	0	0	0	0	0	0	0	ауылдық
ruse	0	0	0	0	0	1	0	0	0	0	қулық
rush	0	0	0	0	0	0	0	0	0	0	асығыс
rust	0	0	0	0	0	1	0	0	0	0	тот
rustic	0	0	0	0	0	0	0	0	0	0	рустикалық
rustle	0	0	0	0	0	0	0	0	0	0	сыбдырлау
rusty	0	0	0	0	0	1	0	0	0	0	тот басқан
rut	0	0	0	0	0	0	0	0	0	0	рут
ruth	0	0	0	0	0	0	1	0	0	0	рут
ruthless	1	0	1	1	0	1	0	0	0	0	аяусыз
rye	0	0	0	0	0	0	0	0	0	0	қара бидай
saber	1	0	0	1	0	1	0	0	0	0	қылыш
sable	0	0	0	0	0	0	0	0	0	0	бұлғын
sabotage	1	0	1	1	0	1	0	1	1	0	саботаж
sac	0	0	0	0	0	0	0	0	0	0	қап
sack	0	0	0	0	0	0	0	0	0	0	қап
sacrament	0	0	0	0	0	0	0	0	0	0	қасиетті рәсім
