English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Galician Word
tenfold	0	0	0	0	0	0	0	0	0	0	dez veces
tennis	0	0	0	0	0	0	0	0	0	0	tenis
tense	0	0	0	0	0	0	0	0	0	0	tenso
tensile	0	0	0	0	0	0	0	0	0	0	á tracción
tension	1	0	0	0	0	0	0	0	0	0	tensión
tent	0	0	0	0	0	0	0	0	0	0	tenda de campaña
tentacle	0	0	0	0	0	0	0	0	0	0	tentáculo
tentative	0	0	0	0	0	0	0	0	0	0	tentativo
tenth	0	0	0	0	0	0	0	0	0	0	décimo
tenths	0	0	0	0	0	0	0	0	0	0	décimas
tenuous	0	0	0	0	0	0	0	0	0	0	tenue
tenure	0	0	0	0	0	0	0	0	0	0	tenencia
tepid	0	0	0	0	0	0	0	0	0	0	tépedo
term	0	0	0	0	0	0	0	0	0	0	termo
terminal	0	0	0	1	0	1	0	1	0	0	terminal
terminate	0	0	0	0	0	0	0	1	0	0	rematar
termination	0	0	0	0	0	1	0	1	0	0	rescisión
terminus	0	0	0	0	0	0	0	0	0	0	término
termite	0	0	1	0	0	1	0	0	0	0	termita
terms	0	0	0	0	0	0	0	0	0	0	termos
tern	0	0	0	0	0	0	0	0	0	0	charrán
ternary	0	0	0	0	0	0	0	0	0	0	ternario
terrace	0	0	0	0	0	0	0	0	0	0	terraza
terrestrial	0	0	0	0	0	0	0	0	0	0	terrestre
terrible	1	0	1	1	0	1	0	1	0	0	terrible
terribly	0	0	0	0	0	0	0	1	0	0	terriblemente
terrier	0	0	0	0	0	0	0	0	0	0	terrier
terrific	0	0	0	0	0	0	0	1	0	0	xenial
territorial	0	0	0	0	0	0	0	0	0	0	territorial
territory	0	0	0	0	0	0	0	0	0	0	territorio
terror	0	0	0	1	0	1	0	0	0	0	terror
terrorism	1	0	1	1	0	1	0	1	0	0	terrorismo
terrorist	1	0	1	1	0	1	0	1	1	0	terrorista
terrorize	1	0	0	1	0	1	0	1	0	0	aterrorizar
terse	0	0	0	0	0	0	0	0	0	0	conciso
tertiary	0	0	0	0	0	0	0	0	0	0	terciario
test	0	0	0	0	0	0	0	0	0	0	proba
testament	0	1	0	0	0	0	0	0	0	1	testamento
testify	0	0	0	0	0	0	0	0	0	0	testemuñar
testimonial	0	0	0	0	0	0	0	0	0	0	testemuño
testimony	0	0	0	0	0	0	0	0	0	1	testemuño
tetanus	0	0	1	0	0	1	0	0	0	0	tétanos
tether	0	0	0	0	0	1	0	0	0	0	amarre
tethered	0	0	0	0	0	0	0	0	0	0	atado
tetrahedral	0	0	0	0	0	0	0	0	0	0	tetraédrico
text	0	0	0	0	0	0	0	0	0	0	texto
textbook	0	0	0	0	0	0	0	0	0	0	libro de texto
textile	0	0	0	0	0	0	0	0	0	0	téxtil
textural	0	0	0	0	0	0	0	0	0	0	textural
texture	0	0	0	0	0	0	0	0	0	0	textura
thankful	0	0	0	0	1	0	1	0	0	0	agradecido
thanksgiving	0	0	0	0	1	0	1	0	0	0	acción de grazas
thatch	0	0	0	0	0	0	0	0	0	0	palla
thaw	0	0	0	0	0	0	0	0	0	0	desconxelar
theater	0	0	0	0	0	0	0	0	0	0	teatro
theatrical	0	0	0	0	0	0	0	0	0	0	teatral
theft	1	0	1	1	0	1	0	1	0	0	roubo
theism	0	0	1	0	0	1	0	0	0	0	teísmo
theistic	0	0	0	0	0	0	0	0	0	0	teísta
theme	0	0	0	0	0	0	0	0	0	0	tema
theocracy	0	0	0	0	0	0	0	0	0	0	teocracia
theocratic	1	0	0	1	0	1	0	1	0	1	teocrático
theologian	0	0	0	0	0	0	0	0	0	0	teólogo
theological	0	0	0	0	0	0	0	0	0	1	teolóxico
theology	0	1	0	0	0	0	0	0	0	0	teoloxía
theorem	0	0	0	0	0	0	0	0	0	1	teorema
theoretical	0	0	0	0	0	0	1	0	0	0	teórico
theory	0	1	0	0	0	0	0	0	0	1	teoría
therapeutic	0	0	0	0	1	0	1	0	0	1	terapéutico
therapeutics	0	0	0	0	0	0	1	0	0	0	terapéuticas
thereabouts	0	0	0	0	0	0	0	0	0	0	ao redor
thereof	0	0	0	0	0	0	0	0	0	0	do mesmo
therewith	0	0	0	0	0	0	0	0	0	0	con iso
thermal	0	0	0	0	0	0	0	0	0	0	térmica
thermocouple	0	1	0	0	0	0	0	0	0	0	termopar
thermodynamics	0	0	0	0	0	0	0	0	0	0	termodinámica
thermometer	0	0	0	0	0	0	0	0	0	1	termómetro
thermostat	0	0	0	0	0	0	0	0	0	0	termostato
thesaurus	0	0	0	0	0	0	0	0	0	0	tesauro
thesis	0	0	0	0	0	0	0	0	0	0	tese
thick	0	0	0	0	0	0	0	0	0	0	groso
thicken	0	0	0	0	0	0	0	0	0	0	engrosar
thickening	0	0	0	0	0	0	0	0	0	0	engrosamento
thicket	0	0	0	0	0	0	0	0	0	0	silveira
thickness	0	0	0	0	0	0	0	0	0	0	espesor
thief	1	0	1	1	0	1	0	1	1	0	ladroa
thimble	0	0	0	0	0	0	0	0	0	0	dedal
thin	0	0	0	0	0	0	0	0	0	0	delgado
thing	0	0	0	0	0	0	0	0	0	0	cousa
things	0	0	0	0	0	0	0	0	0	0	cousas
thinker	0	0	0	0	0	0	1	0	0	0	pensador
thinking	0	0	0	0	0	0	0	0	0	0	pensando
thirds	0	0	0	0	0	0	0	0	0	0	terzos
thirst	0	1	0	0	0	0	0	1	1	0	sede
thirsty	0	0	0	0	0	1	0	0	0	0	sedenta
thirteen	0	0	0	0	0	0	0	0	0	0	trece
thirteenth	0	0	0	1	0	0	0	0	0	0	décimo terceiro
thistle	0	0	0	0	0	0	0	0	0	0	cardo
thither	0	0	0	0	0	0	0	0	0	0	alí
thong	0	0	0	0	0	0	0	0	0	0	tanga
thorn	0	0	0	0	0	1	0	0	0	0	espiña
thorny	0	0	0	1	0	1	0	0	0	0	espiñento
thoroughbred	0	0	0	0	0	0	1	0	0	0	pura sangre
thoroughfare	0	0	0	0	0	0	0	0	0	0	vía
thought	0	1	0	0	0	0	0	0	0	0	pensou
thoughtful	0	0	0	0	0	0	1	0	0	1	pensativo
thoughtfulness	0	0	0	0	0	0	1	0	0	0	consideración
thoughtless	1	0	1	0	0	1	0	0	0	0	irreflexivo
thoughts	0	0	0	0	0	0	0	0	0	0	pensamentos
thousand	0	0	0	0	0	0	0	0	0	0	mil
thrash	1	0	1	1	0	1	0	1	0	0	golear
thread	0	0	0	0	0	0	0	0	0	0	fío
threat	1	0	0	1	0	1	0	0	0	0	ameaza
threaten	1	1	0	1	0	1	0	0	0	0	ameazar
threatening	1	0	1	1	0	1	0	0	0	0	ameazante
threefold	0	0	0	0	0	0	0	0	0	0	triple
thresh	1	0	0	1	0	1	0	1	0	0	debullar
threshold	0	0	0	0	0	0	0	0	0	0	límite
thrice	0	0	0	0	0	0	0	0	0	0	tres veces
thrift	0	0	1	0	0	0	1	0	0	1	aforro
thrifty	0	0	0	0	0	0	0	0	0	0	aforrador
thrill	0	1	0	1	1	0	1	0	1	0	emoción
thrilling	0	1	0	0	1	0	1	0	1	0	emocionante
thriving	0	1	0	0	1	0	1	0	0	0	próspera
throat	0	0	0	0	0	0	0	0	0	0	gorxa
throb	0	0	0	1	0	1	0	1	0	0	latexar
throbbing	0	0	0	0	0	0	0	0	0	0	palpitante
throne	0	0	0	0	0	0	1	0	0	1	trono
throng	0	0	0	0	0	0	0	0	0	0	multitude
throttle	1	0	0	0	0	1	0	0	0	0	acelerador
throw	0	0	0	0	0	0	0	0	0	0	tirar
thrush	0	0	0	0	0	0	0	0	0	0	tordo
thrust	0	0	0	0	0	0	0	0	0	0	empuxe
thud	0	0	0	0	0	0	0	0	0	0	golpe
thug	1	0	1	1	0	1	0	0	0	0	matón
thumb	0	0	0	0	0	0	0	0	0	0	polgar
thump	1	0	0	0	0	1	0	0	0	0	bater
thumping	0	0	0	1	0	0	0	0	0	0	golpeando
thunder	0	0	0	0	0	0	0	0	0	0	trono
thunderbolt	0	0	0	0	0	0	0	0	0	0	raio
thundering	1	0	0	1	0	1	0	0	0	0	tronando
thunderstorm	0	0	0	0	0	0	0	0	0	0	treboada
thwart	0	0	0	0	0	1	0	0	1	0	frustrar
thyme	0	0	0	0	0	0	0	0	0	0	tomiño
tiara	0	0	0	0	0	0	0	0	0	0	tiara
tick	0	0	0	0	0	0	0	0	0	0	marcar
ticker	0	0	0	0	0	0	0	0	0	0	ticker
ticket	0	0	0	0	0	0	0	0	0	0	billete
tickle	0	1	0	0	1	0	1	0	1	1	cóxegas
ticklish	0	0	0	0	0	0	0	0	0	0	cóxegas
tidal	0	0	0	0	0	0	0	0	0	0	marea
tidbit	0	0	0	0	0	0	0	0	0	0	bocado
tide	0	0	0	0	0	0	0	0	0	0	marea
tidings	0	0	0	0	0	0	0	0	0	0	novas
tie	0	0	0	0	0	0	0	0	0	0	gravata
tier	0	0	0	0	0	0	0	0	0	0	nivel
tiff	1	0	0	0	0	1	0	0	0	0	tiff
tiger	0	0	0	0	0	0	0	0	0	0	tigre
tighten	1	0	0	0	0	0	0	0	0	0	apertar
tightness	0	0	0	0	0	0	0	0	0	0	estanquidade
tights	0	0	0	0	0	0	0	0	0	0	medias
tilde	0	0	0	0	0	0	0	0	0	0	til
tile	0	0	0	0	0	0	0	0	0	0	tella
tiling	0	0	0	0	0	0	1	0	0	0	mosaico
till	0	0	0	0	0	0	0	0	0	0	ata
tillage	0	0	0	0	0	0	0	0	0	0	labranza
tiller	0	0	0	0	0	0	0	0	0	0	labrador
tilt	0	0	0	0	0	0	0	0	0	0	inclinación
tilting	0	0	0	0	0	0	0	0	0	0	inclinación
timber	0	0	0	0	0	0	0	0	0	0	madeira
timberland	0	0	0	0	0	0	0	0	0	0	timberland
timbre	0	0	0	0	0	0	0	0	0	0	timbre
time	0	1	0	0	0	0	0	0	0	0	tempo
timeliness	0	0	0	0	0	0	0	0	0	0	puntualidade
timely	0	0	0	0	0	0	1	0	0	0	oportuno
timepiece	0	0	0	0	0	0	0	0	0	0	reloxo
timid	0	0	0	1	0	1	0	1	0	0	tímido
timidity	0	1	0	1	0	1	0	0	0	0	timidez
tin	0	0	0	0	0	0	0	0	0	0	lata
tincture	0	0	0	0	0	0	0	0	0	0	tintura
tine	0	0	0	0	0	0	0	0	0	0	tiño
tinge	0	0	0	0	0	0	0	0	0	0	matiz
tingle	0	0	0	0	0	0	0	0	0	0	formigueo
tingling	0	0	0	0	0	0	0	0	0	0	formigueo
tinker	0	0	0	0	0	0	0	0	0	0	xogueteo
tinkering	0	0	0	0	0	0	0	0	0	0	retocando
tinnitus	0	0	0	0	0	0	0	0	0	0	tinnitus
tinsel	0	0	0	0	1	0	1	0	0	0	oropel
tint	0	0	0	0	0	0	0	0	0	0	matiz
tiny	0	0	0	0	0	0	0	0	0	0	pequeniño
tip	0	0	0	0	0	0	0	0	0	0	punta
tipsy	0	0	0	0	0	1	0	0	0	0	borracho
tirade	1	0	1	0	0	1	0	0	0	0	diatriba
tire	0	0	0	0	0	0	0	0	0	0	pneumático
tired	0	0	0	0	0	1	0	0	0	0	canso
tiredness	0	0	0	0	0	1	0	0	0	0	cansazo
tiresome	0	0	0	0	0	1	0	0	0	0	fatigoso
tissue	0	0	0	0	0	0	0	0	0	0	tecido
tit	0	0	0	0	0	1	0	0	0	0	tit
titanic	0	0	0	0	0	0	0	0	0	0	titánico
tithe	0	0	0	0	0	0	0	0	0	0	décimo
title	0	0	0	0	0	0	1	0	0	1	título
titled	0	0	0	0	0	0	0	0	0	0	titulado
titty	0	0	0	0	0	0	0	0	0	0	teta
titular	0	0	0	0	0	0	0	0	0	0	titular
toad	0	0	1	0	0	1	0	0	0	0	sapo
toast	0	0	0	0	1	0	1	0	0	0	torradas
tobacco	0	0	0	0	0	1	0	0	0	0	tabaco
toby	0	0	0	0	0	0	0	0	0	0	toby
tod	0	0	0	0	0	0	0	0	0	0	tod
today	0	0	0	0	0	0	0	0	0	0	hoxe
toe	0	0	0	0	0	0	0	0	0	0	dedo do pé
toga	0	0	0	0	0	0	0	0	0	0	toga
toil	0	0	0	0	0	0	0	0	0	0	traballo
toilet	0	0	1	0	0	1	0	0	0	0	aseo
toils	0	0	0	0	0	1	0	0	0	0	labores
token	0	0	0	0	0	0	0	0	0	0	ficha
tolerance	0	0	0	0	0	0	0	0	0	0	tolerancia
tolerant	0	0	0	0	0	0	1	0	0	0	tolerante
tolerate	1	0	0	0	0	1	0	1	0	0	tolerar
toleration	0	0	0	0	0	0	1	0	0	0	tolerancia
toll	0	0	0	0	0	0	0	0	0	0	peaxe
tomahawk	0	0	0	0	0	0	0	0	0	0	tomahawk
tomb	0	0	0	0	0	0	0	1	0	0	tumba
tomcat	0	0	0	0	0	0	0	0	0	0	matón
tome	0	0	0	0	0	0	0	0	0	0	para min
tomorrow	0	1	0	0	0	0	0	0	0	0	mañá
ton	0	0	0	0	0	0	0	0	0	0	tonelada
tone	0	0	0	0	0	0	0	0	0	0	ton
tong	0	0	0	0	0	0	0	0	0	0	pinza
tongs	0	0	0	0	0	0	0	0	0	0	pinzas
tongue	0	0	0	0	0	0	0	0	0	0	lingua
tonic	0	0	0	0	0	0	0	0	0	0	tónico
tonnage	0	0	0	0	0	0	0	0	0	0	tonelaxe
tonsils	0	0	0	0	0	0	0	0	0	0	amígdalas
tooling	0	0	0	0	0	0	0	0	0	0	ferramentas
tooth	0	0	0	0	0	0	0	0	0	0	dente
toothache	0	0	0	1	0	1	0	0	0	0	dor de dentes
toothed	0	0	0	0	0	0	0	0	0	0	dentada
toothless	0	0	0	0	0	0	0	0	0	0	sen dentes
top	0	1	0	0	0	0	1	0	0	1	arriba
topaz	0	0	0	0	0	0	0	0	0	0	topacio
topic	0	0	0	0	0	0	0	0	0	0	tema
topical	0	0	0	0	0	0	0	0	0	0	tópico
topographic	0	0	0	0	0	0	0	0	0	0	topográficos
topographical	0	0	0	0	0	0	0	0	0	0	topográficos
topography	0	0	0	0	0	0	0	0	0	0	topografía
topple	0	0	0	0	0	0	0	0	1	0	derrubar
tor	0	0	0	0	0	0	0	0	0	0	tor
torch	0	0	0	0	0	0	0	0	0	0	facho
torment	1	0	0	1	0	1	0	1	0	0	tormento
torn	0	0	0	0	0	1	0	0	0	0	rasgado
tornado	0	0	0	1	0	0	0	0	0	0	tornado
torpedo	1	0	0	0	0	1	0	0	0	0	torpedo
torrent	0	0	0	1	0	0	0	0	0	0	torrente
torrid	0	0	0	0	0	1	0	0	0	0	tórrido
torsion	0	0	0	0	0	0	0	0	0	0	torsión
torso	0	0	0	0	0	0	0	0	0	0	torso
tort	0	0	0	0	0	1	0	0	0	0	agravio
tortious	1	0	1	0	0	1	0	0	0	0	tortuoso
tortoise	0	0	0	0	0	0	0	0	0	0	tartaruga
tortuous	0	0	0	0	0	0	0	0	0	0	tortuoso
torture	1	1	1	1	0	1	0	1	0	0	tortura
toss	0	0	0	0	0	0	0	0	0	0	tirar
total	0	0	0	0	0	0	0	0	0	0	total
totality	0	0	0	0	0	0	0	0	0	0	totalidade
totally	0	0	0	0	0	0	0	0	0	0	totalmente
tote	0	0	0	0	0	0	0	0	0	0	bolsa
totem	0	0	0	0	0	0	0	0	0	0	tótem
touch	0	0	0	0	0	0	0	0	0	0	tocar
touched	0	0	0	0	0	1	0	0	0	0	tocado
touching	0	0	0	0	0	0	0	0	0	0	tocando
touchy	1	0	0	0	0	1	0	1	0	0	delicado
tough	0	0	0	0	0	1	0	1	0	0	duro
toughness	1	0	0	1	0	0	1	0	0	1	dureza
tour	0	0	0	0	0	0	0	0	0	0	xira
tourist	0	0	0	0	0	0	0	0	0	0	turístico
tourmaline	0	0	0	0	0	0	0	0	0	0	turmalina
tournament	0	0	0	0	0	0	0	0	0	0	torneo
tourniquet	0	0	0	0	0	0	0	0	0	0	torniquete
tout	0	0	0	0	0	0	0	0	0	0	todo
tow	0	0	0	0	0	0	0	0	0	0	remolque
towel	0	0	0	0	0	0	0	0	0	0	toalla
tower	0	0	0	0	0	0	1	0	0	0	torre
towering	0	1	0	1	0	0	1	0	0	0	imponente
town	0	0	0	0	0	0	0	0	0	0	cidade
townhouse	0	0	0	0	0	0	0	0	0	0	casa adosada
toxic	0	0	1	0	0	1	0	0	0	0	tóxico
toxicology	0	0	0	0	0	0	0	0	0	0	toxicoloxía
toxin	0	0	0	1	0	1	0	0	0	0	toxina
toy	0	0	0	0	0	0	0	0	0	0	xoguete
trace	0	0	0	0	0	0	0	0	0	0	rastro
traces	0	0	0	0	0	0	0	0	0	0	trazos
trachea	0	0	0	0	0	0	0	0	0	0	traquea
tracing	0	0	0	0	0	0	0	0	0	0	rastrexo
track	0	1	0	0	0	0	0	0	0	0	pista
tract	0	0	0	1	0	0	0	0	0	0	tracto
tractable	0	0	0	0	0	0	0	0	0	0	tratable
traction	0	0	0	0	0	0	0	0	0	0	tracción
tractor	0	0	0	0	0	0	0	0	0	0	tractor
trade	0	0	0	0	0	0	0	0	0	1	comercio
trader	0	0	0	0	0	0	0	0	0	0	comerciante
tradesman	0	0	0	0	0	0	0	0	0	0	comerciante
trading	0	0	0	0	0	0	0	0	0	0	comercio
tradition	0	0	0	0	0	0	0	0	0	0	tradición
traditional	0	0	0	0	0	0	1	0	0	0	tradicional
traffic	0	0	0	0	0	0	0	0	0	0	tráfico
tragedy	0	0	0	1	0	1	0	1	0	0	traxedia
tragic	0	0	0	0	0	1	0	0	0	0	tráxico
trail	0	0	0	0	0	0	0	0	0	0	rastro
train	0	0	0	0	0	0	0	0	0	0	tren
trained	0	0	0	0	0	0	0	0	0	0	adestrado
trainer	0	0	0	0	0	0	0	0	0	1	adestrador
training	0	0	0	0	0	0	0	0	0	0	formación
trait	0	0	0	0	0	0	0	0	0	0	trazo
traitor	1	0	1	1	0	1	0	1	0	0	traidor
trajectory	0	0	0	0	0	0	0	0	0	0	traxectoria
tram	0	0	0	0	0	0	0	0	0	0	tranvía
tramp	0	0	1	1	0	1	0	1	0	0	vagabundo
tramway	0	0	0	0	0	0	0	0	0	0	tranvía
trance	0	0	0	0	0	1	0	0	0	0	transo
tranquil	0	0	0	0	1	0	1	0	0	0	tranquilo
tranquility	0	0	0	0	1	0	1	0	0	1	tranquilidade
transact	0	0	0	0	0	0	0	0	0	0	transacción
transaction	0	0	0	0	0	0	0	0	0	1	transacción
transatlantic	0	0	0	0	0	0	0	0	0	0	transatlántico
transcendence	0	1	0	0	1	0	1	0	1	1	transcendencia
transcendent	0	0	0	0	0	0	0	0	0	0	transcendente
transcendental	0	0	0	0	0	0	1	0	0	0	transcendental
transcribe	0	0	0	0	0	0	0	0	0	0	transcribir
transcriber	0	0	0	0	0	0	0	0	0	0	transcriptor
transcript	0	0	0	0	0	0	0	0	0	1	transcrición
transcription	0	0	0	0	0	0	0	0	0	0	transcrición
transfer	0	0	0	0	0	0	0	0	0	0	transferencia
transference	0	0	0	0	0	0	0	0	0	0	transferencia
transferred	0	0	0	0	0	0	0	0	0	0	transferido
transfixed	0	0	0	0	0	0	0	0	0	0	traspasado
transform	0	0	0	0	0	0	0	0	0	0	transformar
transformation	0	0	0	0	0	0	0	0	0	0	transformación
transfusion	0	0	0	0	0	0	0	0	0	0	transfusión
transgression	0	0	0	0	0	1	0	0	0	0	transgresión
transient	0	0	0	0	0	0	0	0	0	0	transitoria
transit	0	0	0	0	0	0	0	0	0	0	tránsito
transition	0	0	0	0	0	0	0	0	0	0	transición
transitional	0	1	0	0	0	0	0	0	0	0	transitoria
transitive	0	0	0	0	0	0	0	0	0	0	transitivo
transitory	0	0	0	0	0	0	0	0	0	0	transitoria
translate	0	0	0	0	0	0	0	0	0	0	traducir
translation	0	0	0	0	0	0	0	0	0	1	tradución
translocation	0	0	0	0	0	0	0	0	0	0	translocación
translucent	0	0	0	0	0	0	0	0	0	0	translúcido
transmission	0	0	0	0	0	0	0	0	0	0	transmisión
transmit	0	0	0	0	0	0	0	0	0	0	transmitir
transmutation	0	0	0	0	0	0	0	0	0	0	transmutación
transom	0	0	0	0	0	0	0	0	0	0	travesaño
transparency	0	0	0	0	0	0	0	0	0	0	transparencia
transparent	0	0	0	0	0	0	0	0	0	0	transparente
transplant	0	0	0	0	0	0	0	0	0	0	transplante
transplantation	0	0	0	0	0	0	0	0	0	0	transplante
transport	0	0	0	0	0	0	0	0	0	0	transporte
transportation	0	0	0	0	0	0	0	0	0	0	transporte
transpose	0	0	0	0	0	0	0	0	0	0	traspoñer
transposition	0	0	0	0	0	0	0	0	0	0	transposición
transverse	0	0	0	0	0	0	0	0	0	0	transversal
trap	0	0	0	0	0	0	0	0	0	0	trampa
trapping	0	0	0	0	0	0	0	0	0	0	atrapando
trappings	0	0	0	0	0	1	0	0	0	0	adornos
traps	0	0	0	0	0	1	0	0	0	0	trampas
trash	0	0	1	0	0	1	0	1	0	0	lixo
trashy	0	0	1	0	0	1	0	0	0	0	lixo
traumatic	1	0	0	1	0	1	0	1	0	0	traumático
travail	0	0	0	0	0	1	0	0	0	0	traballo
travel	0	0	0	0	0	0	0	0	0	0	viaxar
traveler	0	0	0	0	0	0	0	0	0	0	viaxeiro
traveling	0	0	0	0	0	0	1	0	0	0	viaxando
traverse	0	0	0	0	0	0	0	0	0	0	atravesar
travesty	0	0	1	1	0	1	0	1	0	0	parodia
trawl	0	0	0	0	0	0	0	0	0	0	arrastre
trawler	0	0	0	0	0	0	0	0	0	0	arrastreiro
tray	0	0	0	0	0	0	0	0	0	0	bandexa
treacherous	1	0	1	1	0	1	0	0	0	0	traizoeiro
treachery	1	0	0	1	0	1	0	1	1	0	aleivosía
tread	0	0	0	0	0	0	0	0	0	0	pisada
treadmill	0	1	0	0	0	0	0	0	0	0	cinta de correr
treason	1	0	1	1	0	1	0	0	1	0	traizón
treasure	0	1	0	0	1	0	1	0	0	1	tesouro
treasurer	0	0	0	0	0	0	0	0	0	1	tesoureiro
treasury	0	0	0	0	0	0	0	0	0	0	tesourería
treat	1	1	1	1	1	1	1	1	1	1	tratar
treatise	0	0	0	0	0	0	0	0	0	0	tratado
treatment	0	0	0	0	0	0	0	0	0	0	tratamento
treaty	0	0	0	0	0	0	0	0	0	0	tratado
treble	0	0	0	0	0	0	0	0	0	0	agudos
tree	1	1	1	0	1	0	1	0	1	1	árbore
trek	0	0	0	0	0	0	0	0	0	0	camiñada
trellis	0	0	0	0	0	0	0	0	0	0	enreixado
tremble	0	0	0	0	0	0	0	0	0	0	tremer
trembling	0	0	0	1	0	1	0	0	0	0	tremor
tremendous	0	0	0	0	0	0	0	0	0	0	tremendo
tremendously	0	0	0	0	0	0	1	0	0	0	tremendamente
tremor	1	1	0	1	0	1	0	1	0	0	tremor
trench	0	0	0	0	0	0	0	0	0	0	trincheira
trend	0	0	0	0	0	0	1	0	0	0	tendencia
trending	0	0	0	0	0	0	0	0	0	0	tendencia
trendy	0	0	0	0	0	0	1	0	0	0	de moda
trepidation	0	1	0	1	0	1	0	0	1	0	trepidación
trespass	1	0	0	0	0	1	0	0	0	0	traspaso
triad	0	0	0	0	0	0	0	0	0	0	tríada
triangle	0	0	0	0	0	0	0	0	0	0	triángulo
triangular	0	0	0	0	0	0	0	0	0	0	triangular
tribe	0	0	0	0	0	0	0	0	0	1	tribo
tribulation	0	0	0	1	0	1	0	1	0	0	tribulación
tribunal	0	1	1	1	0	1	0	0	0	1	tribunal
tribune	0	0	0	0	0	0	0	0	0	1	tribuna
tributary	0	1	0	0	0	0	1	0	0	0	afluente
tribute	0	0	0	0	0	0	1	0	0	0	homenaxe
trick	0	0	0	0	0	1	0	0	1	0	truco
trickery	1	0	1	1	0	1	0	1	1	0	engaño
trickle	0	0	0	0	0	0	0	0	0	0	goteo
tricky	0	0	0	0	0	0	0	0	0	0	complicado
tricycle	0	0	0	0	0	0	0	0	0	0	triciclo
trident	0	0	0	0	0	0	0	0	0	0	tridente
trifle	0	0	0	0	0	1	0	0	0	0	bagatela
trig	0	0	0	0	0	0	1	0	0	0	trig
trigger	0	0	0	0	0	0	0	0	0	0	disparador
trigonometry	0	0	0	0	0	0	0	0	0	0	trigonometría
trillion	0	0	0	0	0	0	0	0	0	0	billóns
trim	0	0	0	0	0	0	0	0	0	0	recortar
trimmer	0	0	0	0	0	0	0	0	0	0	recortadora
trimming	0	0	0	0	0	0	0	0	0	0	recorte
trine	0	0	0	0	0	0	0	0	0	0	trigono
trinity	0	0	0	0	0	0	0	0	0	0	trinidade
trio	0	0	0	0	0	0	0	0	0	0	trío
trip	0	0	0	0	0	0	0	0	1	0	viaxe
tripartite	0	0	0	0	0	0	0	0	0	0	tripartito
triple	0	0	0	0	0	0	0	0	0	0	triplo
triplet	0	0	0	0	0	0	0	0	0	0	triplete
triplicate	0	0	0	0	0	0	0	0	0	0	triplicado
tripod	0	0	0	0	0	0	0	0	0	0	trípode
tripping	1	0	0	0	0	1	0	1	0	0	tropezando
trite	0	0	0	0	0	0	0	0	0	0	trillada
tritium	0	0	0	0	0	0	0	0	0	0	tritio
triumph	0	1	0	0	1	0	1	0	0	0	triunfo
triumphant	0	1	0	0	1	0	1	0	0	1	triunfante
troll	1	0	0	1	0	1	0	0	0	0	troll
trolley	0	0	0	0	0	0	0	0	0	0	carro
trombone	0	0	0	0	0	0	0	0	0	0	trombón
troop	0	0	0	0	0	0	0	0	0	0	tropa
trooper	0	0	0	0	0	0	0	0	0	0	tropa
troops	0	0	0	0	0	0	0	0	0	0	tropas
trophy	0	1	0	0	1	0	1	0	1	1	trofeo
tropical	0	0	0	0	0	0	0	0	0	0	tropical
trot	0	0	0	0	0	0	0	0	0	0	trote
troublesome	1	0	0	1	0	1	0	0	0	0	problemático
trough	0	0	0	0	0	0	0	0	0	0	artesa
troupe	0	0	0	0	0	0	0	0	0	0	tropa
trousers	0	0	0	0	0	0	0	0	0	0	pantalóns
trout	0	0	0	0	0	0	0	0	0	0	troita
trowel	0	0	0	0	0	0	0	0	0	0	paleta
truce	0	0	0	0	1	0	1	0	0	1	tregua
truck	0	0	0	0	0	0	0	0	0	1	camión
true	0	0	0	0	1	0	1	0	0	1	verdadeiro
truism	0	0	0	0	0	0	0	0	0	0	truismo
trump	0	0	0	0	0	0	0	0	1	0	trunfo
trumpet	0	0	0	0	0	1	0	0	0	0	trompeta
trumpeter	0	0	0	0	0	0	0	0	0	0	trompetista
truncate	0	0	0	0	0	0	0	0	0	0	truncar
truncated	0	0	0	0	0	0	0	0	0	0	truncado
trundle	0	0	0	0	0	0	0	0	0	0	trundle
trunk	0	0	0	0	0	0	0	0	0	0	tronco
truss	0	0	0	0	0	0	0	0	0	1	cercha
trust	0	0	0	0	0	0	0	0	0	1	confiar
trustee	0	0	0	0	0	0	0	0	0	1	administrador
trusty	0	0	0	0	0	0	1	0	0	0	de confianza
truth	0	0	0	0	0	0	1	0	0	1	verdade
truthful	0	0	0	0	0	0	0	0	0	1	veraz
truthfulness	0	0	0	0	0	0	1	0	0	1	veracidade
tryout	0	0	0	0	0	0	0	0	0	0	probar
tub	0	0	0	0	0	0	0	0	0	0	bañeira
tube	0	0	0	0	0	0	0	0	0	0	tubo
tubular	0	0	0	0	0	0	0	0	0	0	tubular
tubule	0	0	0	0	0	0	0	0	0	0	túbulo
tuck	0	0	0	0	0	0	0	0	0	0	meter
tucker	0	0	0	0	0	0	0	0	0	0	tucker
tufted	0	0	0	0	0	0	0	0	0	0	tufado
tug	0	0	0	0	0	0	0	0	0	0	tirón
tuition	0	0	0	0	0	0	0	0	0	0	matrícula
tulip	0	0	0	0	0	0	0	0	0	0	tulipán
tumble	0	0	0	0	0	1	0	0	0	0	caer
tumbler	0	0	0	0	0	0	0	0	0	0	vaso
tumor	0	0	0	1	0	1	0	0	0	0	tumor
tumour	0	0	0	1	0	1	0	1	0	0	tumor
tumult	1	0	0	1	0	1	0	0	1	0	tumulto
