English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hungarian Word
seal	0	0	0	0	0	0	1	0	0	1	fóka
seals	0	0	0	0	0	0	0	0	0	1	pecsétek
seam	0	0	0	0	0	0	0	0	0	0	varrás
seaman	0	0	0	0	0	0	0	0	0	0	tengerész
seamless	0	0	0	0	0	0	0	0	0	0	zökkenőmentes
seamstress	0	0	0	0	0	0	0	0	0	0	varrónő
seaport	0	0	0	0	0	0	0	0	0	0	tengeri kikötő
sear	0	0	0	0	0	1	0	0	0	0	kiéget
search	0	0	0	0	0	0	0	0	0	0	keresés
searching	0	0	0	0	0	0	0	0	0	0	keresés
seared	0	0	0	0	0	0	0	0	0	0	érzéketlen
seaside	0	0	0	0	0	0	0	0	0	0	tengerpart
season	0	0	0	0	0	0	0	0	0	0	évad
seasoned	0	0	0	0	0	0	1	0	0	0	fűszerezett
seasoning	0	0	0	0	0	0	0	0	0	0	fűszerezés
seat	0	0	0	0	0	0	0	0	0	0	ülés
secession	0	0	0	0	0	1	0	0	0	0	szecesszió
secluded	0	0	0	0	0	1	0	1	0	0	félreeső
seclusion	0	0	0	1	0	1	1	0	0	0	elkülönítés
secondary	0	0	0	0	0	0	0	0	0	0	másodlagos
secondhand	0	0	0	0	0	1	0	0	0	0	használt
secrecy	0	0	0	0	0	0	0	0	1	1	titoktartás
secret	0	0	0	0	0	0	0	0	0	1	titok
secretariat	0	0	0	0	0	0	1	0	0	0	titkárság
secretary	0	0	0	0	0	0	0	0	0	0	titkár
secrete	0	0	1	0	0	0	0	0	0	0	kiválaszt
secretion	0	0	1	0	0	1	0	0	0	0	kiválasztás
secretive	0	0	0	0	0	1	0	0	0	0	titkos
secretly	0	0	0	0	0	0	0	0	0	0	titkosan
sect	0	0	0	0	0	0	0	0	0	0	szekta
sectarian	1	0	0	1	0	1	0	0	0	0	szektariánus
sectional	0	0	0	0	0	0	0	0	0	0	szekcionált
sector	0	0	0	0	0	0	0	0	0	0	ágazat
secular	0	1	0	0	0	0	0	0	0	0	világi
secularism	0	0	0	0	0	0	0	0	0	0	szekularizmus
securities	0	0	0	0	0	0	0	0	0	1	értékpapír
security	0	0	0	0	0	0	0	0	0	0	Biztonság
sedan	0	0	0	0	0	0	0	0	0	0	szedán
sedate	0	0	0	0	0	0	0	0	0	0	nyugodt
sedative	0	0	0	0	0	0	0	0	0	0	nyugtató
sedentary	0	0	0	0	0	0	0	0	0	0	ülő
sedge	0	0	0	0	0	0	0	0	0	0	sás
sediment	0	0	0	0	0	0	0	0	0	0	üledék
sedimentary	0	0	0	0	0	0	0	0	0	0	üledékes
sedition	1	0	0	0	0	1	0	1	0	0	lázadás
seduce	0	0	0	0	0	1	0	0	0	0	elcsábítani
seducing	0	0	0	0	0	0	0	0	0	0	csábító
seduction	0	0	0	0	0	1	0	0	0	0	csábítás
seductive	0	1	0	0	0	0	0	0	0	0	csábító
seed	0	0	0	0	0	0	0	0	0	0	mag
seedling	0	0	0	0	0	0	0	0	0	0	palánta
seek	0	1	0	0	0	0	0	0	0	0	keresni
seeker	0	0	0	0	0	0	0	0	0	0	kereső
seemingly	0	0	0	0	0	0	0	0	0	0	látszólag
seer	0	0	0	0	0	0	0	0	0	0	látnok
seething	0	0	0	0	0	0	0	0	0	0	forrongó
segment	0	0	0	0	0	0	0	0	0	0	szegmens
segregate	1	0	1	0	0	1	0	1	0	0	elkülöníteni
segregated	0	0	0	0	0	1	0	0	0	0	elkülönítve
segregation	0	0	0	0	0	0	0	0	0	0	elkülönítés
seize	0	0	0	1	0	1	0	0	0	0	megragadni
seizure	0	0	0	1	0	0	0	0	0	0	roham
seldom	0	0	0	0	0	0	0	0	0	0	ritkán
select	0	0	0	0	0	0	0	0	0	0	válassza ki
selection	0	0	0	0	0	0	0	0	0	0	kiválasztás
selfish	1	0	1	0	0	1	0	0	0	0	önző
selfishness	0	0	0	0	0	1	0	0	0	0	önzés
sell	0	0	0	0	0	0	0	0	0	0	elad
seller	0	0	0	0	0	0	0	0	0	0	eladó
semaphore	0	0	0	0	0	0	0	0	0	0	szemafor
semblance	0	0	0	0	0	0	0	0	0	0	látszat
semen	0	0	0	0	0	0	0	0	0	0	sperma
semicolon	0	0	0	0	0	0	0	0	0	0	pontosvessző
seminal	0	0	0	0	0	0	0	0	0	0	mag-
seminar	0	0	0	0	0	0	0	0	0	0	szeminárium
seminary	0	0	0	0	0	0	0	0	0	0	szeminárium
semiotics	0	0	0	0	0	0	0	0	0	0	szemiotika
senate	0	0	0	0	0	0	0	0	0	1	szenátus
senator	0	0	0	0	0	0	0	0	0	0	szenátor
send	0	0	0	0	0	0	0	0	0	0	Küld
senescence	0	0	0	0	0	0	0	0	0	0	öregedés
senile	0	0	0	1	0	1	0	1	0	0	szenilis
senior	0	0	0	0	0	0	0	0	0	0	idősebb
seniority	0	0	0	0	0	0	1	0	0	1	szolgálati idő
sensation	0	0	0	0	0	0	0	0	0	0	szenzáció
sensational	0	0	0	0	1	0	1	0	0	0	szenzációs
sense	0	0	0	0	0	0	1	0	0	0	érzék
senseless	1	0	1	1	0	1	0	1	1	0	öntudatlan
senses	0	0	0	0	0	0	0	0	0	0	érzékszervek
sensibility	0	0	0	0	0	0	1	0	0	0	érzékenység
sensibly	0	0	0	0	0	0	1	0	0	0	érzékelhetően
sensitive	0	0	0	0	0	0	0	0	0	0	érzékeny
sensory	0	0	0	0	0	0	0	0	0	0	szenzoros
sensual	0	1	0	0	1	1	1	0	1	1	érzéki
sensuality	0	1	0	0	1	0	1	0	0	0	érzékiség
sensuous	0	0	0	0	1	0	1	0	0	0	érzéki
sentence	1	1	1	1	0	1	0	1	0	0	mondat
sentient	0	0	0	0	0	0	0	0	0	0	érző
sentiment	0	0	0	0	0	0	0	0	0	0	érzés
sentimental	0	0	0	0	0	0	1	0	0	0	szentimentális
sentimentality	0	0	0	0	0	0	1	0	0	0	szentimentalizmus
sentinel	0	0	0	0	0	0	1	0	0	1	őrszem
sentry	0	0	0	0	0	0	0	0	0	1	őrszem
separable	0	0	0	0	0	0	0	0	0	0	szétválasztható
separate	0	0	0	0	0	0	0	0	0	0	különálló
separately	0	0	0	0	0	0	0	0	0	0	külön
separation	0	0	0	0	0	0	0	0	0	0	elválasztás
separatist	1	0	1	0	0	1	0	0	0	0	szeparatista
sepia	0	0	0	0	0	0	0	0	0	0	szépia
sepsis	0	0	0	1	0	1	0	1	0	0	vérmérgezés
sept	0	0	0	0	0	0	0	0	0	0	szeptember
septic	0	0	1	0	0	1	0	0	0	0	szeptikus
septum	0	0	0	0	0	0	0	0	0	0	válaszfal
sequel	0	1	0	0	0	0	0	0	0	0	folytatás
sequence	0	0	0	0	0	0	0	0	0	0	sorrend
sequent	0	0	0	0	0	0	0	0	0	0	következő
sequestered	0	0	0	0	0	0	0	0	0	0	elkülönített
sequestration	0	0	0	0	0	1	0	1	0	0	zárolás
serene	0	0	0	0	0	1	0	0	0	1	derűs
serenity	0	1	0	0	1	0	1	0	0	1	higgadtság
sergeant	0	0	0	0	0	0	0	0	0	0	őrmester
serial	0	1	0	0	0	0	0	0	0	0	sorozatszám
series	0	0	0	0	0	0	0	0	0	1	sorozat
serif	0	0	0	0	0	0	0	0	0	0	serif
seriousness	0	0	0	1	0	0	0	1	0	0	súlyosság
sermon	0	0	0	0	0	0	1	0	0	1	szentbeszéd
serpent	0	0	1	1	0	1	0	0	0	0	kígyó
serpentine	0	0	0	0	0	0	0	0	0	0	szerpentin
serrated	0	0	0	0	0	0	0	0	0	0	fogazott
serum	0	0	0	0	0	0	1	0	0	0	szérum
servant	0	0	0	0	0	1	0	0	0	1	szolgáló
serve	0	0	0	0	0	1	0	0	0	1	szolgál
service	0	0	0	0	0	0	0	0	0	0	szolgáltatás
serviceable	0	0	0	0	0	0	0	0	0	0	használható
servile	0	0	1	1	0	1	0	1	0	0	szolgai
servitude	0	0	0	0	0	1	0	0	0	0	szolgaság
sess	0	0	0	0	0	0	0	0	0	0	sess
session	0	0	0	0	0	0	0	0	0	0	ülés
sessions	0	0	0	0	0	0	0	0	0	0	üléseken
set	0	0	0	0	0	0	0	0	0	0	készlet
setback	0	0	0	0	0	1	0	1	0	0	visszaesés
sett	0	0	0	0	0	0	0	0	0	0	sett
setter	0	0	0	0	0	0	0	0	0	0	szetter
settle	0	0	0	0	0	0	0	0	0	0	rendezni
settled	0	0	0	0	0	0	0	0	0	0	letelepedett
settler	0	0	0	0	0	0	0	0	0	0	telepes
settlor	0	0	0	1	0	0	1	0	0	0	telepes
seventh	0	0	0	0	0	0	0	0	0	0	hetedik
seventy	0	0	0	0	0	0	0	0	0	0	hetven
sever	0	0	0	0	0	1	0	0	0	0	sever
severable	0	0	0	0	0	0	0	0	0	0	szétválasztható
severally	0	0	0	0	0	0	0	0	0	0	többszörösen
severance	0	0	0	0	0	0	0	1	0	0	végkielégítés
severely	0	0	0	0	0	0	0	0	0	0	szigorúan
severity	0	0	0	0	0	0	0	0	0	0	súlyossága
sew	0	0	0	0	0	0	0	0	0	0	varr
sewage	0	0	1	0	0	1	0	0	0	0	szennyvíz
sewer	0	0	1	0	0	0	0	0	0	0	szennyvízcsatorna
sewerage	0	0	1	0	0	1	0	0	0	0	szennyvíz
sex	0	1	0	0	1	0	1	0	0	1	szex
sexuality	0	0	0	0	0	0	0	0	0	0	nemiség
sexy	0	0	0	0	0	0	0	0	0	0	szexis
shabby	0	0	1	0	0	1	0	0	0	0	kopott
shack	0	0	1	0	0	1	0	1	0	0	kunyhó
shackle	1	1	1	1	0	1	0	1	0	0	bilincs
shade	0	0	0	0	0	0	0	0	0	0	árnyék
shades	0	0	0	0	0	0	0	0	0	0	árnyalatok
shading	0	0	0	0	0	0	0	0	0	0	árnyékolás
shadow	0	0	0	0	0	0	0	0	0	0	árnyék
shadowy	0	0	0	0	0	0	0	0	0	0	homályos
shady	0	0	0	1	0	1	0	0	0	0	árnyas
shaft	0	0	0	0	0	0	0	0	0	0	tengely
shag	0	0	0	0	0	0	0	0	0	0	bozont
shaggy	0	0	0	0	0	0	0	0	0	0	bozontos
shake	0	0	0	0	0	0	0	0	0	0	ráz
shaken	0	0	0	0	0	0	0	0	0	0	megrázva
shaking	0	0	0	1	0	1	0	0	0	0	rázás
shaky	1	1	0	1	0	1	0	0	0	0	ingatag
sham	1	0	1	0	0	1	0	0	0	0	ál
shaman	0	0	0	0	0	0	0	0	0	0	sámán
shambles	0	0	0	0	0	1	0	0	0	0	mészárszék
shame	0	0	1	1	0	1	0	1	0	0	szégyen
shameful	0	0	0	0	0	1	0	1	0	0	szégyenletes
shameless	0	0	1	0	0	1	0	0	0	0	szemtelen
shanghai	0	0	1	1	0	1	0	0	0	0	sanghaj
shank	0	0	0	1	0	0	0	0	0	0	lábszár
shanty	0	0	0	0	0	0	0	0	0	0	viskó
shape	0	0	0	0	0	0	1	0	0	0	alak
shapely	0	0	0	0	0	0	1	0	0	0	formás
share	0	1	0	0	1	0	1	0	0	1	részvény
shareholder	0	0	0	0	0	0	0	0	0	0	részvényes
shark	0	0	0	0	0	1	0	0	0	0	cápa
sharpen	1	1	0	0	0	0	0	0	0	0	élesíteni
sharpened	0	0	0	0	0	0	0	0	0	0	kihegyezve
sharpener	0	0	0	0	0	0	0	0	0	0	élesítő
sharpness	0	0	0	0	0	0	0	0	0	0	élesség
shatter	1	0	0	1	0	1	0	1	1	0	összetör
shattered	0	0	0	0	0	1	0	1	0	0	összetört
shave	0	0	0	0	0	0	0	0	0	0	borotválkozás
shaving	0	0	0	0	0	0	0	0	0	0	borotválkozás
shawl	0	0	0	0	0	0	0	0	0	0	kendőt
sheaf	0	0	0	0	0	0	0	0	0	0	kéve
shear	0	0	0	0	0	0	0	0	0	0	nyírás
shears	0	0	0	0	0	0	0	0	0	0	nyírók
sheath	0	0	0	0	0	0	0	0	0	0	hüvely
sheathing	0	0	0	0	0	0	0	0	0	0	burkolat
shed	0	0	0	0	0	1	0	0	0	0	fészer
sheen	0	0	0	0	0	0	0	0	0	0	ragyogás
sheep	0	0	0	0	0	0	0	0	0	0	juh
sheer	0	0	0	0	0	0	0	0	0	0	tiszta
sheet	0	0	0	0	0	0	0	0	0	0	lap
shelf	0	0	0	0	0	0	0	0	0	0	polc
shell	1	0	0	1	0	1	0	1	1	0	héj
shellfish	0	0	0	0	0	0	0	0	0	0	kagylófélék
shelter	0	0	0	0	0	0	1	0	0	1	menedék
shelved	0	0	0	0	0	1	0	0	0	0	polcra került
shepherd	0	0	0	0	0	0	1	0	0	1	pásztor
sheriff	0	0	0	0	0	0	0	0	0	1	seriff
sherry	0	0	0	0	0	0	0	0	0	0	sherry
shield	0	0	0	0	0	0	0	0	0	0	pajzs
shift	0	0	0	0	0	0	0	0	0	0	váltás
shifting	0	0	0	0	0	0	0	0	0	0	váltó
shilling	0	0	0	0	0	0	0	0	0	0	shilling
shimmer	0	0	0	0	0	0	0	0	0	0	csillámlik
shin	0	0	0	0	0	0	0	0	0	0	lábszár
shine	0	0	0	0	0	0	1	0	0	0	ragyog
shingle	0	0	0	0	0	0	0	0	0	0	zsindely
shining	0	1	0	0	1	0	1	0	0	0	csillogó
shiny	0	0	0	0	0	0	0	0	0	0	fényes
ship	0	1	0	0	0	0	0	0	0	0	hajó
shipment	0	0	0	0	0	0	0	0	0	0	szállítmány
shipping	0	0	0	0	0	0	0	0	0	0	szállítás
shipwreck	0	0	0	1	0	1	0	1	0	0	hajótörés
shire	0	0	0	0	0	0	0	0	0	0	megye
shirt	0	0	0	0	0	0	0	0	0	0	ing
shit	1	0	1	0	0	1	0	0	0	0	szar
shiver	1	1	0	1	0	1	0	1	0	0	reszket
shivering	0	0	0	0	0	0	0	0	0	0	dideregve
shoals	0	0	0	0	0	0	0	0	0	0	zátonyok
shock	1	0	0	1	0	1	0	0	1	0	sokk
shockingly	0	0	0	0	0	0	0	0	1	0	megdöbbentően
shoddy	1	0	1	0	0	1	0	0	0	0	selejtes
shoe	0	0	0	0	0	0	0	0	0	0	cipő
shoemaker	0	0	0	0	0	0	0	0	0	0	cipész
shoot	1	0	0	1	0	1	0	0	0	0	lő
shooter	0	0	0	1	0	0	0	0	0	0	vadász
shooting	1	0	0	1	0	1	0	0	0	0	lövés
shop	0	0	0	0	0	0	0	0	0	0	üzlet
shopkeeper	0	0	0	0	0	0	0	0	0	1	boltos
shoplifting	1	0	1	0	0	1	0	0	0	0	lopás
shopping	0	1	0	0	1	0	1	0	1	1	bevásárlás
shore	0	0	0	0	0	0	0	0	0	0	partra
shorn	0	0	0	0	0	0	0	0	0	0	nyírott
short	0	0	0	0	0	0	0	0	0	0	rövid
shortage	1	0	0	1	0	1	0	1	0	0	hiány
shortcoming	0	0	0	0	0	1	0	0	0	0	hiányosság
shorten	0	0	0	0	0	0	0	0	0	0	lerövidíteni
shortening	0	0	0	0	0	0	0	0	0	0	rövidülés
shorthand	0	0	0	0	0	0	0	0	0	0	gyorsírás
shortly	0	1	0	0	0	0	0	0	0	0	hamarosan
shortness	0	0	0	0	0	0	0	0	0	0	rövidség
shorts	0	0	0	0	0	0	0	0	0	0	rövidnadrág
shot	1	0	0	1	0	1	0	1	1	0	lövés
shotgun	0	0	0	0	0	0	0	0	0	0	sörétes puska
shoulder	0	0	0	0	0	0	1	0	0	1	váll
shout	1	0	0	0	0	0	0	0	1	0	kiáltás
shove	1	0	0	0	0	1	0	0	0	0	lök
shovel	0	0	0	0	0	0	0	0	0	0	lapát
shoveling	0	0	0	0	0	0	0	0	0	0	lapátolás
show	0	0	0	0	0	0	0	0	0	1	előadás
shower	0	0	0	0	0	0	0	0	0	0	zuhany
showing	0	0	0	0	0	0	0	0	0	0	mutatja
showy	0	0	0	0	0	1	0	0	0	0	mutatós
shrapnel	0	0	0	1	0	0	0	0	0	0	srapnel
shred	0	0	0	0	0	0	0	0	0	0	foszlány
shrewd	0	0	0	0	0	0	1	0	0	0	okos
shriek	1	0	0	1	0	1	0	1	1	0	sikoly
shrill	1	0	0	1	0	1	0	0	1	0	éles
shrimp	0	0	0	0	0	0	0	0	0	0	garnélarák
shrine	0	0	0	0	0	0	0	0	0	0	ereklyetartó
shrink	0	0	0	1	0	1	0	1	0	0	összezsugorodik
shrinking	0	0	0	0	0	0	0	0	0	0	csökkenő
shroud	0	0	0	0	0	0	0	1	0	0	lepel
shrub	0	0	0	0	0	0	0	0	0	0	cserje
shrubbery	0	0	0	0	0	0	0	0	0	0	bozót
shrug	0	0	0	0	0	0	0	0	0	0	vállvonás
shrunk	0	0	0	0	0	1	0	0	0	0	összezsugorodott
shudder	0	0	0	1	0	1	0	0	0	0	borzongás
shuffle	0	0	0	0	0	0	0	0	0	0	keverés
shuffling	0	0	0	0	0	0	0	0	0	0	csoszogó
shun	1	0	1	0	0	1	0	1	0	0	kitér
shunt	0	0	0	0	0	0	0	0	0	0	sönt
shut	0	0	0	0	0	0	0	0	0	0	bezárva
shutter	0	0	0	0	0	0	0	0	0	0	redőny
shuttle	0	0	0	0	0	0	0	0	0	0	űrsikló
sib	0	0	0	0	0	0	0	0	0	1	testvér
sic	0	0	0	0	0	0	0	0	0	0	Sic
sick	0	0	1	0	0	1	0	1	0	0	beteg
sickening	1	0	1	1	0	1	0	1	0	0	émelyítő
sickle	0	0	0	0	0	0	0	0	0	0	sarló
sickly	0	0	1	0	0	1	0	1	0	0	beteges
sickness	0	0	1	1	0	1	0	1	0	0	betegség
side	0	0	0	0	0	0	0	0	0	0	oldal
sideboard	0	0	0	0	0	0	0	0	0	0	pohárszék
sidestep	0	0	0	0	0	0	0	0	0	0	oldalra lépve
sideways	0	0	0	0	0	0	0	0	0	0	oldalt
siege	0	0	0	0	0	0	0	0	0	0	ostrom
siesta	0	0	0	0	0	0	0	0	0	0	szieszta
sieve	0	0	0	0	0	0	0	0	0	0	Szita
sifting	0	0	0	0	0	0	0	0	0	0	szitálás
sigh	0	0	0	0	0	0	0	0	0	0	sóhaj
sight	0	0	0	0	0	0	0	0	0	0	látás
sign	0	0	0	0	0	0	0	0	0	0	jel
signal	0	0	0	0	0	0	0	0	0	0	jel
signature	0	0	0	0	0	0	0	0	0	1	aláírás
significance	0	0	0	0	0	0	0	0	0	0	jelentőség
significant	0	0	0	0	0	0	0	0	0	0	jelentős
signification	0	0	0	0	0	0	0	0	0	0	jelzés
signify	0	1	0	0	0	0	0	0	0	0	jelent
signpost	0	0	0	0	0	0	0	0	0	0	útjelző tábla
silent	0	0	0	0	0	0	0	0	0	0	csendes
silently	0	0	0	0	0	0	0	0	0	0	csendben
silhouette	0	0	0	0	0	0	0	0	0	0	sziluett
silk	0	0	0	0	0	0	1	0	0	0	selyem
silken	0	0	0	0	0	0	0	0	0	0	selymes
silky	0	0	0	0	0	0	0	0	0	0	selymes
sill	0	0	0	0	0	0	0	0	0	0	küszöb
silliness	0	0	0	0	0	0	0	0	0	0	ostobaság
silly	0	0	0	0	1	1	0	0	0	0	bolondos
silt	0	0	0	0	0	0	0	0	0	0	iszap
silver	0	0	0	0	0	0	0	0	0	0	ezüst
silvery	0	0	0	0	0	0	0	0	0	0	ezüstös
similar	0	0	0	0	0	0	0	0	0	0	hasonló
similarity	0	0	0	0	0	0	0	0	0	0	hasonlóság
simile	0	0	0	0	0	0	0	0	0	0	hasonlat
simmer	1	1	0	0	0	0	0	0	0	0	lassú tűzön süt
simmering	0	1	0	0	0	0	0	0	0	0	fortyogó
simple	0	0	0	0	0	0	0	0	0	0	egyszerű
simples	0	0	0	0	0	0	0	0	0	0	egyszerűek
simplify	0	1	0	0	1	0	1	0	1	1	egyszerűsíteni
simply	0	0	0	0	0	0	0	0	0	0	egyszerűen
simulate	0	0	0	0	0	0	0	0	0	0	szimulálni
simulated	0	0	0	0	0	0	0	0	0	0	szimulált
simulating	0	0	0	0	0	0	0	0	0	0	szimulálva
simulation	0	0	0	0	0	0	0	0	0	0	szimuláció
simultaneous	0	0	0	0	0	0	0	0	0	0	egyidejű
simultaneously	0	0	0	0	0	0	0	0	0	0	egyidejűleg
sin	1	0	1	1	0	1	0	1	0	0	bűn
sincere	0	0	0	0	0	0	1	0	0	1	őszinte
sincerity	0	0	0	0	0	0	1	0	0	0	őszinteség
sinful	1	0	1	1	0	1	0	1	0	0	bűnös
sing	0	1	0	0	1	0	1	1	0	1	énekel
singer	0	0	0	0	0	0	0	0	0	0	énekes
single	0	0	0	0	0	0	0	0	0	0	egyetlen
singly	0	0	0	0	0	0	1	0	0	0	egyenként
singular	0	0	0	0	0	0	0	0	0	0	egyedülálló
singularity	0	0	0	0	0	0	0	0	0	0	szingularitás
singularly	0	0	0	0	0	0	0	0	1	0	egyedileg
sinister	1	0	1	1	0	1	0	0	0	0	baljós
sink	0	0	0	0	0	0	0	0	0	0	mosogató
sinner	1	0	1	1	0	1	0	1	0	0	bűnös
sinning	0	0	1	0	0	1	0	0	0	0	vétkezik
sinus	0	0	0	0	0	0	0	0	0	0	sinus
sip	0	0	0	0	0	0	0	0	0	0	korty
siphon	0	0	0	0	0	0	0	0	0	0	szifon
sir	0	0	0	0	0	0	1	0	0	1	uram
sire	0	0	0	0	0	0	0	0	0	0	uram
siren	0	0	0	1	0	1	0	0	0	0	sziréna
sissy	0	0	0	0	0	1	0	0	0	0	lányos
sister	0	0	0	0	0	0	0	0	0	0	nővér
sisterhood	1	0	0	0	0	0	1	1	1	1	apácarend
site	0	0	0	0	0	0	0	0	0	0	webhely
sith	0	0	0	0	0	0	0	0	0	0	sith
sitting	0	0	0	0	0	0	0	0	0	0	ülés
situate	0	0	0	0	0	0	0	0	0	0	elhelyezni
situated	0	0	0	0	0	0	0	0	0	0	található
situation	0	0	0	0	0	0	0	0	0	0	helyzet
sixth	0	0	0	0	0	0	0	0	0	0	hatodik
sixty	0	0	0	0	0	0	0	0	0	0	hatvan
size	0	0	0	0	0	0	0	0	0	0	méret
sizzle	1	0	0	0	0	0	0	0	0	0	sistereg
skate	0	0	0	0	0	0	0	0	0	0	korcsolya
skating	0	0	0	0	0	0	0	0	0	0	korcsolyázás
skein	0	0	0	0	0	0	0	0	0	0	gombolyag
skeleton	0	0	0	0	0	0	0	0	0	0	csontváz
skeptic	0	0	0	0	0	0	0	0	0	0	szkeptikus
skeptical	0	0	0	0	0	1	0	0	0	0	szkeptikus
skepticism	0	0	0	0	0	0	0	0	0	0	szkepticizmus
sketch	0	0	0	0	0	0	0	0	0	0	vázlat
sketchy	0	0	0	0	0	1	0	0	0	0	vázlatos
skewed	1	1	0	0	0	1	0	0	0	0	ferde
skewer	0	0	0	0	0	0	0	0	0	0	nyárs
ski	0	0	0	0	0	0	0	0	0	0	sí
skid	1	0	0	1	0	1	0	1	0	0	csúszás
skiff	0	0	0	0	0	0	0	0	0	0	átsiklik
skill	0	0	0	0	0	0	0	0	0	0	készség
skilled	0	0	0	0	0	0	1	0	0	0	szakképzett
skillet	0	0	0	0	0	0	0	0	0	0	serpenyő
skillful	0	0	0	0	0	0	1	0	0	1	ügyes
skim	0	0	0	0	0	0	0	0	0	0	sovány
skin	0	0	0	0	0	0	0	0	0	0	bőr
skinny	0	0	0	0	0	0	0	0	0	0	sovány
skip	0	0	0	0	0	1	0	0	0	0	kihagyni
skipper	0	0	0	0	0	0	0	0	0	0	kapitány
skirmish	1	0	0	0	0	1	0	0	0	0	csetepaté
skirt	0	0	0	0	0	0	0	0	0	0	szoknya
skirting	0	0	0	0	0	0	0	0	0	0	szegélyléc
skirts	0	0	0	0	0	0	0	0	0	0	szoknyák
skit	0	0	0	0	0	0	0	0	0	0	kabaréjelenet
skull	0	0	0	0	0	0	0	0	0	0	koponya
skunk	0	0	0	0	0	0	0	0	0	0	bűzös borz
sky	0	0	0	0	0	0	1	0	0	0	ég
skyscraper	0	0	0	0	0	0	0	0	0	0	felhőkarcoló
slab	0	0	0	0	0	0	0	0	0	0	lap
slack	0	0	0	0	0	1	0	0	0	0	laza
slag	0	0	0	0	0	1	0	0	0	0	salak
slam	1	0	0	1	0	1	0	0	1	0	slam
slander	1	0	1	0	0	1	0	0	0	0	rágalom
slanderous	0	0	0	0	0	1	0	0	0	0	rágalmazó
slang	0	0	0	0	0	0	0	0	0	0	szleng
slant	0	0	0	0	0	0	0	0	0	0	ferde
slap	1	0	0	0	0	1	0	0	1	0	pofon
slash	1	0	0	0	0	0	0	0	0	0	vágás
slashes	0	0	0	0	0	0	0	0	0	0	perjelek
slate	0	0	0	0	0	0	1	0	0	0	pala
slates	0	0	0	0	0	0	0	0	0	0	palák
slaughter	1	0	1	1	0	1	0	1	1	0	levágás
slaughterhouse	1	0	1	1	0	1	0	1	0	0	vágóhíd
slaughtering	1	0	1	1	0	1	0	1	1	0	vágás
slave	1	0	0	1	0	1	0	1	0	0	rabszolga
slavery	1	0	1	1	0	1	0	1	0	0	rabszolgaság
slay	1	0	0	0	0	1	0	0	0	0	megölni
slayer	1	0	1	1	0	1	0	1	1	0	Mészáros
sledge	0	0	0	0	0	0	0	0	0	0	szánkó
sleek	0	0	0	0	0	0	1	0	0	0	sima
sleep	0	0	0	0	0	0	0	0	0	0	alvás
sleeper	0	0	0	0	0	0	0	0	0	0	alvó
sleeping	0	0	0	0	0	0	0	0	0	0	alvás
sleeplessness	0	0	0	0	0	0	0	0	0	0	álmatlanság
sleepy	0	0	0	0	0	0	0	0	0	0	álmos
sleet	0	0	0	0	0	1	0	0	0	0	havas eső
sleeve	0	0	0	0	0	0	0	0	0	0	ujj
sleeveless	0	0	0	0	0	0	0	0	0	0	ujjatlan
sleigh	0	0	0	0	0	0	0	0	0	0	szánkó
sleight	0	0	0	0	0	0	0	0	0	0	szánkó
slender	0	0	0	0	0	0	1	0	0	0	karcsú
sleuth	0	0	0	0	0	0	0	0	0	0	nyomoz
slice	0	0	0	0	0	0	0	0	0	0	szelet
slick	0	0	0	0	0	0	0	0	0	0	sima
slide	0	0	0	0	0	0	0	0	0	0	csúszik
sliding	0	0	0	0	0	0	0	0	0	0	csúszó
slight	0	0	0	0	0	0	0	0	0	0	enyhe
slightly	0	0	0	0	0	0	0	0	0	0	némileg
slim	0	0	0	0	0	0	1	0	0	0	vékony
slime	0	0	1	0	0	0	0	0	0	0	iszap
slimy	0	0	1	0	0	1	0	0	0	0	iszapos
sling	0	0	0	0	0	0	0	0	0	0	parittya
slink	0	0	0	0	0	1	0	0	0	0	ólálkodik
slip	0	0	0	0	0	1	0	0	1	0	csúszás
slipper	0	0	0	0	0	0	0	0	0	0	papucs
slippers	0	0	0	0	0	0	0	0	0	0	papucs
slit	0	0	0	0	0	0	0	0	0	0	hasított
sliver	0	0	0	0	0	0	0	0	0	0	forgács
slogan	0	0	0	0	0	0	0	0	0	0	szlogen
sloop	0	0	0	0	0	0	0	0	0	0	lapos fenekű bárka
slop	0	0	1	0	0	1	0	0	0	0	tócsa
slope	0	0	0	0	0	0	0	0	0	0	lejtő
sloppy	0	0	1	0	0	1	0	0	0	0	lucskos
slot	0	0	0	0	0	0	0	0	0	0	rés
sloth	0	0	1	0	0	1	0	0	0	0	lajhár
slouch	0	0	0	0	0	1	0	0	0	0	lehajt
slough	0	0	0	0	0	1	0	0	0	0	ingovány
slow	0	0	0	0	0	0	0	0	0	0	lassú
slowly	0	0	0	0	0	0	0	0	0	0	lassan
slowness	0	0	0	0	0	1	0	0	0	0	lassúság
sludge	0	0	1	0	0	1	0	0	0	0	iszap
slug	0	0	1	0	0	1	0	0	0	0	meztelen csiga
sluggish	0	0	0	0	0	1	0	1	0	0	lassú
sluice	0	0	0	0	0	0	0	0	0	0	zsilip
slum	0	0	1	0	0	1	0	0	0	0	nyomornegyed
slumber	0	0	0	0	0	0	0	0	0	0	alvás
slump	0	0	0	0	0	1	0	1	0	0	pangás
slur	1	0	1	0	0	1	0	1	0	0	elmosódik
