English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hindi Word
proceed	0	0	0	0	0	0	0	0	0	0	आगे बढ़ना
proceeding	0	1	0	0	0	0	0	0	0	0	कार्यवाही
proceeds	0	0	0	0	0	0	0	0	0	0	प्राप्ति
process	0	0	0	0	0	0	0	0	0	0	प्रक्रिया
procession	0	0	0	0	1	0	1	1	1	0	जुलूस
proclaim	0	0	0	0	0	0	0	0	0	0	प्रोक्लेम
proclamation	0	0	0	0	0	0	0	0	0	0	घोषणा
procrastinate	0	0	0	0	0	1	0	0	0	0	procrastinate
procrastination	0	0	0	0	0	1	0	0	0	0	टालमटोल
procreation	0	0	0	0	0	0	0	0	0	0	प्रसव
proctor	0	0	0	0	0	0	1	0	0	1	प्रॉक्टर
procure	0	0	0	0	0	0	1	0	0	0	खरीद
procurement	0	0	0	0	0	0	0	0	0	0	वसूली
prod	0	0	0	0	0	0	0	0	0	0	ठेस
prodigal	0	0	0	0	0	1	1	0	0	0	खर्चीला
prodigious	0	0	0	0	0	0	1	0	0	0	विलक्षण
prodigy	0	0	0	0	0	0	1	0	0	0	अद्भुत वस्तु
produce	0	0	0	0	0	0	0	0	0	0	उत्पाद
produced	0	0	0	0	0	0	0	0	0	0	प्रस्तुत
producer	0	0	0	0	0	0	1	0	0	0	निर्माता
producing	0	0	0	0	0	0	1	0	0	0	उत्पादन
product	0	0	0	0	0	0	0	0	0	0	उत्पाद
production	0	1	0	0	0	0	1	0	0	0	उत्पादन
productive	0	0	0	0	0	0	1	0	0	0	उत्पादक
productivity	0	0	0	0	0	0	1	0	0	0	उत्पादकता
profane	1	0	0	0	0	1	0	0	0	0	अपवित्र
profanity	1	0	0	0	0	1	0	0	0	0	गालियां बकने की क्रिया
profess	0	0	0	0	0	0	0	0	0	0	ढोंग
profession	0	0	0	0	0	0	1	0	0	0	पेशा
professional	0	0	0	0	0	0	1	0	0	1	पेशेवर
professor	0	0	0	0	0	0	1	0	0	1	प्रोफ़ेसर
professorship	0	0	0	0	0	0	0	0	0	1	प्राध्यापक का पद
proficiency	0	1	0	0	1	0	1	0	1	1	प्रवीणता
proficient	0	0	0	0	0	0	1	0	0	1	प्रवीण
profile	0	0	0	0	0	0	0	0	0	0	प्रोफ़ाइल
profit	0	0	0	0	0	0	0	0	0	0	फायदा
profuse	0	0	0	0	0	0	1	0	0	0	विपुल
profusion	0	0	0	0	0	1	0	0	0	0	प्रचुरता
prog	0	0	0	0	0	0	0	0	0	0	ठेला
progenitor	0	0	0	0	0	0	0	0	0	0	पूर्वपुस्र्ष
progeny	0	0	0	0	0	0	0	0	0	0	संतति
prognosis	0	1	0	1	0	0	0	0	0	0	रोग का निदान
prognostic	0	1	0	0	0	0	0	0	0	0	शकुन
program	0	0	0	0	0	0	0	0	0	0	कार्यक्रम
programme	0	0	0	0	0	0	0	0	0	0	कार्यक्रम
programmer	0	0	0	0	0	0	0	0	0	0	प्रोग्रामर
progress	0	1	0	0	1	0	1	0	0	0	प्रगति
progression	0	1	0	0	1	0	1	1	0	1	प्रगति
progressive	0	0	0	0	0	0	1	0	0	0	प्रगतिशील
prohibit	0	0	0	0	0	0	0	0	0	0	निषेध
prohibited	1	0	1	1	0	1	0	0	0	0	निषिद्ध
prohibition	0	0	0	0	0	1	0	0	0	0	निषेध
prohibitive	0	0	0	0	0	0	0	0	0	0	निषेधात्मक
project	0	0	0	0	0	0	0	0	0	0	परियोजना
projectile	0	0	0	1	0	0	0	0	0	0	प्रक्षेप्य
projectiles	0	0	0	1	0	0	0	0	0	0	प्रोजेक्टाइल
projecting	0	0	0	0	0	0	0	0	0	0	पेश
projection	0	0	0	0	0	0	0	0	0	0	प्रक्षेपण
projector	0	0	0	0	0	0	0	0	0	0	प्रक्षेपक
proletarian	0	0	0	0	0	0	0	0	0	0	सर्वहारा
proletariat	0	0	0	0	0	0	0	0	0	0	सर्वहारा
prolific	0	0	0	0	0	0	1	0	0	0	उर्वर
prologue	0	1	0	0	0	0	0	0	0	0	प्रस्ताव
prolong	0	0	1	0	0	1	0	0	0	0	लम्बा
prolongation	0	0	0	0	0	0	0	0	0	0	मोहलत
prolonged	0	0	0	0	0	0	0	0	0	0	लंबा
promenade	0	0	0	0	0	0	0	0	0	0	सैर
prominence	0	0	0	0	0	0	1	0	0	0	शोहरत
prominently	0	0	0	0	0	0	1	0	0	0	प्रमुखता से
promiscuous	0	0	0	0	0	1	0	0	0	0	अनेक
promise	0	0	0	0	1	0	1	0	0	1	पक्का वादा
promising	0	0	0	0	0	0	1	0	0	0	का वादा
promissory	0	0	0	0	0	0	0	0	0	0	प्रतिज्ञात्मक
promontory	0	0	0	0	0	0	0	0	0	0	रास
promote	0	0	0	0	0	0	0	0	0	0	को बढ़ावा देना
promoter	0	0	0	0	0	0	0	0	0	0	प्रमोटर
promotion	0	0	0	0	0	0	1	0	0	0	पदोन्नति
prompt	0	0	0	0	0	0	0	0	0	0	तत्पर
prompting	0	0	0	0	0	0	0	0	0	0	उत्साह
promulgate	0	0	0	0	0	0	0	0	0	0	घोषणा करना
promulgation	0	0	0	0	0	0	0	0	0	0	प्रचार
prone	0	0	0	0	0	0	0	0	0	0	प्रवृत्त
prong	0	0	0	0	0	0	0	0	0	0	काँटा
pronounce	0	0	0	0	0	0	0	0	0	0	का उच्चारण करें
pronounced	0	0	0	0	0	0	0	0	0	0	उच्चारण
pronouncement	0	0	0	0	0	0	0	0	0	0	कथन
pronunciation	0	0	0	0	0	0	0	0	0	0	उच्चारण
proof	0	0	0	0	0	0	0	0	0	1	सबूत
prop	0	0	0	0	0	0	1	0	0	0	प्रोप
propaganda	0	0	0	0	0	1	0	0	0	0	प्रचार करना
propagate	0	0	0	0	0	0	0	0	0	0	प्रचार
propagation	0	0	0	0	0	0	0	0	0	0	प्रचार
propane	0	0	0	0	0	0	0	0	0	0	प्रोपेन
propel	0	0	0	0	0	0	0	0	0	0	प्रोपेल
propelled	0	0	0	0	0	0	0	0	0	0	चलनेवाला
propeller	0	0	0	0	0	0	0	0	0	0	प्रोपेलर
propelling	0	0	0	0	0	0	0	0	0	0	फेंकने योग्य
propensity	0	0	0	0	0	0	0	0	0	0	झुकाव
proper	0	0	0	0	0	0	1	0	0	0	उचित
property	0	0	0	0	0	0	0	0	0	0	संपत्ति
prophecy	0	1	0	0	0	0	0	0	0	0	भविष्यवाणी
prophesy	0	0	0	0	0	0	0	0	0	0	भविष्यवाणी
prophet	0	1	0	0	0	0	1	0	0	1	नबी
prophetic	0	1	0	0	0	0	0	0	0	0	भविष्यवाणी
prophylactic	0	1	0	0	0	0	1	0	0	1	रोगनिरोधी
prophylaxis	0	0	0	0	0	0	0	0	0	0	प्रोफिलैक्सिस
proportion	0	0	0	0	0	0	0	0	0	0	अनुपात
proportional	0	0	0	0	0	0	0	0	0	0	आनुपातिक
proportionate	0	0	0	0	0	0	0	0	0	0	सदृश
proportions	0	0	0	0	0	0	0	0	0	0	अनुपात
proposal	0	0	0	0	0	0	0	0	0	0	प्रस्ताव
proposition	0	0	0	0	0	0	1	0	0	0	प्रस्ताव
proprietary	0	0	0	0	0	0	0	0	0	0	संपदा
proprietor	0	0	0	0	0	0	0	0	0	0	मालिक
proprietorship	0	0	0	0	0	0	0	0	0	0	स्वामित्व
propriety	0	0	0	0	0	0	0	0	0	0	औचित्य
propulsion	0	0	0	0	0	0	0	0	0	0	संचालक शक्ति
prose	0	0	0	0	0	0	0	0	0	0	गद्य
prosecute	1	0	0	1	0	1	0	1	0	0	पर मुकदमा चलाने
prosecution	0	0	1	0	0	1	0	0	0	0	अभियोग पक्ष
prosecutor	0	0	0	0	0	0	0	0	0	0	अभियोक्ता
prospect	0	0	0	0	0	0	1	0	0	0	आशा
prospective	0	0	0	0	0	0	0	0	0	0	भावी
prospectively	0	1	0	0	0	0	0	0	0	0	भावी
prospectus	0	0	0	0	0	0	0	0	0	0	सूचीपत्र
prosper	0	1	0	0	1	0	1	0	0	0	प्रोस्पर
prosperity	0	0	0	0	0	0	1	0	0	0	समृद्धि
prosperous	0	0	0	0	1	0	1	0	0	0	समृद्ध
prostitute	0	0	1	0	0	1	0	0	0	0	रंडी
prostitution	0	0	1	0	0	1	0	1	0	0	वेश्यावृत्ति
prostrate	0	0	0	0	0	0	0	0	0	0	प्रोस्ट्रेट
protagonist	0	0	0	0	0	0	0	0	0	0	नायक
protect	0	0	0	0	0	0	1	0	0	0	रक्षा करना
protected	0	0	0	0	0	0	0	0	0	1	संरक्षित
protecting	0	0	0	0	0	0	1	0	0	1	की रक्षा
protection	0	0	0	0	0	0	0	0	0	0	संरक्षण
protective	0	0	0	0	0	0	1	0	0	0	रक्षात्मक
protector	0	0	0	0	0	0	1	0	0	1	रक्षा करनेवाला
protein	0	0	0	0	0	0	0	0	0	0	प्रोटीन
protest	0	0	0	0	0	0	0	0	0	0	विरोध
protocol	0	0	0	0	0	0	0	0	0	0	मसविदा बनाना
prototype	0	0	0	0	0	0	0	0	0	0	प्रोटोटाइप
protozoa	0	0	0	0	0	0	0	0	0	0	प्रोटोजोआ
protracted	0	0	0	0	0	0	0	0	0	0	लंबा
protrude	0	0	0	0	0	0	0	0	0	0	बढ़ाना
protrusion	0	0	0	0	0	0	0	0	0	0	फलाव
proud	0	1	0	0	1	0	1	0	0	1	गर्व
prove	0	0	0	0	0	0	1	0	0	0	सिद्ध करना
proven	0	0	0	0	0	0	0	0	0	1	सिद्ध किया हुआ
proverb	0	0	0	0	0	0	0	0	0	0	कहावत
proverbial	0	0	0	0	0	0	1	0	0	0	कहावत
provide	0	0	0	0	0	0	1	0	0	1	प्रदान करना
provided	0	0	0	0	0	0	0	0	0	0	बशर्ते
providence	0	0	0	0	0	0	0	0	0	0	मितव्ययिती
providing	0	1	0	0	1	0	1	0	0	1	उपलब्ध कराने के
province	0	0	0	0	0	0	0	0	0	0	प्रांत
provincial	0	0	0	0	0	0	0	0	0	0	प्रांतीय
provision	0	0	0	0	0	0	0	0	0	0	प्रावधान
provisionally	0	0	0	0	0	0	0	0	0	0	प्रावधिक
provisions	0	0	0	0	0	0	0	0	0	0	प्रावधानों
proviso	0	0	0	0	0	0	0	0	0	1	नियम
provocation	1	0	0	0	0	1	0	0	0	0	उकसावा
provocative	0	0	0	0	0	0	0	0	0	0	उत्तेजक
provoking	1	0	1	0	0	1	0	0	0	0	अफ़सोसनाक
provost	0	0	0	0	0	0	0	0	0	0	जेलर
prowess	0	0	0	0	0	0	0	0	0	0	कौशल
prowl	0	0	0	1	0	0	0	0	1	0	तलाशी करना
proximal	0	0	0	0	0	0	0	0	0	0	समीपस्थ
proximate	0	0	0	0	0	0	0	0	0	0	आसन्न
proximity	0	0	0	0	0	0	0	0	0	0	निकटता
proxy	0	0	0	0	0	0	0	0	0	1	प्रतिनिधि
prudence	0	0	0	0	0	0	1	0	0	0	विवेक
prudent	0	0	0	0	0	0	1	0	0	1	विवेकी
prune	0	0	0	0	0	0	0	0	0	0	छटना
pry	1	1	0	0	0	1	0	0	0	1	जिज्ञासा
prying	0	0	0	0	0	1	0	0	0	0	प्राइइंग
psalm	0	0	0	0	0	0	1	0	0	0	भजन
pseudo	0	0	0	0	0	0	0	0	0	0	मिथ्या
pseudonym	0	0	0	0	0	0	0	0	0	0	उपनाम
psyche	0	0	0	0	0	0	0	0	0	0	मानस
psychical	0	0	0	0	0	0	0	0	0	0	मानसिक
psychics	0	0	0	0	0	0	0	0	0	0	मनोविज्ञान
psychological	0	0	0	0	0	0	0	0	0	0	मनोवैज्ञानिक
psychologist	0	0	0	0	0	0	0	0	0	0	मनोविज्ञानी
psychology	0	0	0	0	0	0	0	0	0	0	मनोविज्ञान
psychosis	1	0	0	1	0	1	0	1	0	0	मनोविकृति
pub	0	0	0	0	0	0	0	0	0	0	पब
puberty	0	0	0	0	0	0	0	0	0	0	तरुणाई
pubescent	0	0	0	0	0	0	0	0	0	0	रोमिल
public	0	1	0	0	0	0	1	0	0	0	जनता
publication	0	0	0	0	0	0	0	0	0	0	प्रकाशन
publicist	0	0	0	0	0	1	0	0	0	0	पत्रकार
publicity	0	0	0	0	0	0	0	0	0	0	प्रचार
publicly	0	0	0	0	0	0	0	0	0	0	सार्वजनिक रूप
publish	0	0	0	0	0	0	0	0	0	0	प्रकाशित करना
published	0	0	0	0	0	0	0	0	0	0	प्रकाशित
publisher	0	0	0	0	0	0	0	0	0	0	प्रकाशक
pudding	0	0	0	0	0	0	0	0	0	0	पुडिंग
puddle	0	0	0	0	0	0	0	0	0	0	पोखर
puff	0	0	0	0	0	0	0	0	0	0	कश
puffy	0	0	0	0	0	1	0	0	0	0	फूला हुआ
pug	0	0	0	0	0	0	0	0	0	0	बंदर
puke	0	0	1	0	0	0	0	0	0	0	उलटी
pull	0	0	0	0	0	0	1	0	0	0	खींचना
pulley	0	0	0	0	0	0	0	0	0	0	चरखी
pullover	0	0	0	0	0	0	0	0	0	0	पुल ओवर
pulmonary	0	0	0	0	0	0	0	0	0	0	फेफड़े
pulp	0	0	0	0	0	0	0	0	0	0	गूदा
pulpit	0	0	0	0	0	0	1	0	0	0	मंच
pulsation	0	0	0	0	0	0	0	0	0	0	स्पंदन
pulse	0	0	0	0	0	0	0	0	0	0	धड़कन
puma	0	0	0	1	0	0	0	0	1	0	प्यूमा
pump	0	0	0	0	0	0	0	0	0	0	पंप
pun	0	0	0	0	0	0	0	0	0	0	यमक
punch	1	0	0	1	0	1	0	1	1	0	पंच
punctual	0	1	0	0	0	0	1	0	0	1	समयनिष्ठ
punctuality	0	0	0	0	0	0	1	0	0	0	समय की पाबंदी
punctually	0	0	0	0	0	0	0	0	0	0	ठीक समय पर
punctuation	0	0	0	0	0	0	0	0	0	0	विराम चिह्न
puncture	0	0	0	0	0	0	0	0	0	0	छिद्र
pundit	0	0	0	0	0	0	0	0	0	0	पंडित
pungent	0	0	1	0	0	1	0	0	0	0	कटु
punish	0	0	0	1	0	1	0	0	0	0	सज़ा देना
punished	1	1	1	1	0	1	0	1	0	0	दंडित
punishing	1	0	0	1	0	1	0	1	0	0	दंडित
punishment	1	0	1	1	0	1	0	0	0	0	सज़ा
punitive	1	0	0	1	0	1	0	1	0	0	दंडात्मक
punk	0	0	0	0	0	0	0	0	0	0	गुंडा
punt	0	1	0	0	0	0	0	0	0	0	बाज़ी
puny	0	0	0	0	0	0	0	0	0	0	नन्हा
pup	0	0	0	0	0	0	0	0	0	0	पिल्ला
pupil	0	0	0	0	0	0	0	0	0	0	शिष्य
puppet	0	0	0	0	0	0	0	0	0	0	कठपुतली
puppy	0	1	0	0	0	0	1	0	0	1	कुत्ते का बच्चा
purchase	0	0	0	0	0	0	0	0	0	0	खरीद फरोख्त
purchaser	0	0	0	0	0	0	0	0	0	0	ग्राहक
purchasing	0	0	0	0	0	0	0	0	0	0	क्रय
puree	0	0	0	0	0	0	0	0	0	0	प्यूरी
purely	0	0	0	0	0	0	1	0	0	1	विशुद्ध रूप से
purgatory	0	0	1	1	0	1	0	0	0	0	यातना
purge	0	0	0	1	0	1	0	0	0	0	शुद्ध करना
purification	0	0	0	0	0	0	1	0	0	1	शुद्धिकरण
purify	0	0	0	0	1	0	1	0	0	1	शुद्ध
purist	0	0	0	0	0	0	1	0	0	0	शुद्धतावादी
purity	0	0	0	0	0	0	1	0	1	0	पवित्रता
purple	0	0	0	0	0	0	0	0	0	0	बैंगनी
purport	0	0	0	0	0	0	0	0	0	0	मुराद
purpose	0	0	0	0	0	0	0	0	0	0	उद्देश्य
purposely	0	0	0	0	0	0	0	0	0	0	जानबूझकर
purr	0	0	0	0	1	0	1	0	0	1	म्याऊँ
purse	0	0	0	0	0	0	0	0	0	0	बटुआ
pursuance	0	0	0	0	0	0	0	0	0	0	अनुसरण
pursuing	0	0	0	0	0	0	0	0	0	0	पीछा करना
pursuit	0	0	0	0	0	0	0	0	0	0	तलाश
purveyor	0	0	0	0	0	0	0	0	0	0	नजदीक
purview	0	0	0	0	0	0	0	0	0	0	परिधि
pus	0	0	1	0	0	1	0	0	0	0	मवाद
push	0	0	0	0	0	0	0	0	0	0	धकेलना
pushing	0	0	0	0	0	0	0	0	0	0	धक्का
puss	0	0	0	0	0	0	0	0	0	0	खरहा
pussy	0	0	0	0	0	0	0	0	0	0	बिल्ली
pussycat	0	0	0	0	0	0	0	0	0	0	बिल्ली का बच्चा
put	0	0	0	0	0	0	0	0	0	0	रखना
putative	0	0	0	0	0	0	0	0	0	1	ख्यात
puts	0	0	0	0	0	0	0	0	0	0	डालता है
putty	0	0	0	0	0	0	0	0	0	0	पोटीन
puzzled	0	0	0	0	0	0	0	0	0	0	हैरान
puzzling	0	0	0	0	0	0	0	0	0	0	puzzling
pygmy	0	0	0	0	0	0	0	0	0	0	बौना
pyramid	0	0	0	0	0	0	0	0	0	0	पिरामिड
pyramidal	0	0	0	0	0	0	0	0	0	0	पिरामिड
pyrotechnics	0	0	0	0	0	0	0	0	0	0	आतिशबाज़ी बनाने की विद्या
quack	0	0	1	0	0	1	0	0	0	0	नीम हकीम
quad	0	0	0	0	0	0	0	0	0	0	ट्रैक्टर
quadrangle	0	0	0	0	0	0	0	0	0	0	अहाता
quadrant	0	0	0	0	0	0	0	0	0	0	वृत्त का चतुर्थ भाग
quadratic	0	0	0	0	0	0	0	0	0	0	द्विघात
quadrature	0	0	0	0	0	0	0	0	0	0	वर्ग निकालना
quadruple	0	0	0	0	0	0	0	0	0	0	चौगुनी
quadrupole	0	0	0	0	0	0	0	0	0	0	quadrupole
quagmire	0	0	1	0	0	1	0	0	0	0	दलदल
quail	0	0	0	1	0	1	0	0	0	0	बटेर
quaint	0	0	0	0	1	0	1	0	0	1	विचित्र
quake	0	0	0	1	0	0	0	0	0	0	भूकंप
qualified	0	0	0	0	0	0	1	0	0	1	योग्य
qualify	0	0	0	0	0	0	0	0	0	0	अर्हता
qualifying	0	0	0	0	0	0	1	0	0	0	क्वालीफाइंग
qualities	0	0	0	0	0	0	0	0	0	0	गुणों
quality	0	0	0	0	0	0	0	0	0	0	गुणवत्ता
quandary	1	0	0	1	0	1	0	0	0	0	व्याकुलता
quantify	0	0	0	0	0	0	0	0	0	0	यों
quantitative	0	0	0	0	0	0	0	0	0	0	मात्रात्मक
quantitatively	0	0	0	0	0	0	0	0	0	0	मात्रात्मक
quantity	0	0	0	0	0	0	0	0	0	0	मात्रा
quantum	0	0	0	0	0	0	0	0	0	0	मात्रा
quarantine	0	0	0	1	0	0	0	0	0	0	संगरोध
quarrel	1	0	0	0	0	1	0	0	0	0	झगड़ा
quarry	0	0	0	0	0	0	0	0	0	0	शिकार
quart	0	0	0	0	0	0	0	0	0	0	चौथाई गेलन
quarter	0	0	0	0	0	0	0	0	0	0	त्रिमास
quartered	0	0	0	0	0	0	0	0	0	0	quartered
quarters	0	0	0	0	0	0	0	0	0	0	तिमाहियों
quartet	0	0	0	0	0	0	0	0	0	0	चौरागा
quartile	0	0	0	0	0	0	0	0	0	0	चतुर्थक
quarto	0	0	0	0	0	0	0	0	0	0	चार तह किये हुए काग़ज़ पर छपी हुई पुस्तक
quartz	0	0	0	0	0	0	0	0	0	0	क्वार्ट्ज
quash	0	0	0	1	0	1	0	0	0	0	मिटा देना
quasi	0	0	0	0	0	0	0	0	0	0	अर्ध
quaternary	0	0	0	0	0	0	0	0	0	0	चारों भागों का
quay	0	0	0	0	0	0	0	0	0	0	घाट
queen	0	0	0	0	0	0	0	0	0	0	रानी
quell	0	0	0	0	0	1	0	0	0	0	वश में करना
quench	0	0	0	0	0	0	0	0	0	0	बुझाना
query	0	0	0	0	0	0	0	0	0	0	सवाल
quest	0	1	0	0	0	0	1	0	0	0	खोज
question	0	0	0	0	0	0	1	0	0	0	प्रश्न
questionable	0	0	1	0	0	1	0	0	0	0	संदिग्ध
questioning	0	0	0	0	0	0	0	0	0	0	पूछताछ
queue	0	0	0	0	0	0	0	0	0	0	कतार
quicken	0	1	0	0	0	0	0	0	0	0	Quicken
quickly	0	0	0	0	0	0	0	0	0	0	तुरंत
quickness	0	0	0	0	0	0	1	0	1	0	वेग
quicksilver	0	0	0	0	0	1	0	0	1	0	पारा
quid	0	0	0	0	0	0	0	0	0	0	रुपये
quiescent	0	0	0	0	0	0	1	0	0	0	मौन
quiet	0	0	0	0	0	0	1	1	0	0	चुप
quietly	0	0	0	0	0	0	0	0	0	0	चुपचाप
quill	0	0	0	0	0	0	0	0	0	0	मोड़ना
quilt	0	0	0	0	0	0	0	0	0	0	रज़ाई
quinine	0	0	0	0	0	0	1	0	0	0	कुनेन की दवा
quit	0	0	0	0	0	1	0	0	0	0	छोड़ना
quits	0	0	0	0	0	0	0	0	0	0	इस्तीफा
quiver	0	0	0	1	0	1	0	0	0	0	तरकस
quivering	0	0	0	1	0	1	0	0	0	0	स्पंदन
quiz	0	0	0	0	0	1	0	0	0	0	प्रश्न पूछना
quorum	0	0	0	0	0	0	0	0	0	0	गणपूर्ति
quota	0	0	0	0	0	0	0	0	0	0	कोटा
quotation	0	0	0	0	0	0	0	0	0	0	उद्धरण
quote	0	1	0	0	0	1	1	0	1	0	उद्धरण
quotient	0	0	0	0	0	0	0	0	0	0	लब्धि
rabbit	0	0	0	0	0	0	0	0	0	0	खरगोश
rabble	1	0	0	1	0	1	0	0	0	0	भीड़
rabid	1	1	1	1	0	1	0	1	0	0	विक्षिप्त
rabies	0	0	0	0	0	1	0	0	0	0	रेबीज
race	0	0	0	0	0	0	0	0	0	0	जाति
racehorse	0	0	0	0	0	0	0	0	0	0	घुड़दौड़ का घोड़ा
racer	0	0	0	0	0	0	0	0	0	0	घुड़दौड़ का घोड़ा
rack	0	0	0	0	0	1	0	1	0	0	रैक
racket	0	0	0	0	0	1	0	0	0	0	रैकेट
racking	0	0	0	0	0	0	0	0	0	0	धमकी देकर मांगने का
racy	0	0	0	0	0	0	0	0	0	0	सुरम्य
radar	0	0	0	0	0	0	0	0	0	1	राडार
radiance	0	1	0	0	1	0	1	0	0	1	चमक
radiant	0	0	0	0	1	0	1	0	0	0	दीप्तिमान
radiate	0	0	0	0	0	0	1	0	0	0	विकीर्ण
radiation	0	0	0	1	0	1	0	0	0	0	विकिरण
radically	0	0	0	0	0	0	0	0	0	0	मौलिक
radio	0	0	0	0	0	0	1	0	0	0	रेडियो
radioactive	0	0	0	1	0	1	0	0	0	0	रेडियोधर्मी
radioactivity	0	0	0	0	0	0	0	0	0	0	रेडियोधर्मिता
radiograph	0	0	0	0	0	0	0	0	0	0	रेडियोग्राफ़
radiography	0	0	0	0	0	0	0	0	0	0	रेडियोग्राफ़
radiology	0	0	0	0	0	0	0	0	0	0	रेडियोलोजी
radium	0	0	0	0	0	0	0	0	0	0	रेडियम
radius	0	0	0	0	0	0	0	0	0	0	RADIUS
radon	0	0	0	1	0	1	0	0	0	0	रेडोन
raffle	0	1	0	0	0	0	0	0	1	0	भाग्य क्रीड़ा
raft	0	0	0	0	0	0	0	0	0	0	बेड़ा
rage	1	0	0	0	0	1	0	0	0	0	तेज़ी
ragged	0	0	0	0	0	0	0	0	0	0	टुकड़े टुकड़े कर दिया
raging	1	0	1	1	0	1	0	0	0	0	प्रकोप
rags	0	0	1	0	0	1	0	0	0	0	लत्ता
raid	1	0	0	1	0	1	0	0	1	0	छापा
rail	1	1	0	0	0	1	0	0	0	0	रेल
railing	0	0	0	0	0	0	0	0	0	0	कटघरा
railroad	0	0	0	0	0	0	0	0	0	0	रेल
railway	0	0	0	0	0	0	0	0	0	0	रेलवे
raiment	0	0	0	0	0	0	0	0	0	0	पोशाक
rain	0	0	0	0	0	0	0	0	0	0	वर्षा
raincoat	0	0	0	0	0	0	0	0	0	0	रेनकोट
rainfall	0	0	0	0	0	0	0	0	0	0	वर्षा
rainy	0	0	0	0	0	0	0	1	0	0	बरसाती
raise	0	0	0	0	0	0	0	0	0	0	उठाना
raised	0	0	0	0	0	0	0	0	0	0	बढ़ाया गया
raising	0	0	0	0	0	0	0	0	0	0	स्थापना
rake	0	0	0	0	0	0	0	0	0	0	जेली
rally	0	0	0	0	0	0	0	0	0	0	रैली
ram	1	1	0	0	0	1	0	0	0	0	टक्कर मारना
ramble	0	0	0	0	0	0	0	0	0	0	पर्यटन
rambling	0	0	0	0	0	1	0	0	0	0	पर्यटन का
ramp	0	0	0	0	0	0	0	0	0	0	बढ़ाना
rampage	1	0	0	1	0	1	0	0	0	0	हिसात्मक आचरण
ranch	0	0	0	0	0	0	0	0	0	0	खेत
rancid	0	0	1	0	0	1	0	0	0	0	बासी
randomly	0	0	0	0	0	0	0	0	1	0	बेतरतीब
randomness	0	0	0	0	0	0	0	0	0	0	अनियमितता
randy	0	0	0	0	0	0	0	0	0	0	भिखारिन
ranger	0	0	0	0	0	0	0	0	0	1	रेंजर
rank	0	0	0	0	0	0	0	0	0	0	पद
ransom	1	0	0	1	0	1	0	0	0	0	फिरौती
rant	0	0	0	0	0	0	0	0	0	0	शेख़ी
rap	0	0	0	0	0	0	0	0	0	0	खटखटाना
rape	1	0	1	1	0	1	0	1	0	0	बलात्कार
rapid	0	0	0	0	0	0	0	0	1	0	तेज़
rapidity	0	0	0	0	0	0	0	0	0	0	तेज़ी
rapids	0	0	0	0	0	0	0	0	0	0	उतार
rapping	1	0	0	0	0	0	0	0	0	0	रैपिंग
rapt	0	0	0	0	1	0	1	0	1	1	मगन
raptors	0	0	0	1	0	1	0	0	0	0	शिकारी पक्षियों
rapture	0	1	0	0	1	0	1	0	0	0	उत्साह
rarely	0	0	0	0	0	0	0	0	0	0	कभी-कभार
rarity	0	0	0	0	0	0	0	0	1	0	दुर्लभ वस्तु
rascal	1	0	1	1	0	1	0	0	0	0	दुष्ट
rash	0	0	1	0	0	1	0	0	0	0	खरोंच
rat	0	0	1	1	0	1	0	0	0	0	चूहा
ratchet	0	0	0	0	0	0	0	0	0	0	शाफ़्ट
rate	0	0	0	0	0	0	0	0	0	0	भाव
ratification	0	0	0	0	0	0	0	0	0	0	अनुसमर्थन
ratify	0	0	0	0	0	0	0	0	0	1	पुष्टि करना
rating	1	0	0	1	0	1	0	1	0	0	रेटिंग
ratio	0	0	0	0	0	0	0	0	0	0	अनुपात
ration	0	0	0	0	0	0	0	0	0	0	राशन
rational	0	0	0	0	0	0	1	0	0	1	तर्कसंगत
rationale	0	0	0	0	0	0	0	0	0	0	तर्क
rationalism	0	0	0	0	0	0	0	0	0	0	तर्कवाद
rationality	0	0	0	0	0	0	0	0	0	0	चेतना
rattan	0	0	0	0	0	0	0	0	0	0	रतन
rattle	0	0	0	0	0	0	0	0	0	0	खड़खड़
rattlesnake	0	0	0	1	0	0	0	0	0	0	नाग
raucous	0	0	0	0	0	1	0	0	0	0	फटा
rave	1	0	1	0	1	1	1	0	1	1	बड़बड़ाना
raven	0	0	0	0	0	0	0	0	0	0	काला कौआ
ravenous	1	0	0	1	0	1	0	1	0	0	हिंसक
ravine	0	0	0	1	0	0	0	0	0	0	नाला
raving	1	1	0	1	1	1	0	0	1	0	दीवाना
rawhide	0	0	0	0	0	0	0	0	0	0	चमरा से बना हुआ
ray	0	0	0	0	0	0	0	0	0	0	रे
razor	0	0	0	1	0	0	0	0	0	0	उस्तरा
reach	0	0	0	0	0	0	0	0	0	0	पहुंच
react	1	0	0	1	0	0	0	0	0	0	प्रतिक्रिया
reactionary	0	0	0	0	0	1	0	0	0	0	प्रतिक्रियावादी
read	0	0	0	0	0	0	0	0	0	0	पढ़ना
reader	0	0	0	0	0	0	1	0	0	0	रीडर
readership	0	0	0	0	0	0	0	0	0	0	पाठकों
readily	0	0	0	0	0	0	1	0	0	0	आसानी से
readiness	0	1	0	0	1	0	1	0	0	1	तत्परता
reading	0	0	0	0	0	0	1	0	0	0	पढ़ना
readjustment	0	0	0	0	0	0	0	0	0	0	पुनर्निर्माण
